,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Cabo Verde,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Russian Federation,38.0,80.0,0.0,243.0,1.0,21.0,52.0,0.0,3.0,4.0,44.0,7.0,6.0,21.0,1.0,111.0,4.0,5152.0,30.0,1.0,224.0,16.0,28.0,193.0,4.0,224.0,58.0,88.0,26.0,9.0,8.0,3.0,67.0,0.0,0.0,2.0,1.0,202.0,10.0,2.0,4.0,22.0,43.0,1.0,38.0,59.0,35.0,1.0,22.0,10.0,2.0,0.0,1389.0,1.0,0.0,2.0,8.0,2.0,36.0,22.0,2.0,1.0,27.0,0.0,53.0,38.0,5.0,423.0,19.0,6.0,0.0,0.0,17.0,8.0,1.0,58.0,16.0,166.0,77.0,2.0,179.0,33.0,7.0,0.0,88.0,54.0,449.0,51.0,33.0,0.0,13.0,4.0,0.0,5.0,2.0,49.0,2.0,51.0,167.0,19.0,23.0,14.0,0.0,51.0,3.0,0.0,162.0,10.0,50.0,28.0,1.0,10.0,0.0,75.0,31.0
China,2.0,50.0,3.0,639.0,4.0,17.0,19.0,0.0,18.0,4.0,11.0,5.0,17.0,29.0,7.0,187.0,0.0,6361.0,8.0,3.0,235.0,53.0,48.0,68.0,0.0,698.0,75.0,208.0,32.0,1.0,21.0,3.0,356.0,2.0,2.0,7.0,4.0,259.0,22.0,2.0,5.0,15.0,49.0,11.0,42.0,234.0,145.0,86.0,165.0,23.0,8.0,0.0,621.0,46.0,16.0,8.0,10.0,2.0,21.0,40.0,3.0,0.0,18.0,0.0,532.0,193.0,34.0,588.0,38.0,16.0,11.0,1.0,17.0,1415.0,5.0,15.0,71.0,5076.0,71.0,7.0,20.0,73.0,15.0,1.0,32.0,17.0,536.0,75.0,108.0,3.0,9.0,28.0,0.0,27.0,2.0,82.0,1.0,200.0,52.0,47.0,26.0,19.0,4.0,5.0,0.0,3.0,133.0,1.0,81.0,155.0,1.0,2.0,1.0,26.0,138.0
Spain,52.0,25.0,4.0,793.0,15.0,70.0,78.0,0.0,26.0,46.0,37.0,3.0,75.0,39.0,5.0,114.0,4.0,8504.0,0.0,4.0,50.0,70.0,120.0,110.0,5.0,343.0,20.0,51.0,24.0,0.0,61.0,6.0,78.0,1.0,0.0,3.0,2.0,69.0,44.0,4.0,48.0,52.0,34.0,0.0,60.0,170.0,283.0,34.0,383.0,85.0,2.0,0.0,531.0,0.0,7.0,0.0,24.0,27.0,42.0,27.0,19.0,8.0,13.0,3.0,97.0,120.0,4.0,390.0,69.0,5.0,1.0,0.0,8.0,36.0,4.0,0.0,54.0,81.0,95.0,3.0,136.0,12.0,8.0,0.0,83.0,9.0,22.0,235.0,114.0,1.0,119.0,7.0,0.0,48.0,5.0,171.0,9.0,205.0,48.0,51.0,11.0,43.0,2.0,40.0,11.0,1.0,134.0,2.0,35.0,75.0,2.0,38.0,0.0,20.0,91.0
El Salvador,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,231.0,0.0,0.0,124.0,2.0,28.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,1.0,8.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,46.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,27.0
United States,18.0,221.0,28.0,1391.0,53.0,212.0,114.0,5.0,131.0,77.0,141.0,118.0,142.0,89.0,204.0,1357.0,17.0,33595.0,14.0,23.0,1699.0,503.0,247.0,95.0,38.0,1834.0,8.0,847.0,36.0,3.0,549.0,77.0,686.0,6.0,0.0,55.0,41.0,819.0,274.0,31.0,119.0,88.0,105.0,9.0,390.0,1137.0,1189.0,24.0,1146.0,500.0,96.0,4.0,3887.0,15.0,13.0,5.0,106.0,38.0,164.0,112.0,23.0,4.0,318.0,1.0,753.0,553.0,216.0,2169.0,142.0,39.0,1.0,13.0,100.0,178.0,100.0,99.0,243.0,850.0,514.0,10.0,326.0,781.0,62.0,32.0,306.0,155.0,471.0,802.0,725.0,22.0,42.0,81.0,3.0,111.0,65.0,690.0,51.0,1104.0,251.0,155.0,110.0,201.0,15.0,10.0,57.0,15.0,362.0,21.0,419.0,406.0,2.0,218.0,1.0,282.0,897.0
Canada,1.0,8.0,0.0,132.0,1.0,13.0,3.0,0.0,30.0,2.0,6.0,3.0,10.0,7.0,7.0,249.0,0.0,4586.0,2.0,18.0,134.0,30.0,9.0,11.0,1.0,170.0,2.0,56.0,8.0,0.0,15.0,3.0,51.0,1.0,0.0,1.0,0.0,36.0,23.0,2.0,6.0,2.0,6.0,0.0,27.0,65.0,90.0,1.0,56.0,43.0,0.0,0.0,319.0,0.0,0.0,0.0,19.0,2.0,9.0,27.0,4.0,0.0,29.0,1.0,49.0,38.0,3.0,117.0,8.0,5.0,0.0,0.0,4.0,24.0,3.0,4.0,10.0,35.0,41.0,0.0,60.0,60.0,2.0,6.0,11.0,5.0,48.0,47.0,94.0,1.0,2.0,2.0,0.0,11.0,7.0,61.0,1.0,118.0,20.0,61.0,10.0,6.0,0.0,3.0,4.0,0.0,40.0,1.0,25.0,15.0,1.0,18.0,0.0,3.0,39.0
Italy,17.0,11.0,1.0,970.0,6.0,51.0,124.0,2.0,10.0,12.0,12.0,55.0,16.0,13.0,4.0,201.0,0.0,21779.0,0.0,0.0,58.0,82.0,34.0,96.0,1.0,317.0,16.0,57.0,5.0,0.0,60.0,9.0,239.0,3.0,0.0,10.0,3.0,67.0,30.0,3.0,30.0,48.0,3.0,0.0,23.0,361.0,654.0,9.0,413.0,363.0,3.0,0.0,413.0,10.0,0.0,1.0,156.0,23.0,83.0,9.0,2.0,1.0,15.0,0.0,70.0,161.0,14.0,732.0,152.0,14.0,1.0,0.0,15.0,58.0,22.0,72.0,110.0,139.0,154.0,2.0,27.0,354.0,8.0,3.0,33.0,253.0,960.0,291.0,125.0,1.0,75.0,17.0,0.0,10.0,10.0,113.0,10.0,188.0,77.0,21.0,102.0,20.0,0.0,91.0,0.0,7.0,83.0,1.0,44.0,65.0,1.0,22.0,0.0,31.0,87.0
Japan,7.0,40.0,1.0,336.0,1.0,5.0,4.0,2.0,8.0,2.0,48.0,10.0,5.0,9.0,1.0,47.0,8.0,1559.0,0.0,2.0,42.0,47.0,31.0,12.0,0.0,116.0,3.0,50.0,95.0,0.0,3.0,1.0,41.0,1.0,0.0,10.0,6.0,87.0,8.0,1.0,4.0,4.0,2.0,0.0,4.0,60.0,61.0,15.0,53.0,28.0,1.0,0.0,174.0,33.0,0.0,51.0,2.0,0.0,14.0,2.0,0.0,1.0,5.0,0.0,55.0,30.0,15.0,120.0,7.0,1.0,0.0,0.0,8.0,26.0,11.0,0.0,10.0,136.0,15.0,2.0,3.0,14.0,2.0,0.0,11.0,27.0,38.0,23.0,12.0,7.0,2.0,6.0,0.0,5.0,1.0,31.0,11.0,59.0,44.0,1.0,14.0,6.0,0.0,0.0,1.0,0.0,24.0,0.0,5.0,15.0,0.0,3.0,0.0,23.0,35.0
Costa Rica,3.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,5.0,0.0,9.0,0.0,625.0,0.0,0.0,0.0,2.0,15.0,6.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,20.0,19.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,7.0,1.0,0.0,7.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,16.0,3.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,16.0
