,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,52.0,9.0,4.0,806.0,15.0,85.0,79.0,0.0,28.0,51.0,43.0,3.0,74.0,40.0,5.0,118.0,4.0,8498.0,0.0,4.0,50.0,74.0,122.0,114.0,5.0,365.0,20.0,48.0,24.0,0.0,61.0,6.0,79.0,1.0,0.0,2.0,2.0,70.0,35.0,4.0,49.0,53.0,34.0,0.0,61.0,169.0,291.0,42.0,384.0,85.0,2.0,0.0,541.0,0.0,7.0,0.0,24.0,25.0,43.0,27.0,11.0,9.0,13.0,2.0,99.0,122.0,4.0,418.0,69.0,5.0,1.0,0.0,8.0,36.0,4.0,1.0,54.0,80.0,94.0,3.0,137.0,14.0,8.0,0.0,83.0,8.0,24.0,235.0,116.0,1.0,121.0,7.0,0.0,48.0,6.0,172.0,9.0,207.0,48.0,40.0,11.0,43.0,2.0,40.0,11.0,1.0,134.0,2.0,36.0,74.0,0.0,26.0,0.0,22.0,93.0
El Salvador,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,227.0,0.0,0.0,119.0,2.0,28.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,1.0,7.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,47.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,27.0
China,1.0,41.0,3.0,639.0,3.0,16.0,19.0,0.0,20.0,4.0,11.0,5.0,17.0,25.0,6.0,199.0,0.0,6726.0,8.0,3.0,235.0,52.0,48.0,66.0,0.0,694.0,78.0,208.0,32.0,1.0,22.0,3.0,357.0,2.0,2.0,7.0,4.0,245.0,23.0,2.0,5.0,15.0,50.0,11.0,41.0,241.0,147.0,85.0,162.0,23.0,8.0,0.0,647.0,48.0,16.0,8.0,10.0,2.0,21.0,12.0,4.0,0.0,18.0,0.0,531.0,190.0,34.0,609.0,38.0,15.0,11.0,2.0,17.0,1430.0,5.0,15.0,67.0,5276.0,70.0,7.0,19.0,73.0,15.0,1.0,32.0,16.0,548.0,74.0,109.0,2.0,9.0,29.0,0.0,28.0,2.0,81.0,2.0,197.0,52.0,41.0,25.0,19.0,4.0,5.0,0.0,3.0,131.0,1.0,82.0,156.0,1.0,2.0,1.0,25.0,137.0
United States,18.0,228.0,30.0,1506.0,55.0,213.0,115.0,5.0,126.0,75.0,140.0,126.0,137.0,90.0,206.0,1327.0,17.0,33290.0,14.0,24.0,1684.0,514.0,242.0,93.0,40.0,1792.0,9.0,858.0,39.0,3.0,557.0,69.0,675.0,6.0,0.0,55.0,37.0,808.0,270.0,34.0,120.0,85.0,104.0,9.0,370.0,1122.0,1175.0,24.0,1125.0,490.0,93.0,4.0,3892.0,15.0,13.0,6.0,110.0,42.0,164.0,111.0,22.0,4.0,335.0,1.0,755.0,563.0,209.0,2053.0,146.0,46.0,1.0,12.0,94.0,172.0,85.0,69.0,251.0,820.0,508.0,10.0,320.0,770.0,61.0,32.0,303.0,141.0,480.0,772.0,734.0,17.0,42.0,80.0,3.0,112.0,65.0,668.0,48.0,1046.0,248.0,166.0,108.0,203.0,14.0,10.0,58.0,15.0,372.0,21.0,395.0,408.0,3.0,176.0,1.0,276.0,885.0
Russian Federation,37.0,94.0,0.0,246.0,1.0,24.0,54.0,0.0,3.0,4.0,43.0,7.0,6.0,20.0,1.0,112.0,5.0,5285.0,30.0,1.0,237.0,16.0,28.0,207.0,4.0,226.0,57.0,85.0,26.0,9.0,9.0,4.0,70.0,0.0,0.0,2.0,2.0,197.0,10.0,2.0,4.0,22.0,43.0,1.0,37.0,60.0,37.0,1.0,23.0,10.0,2.0,0.0,1389.0,1.0,0.0,2.0,8.0,2.0,37.0,23.0,2.0,1.0,16.0,0.0,52.0,36.0,4.0,423.0,19.0,7.0,0.0,0.0,17.0,8.0,2.0,58.0,16.0,170.0,77.0,3.0,176.0,34.0,9.0,0.0,87.0,57.0,439.0,51.0,34.0,0.0,13.0,4.0,0.0,5.0,3.0,53.0,2.0,45.0,168.0,18.0,16.0,13.0,0.0,50.0,3.0,0.0,161.0,10.0,48.0,28.0,1.0,10.0,0.0,76.0,34.0
Canada,1.0,8.0,0.0,139.0,2.0,13.0,3.0,0.0,31.0,2.0,6.0,3.0,9.0,8.0,7.0,244.0,0.0,4564.0,2.0,18.0,137.0,31.0,9.0,11.0,1.0,163.0,2.0,54.0,8.0,0.0,16.0,3.0,50.0,1.0,0.0,1.0,0.0,37.0,23.0,1.0,7.0,1.0,6.0,0.0,28.0,66.0,89.0,1.0,57.0,39.0,0.0,0.0,318.0,0.0,0.0,0.0,17.0,2.0,9.0,25.0,4.0,0.0,30.0,1.0,49.0,38.0,3.0,115.0,8.0,5.0,0.0,0.0,4.0,24.0,2.0,4.0,9.0,35.0,41.0,0.0,57.0,59.0,2.0,6.0,9.0,4.0,49.0,45.0,93.0,1.0,3.0,2.0,0.0,11.0,7.0,60.0,1.0,115.0,20.0,60.0,10.0,6.0,0.0,2.0,4.0,0.0,43.0,1.0,24.0,15.0,1.0,14.0,0.0,3.0,37.0
Italy,17.0,11.0,1.0,979.0,5.0,50.0,128.0,2.0,9.0,12.0,12.0,56.0,16.0,13.0,4.0,203.0,0.0,21996.0,0.0,0.0,57.0,83.0,34.0,101.0,1.0,320.0,16.0,59.0,5.0,0.0,60.0,9.0,236.0,2.0,0.0,10.0,3.0,65.0,31.0,4.0,30.0,63.0,3.0,0.0,22.0,350.0,651.0,8.0,395.0,344.0,3.0,0.0,418.0,10.0,0.0,1.0,158.0,22.0,88.0,9.0,2.0,1.0,14.0,0.0,70.0,161.0,14.0,754.0,171.0,15.0,1.0,0.0,15.0,58.0,22.0,59.0,145.0,138.0,151.0,2.0,28.0,353.0,7.0,3.0,33.0,257.0,971.0,295.0,125.0,1.0,75.0,17.0,0.0,10.0,10.0,121.0,10.0,189.0,77.0,21.0,93.0,19.0,0.0,92.0,0.0,7.0,83.0,1.0,43.0,63.0,1.0,20.0,0.0,31.0,85.0
Japan,7.0,40.0,1.0,338.0,1.0,5.0,4.0,1.0,8.0,2.0,54.0,10.0,5.0,9.0,1.0,44.0,8.0,1548.0,0.0,2.0,43.0,47.0,27.0,12.0,0.0,97.0,3.0,43.0,95.0,0.0,3.0,1.0,42.0,1.0,0.0,8.0,6.0,83.0,8.0,1.0,4.0,5.0,2.0,0.0,4.0,59.0,62.0,15.0,53.0,28.0,1.0,0.0,180.0,33.0,0.0,51.0,2.0,0.0,13.0,2.0,0.0,1.0,5.0,0.0,55.0,30.0,16.0,122.0,7.0,1.0,0.0,0.0,7.0,24.0,8.0,1.0,10.0,121.0,15.0,2.0,3.0,14.0,2.0,0.0,11.0,26.0,39.0,22.0,12.0,7.0,2.0,6.0,0.0,5.0,1.0,31.0,9.0,59.0,44.0,1.0,14.0,7.0,0.0,0.0,1.0,0.0,26.0,0.0,5.0,15.0,0.0,3.0,0.0,18.0,34.0
"Congo, The Democratic Republic of the",1.0,0.0,0.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,26.0,2.0,4.0,18.0,288.0,2.0,0.0,5.0,5.0,4.0,1.0,0.0,479.0,1.0,8.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,3.0,9.0,2.0,0.0,6.0,1.0,1.0,0.0,5.0,10.0,7.0,1.0,23.0,5.0,0.0,1.0,34.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,19.0,22.0,1.0,84.0,11.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,10.0,21.0,1.0,3.0,10.0,0.0,0.0,2.0,3.0,9.0,20.0,10.0,0.0,1.0,0.0,0.0,5.0,9.0,21.0,0.0,22.0,0.0,1.0,7.0,6.0,0.0,4.0,5.0,0.0,32.0,0.0,16.0,4.0,0.0,0.0,5.0,17.0,9.0
Costa Rica,3.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,5.0,0.0,9.0,0.0,636.0,0.0,0.0,0.0,2.0,15.0,6.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,20.0,18.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,7.0,1.0,0.0,7.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,16.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,16.0
