,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,36.0,4.0,2.0,45.0,18.0,61.0,143.0,1.0,10.0,25.0,33.0,20.0,12.0,82.0,2.0,135.0,5.0,11453.0,6.0,4.0,86.0,45.0,53.0,214.0,2.0,545.0,6.0,53.0,5.0,0.0,15.0,13.0,125.0,2.0,0.0,9.0,3.0,101.0,15.0,14.0,13.0,33.0,8.0,1.0,74.0,121.0,320.0,7.0,356.0,22.0,2.0,0.0,230.0,0.0,0.0,2.0,22.0,14.0,130.0,9.0,6.0,12.0,12.0,1.0,145.0,88.0,5.0,319.0,87.0,2.0,0.0,0.0,3.0,22.0,13.0,0.0,16.0,70.0,78.0,10.0,53.0,26.0,20.0,0.0,33.0,20.0,78.0,206.0,78.0,1.0,38.0,3.0,0.0,6.0,1.0,100.0,8.0,120.0,48.0,33.0,18.0,21.0,1.0,23.0,5.0,1.0,174.0,4.0,27.0,23.0,3.0,145.0,0.0,28.0,157.0
Japan,7.0,6.0,2.0,86.0,5.0,9.0,1.0,1.0,15.0,2.0,1.0,1.0,8.0,8.0,2.0,131.0,0.0,3949.0,0.0,0.0,91.0,36.0,51.0,7.0,0.0,90.0,0.0,77.0,79.0,0.0,15.0,0.0,87.0,2.0,0.0,7.0,0.0,119.0,9.0,2.0,5.0,7.0,1.0,0.0,7.0,36.0,144.0,16.0,64.0,17.0,2.0,0.0,375.0,8.0,3.0,20.0,5.0,1.0,19.0,3.0,0.0,0.0,12.0,0.0,44.0,36.0,0.0,134.0,8.0,0.0,1.0,0.0,16.0,42.0,10.0,4.0,22.0,195.0,23.0,0.0,6.0,24.0,5.0,2.0,17.0,21.0,89.0,28.0,12.0,1.0,2.0,7.0,0.0,4.0,4.0,10.0,5.0,130.0,11.0,6.0,16.0,4.0,0.0,1.0,1.0,0.0,36.0,0.0,19.0,19.0,1.0,3.0,0.0,5.0,243.0
Indonesia,1.0,5.0,3.0,28.0,1.0,31.0,4.0,1.0,2.0,1.0,5.0,50.0,2.0,9.0,2.0,91.0,0.0,2921.0,0.0,0.0,65.0,11.0,154.0,7.0,0.0,107.0,5.0,58.0,1.0,0.0,1.0,4.0,41.0,3.0,0.0,10.0,3.0,18.0,3.0,0.0,4.0,6.0,2.0,3.0,21.0,78.0,60.0,1.0,45.0,14.0,3.0,0.0,305.0,0.0,0.0,0.0,1.0,2.0,22.0,7.0,0.0,0.0,3.0,0.0,44.0,87.0,5.0,171.0,7.0,4.0,0.0,1.0,4.0,12.0,25.0,2.0,12.0,75.0,19.0,1.0,21.0,10.0,7.0,0.0,19.0,2.0,77.0,38.0,19.0,0.0,4.0,4.0,0.0,0.0,4.0,11.0,23.0,87.0,10.0,0.0,12.0,20.0,1.0,2.0,4.0,2.0,79.0,0.0,27.0,5.0,2.0,1.0,1.0,41.0,152.0
Malaysia,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,149.0,7.0,959.0,0.0,0.0,19.0,0.0,22.0,0.0,0.0,38.0,0.0,34.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,13.0,6.0,0.0,0.0,1.0,2.0,4.0,3.0,14.0,22.0,0.0,2.0,0.0,6.0,0.0,50.0,0.0,0.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,149.0,13.0,1.0,12.0,3.0,0.0,0.0,15.0,0.0,83.0,17.0,1.0,6.0,76.0,8.0,0.0,14.0,5.0,0.0,0.0,2.0,0.0,41.0,3.0,32.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,15.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,7.0,4.0,0.0,2.0,0.0,2.0,23.0
United States,8.0,163.0,28.0,299.0,100.0,143.0,87.0,6.0,185.0,97.0,153.0,159.0,197.0,146.0,56.0,3017.0,1.0,34631.0,24.0,23.0,2544.0,423.0,335.0,122.0,13.0,3515.0,52.0,844.0,93.0,0.0,112.0,136.0,716.0,1.0,1.0,50.0,46.0,590.0,220.0,58.0,115.0,123.0,111.0,4.0,382.0,1006.0,1230.0,28.0,1041.0,373.0,62.0,2.0,5476.0,9.0,11.0,16.0,125.0,20.0,207.0,78.0,23.0,11.0,446.0,1.0,1408.0,694.0,99.0,2206.0,148.0,26.0,2.0,10.0,161.0,148.0,76.0,87.0,247.0,1100.0,720.0,5.0,364.0,830.0,56.0,20.0,229.0,123.0,846.0,1029.0,858.0,17.0,58.0,48.0,3.0,63.0,52.0,861.0,25.0,1234.0,367.0,117.0,183.0,134.0,10.0,17.0,30.0,18.0,518.0,18.0,372.0,305.0,6.0,377.0,2.0,423.0,1465.0
Mexico,1.0,7.0,1.0,12.0,2.0,10.0,27.0,0.0,3.0,22.0,29.0,23.0,0.0,48.0,9.0,31.0,0.0,3280.0,0.0,2.0,29.0,8.0,128.0,12.0,0.0,102.0,0.0,38.0,8.0,0.0,2.0,5.0,24.0,0.0,0.0,2.0,0.0,21.0,3.0,0.0,6.0,20.0,4.0,1.0,22.0,77.0,67.0,1.0,32.0,3.0,1.0,0.0,139.0,0.0,0.0,0.0,1.0,2.0,21.0,4.0,0.0,0.0,6.0,0.0,29.0,39.0,0.0,132.0,8.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,3.0,19.0,39.0,0.0,29.0,18.0,17.0,0.0,41.0,35.0,46.0,74.0,8.0,8.0,3.0,2.0,0.0,4.0,1.0,73.0,3.0,56.0,25.0,0.0,9.0,4.0,0.0,2.0,1.0,0.0,51.0,0.0,28.0,14.0,0.0,21.0,0.0,18.0,127.0
Norway,2.0,1.0,0.0,35.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,3.0,10.0,3.0,6.0,32.0,0.0,769.0,0.0,0.0,28.0,1.0,4.0,16.0,0.0,27.0,0.0,15.0,0.0,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,4.0,5.0,0.0,2.0,17.0,17.0,25.0,0.0,4.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,9.0,13.0,1.0,24.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,1.0,7.0,4.0,6.0,0.0,1.0,14.0,8.0,0.0,5.0,6.0,13.0,11.0,77.0,0.0,3.0,2.0,0.0,2.0,1.0,3.0,0.0,14.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0
Chile,1.0,0.0,0.0,10.0,2.0,1.0,11.0,0.0,0.0,6.0,1.0,5.0,0.0,3.0,0.0,5.0,0.0,1375.0,0.0,0.0,9.0,3.0,17.0,1.0,0.0,67.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,28.0,0.0,8.0,54.0,6.0,0.0,6.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,9.0,11.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,5.0,15.0,11.0,2.0,0.0,5.0,1.0,11.0,7.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,30.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,20.0
Italy,16.0,1.0,2.0,92.0,17.0,68.0,131.0,0.0,16.0,16.0,8.0,43.0,2.0,39.0,2.0,216.0,0.0,25596.0,1.0,2.0,98.0,104.0,71.0,116.0,2.0,499.0,5.0,102.0,16.0,0.0,20.0,3.0,602.0,1.0,0.0,17.0,0.0,89.0,51.0,5.0,8.0,23.0,5.0,1.0,25.0,190.0,369.0,2.0,486.0,363.0,0.0,1.0,377.0,1.0,1.0,0.0,112.0,23.0,77.0,8.0,6.0,2.0,31.0,0.0,136.0,272.0,5.0,615.0,72.0,8.0,0.0,0.0,8.0,78.0,4.0,15.0,76.0,109.0,112.0,3.0,50.0,44.0,16.0,0.0,96.0,185.0,1257.0,106.0,84.0,0.0,37.0,4.0,1.0,11.0,7.0,180.0,1.0,212.0,36.0,15.0,39.0,18.0,0.0,12.0,0.0,2.0,94.0,6.0,85.0,59.0,0.0,70.0,0.0,21.0,163.0
Viet Nam,1.0,1.0,3.0,59.0,0.0,18.0,0.0,0.0,2.0,0.0,6.0,14.0,3.0,1.0,0.0,52.0,0.0,1216.0,0.0,0.0,28.0,3.0,23.0,2.0,2.0,39.0,0.0,19.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,12.0,6.0,0.0,0.0,3.0,2.0,0.0,2.0,33.0,97.0,1.0,10.0,3.0,0.0,0.0,68.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,26.0,29.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,583.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,50.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,8.0,4.0,0.0,1.0,1.0,4.0,15.0
