,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Norway,2.0,3.0,0.0,107.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,4.0,7.0,3.0,4.0,12.0,8.0,444.0,0.0,0.0,16.0,2.0,0.0,4.0,0.0,24.0,0.0,14.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,2.0,1.0,0.0,0.0,12.0,8.0,24.0,1.0,3.0,2.0,0.0,1.0,76.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,5.0,0.0,9.0,0.0,11.0,5.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,5.0,8.0,1.0,0.0,3.0,145.0,0.0,0.0,2.0,0.0,5.0,4.0,5.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
Spain,56.0,38.0,2.0,37.0,16.0,32.0,35.0,0.0,4.0,28.0,11.0,3.0,18.0,34.0,1.0,45.0,4.0,6367.0,0.0,3.0,37.0,53.0,48.0,23.0,3.0,285.0,12.0,31.0,25.0,0.0,13.0,8.0,66.0,1.0,0.0,5.0,1.0,44.0,25.0,5.0,28.0,37.0,33.0,0.0,32.0,88.0,160.0,12.0,199.0,67.0,1.0,0.0,140.0,0.0,7.0,2.0,21.0,23.0,19.0,22.0,10.0,3.0,28.0,3.0,71.0,37.0,2.0,209.0,56.0,1.0,0.0,0.0,7.0,24.0,5.0,1.0,52.0,75.0,76.0,2.0,57.0,6.0,20.0,0.0,26.0,8.0,15.0,134.0,37.0,1.0,57.0,6.0,0.0,21.0,3.0,116.0,7.0,116.0,26.0,30.0,9.0,46.0,2.0,28.0,9.0,1.0,87.0,6.0,16.0,19.0,2.0,92.0,0.0,13.0,82.0
Cabo Verde,7.0,2.0,0.0,5.0,0.0,6.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,8.0,0.0,519.0,0.0,0.0,12.0,2.0,10.0,0.0,1.0,21.0,1.0,4.0,0.0,0.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,1.0,6.0,0.0,3.0,22.0,23.0,0.0,6.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,7.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,9.0,6.0,79.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,9.0
Italy,11.0,10.0,1.0,426.0,7.0,50.0,96.0,1.0,14.0,4.0,12.0,58.0,4.0,11.0,2.0,114.0,0.0,16283.0,0.0,0.0,71.0,69.0,42.0,44.0,0.0,206.0,7.0,65.0,8.0,0.0,42.0,9.0,455.0,2.0,0.0,8.0,1.0,79.0,23.0,3.0,25.0,23.0,6.0,0.0,20.0,203.0,533.0,7.0,339.0,294.0,2.0,0.0,307.0,11.0,0.0,0.0,39.0,10.0,36.0,7.0,0.0,0.0,22.0,0.0,68.0,187.0,6.0,424.0,45.0,12.0,1.0,0.0,14.0,56.0,8.0,36.0,60.0,73.0,111.0,2.0,15.0,282.0,31.0,1.0,39.0,134.0,626.0,222.0,89.0,4.0,69.0,3.0,0.0,4.0,3.0,100.0,10.0,140.0,52.0,17.0,58.0,15.0,0.0,63.0,0.0,0.0,50.0,3.0,34.0,42.0,0.0,46.0,0.0,25.0,73.0
Germany,2.0,9.0,0.0,752.0,12.0,30.0,9.0,0.0,15.0,2.0,42.0,4.0,19.0,21.0,9.0,179.0,6.0,7693.0,0.0,22.0,77.0,37.0,20.0,61.0,2.0,341.0,17.0,121.0,40.0,0.0,64.0,4.0,157.0,2.0,0.0,2.0,12.0,80.0,23.0,0.0,20.0,15.0,59.0,2.0,98.0,178.0,132.0,28.0,117.0,54.0,0.0,0.0,837.0,1.0,4.0,7.0,37.0,6.0,58.0,19.0,3.0,0.0,67.0,0.0,67.0,146.0,38.0,1092.0,16.0,5.0,1.0,0.0,15.0,59.0,7.0,23.0,21.0,48.0,59.0,21.0,60.0,250.0,6.0,2.0,30.0,28.0,68.0,75.0,201.0,0.0,2.0,12.0,2.0,12.0,45.0,115.0,0.0,153.0,22.0,2.0,102.0,20.0,4.0,14.0,0.0,0.0,117.0,1.0,61.0,27.0,1.0,86.0,0.0,12.0,123.0
Estonia,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,14.0,0.0,580.0,1.0,0.0,30.0,11.0,2.0,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,8.0,1.0,1.0,12.0,8.0,0.0,15.0,2.0,0.0,0.0,56.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,5.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,4.0,0.0,4.0,5.0,0.0,2.0,2.0,2.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,8.0,1.0,5.0,4.0,0.0,0.0,0.0,3.0,9.0
India,3.0,19.0,1.0,281.0,3.0,12.0,19.0,1.0,8.0,5.0,12.0,255.0,4.0,67.0,9.0,384.0,3.0,7592.0,0.0,2.0,272.0,88.0,1001.0,28.0,5.0,442.0,2.0,287.0,10.0,0.0,7.0,4.0,63.0,0.0,0.0,34.0,5.0,167.0,36.0,2.0,11.0,26.0,6.0,15.0,54.0,195.0,114.0,6.0,87.0,26.0,11.0,0.0,766.0,45.0,0.0,4.0,9.0,36.0,145.0,81.0,0.0,1.0,25.0,1.0,160.0,421.0,12.0,940.0,8.0,1.0,2.0,318.0,76.0,48.0,18.0,21.0,82.0,109.0,247.0,1.0,63.0,60.0,15.0,0.0,163.0,12.0,139.0,68.0,71.0,0.0,6.0,10.0,0.0,24.0,12.0,82.0,7.0,338.0,30.0,37.0,18.0,20.0,4.0,2.0,14.0,0.0,157.0,0.0,248.0,40.0,42.0,16.0,0.0,92.0,941.0
Turkmenistan,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,5.0,16.0,1.0,212.0,6.0,7.0,2.0,2.0,6.0,2.0,3.0,0.0,3.0,4.0,2.0,91.0,8.0,3011.0,0.0,1.0,61.0,31.0,48.0,4.0,0.0,79.0,2.0,45.0,52.0,0.0,6.0,1.0,97.0,0.0,0.0,7.0,0.0,68.0,12.0,4.0,0.0,0.0,1.0,0.0,6.0,57.0,177.0,8.0,66.0,21.0,3.0,0.0,205.0,16.0,0.0,12.0,3.0,1.0,14.0,2.0,0.0,0.0,12.0,0.0,41.0,40.0,6.0,110.0,9.0,1.0,1.0,0.0,17.0,36.0,14.0,0.0,12.0,158.0,20.0,0.0,6.0,16.0,5.0,1.0,6.0,31.0,48.0,37.0,12.0,6.0,3.0,3.0,0.0,4.0,1.0,11.0,12.0,92.0,14.0,2.0,15.0,20.0,0.0,1.0,0.0,0.0,26.0,0.0,18.0,17.0,0.0,4.0,0.0,12.0,130.0
Lithuania,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,263.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
