,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,77.0,7.0,1.0,13.0,4.0,47.0,113.0,0.0,7.0,42.0,16.0,115.0,77.0,42.0,6.0,51.0,5.0,3.0,1.0,0.0,35.0,28.0,124.0,57.0,0.0,135.0,6.0,41.0,4.0,0.0,2.0,1.0,241.0,6.0,0.0,1.0,3.0,395.0,16.0,1.0,66.0,38.0,5.0,0.0,55.0,144.0,442.0,1.0,122.0,13.0,0.0,0.0,94.0,0.0,0.0,3.0,52.0,19.0,42.0,9.0,6.0,0.0,17.0,0.0,3.0,89.0,3.0,522.0,206.0,52.0,0.0,0.0,9.0,22.0,2.0,5.0,9.0,40.0,32.0,3.0,66.0,6.0,16.0,0.0,40.0,17.0,8.0,296.0,161.0,1.0,34.0,4.0,0.0,6.0,5.0,30.0,1.0,78.0,95.0,44.0,15.0,37.0,0.0,53.0,19.0,0.0,192.0,34.0,30.0,27.0,2.0,8.0,0.0,15.0,163.0
Italy,47.0,14.0,1.0,50.0,13.0,34.0,42.0,1.0,8.0,23.0,91.0,144.0,22.0,10.0,2.0,92.0,1.0,26.0,0.0,4.0,32.0,31.0,146.0,55.0,0.0,207.0,18.0,42.0,35.0,0.0,8.0,1.0,578.0,4.0,0.0,8.0,0.0,150.0,61.0,3.0,8.0,108.0,1.0,0.0,79.0,289.0,469.0,4.0,211.0,89.0,0.0,0.0,261.0,2.0,1.0,1.0,272.0,24.0,227.0,25.0,5.0,0.0,28.0,2.0,12.0,113.0,6.0,1035.0,715.0,18.0,1.0,0.0,43.0,142.0,1.0,94.0,97.0,21.0,193.0,8.0,28.0,24.0,29.0,0.0,72.0,417.0,2.0,250.0,131.0,20.0,173.0,4.0,5.0,10.0,3.0,37.0,0.0,117.0,60.0,45.0,183.0,44.0,0.0,8.0,3.0,2.0,189.0,0.0,42.0,69.0,1.0,108.0,0.0,28.0,206.0
Turkey,2.0,21.0,0.0,6.0,2.0,3.0,6.0,0.0,1.0,0.0,27.0,1.0,3.0,20.0,0.0,98.0,12.0,2.0,2.0,1.0,22.0,5.0,7.0,135.0,0.0,30.0,10.0,7.0,3.0,0.0,6.0,0.0,28.0,2.0,0.0,0.0,0.0,225.0,32.0,0.0,1.0,1.0,2.0,0.0,34.0,112.0,63.0,6.0,38.0,3.0,2.0,0.0,124.0,0.0,0.0,0.0,3.0,4.0,22.0,4.0,0.0,0.0,15.0,0.0,8.0,39.0,0.0,220.0,29.0,32.0,0.0,0.0,10.0,2.0,0.0,14.0,3.0,22.0,50.0,0.0,295.0,78.0,0.0,0.0,34.0,14.0,26.0,73.0,85.0,0.0,64.0,7.0,0.0,5.0,9.0,6.0,0.0,51.0,14.0,1.0,14.0,6.0,0.0,0.0,0.0,10.0,157.0,0.0,21.0,26.0,6.0,77.0,1.0,5.0,23.0
Japan,7.0,5.0,1.0,27.0,2.0,24.0,1.0,5.0,15.0,5.0,2.0,4.0,4.0,34.0,2.0,108.0,0.0,5.0,0.0,0.0,122.0,7.0,27.0,13.0,0.0,76.0,2.0,36.0,46.0,0.0,6.0,0.0,40.0,0.0,0.0,4.0,76.0,164.0,6.0,3.0,7.0,12.0,1.0,0.0,13.0,26.0,34.0,3.0,37.0,13.0,0.0,0.0,166.0,12.0,3.0,74.0,2.0,0.0,164.0,0.0,1.0,0.0,4.0,0.0,9.0,56.0,9.0,262.0,17.0,0.0,0.0,0.0,2.0,22.0,0.0,6.0,26.0,22.0,10.0,0.0,25.0,5.0,1.0,1.0,3.0,93.0,17.0,62.0,19.0,1.0,0.0,4.0,0.0,1.0,14.0,7.0,0.0,93.0,14.0,32.0,2.0,3.0,1.0,0.0,2.0,0.0,43.0,0.0,14.0,5.0,0.0,2.0,0.0,9.0,54.0
France,4.0,11.0,3.0,64.0,4.0,8.0,17.0,0.0,0.0,2.0,91.0,159.0,13.0,21.0,5.0,379.0,0.0,8.0,2.0,20.0,82.0,19.0,198.0,95.0,0.0,234.0,6.0,56.0,6.0,0.0,9.0,0.0,302.0,1.0,0.0,5.0,2.0,377.0,37.0,2.0,30.0,44.0,0.0,0.0,20.0,100.0,65.0,1.0,34.0,9.0,7.0,0.0,566.0,0.0,1.0,0.0,12.0,3.0,178.0,14.0,113.0,0.0,175.0,0.0,12.0,171.0,0.0,665.0,90.0,4.0,0.0,0.0,14.0,27.0,4.0,8.0,29.0,7.0,48.0,6.0,22.0,47.0,7.0,0.0,20.0,36.0,10.0,44.0,178.0,7.0,5.0,13.0,2.0,8.0,13.0,19.0,0.0,196.0,41.0,41.0,65.0,21.0,0.0,3.0,2.0,0.0,157.0,3.0,75.0,22.0,1.0,39.0,0.0,103.0,283.0
Russian Federation,12.0,63.0,22.0,56.0,18.0,26.0,44.0,0.0,7.0,1.0,55.0,16.0,26.0,22.0,0.0,346.0,7.0,3.0,6.0,0.0,37.0,18.0,97.0,80.0,0.0,226.0,178.0,57.0,9.0,32.0,3.0,0.0,148.0,0.0,0.0,20.0,1.0,399.0,11.0,30.0,3.0,12.0,8.0,0.0,145.0,133.0,67.0,3.0,30.0,5.0,0.0,0.0,1005.0,2.0,0.0,1.0,0.0,3.0,14.0,9.0,5.0,0.0,274.0,0.0,12.0,54.0,2.0,846.0,42.0,7.0,0.0,0.0,49.0,1.0,0.0,35.0,6.0,33.0,78.0,0.0,172.0,7.0,4.0,0.0,145.0,94.0,7.0,57.0,34.0,0.0,5.0,4.0,0.0,12.0,35.0,11.0,20.0,81.0,40.0,6.0,19.0,20.0,4.0,37.0,22.0,0.0,456.0,16.0,145.0,50.0,0.0,9.0,0.0,59.0,79.0
United Kingdom,1.0,21.0,5.0,13.0,7.0,36.0,7.0,1.0,25.0,7.0,46.0,36.0,84.0,43.0,4.0,392.0,0.0,14.0,43.0,28.0,373.0,47.0,38.0,42.0,2.0,299.0,7.0,328.0,12.0,0.0,52.0,5.0,213.0,5.0,0.0,15.0,7.0,388.0,56.0,3.0,209.0,36.0,27.0,0.0,49.0,166.0,499.0,5.0,182.0,61.0,9.0,0.0,684.0,5.0,1.0,2.0,47.0,17.0,66.0,18.0,32.0,0.0,106.0,1.0,14.0,168.0,3.0,413.0,165.0,16.0,3.0,0.0,51.0,21.0,16.0,23.0,29.0,78.0,76.0,3.0,69.0,52.0,5.0,2.0,47.0,89.0,31.0,258.0,168.0,7.0,10.0,12.0,0.0,22.0,15.0,51.0,1.0,94.0,102.0,111.0,12.0,29.0,4.0,16.0,32.0,4.0,133.0,0.0,116.0,31.0,2.0,20.0,0.0,31.0,150.0
"Venezuela, Bolivarian Republic of",3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,42.0,7.0,34.0,1.0,12.0,0.0,68.0,0.0,0.0,0.0,0.0,29.0,0.0,61.0,338.0,0.0,67.0,1.0,42.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,9.0,4.0,1.0,0.0,2.0,2.0,0.0,63.0,83.0,22.0,0.0,4.0,3.0,1.0,0.0,19.0,0.0,0.0,0.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,456.0,10.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,58.0,0.0,4.0,0.0,0.0,0.0,41.0,26.0,0.0,48.0,4.0,0.0,6.0,3.0,0.0,13.0,1.0,2.0,0.0,8.0,5.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,63.0,0.0,23.0,6.0,0.0,0.0,0.0,19.0,94.0
Egypt,1.0,0.0,0.0,105.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,6.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,202.0,0.0,36.0,1.0,142.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,7.0,0.0,130.0,3.0,2.0,1.0,3.0,0.0,0.0,5.0,16.0,101.0,0.0,1.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,40.0,1.0,2.0,0.0,0.0,1.0,21.0,3.0,2.0,9.0,0.0,78.0,7.0,31.0,0.0,0.0,0.0,3.0,10.0,0.0,42.0,8.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,23.0,6.0,1.0,1.0,0.0,13.0,3.0,0.0,0.0,34.0,0.0,7.0,71.0,2.0,2.0,0.0,10.0,7.0
United States,11.0,88.0,12.0,148.0,66.0,185.0,107.0,5.0,72.0,104.0,386.0,149.0,181.0,131.0,83.0,2547.0,1.0,114.0,80.0,26.0,1194.0,591.0,361.0,136.0,48.0,1788.0,17.0,1079.0,136.0,0.0,304.0,60.0,1147.0,10.0,0.0,29.0,49.0,749.0,270.0,23.0,103.0,100.0,66.0,3.0,948.0,2187.0,2226.0,17.0,1272.0,444.0,70.0,1.0,2496.0,16.0,3.0,15.0,283.0,21.0,161.0,28.0,15.0,0.0,421.0,4.0,197.0,557.0,32.0,4900.0,224.0,226.0,2.0,9.0,123.0,109.0,21.0,212.0,173.0,234.0,380.0,13.0,443.0,877.0,48.0,12.0,175.0,574.0,102.0,1358.0,753.0,38.0,55.0,29.0,0.0,152.0,48.0,319.0,2.0,485.0,248.0,175.0,195.0,293.0,8.0,31.0,50.0,6.0,545.0,4.0,404.0,284.0,0.0,201.0,2.0,271.0,1321.0
