,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,16.0,190.0,21.0,424.0,97.0,150.0,44.0,5.0,120.0,70.0,169.0,168.0,153.0,109.0,70.0,2299.0,0.0,31114.0,18.0,22.0,1884.0,367.0,264.0,90.0,7.0,2294.0,51.0,720.0,78.0,0.0,97.0,196.0,604.0,0.0,0.0,70.0,50.0,548.0,221.0,40.0,95.0,104.0,103.0,8.0,287.0,918.0,969.0,20.0,1188.0,394.0,55.0,2.0,4386.0,10.0,9.0,10.0,116.0,16.0,124.0,97.0,25.0,7.0,429.0,2.0,1129.0,530.0,134.0,2050.0,132.0,17.0,2.0,14.0,144.0,145.0,241.0,99.0,247.0,1167.0,692.0,4.0,365.0,895.0,50.0,15.0,185.0,129.0,666.0,1042.0,803.0,24.0,39.0,46.0,3.0,69.0,41.0,895.0,86.0,1111.0,230.0,125.0,179.0,111.0,9.0,11.0,30.0,15.0,387.0,18.0,366.0,269.0,3.0,667.0,2.0,345.0,1039.0
India,3.0,21.0,1.0,271.0,2.0,11.0,12.0,0.0,43.0,4.0,14.0,163.0,2.0,84.0,24.0,545.0,3.0,10935.0,0.0,0.0,225.0,106.0,659.0,27.0,5.0,568.0,3.0,394.0,12.0,0.0,5.0,7.0,82.0,3.0,0.0,38.0,8.0,148.0,45.0,2.0,13.0,26.0,5.0,15.0,67.0,279.0,142.0,4.0,105.0,31.0,6.0,0.0,1063.0,48.0,0.0,3.0,6.0,51.0,155.0,81.0,0.0,3.0,21.0,0.0,231.0,427.0,8.0,1141.0,10.0,0.0,5.0,326.0,6.0,107.0,32.0,22.0,74.0,273.0,305.0,1.0,75.0,79.0,16.0,0.0,178.0,18.0,209.0,65.0,73.0,0.0,7.0,9.0,1.0,22.0,12.0,108.0,13.0,398.0,21.0,17.0,22.0,20.0,1.0,3.0,13.0,0.0,262.0,0.0,261.0,48.0,55.0,15.0,0.0,91.0,623.0
Spain,32.0,41.0,1.0,31.0,13.0,43.0,57.0,0.0,5.0,15.0,9.0,12.0,16.0,48.0,1.0,65.0,6.0,8554.0,6.0,2.0,41.0,47.0,41.0,37.0,2.0,349.0,3.0,30.0,6.0,0.0,9.0,8.0,97.0,2.0,0.0,7.0,3.0,80.0,18.0,11.0,12.0,12.0,5.0,0.0,31.0,78.0,171.0,5.0,139.0,24.0,1.0,0.0,167.0,0.0,0.0,2.0,18.0,11.0,37.0,7.0,16.0,7.0,28.0,3.0,84.0,40.0,4.0,258.0,41.0,0.0,0.0,0.0,6.0,15.0,7.0,1.0,12.0,61.0,56.0,6.0,34.0,13.0,21.0,0.0,16.0,11.0,41.0,142.0,54.0,0.0,32.0,4.0,0.0,2.0,1.0,96.0,2.0,71.0,35.0,30.0,11.0,24.0,1.0,12.0,8.0,1.0,109.0,5.0,13.0,20.0,4.0,152.0,0.0,10.0,94.0
Portugal,3.0,0.0,1.0,5.0,0.0,5.0,5.0,0.0,2.0,0.0,2.0,1.0,11.0,16.0,0.0,17.0,0.0,3464.0,0.0,0.0,9.0,4.0,11.0,1.0,0.0,48.0,2.0,3.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,1.0,0.0,129.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,31.0,28.0,1.0,4.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,44.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,17.0,24.0,1.0,63.0,4.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,15.0,11.0,9.0,0.0,20.0,1.0,1.0,0.0,8.0,8.0,19.0,33.0,20.0,2.0,0.0,1.0,0.0,1.0,0.0,23.0,1.0,25.0,22.0,0.0,2.0,8.0,0.0,4.0,1.0,0.0,45.0,0.0,0.0,15.0,0.0,3.0,0.0,2.0,18.0
Japan,5.0,15.0,2.0,39.0,5.0,6.0,2.0,2.0,7.0,3.0,3.0,0.0,9.0,5.0,1.0,107.0,0.0,3531.0,0.0,0.0,66.0,33.0,48.0,8.0,0.0,75.0,0.0,68.0,54.0,0.0,14.0,0.0,83.0,2.0,0.0,7.0,0.0,78.0,14.0,4.0,3.0,4.0,1.0,0.0,7.0,29.0,167.0,5.0,60.0,20.0,2.0,0.0,264.0,5.0,0.0,6.0,4.0,1.0,18.0,1.0,0.0,0.0,13.0,0.0,34.0,47.0,4.0,99.0,7.0,0.0,1.0,0.0,13.0,49.0,12.0,1.0,16.0,212.0,21.0,0.0,6.0,17.0,7.0,1.0,10.0,19.0,70.0,32.0,9.0,0.0,2.0,3.0,0.0,4.0,2.0,9.0,6.0,115.0,7.0,3.0,16.0,17.0,0.0,1.0,0.0,0.0,29.0,0.0,16.0,15.0,1.0,4.0,0.0,13.0,202.0
Canada,2.0,5.0,0.0,16.0,8.0,4.0,2.0,1.0,5.0,2.0,13.0,5.0,8.0,10.0,4.0,202.0,0.0,4050.0,0.0,73.0,103.0,32.0,18.0,8.0,0.0,260.0,5.0,43.0,8.0,0.0,18.0,2.0,54.0,0.0,0.0,6.0,2.0,45.0,14.0,2.0,11.0,4.0,4.0,1.0,112.0,70.0,93.0,0.0,38.0,54.0,2.0,0.0,349.0,1.0,0.0,0.0,29.0,0.0,8.0,20.0,2.0,1.0,46.0,0.0,52.0,35.0,1.0,205.0,7.0,0.0,0.0,1.0,4.0,12.0,8.0,7.0,13.0,26.0,35.0,0.0,40.0,61.0,4.0,0.0,10.0,6.0,43.0,52.0,91.0,2.0,3.0,4.0,0.0,3.0,2.0,64.0,2.0,76.0,33.0,108.0,14.0,1.0,0.0,2.0,1.0,0.0,47.0,0.0,53.0,32.0,0.0,45.0,0.0,34.0,75.0
Brazil,1.0,4.0,5.0,37.0,2.0,32.0,27.0,1.0,5.0,10.0,11.0,147.0,4.0,25.0,6.0,79.0,0.0,5733.0,1.0,3.0,22.0,35.0,300.0,7.0,0.0,96.0,3.0,53.0,4.0,0.0,3.0,8.0,70.0,3.0,0.0,20.0,2.0,37.0,3.0,6.0,1.0,34.0,16.0,0.0,6.0,179.0,122.0,5.0,100.0,54.0,3.0,0.0,529.0,3.0,1.0,3.0,6.0,56.0,154.0,9.0,1.0,0.0,5.0,0.0,60.0,227.0,0.0,231.0,24.0,1.0,0.0,0.0,9.0,37.0,10.0,0.0,2.0,71.0,45.0,0.0,117.0,27.0,17.0,0.0,61.0,24.0,73.0,88.0,28.0,1.0,3.0,35.0,0.0,3.0,4.0,17.0,2.0,326.0,38.0,115.0,12.0,62.0,2.0,1.0,1.0,0.0,97.0,0.0,25.0,31.0,4.0,13.0,0.0,160.0,561.0
Peru,1.0,3.0,1.0,5.0,0.0,1.0,24.0,0.0,2.0,5.0,15.0,7.0,0.0,2.0,3.0,33.0,0.0,1749.0,0.0,0.0,2.0,4.0,65.0,15.0,0.0,26.0,5.0,11.0,0.0,0.0,4.0,3.0,14.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,6.0,2.0,1.0,8.0,46.0,9.0,0.0,16.0,1.0,1.0,0.0,33.0,0.0,0.0,0.0,2.0,5.0,11.0,2.0,0.0,1.0,0.0,0.0,17.0,24.0,2.0,46.0,4.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,6.0,18.0,10.0,1.0,14.0,2.0,0.0,0.0,37.0,7.0,6.0,23.0,4.0,0.0,6.0,2.0,0.0,2.0,0.0,8.0,3.0,12.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,47.0,0.0,5.0,0.0,0.0,2.0,0.0,16.0,25.0
Italy,15.0,0.0,1.0,80.0,16.0,60.0,110.0,0.0,15.0,2.0,4.0,65.0,1.0,16.0,1.0,113.0,0.0,18941.0,0.0,2.0,88.0,37.0,69.0,42.0,2.0,233.0,4.0,78.0,13.0,0.0,9.0,2.0,572.0,2.0,0.0,5.0,0.0,86.0,37.0,6.0,4.0,13.0,6.0,0.0,20.0,157.0,317.0,4.0,444.0,398.0,0.0,1.0,234.0,9.0,1.0,0.0,35.0,13.0,44.0,4.0,4.0,0.0,28.0,0.0,76.0,233.0,3.0,427.0,37.0,11.0,0.0,0.0,3.0,68.0,3.0,28.0,67.0,56.0,81.0,3.0,33.0,54.0,37.0,0.0,49.0,136.0,664.0,90.0,40.0,4.0,31.0,2.0,0.0,10.0,4.0,162.0,2.0,93.0,32.0,9.0,33.0,8.0,0.0,29.0,0.0,1.0,63.0,6.0,52.0,50.0,0.0,57.0,0.0,20.0,91.0
Georgia,6.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,16.0,3.0,459.0,0.0,2.0,14.0,2.0,1.0,4.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,6.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,7.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,0.0,0.0,2.0,2.0,15.0,2.0,23.0,1.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,6.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,0.0,6.0,12.0
