,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Brazil,2.0,5.0,7.0,59.0,3.0,38.0,56.0,2.0,21.0,53.0,19.0,255.0,3.0,26.0,4.0,206.0,0.0,11447.0,0.0,0.0,35.0,64.0,768.0,24.0,0.0,283.0,1.0,115.0,3.0,0.0,1.0,9.0,111.0,2.0,0.0,34.0,3.0,110.0,7.0,6.0,5.0,132.0,20.0,2.0,27.0,197.0,164.0,9.0,110.0,23.0,3.0,0.0,1175.0,2.0,0.0,5.0,5.0,61.0,260.0,22.0,0.0,4.0,7.0,0.0,145.0,420.0,7.0,698.0,47.0,4.0,0.0,2.0,4.0,47.0,56.0,2.0,4.0,141.0,203.0,0.0,116.0,16.0,7.0,0.0,88.0,48.0,141.0,156.0,83.0,0.0,2.0,47.0,0.0,12.0,8.0,73.0,8.0,615.0,48.0,2.0,23.0,68.0,1.0,1.0,5.0,1.0,182.0,0.0,53.0,19.0,3.0,16.0,0.0,256.0,1005.0
Thailand,1.0,0.0,1.0,24.0,2.0,6.0,3.0,1.0,0.0,0.0,3.0,7.0,2.0,4.0,0.0,54.0,0.0,859.0,0.0,0.0,40.0,9.0,37.0,4.0,0.0,72.0,0.0,47.0,3.0,0.0,1.0,0.0,17.0,0.0,0.0,7.0,2.0,59.0,5.0,0.0,1.0,5.0,1.0,1.0,10.0,19.0,19.0,2.0,8.0,5.0,1.0,0.0,73.0,1.0,1.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,20.0,0.0,45.0,31.0,4.0,44.0,1.0,4.0,0.0,5.0,0.0,3.0,1.0,0.0,7.0,50.0,5.0,1.0,14.0,6.0,4.0,0.0,7.0,4.0,58.0,9.0,8.0,0.0,0.0,1.0,0.0,11.0,10.0,8.0,0.0,17.0,9.0,2.0,6.0,3.0,0.0,3.0,0.0,2.0,161.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,29.0
"Bolivia, Plurinational State of",1.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,6.0,1.0,9.0,1.0,6.0,0.0,2.0,0.0,1171.0,0.0,0.0,3.0,1.0,41.0,2.0,2.0,21.0,0.0,41.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,2.0,12.0,0.0,9.0,9.0,6.0,0.0,5.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,17.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,12.0,2.0,0.0,44.0,2.0,0.0,0.0,9.0,0.0,1.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,10.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,39.0
Spain,30.0,4.0,2.0,69.0,11.0,81.0,150.0,1.0,16.0,26.0,35.0,20.0,8.0,105.0,2.0,176.0,3.0,13575.0,6.0,3.0,77.0,50.0,47.0,250.0,4.0,667.0,7.0,71.0,11.0,0.0,12.0,12.0,126.0,1.0,0.0,6.0,2.0,92.0,18.0,11.0,16.0,33.0,16.0,1.0,81.0,141.0,367.0,11.0,342.0,19.0,2.0,0.0,295.0,0.0,0.0,0.0,24.0,15.0,147.0,19.0,11.0,17.0,14.0,1.0,206.0,101.0,5.0,432.0,86.0,4.0,0.0,0.0,2.0,33.0,12.0,3.0,18.0,95.0,63.0,10.0,58.0,25.0,24.0,0.0,50.0,20.0,106.0,216.0,71.0,2.0,23.0,3.0,0.0,8.0,1.0,123.0,7.0,165.0,42.0,40.0,17.0,25.0,1.0,22.0,6.0,1.0,222.0,0.0,31.0,23.0,4.0,136.0,0.0,53.0,220.0
Netherlands,3.0,0.0,2.0,142.0,3.0,7.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,4.0,8.0,55.0,0.0,2229.0,1.0,0.0,52.0,8.0,12.0,7.0,1.0,54.0,0.0,28.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2.0,0.0,4.0,12.0,1.0,0.0,4.0,1.0,0.0,5.0,20.0,18.0,0.0,18.0,4.0,0.0,0.0,74.0,0.0,0.0,2.0,4.0,0.0,5.0,2.0,1.0,1.0,55.0,0.0,31.0,23.0,6.0,100.0,30.0,3.0,0.0,8.0,1.0,5.0,8.0,3.0,4.0,32.0,33.0,49.0,27.0,29.0,5.0,1.0,36.0,9.0,53.0,24.0,29.0,0.0,1.0,3.0,14.0,6.0,9.0,33.0,1.0,28.0,7.0,0.0,1.0,20.0,0.0,2.0,1.0,1.0,54.0,0.0,5.0,3.0,1.0,6.0,0.0,25.0,26.0
United States,7.0,151.0,25.0,239.0,75.0,160.0,100.0,6.0,176.0,92.0,53.0,122.0,161.0,111.0,70.0,3006.0,1.0,37247.0,20.0,21.0,2428.0,382.0,383.0,105.0,18.0,3844.0,28.0,795.0,88.0,0.0,119.0,111.0,740.0,4.0,1.0,54.0,45.0,566.0,206.0,36.0,98.0,113.0,142.0,13.0,371.0,984.0,1197.0,25.0,887.0,324.0,67.0,1.0,5559.0,8.0,10.0,12.0,197.0,14.0,252.0,46.0,8.0,12.0,391.0,1.0,1448.0,739.0,119.0,2174.0,117.0,48.0,1.0,16.0,124.0,148.0,107.0,92.0,246.0,919.0,739.0,3.0,311.0,585.0,39.0,19.0,265.0,127.0,921.0,884.0,664.0,16.0,48.0,58.0,3.0,69.0,57.0,660.0,34.0,1308.0,426.0,121.0,166.0,137.0,7.0,16.0,26.0,16.0,597.0,18.0,405.0,293.0,4.0,101.0,2.0,466.0,1633.0
Italy,14.0,2.0,3.0,112.0,17.0,76.0,99.0,3.0,8.0,18.0,22.0,51.0,4.0,50.0,2.0,275.0,0.0,28336.0,1.0,2.0,66.0,107.0,73.0,145.0,4.0,686.0,7.0,124.0,17.0,0.0,18.0,1.0,401.0,2.0,0.0,21.0,0.0,69.0,55.0,6.0,9.0,57.0,1.0,1.0,24.0,228.0,382.0,3.0,539.0,420.0,0.0,1.0,574.0,1.0,1.0,1.0,131.0,23.0,104.0,22.0,6.0,3.0,13.0,0.0,175.0,268.0,5.0,856.0,89.0,8.0,0.0,1.0,15.0,71.0,17.0,30.0,87.0,172.0,235.0,2.0,82.0,87.0,13.0,0.0,91.0,210.0,1571.0,122.0,90.0,0.0,38.0,5.0,1.0,10.0,13.0,208.0,2.0,268.0,33.0,73.0,54.0,19.0,0.0,21.0,2.0,3.0,102.0,3.0,90.0,57.0,1.0,38.0,0.0,34.0,191.0
"Venezuela, Bolivarian Republic of",1.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,8.0,1.0,0.0,1.0,17.0,1.0,12.0,0.0,1537.0,0.0,0.0,19.0,4.0,39.0,19.0,0.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,5.0,2.0,0.0,0.0,1.0,3.0,0.0,16.0,67.0,38.0,0.0,4.0,0.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,4.0,13.0,1.0,0.0,2.0,0.0,0.0,7.0,80.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,7.0,18.0,0.0,15.0,0.0,0.0,0.0,13.0,9.0,11.0,45.0,12.0,0.0,5.0,5.0,0.0,3.0,1.0,6.0,1.0,14.0,4.0,1.0,3.0,11.0,0.0,1.0,0.0,1.0,114.0,0.0,4.0,6.0,1.0,0.0,0.0,28.0,17.0
Cabo Verde,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,9.0,0.0,387.0,0.0,0.0,7.0,1.0,6.0,1.0,0.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,3.0,16.0,1.0,1.0,0.0,5.0,0.0,2.0,12.0,17.0,0.0,9.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,7.0,7.0,82.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0
China,2.0,26.0,2.0,1059.0,1.0,35.0,32.0,0.0,47.0,8.0,12.0,20.0,9.0,58.0,8.0,869.0,0.0,6766.0,1.0,2.0,411.0,45.0,72.0,116.0,0.0,1965.0,107.0,444.0,37.0,0.0,18.0,13.0,141.0,1.0,0.0,4.0,3.0,159.0,52.0,5.0,16.0,17.0,42.0,41.0,96.0,366.0,176.0,23.0,244.0,29.0,3.0,0.0,1834.0,19.0,5.0,6.0,11.0,2.0,31.0,1.0,0.0,4.0,12.0,0.0,1195.0,228.0,94.0,1023.0,31.0,20.0,1.0,26.0,12.0,1711.0,8.0,13.0,91.0,4461.0,123.0,0.0,66.0,128.0,14.0,5.0,42.0,53.0,1817.0,108.0,61.0,2.0,3.0,12.0,0.0,12.0,3.0,210.0,2.0,465.0,38.0,14.0,38.0,21.0,0.0,7.0,0.0,1.0,218.0,0.0,91.0,172.0,1.0,19.0,55.0,67.0,273.0
