,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Thailand,1.0,0.0,1.0,24.0,2.0,6.0,3.0,1.0,0.0,0.0,3.0,7.0,2.0,4.0,0.0,52.0,0.0,847.0,0.0,0.0,41.0,9.0,38.0,4.0,0.0,71.0,0.0,47.0,3.0,0.0,1.0,0.0,17.0,0.0,0.0,7.0,2.0,59.0,5.0,0.0,1.0,5.0,1.0,1.0,11.0,19.0,19.0,2.0,8.0,5.0,1.0,0.0,71.0,1.0,1.0,0.0,0.0,0.0,29.0,0.0,2.0,0.0,19.0,0.0,44.0,30.0,4.0,45.0,1.0,4.0,0.0,5.0,0.0,3.0,1.0,0.0,6.0,50.0,5.0,1.0,14.0,6.0,4.0,0.0,7.0,4.0,58.0,9.0,7.0,0.0,0.0,1.0,0.0,10.0,10.0,8.0,0.0,16.0,9.0,2.0,6.0,3.0,0.0,3.0,0.0,2.0,157.0,0.0,9.0,0.0,0.0,0.0,0.0,21.0,28.0
Spain,30.0,4.0,2.0,69.0,11.0,81.0,149.0,1.0,15.0,26.0,35.0,19.0,8.0,104.0,2.0,175.0,3.0,13510.0,6.0,3.0,77.0,50.0,47.0,249.0,4.0,667.0,6.0,71.0,11.0,0.0,12.0,12.0,126.0,1.0,0.0,6.0,2.0,92.0,18.0,11.0,15.0,33.0,16.0,1.0,81.0,141.0,367.0,11.0,342.0,19.0,2.0,0.0,288.0,0.0,0.0,0.0,23.0,15.0,146.0,19.0,11.0,17.0,14.0,1.0,203.0,101.0,5.0,432.0,86.0,4.0,0.0,0.0,2.0,33.0,12.0,3.0,18.0,95.0,62.0,10.0,58.0,25.0,24.0,0.0,49.0,20.0,105.0,214.0,72.0,2.0,23.0,3.0,0.0,8.0,1.0,122.0,7.0,164.0,42.0,40.0,17.0,25.0,1.0,22.0,6.0,1.0,222.0,0.0,31.0,23.0,4.0,136.0,0.0,53.0,219.0
"Bolivia, Plurinational State of",1.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,6.0,1.0,9.0,1.0,6.0,0.0,2.0,0.0,1160.0,0.0,0.0,3.0,1.0,41.0,2.0,2.0,21.0,0.0,41.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,2.0,12.0,0.0,9.0,9.0,6.0,0.0,5.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,17.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,11.0,2.0,0.0,44.0,2.0,0.0,0.0,8.0,0.0,1.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,10.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,39.0
Netherlands,3.0,0.0,2.0,139.0,3.0,7.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,4.0,8.0,55.0,0.0,2212.0,1.0,0.0,52.0,8.0,12.0,7.0,1.0,53.0,0.0,28.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2.0,0.0,4.0,12.0,1.0,0.0,4.0,1.0,0.0,5.0,19.0,18.0,0.0,18.0,4.0,0.0,0.0,73.0,0.0,0.0,2.0,4.0,0.0,4.0,2.0,1.0,1.0,55.0,0.0,29.0,23.0,6.0,95.0,30.0,3.0,0.0,8.0,1.0,5.0,8.0,3.0,4.0,32.0,30.0,49.0,27.0,28.0,5.0,1.0,36.0,9.0,54.0,23.0,27.0,0.0,1.0,3.0,13.0,6.0,9.0,32.0,1.0,26.0,7.0,0.0,1.0,20.0,0.0,2.0,1.0,1.0,53.0,0.0,5.0,3.0,1.0,6.0,0.0,25.0,25.0
United States,7.0,151.0,25.0,237.0,74.0,160.0,99.0,6.0,176.0,91.0,53.0,122.0,160.0,111.0,69.0,2974.0,1.0,36955.0,20.0,21.0,2408.0,377.0,380.0,104.0,18.0,3812.0,29.0,786.0,88.0,0.0,121.0,111.0,739.0,4.0,1.0,54.0,45.0,559.0,206.0,36.0,98.0,113.0,139.0,13.0,372.0,982.0,1196.0,25.0,881.0,324.0,67.0,1.0,5503.0,8.0,10.0,12.0,197.0,17.0,250.0,46.0,8.0,12.0,388.0,1.0,1438.0,739.0,118.0,2162.0,116.0,48.0,1.0,16.0,124.0,144.0,107.0,92.0,246.0,901.0,729.0,3.0,310.0,588.0,39.0,19.0,262.0,126.0,917.0,881.0,659.0,16.0,48.0,58.0,3.0,68.0,57.0,656.0,34.0,1289.0,422.0,120.0,163.0,136.0,7.0,16.0,26.0,16.0,591.0,18.0,404.0,292.0,4.0,101.0,2.0,463.0,1626.0
Italy,15.0,2.0,3.0,111.0,17.0,76.0,99.0,3.0,8.0,18.0,22.0,51.0,4.0,48.0,2.0,274.0,0.0,27981.0,1.0,2.0,67.0,107.0,73.0,144.0,4.0,685.0,7.0,121.0,16.0,0.0,18.0,1.0,400.0,2.0,0.0,21.0,0.0,69.0,57.0,6.0,9.0,55.0,2.0,1.0,24.0,229.0,378.0,3.0,538.0,419.0,0.0,1.0,566.0,1.0,1.0,1.0,132.0,23.0,102.0,22.0,6.0,3.0,13.0,0.0,175.0,268.0,5.0,854.0,89.0,8.0,0.0,1.0,15.0,72.0,17.0,28.0,87.0,172.0,231.0,2.0,82.0,89.0,13.0,0.0,91.0,210.0,1547.0,122.0,91.0,0.0,38.0,5.0,1.0,10.0,13.0,207.0,2.0,266.0,33.0,73.0,54.0,19.0,0.0,21.0,2.0,3.0,102.0,3.0,90.0,57.0,1.0,38.0,0.0,33.0,191.0
"Venezuela, Bolivarian Republic of",1.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,8.0,1.0,0.0,1.0,17.0,1.0,12.0,0.0,1534.0,0.0,0.0,19.0,4.0,39.0,19.0,0.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,5.0,2.0,0.0,0.0,1.0,3.0,0.0,16.0,67.0,38.0,0.0,4.0,0.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,4.0,13.0,1.0,0.0,2.0,0.0,0.0,7.0,80.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,7.0,18.0,0.0,15.0,0.0,0.0,0.0,13.0,9.0,11.0,45.0,12.0,0.0,5.0,5.0,0.0,3.0,1.0,6.0,1.0,14.0,4.0,1.0,3.0,11.0,0.0,0.0,0.0,1.0,114.0,0.0,4.0,6.0,1.0,0.0,0.0,28.0,17.0
Cabo Verde,2.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,10.0,0.0,413.0,0.0,0.0,9.0,1.0,6.0,1.0,0.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,3.0,17.0,1.0,1.0,0.0,5.0,0.0,2.0,13.0,17.0,0.0,9.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,7.0,7.0,86.0,1.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0
China,2.0,26.0,2.0,1054.0,1.0,35.0,32.0,0.0,47.0,8.0,11.0,20.0,8.0,58.0,8.0,862.0,0.0,6712.0,1.0,2.0,409.0,45.0,71.0,116.0,0.0,1932.0,107.0,443.0,37.0,0.0,17.0,13.0,141.0,1.0,0.0,4.0,3.0,159.0,52.0,5.0,15.0,17.0,42.0,41.0,96.0,361.0,174.0,23.0,241.0,28.0,3.0,0.0,1803.0,19.0,5.0,6.0,11.0,2.0,31.0,1.0,0.0,4.0,12.0,0.0,1189.0,226.0,94.0,1011.0,31.0,20.0,1.0,26.0,12.0,1686.0,8.0,13.0,92.0,4386.0,121.0,0.0,63.0,121.0,14.0,5.0,42.0,53.0,1801.0,105.0,61.0,2.0,3.0,12.0,0.0,12.0,3.0,208.0,2.0,464.0,37.0,14.0,38.0,21.0,0.0,7.0,0.0,1.0,217.0,0.0,91.0,175.0,1.0,19.0,55.0,67.0,263.0
United Kingdom,1.0,17.0,2.0,330.0,11.0,47.0,7.0,1.0,152.0,20.0,48.0,26.0,30.0,74.0,16.0,999.0,1.0,21627.0,0.0,39.0,526.0,73.0,99.0,162.0,4.0,1329.0,19.0,591.0,23.0,0.0,61.0,14.0,290.0,2.0,0.0,16.0,5.0,477.0,34.0,8.0,104.0,35.0,22.0,3.0,213.0,527.0,357.0,17.0,166.0,65.0,13.0,0.0,3410.0,9.0,1.0,2.0,30.0,20.0,110.0,27.0,10.0,6.0,61.0,0.0,561.0,424.0,27.0,1038.0,68.0,58.0,1.0,4.0,31.0,127.0,30.0,17.0,77.0,209.0,305.0,3.0,111.0,215.0,3.0,2.0,122.0,54.0,442.0,194.0,464.0,3.0,31.0,24.0,0.0,31.0,24.0,350.0,5.0,622.0,53.0,121.0,30.0,35.0,6.0,22.0,4.0,2.0,299.0,4.0,382.0,50.0,6.0,18.0,0.0,138.0,419.0
