,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,51.0,2.0,3.0,903.0,15.0,96.0,74.0,0.0,31.0,57.0,44.0,7.0,73.0,48.0,4.0,170.0,5.0,9156.0,0.0,4.0,74.0,64.0,127.0,125.0,5.0,390.0,38.0,59.0,30.0,0.0,66.0,6.0,93.0,2.0,0.0,2.0,2.0,85.0,43.0,3.0,51.0,72.0,39.0,0.0,63.0,187.0,345.0,59.0,428.0,104.0,2.0,0.0,659.0,0.0,0.0,2.0,28.0,25.0,55.0,32.0,15.0,8.0,15.0,1.0,126.0,146.0,4.0,428.0,72.0,5.0,1.0,0.0,6.0,37.0,4.0,4.0,51.0,80.0,94.0,21.0,152.0,21.0,7.0,1.0,90.0,8.0,33.0,272.0,130.0,2.0,124.0,9.0,0.0,56.0,6.0,160.0,9.0,241.0,53.0,38.0,11.0,50.0,1.0,41.0,6.0,0.0,159.0,5.0,40.0,80.0,1.0,21.0,0.0,34.0,95.0
Japan,7.0,39.0,1.0,375.0,1.0,4.0,3.0,1.0,10.0,1.0,54.0,11.0,4.0,9.0,1.0,40.0,0.0,1668.0,0.0,2.0,56.0,51.0,31.0,13.0,0.0,95.0,2.0,36.0,101.0,0.0,5.0,1.0,66.0,1.0,0.0,9.0,6.0,87.0,8.0,1.0,7.0,5.0,2.0,0.0,3.0,61.0,56.0,17.0,49.0,24.0,1.0,0.0,187.0,32.0,0.0,61.0,2.0,1.0,18.0,3.0,0.0,1.0,4.0,0.0,58.0,27.0,13.0,122.0,5.0,1.0,0.0,0.0,9.0,24.0,8.0,3.0,11.0,117.0,15.0,2.0,1.0,17.0,0.0,1.0,14.0,26.0,41.0,18.0,12.0,3.0,2.0,6.0,0.0,5.0,0.0,33.0,9.0,72.0,48.0,1.0,16.0,28.0,0.0,0.0,1.0,0.0,26.0,0.0,4.0,13.0,0.0,3.0,0.0,18.0,44.0
Costa Rica,3.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,6.0,0.0,10.0,0.0,720.0,0.0,0.0,0.0,2.0,23.0,6.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,19.0,18.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,39.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,4.0,1.0,0.0,8.0,4.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,17.0,5.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0
Portugal,5.0,1.0,0.0,290.0,1.0,10.0,7.0,0.0,2.0,1.0,3.0,10.0,2.0,1.0,1.0,119.0,0.0,3191.0,0.0,0.0,16.0,5.0,55.0,3.0,0.0,33.0,0.0,3.0,1.0,0.0,11.0,2.0,55.0,1.0,0.0,1.0,0.0,26.0,3.0,1.0,1.0,15.0,0.0,0.0,5.0,42.0,52.0,2.0,13.0,1.0,1.0,0.0,119.0,0.0,0.0,1.0,66.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,17.0,27.0,0.0,140.0,12.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,8.0,14.0,24.0,1.0,22.0,0.0,8.0,0.0,9.0,1.0,26.0,15.0,8.0,0.0,2.0,2.0,0.0,0.0,5.0,6.0,0.0,177.0,12.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,47.0,0.0,11.0,12.0,0.0,7.0,0.0,17.0,42.0
"Congo, The Democratic Republic of the",1.0,2.0,0.0,43.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,30.0,2.0,5.0,27.0,316.0,2.0,0.0,5.0,4.0,4.0,1.0,0.0,360.0,1.0,10.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0,11.0,2.0,0.0,6.0,1.0,2.0,0.0,6.0,11.0,7.0,2.0,27.0,5.0,0.0,1.0,44.0,0.0,0.0,0.0,2.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,18.0,20.0,2.0,93.0,12.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,11.0,19.0,8.0,3.0,11.0,0.0,0.0,3.0,4.0,11.0,10.0,9.0,0.0,2.0,0.0,0.0,6.0,9.0,23.0,0.0,28.0,1.0,1.0,7.0,5.0,0.0,5.0,5.0,0.0,35.0,0.0,15.0,4.0,0.0,0.0,4.0,18.0,12.0
Mexico,2.0,2.0,5.0,80.0,7.0,9.0,13.0,0.0,49.0,22.0,20.0,13.0,6.0,20.0,4.0,54.0,0.0,2768.0,0.0,0.0,23.0,15.0,128.0,20.0,1.0,58.0,0.0,19.0,8.0,1.0,5.0,4.0,31.0,0.0,0.0,2.0,0.0,44.0,5.0,1.0,6.0,18.0,2.0,0.0,10.0,100.0,110.0,2.0,72.0,5.0,3.0,0.0,111.0,0.0,0.0,0.0,0.0,2.0,36.0,4.0,0.0,3.0,2.0,1.0,17.0,41.0,0.0,153.0,3.0,2.0,0.0,0.0,9.0,3.0,13.0,4.0,4.0,40.0,9.0,0.0,40.0,11.0,31.0,0.0,55.0,16.0,10.0,116.0,64.0,2.0,5.0,2.0,0.0,13.0,3.0,28.0,7.0,115.0,29.0,3.0,3.0,10.0,2.0,4.0,8.0,2.0,30.0,1.0,30.0,11.0,0.0,1.0,0.0,5.0,112.0
United States,13.0,275.0,33.0,2274.0,62.0,229.0,127.0,7.0,136.0,87.0,139.0,147.0,153.0,100.0,201.0,1325.0,18.0,35295.0,26.0,31.0,1812.0,578.0,262.0,102.0,42.0,1899.0,14.0,967.0,57.0,3.0,580.0,69.0,706.0,7.0,0.0,55.0,36.0,880.0,312.0,33.0,125.0,83.0,118.0,9.0,365.0,1211.0,1236.0,25.0,1146.0,545.0,78.0,4.0,3967.0,23.0,13.0,8.0,105.0,46.0,184.0,118.0,19.0,4.0,391.0,2.0,767.0,623.0,192.0,2012.0,148.0,61.0,1.0,11.0,255.0,183.0,86.0,73.0,282.0,885.0,495.0,15.0,342.0,837.0,87.0,34.0,323.0,143.0,573.0,792.0,726.0,19.0,43.0,95.0,3.0,114.0,67.0,652.0,57.0,1079.0,284.0,149.0,136.0,207.0,15.0,13.0,62.0,15.0,425.0,21.0,410.0,419.0,3.0,116.0,1.0,294.0,990.0
Cabo Verde,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
Belgium,4.0,1.0,0.0,202.0,0.0,4.0,11.0,0.0,3.0,0.0,8.0,0.0,1.0,1.0,1.0,42.0,0.0,1914.0,0.0,1.0,10.0,7.0,8.0,10.0,0.0,61.0,1.0,18.0,7.0,0.0,17.0,0.0,55.0,0.0,0.0,0.0,0.0,62.0,25.0,2.0,3.0,2.0,1.0,1.0,6.0,32.0,9.0,0.0,13.0,5.0,0.0,0.0,175.0,0.0,0.0,0.0,32.0,0.0,5.0,1.0,3.0,0.0,4.0,0.0,3.0,20.0,2.0,59.0,1.0,0.0,0.0,0.0,8.0,9.0,1.0,2.0,1.0,4.0,18.0,4.0,13.0,22.0,0.0,1.0,10.0,8.0,8.0,15.0,102.0,1.0,3.0,0.0,1.0,7.0,3.0,10.0,0.0,27.0,1.0,5.0,0.0,5.0,0.0,2.0,7.0,1.0,28.0,0.0,4.0,3.0,4.0,1.0,0.0,4.0,14.0
Italy,18.0,11.0,2.0,1040.0,6.0,56.0,136.0,2.0,37.0,14.0,15.0,30.0,18.0,13.0,4.0,229.0,0.0,23921.0,0.0,2.0,58.0,86.0,19.0,97.0,1.0,322.0,20.0,50.0,8.0,0.0,67.0,10.0,210.0,2.0,0.0,11.0,2.0,73.0,42.0,5.0,33.0,64.0,2.0,0.0,27.0,375.0,677.0,10.0,380.0,310.0,3.0,0.0,500.0,4.0,0.0,1.0,167.0,25.0,97.0,10.0,3.0,1.0,16.0,0.0,80.0,150.0,14.0,927.0,226.0,14.0,1.0,0.0,20.0,58.0,22.0,58.0,142.0,138.0,160.0,2.0,34.0,346.0,9.0,3.0,48.0,273.0,952.0,322.0,141.0,1.0,78.0,17.0,0.0,10.0,11.0,122.0,10.0,306.0,79.0,26.0,92.0,20.0,0.0,94.0,0.0,8.0,78.0,1.0,47.0,65.0,1.0,21.0,0.0,23.0,85.0
