,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,18.0,236.0,30.0,1593.0,58.0,205.0,119.0,6.0,128.0,78.0,137.0,127.0,138.0,88.0,202.0,1289.0,17.0,32624.0,15.0,25.0,1660.0,515.0,237.0,89.0,41.0,1785.0,8.0,868.0,42.0,3.0,562.0,68.0,684.0,6.0,0.0,54.0,40.0,790.0,265.0,34.0,120.0,85.0,107.0,8.0,361.0,1106.0,1164.0,23.0,1057.0,483.0,89.0,4.0,3747.0,19.0,13.0,5.0,108.0,44.0,164.0,108.0,20.0,4.0,353.0,1.0,748.0,570.0,192.0,1990.0,146.0,50.0,1.0,12.0,104.0,169.0,80.0,66.0,253.0,797.0,492.0,13.0,316.0,762.0,60.0,32.0,303.0,136.0,488.0,740.0,712.0,16.0,41.0,83.0,3.0,113.0,66.0,651.0,44.0,969.0,247.0,146.0,105.0,206.0,14.0,10.0,59.0,15.0,372.0,21.0,384.0,400.0,3.0,136.0,1.0,274.0,894.0
Russian Federation,37.0,97.0,0.0,264.0,1.0,28.0,61.0,0.0,3.0,4.0,44.0,7.0,7.0,21.0,1.0,111.0,7.0,5398.0,29.0,1.0,247.0,16.0,28.0,234.0,5.0,243.0,57.0,89.0,26.0,9.0,9.0,8.0,74.0,0.0,0.0,2.0,2.0,196.0,10.0,2.0,4.0,22.0,52.0,1.0,37.0,60.0,36.0,1.0,23.0,11.0,2.0,0.0,1379.0,2.0,0.0,2.0,8.0,2.0,38.0,47.0,1.0,1.0,20.0,0.0,53.0,37.0,4.0,426.0,19.0,7.0,0.0,0.0,17.0,8.0,2.0,58.0,19.0,167.0,86.0,3.0,176.0,34.0,10.0,0.0,85.0,56.0,423.0,51.0,33.0,0.0,12.0,4.0,0.0,5.0,3.0,54.0,2.0,44.0,171.0,16.0,14.0,13.0,0.0,49.0,3.0,0.0,171.0,10.0,48.0,27.0,1.0,10.0,0.0,76.0,34.0
Spain,51.0,8.0,4.0,847.0,15.0,85.0,79.0,0.0,28.0,52.0,43.0,3.0,69.0,42.0,5.0,122.0,4.0,8402.0,0.0,4.0,51.0,72.0,121.0,114.0,5.0,358.0,23.0,50.0,28.0,0.0,61.0,6.0,80.0,1.0,0.0,2.0,2.0,75.0,34.0,4.0,51.0,63.0,38.0,0.0,61.0,171.0,300.0,42.0,395.0,93.0,2.0,0.0,560.0,0.0,7.0,0.0,24.0,25.0,54.0,31.0,11.0,9.0,13.0,1.0,96.0,124.0,4.0,435.0,70.0,5.0,1.0,0.0,6.0,32.0,4.0,1.0,53.0,77.0,93.0,3.0,148.0,15.0,8.0,0.0,82.0,8.0,24.0,233.0,119.0,1.0,120.0,8.0,0.0,48.0,6.0,171.0,9.0,207.0,44.0,39.0,11.0,47.0,1.0,40.0,11.0,1.0,129.0,5.0,37.0,74.0,0.0,26.0,0.0,24.0,86.0
Canada,1.0,8.0,0.0,145.0,2.0,13.0,3.0,0.0,31.0,2.0,6.0,3.0,9.0,7.0,8.0,242.0,0.0,4560.0,2.0,18.0,137.0,31.0,9.0,11.0,1.0,172.0,2.0,53.0,7.0,0.0,16.0,2.0,49.0,1.0,0.0,1.0,0.0,38.0,23.0,2.0,7.0,1.0,5.0,0.0,28.0,65.0,88.0,1.0,57.0,38.0,0.0,0.0,322.0,0.0,0.0,0.0,17.0,2.0,10.0,25.0,4.0,0.0,30.0,1.0,51.0,40.0,3.0,116.0,8.0,5.0,0.0,0.0,18.0,24.0,2.0,5.0,8.0,36.0,40.0,0.0,64.0,61.0,2.0,6.0,10.0,4.0,53.0,44.0,88.0,1.0,3.0,2.0,0.0,11.0,7.0,66.0,1.0,114.0,18.0,60.0,10.0,6.0,0.0,2.0,4.0,0.0,42.0,1.0,23.0,15.0,1.0,10.0,0.0,3.0,35.0
Italy,17.0,11.0,2.0,994.0,5.0,50.0,128.0,2.0,9.0,12.0,12.0,55.0,16.0,13.0,4.0,202.0,0.0,22075.0,0.0,0.0,54.0,83.0,33.0,96.0,1.0,311.0,17.0,60.0,5.0,0.0,60.0,9.0,212.0,2.0,0.0,10.0,3.0,67.0,31.0,5.0,30.0,63.0,2.0,0.0,22.0,338.0,632.0,8.0,394.0,344.0,3.0,0.0,425.0,10.0,0.0,1.0,159.0,26.0,93.0,9.0,2.0,1.0,14.0,0.0,70.0,162.0,15.0,779.0,171.0,14.0,1.0,0.0,15.0,55.0,22.0,60.0,144.0,127.0,148.0,2.0,28.0,337.0,7.0,3.0,32.0,264.0,934.0,295.0,122.0,1.0,76.0,17.0,0.0,9.0,10.0,114.0,10.0,199.0,77.0,22.0,91.0,20.0,0.0,92.0,0.0,7.0,83.0,1.0,41.0,62.0,1.0,20.0,0.0,31.0,84.0
Japan,7.0,39.0,1.0,338.0,1.0,4.0,3.0,1.0,7.0,1.0,55.0,10.0,5.0,10.0,1.0,42.0,8.0,1574.0,0.0,2.0,47.0,47.0,26.0,12.0,0.0,96.0,3.0,44.0,97.0,0.0,3.0,1.0,43.0,1.0,0.0,9.0,6.0,78.0,8.0,1.0,4.0,5.0,2.0,0.0,4.0,58.0,61.0,15.0,53.0,27.0,1.0,0.0,180.0,34.0,0.0,59.0,2.0,0.0,13.0,2.0,0.0,1.0,4.0,0.0,54.0,28.0,13.0,123.0,6.0,1.0,0.0,0.0,7.0,23.0,8.0,1.0,12.0,119.0,15.0,2.0,3.0,15.0,1.0,0.0,11.0,26.0,39.0,21.0,12.0,7.0,2.0,6.0,0.0,5.0,1.0,32.0,9.0,58.0,44.0,1.0,14.0,7.0,0.0,0.0,1.0,0.0,26.0,0.0,4.0,15.0,0.0,3.0,0.0,17.0,34.0
"Congo, The Democratic Republic of the",1.0,0.0,0.0,35.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,26.0,2.0,4.0,18.0,289.0,2.0,0.0,5.0,4.0,4.0,1.0,0.0,484.0,1.0,8.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,4.0,9.0,2.0,0.0,6.0,1.0,2.0,0.0,5.0,10.0,7.0,1.0,23.0,5.0,0.0,1.0,34.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,19.0,20.0,1.0,84.0,11.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,10.0,20.0,8.0,3.0,10.0,0.0,0.0,3.0,3.0,9.0,11.0,10.0,0.0,1.0,0.0,0.0,5.0,9.0,22.0,0.0,22.0,0.0,1.0,7.0,5.0,0.0,4.0,6.0,0.0,31.0,0.0,17.0,4.0,0.0,0.0,5.0,17.0,9.0
Costa Rica,3.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,6.0,0.0,9.0,0.0,633.0,0.0,0.0,0.0,2.0,15.0,6.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,20.0,18.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,5.0,1.0,0.0,7.0,2.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,16.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,17.0
Portugal,4.0,1.0,0.0,288.0,1.0,10.0,6.0,0.0,2.0,1.0,3.0,9.0,2.0,1.0,1.0,114.0,0.0,3219.0,0.0,0.0,17.0,5.0,33.0,3.0,0.0,40.0,0.0,4.0,1.0,0.0,11.0,2.0,53.0,1.0,0.0,1.0,0.0,8.0,2.0,1.0,1.0,14.0,0.0,0.0,5.0,41.0,50.0,2.0,12.0,1.0,1.0,0.0,120.0,0.0,0.0,0.0,65.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,16.0,25.0,0.0,134.0,12.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,8.0,14.0,24.0,1.0,26.0,0.0,5.0,0.0,7.0,2.0,20.0,15.0,8.0,0.0,2.0,2.0,0.0,0.0,4.0,6.0,0.0,144.0,11.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,43.0,0.0,10.0,11.0,0.0,7.0,0.0,16.0,37.0
Mexico,2.0,2.0,3.0,67.0,5.0,9.0,14.0,0.0,49.0,22.0,19.0,18.0,5.0,22.0,4.0,54.0,0.0,2614.0,0.0,0.0,22.0,15.0,127.0,21.0,1.0,55.0,0.0,20.0,10.0,0.0,5.0,4.0,29.0,0.0,0.0,2.0,0.0,36.0,5.0,1.0,5.0,19.0,2.0,0.0,7.0,98.0,105.0,1.0,65.0,5.0,3.0,0.0,110.0,0.0,0.0,0.0,0.0,1.0,32.0,4.0,0.0,3.0,1.0,1.0,14.0,34.0,0.0,144.0,4.0,2.0,0.0,0.0,3.0,2.0,14.0,3.0,5.0,40.0,9.0,0.0,43.0,11.0,25.0,0.0,52.0,16.0,9.0,107.0,63.0,2.0,5.0,2.0,0.0,13.0,3.0,35.0,7.0,111.0,26.0,3.0,2.0,7.0,2.0,4.0,6.0,2.0,28.0,1.0,26.0,11.0,0.0,3.0,0.0,3.0,114.0
Cabo Verde,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
Belgium,3.0,1.0,0.0,180.0,0.0,4.0,11.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,2.0,39.0,0.0,1834.0,0.0,0.0,8.0,7.0,8.0,4.0,0.0,62.0,0.0,17.0,6.0,0.0,17.0,0.0,34.0,0.0,0.0,0.0,2.0,14.0,4.0,2.0,2.0,1.0,1.0,1.0,6.0,31.0,8.0,0.0,13.0,5.0,0.0,0.0,144.0,0.0,0.0,0.0,32.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,2.0,21.0,2.0,50.0,1.0,0.0,0.0,0.0,8.0,9.0,1.0,2.0,1.0,4.0,13.0,3.0,13.0,20.0,0.0,1.0,11.0,8.0,6.0,14.0,36.0,0.0,3.0,0.0,1.0,4.0,3.0,10.0,0.0,22.0,1.0,4.0,0.0,5.0,0.0,2.0,7.0,1.0,19.0,0.0,1.0,3.0,4.0,0.0,0.0,4.0,11.0
Brazil,2.0,1.0,9.0,73.0,13.0,84.0,44.0,2.0,5.0,57.0,26.0,247.0,7.0,39.0,5.0,101.0,0.0,6311.0,6.0,32.0,27.0,61.0,637.0,19.0,0.0,72.0,3.0,41.0,0.0,0.0,28.0,6.0,160.0,2.0,0.0,40.0,0.0,74.0,8.0,17.0,5.0,155.0,1.0,1.0,25.0,278.0,103.0,3.0,131.0,19.0,9.0,2.0,742.0,13.0,0.0,1.0,1.0,96.0,497.0,34.0,1.0,0.0,10.0,0.0,34.0,206.0,23.0,593.0,45.0,0.0,0.0,0.0,9.0,69.0,27.0,4.0,12.0,52.0,195.0,2.0,199.0,16.0,37.0,0.0,153.0,75.0,30.0,167.0,74.0,1.0,32.0,87.0,0.0,9.0,6.0,34.0,4.0,1295.0,115.0,68.0,36.0,74.0,4.0,1.0,8.0,3.0,87.0,0.0,49.0,67.0,5.0,5.0,0.0,257.0,830.0
Norway,2.0,3.0,5.0,118.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,12.0,5.0,1.0,2.0,8.0,538.0,2.0,0.0,5.0,3.0,7.0,5.0,0.0,26.0,9.0,18.0,1.0,0.0,6.0,2.0,17.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,3.0,0.0,1.0,0.0,20.0,13.0,28.0,1.0,11.0,1.0,0.0,1.0,101.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,9.0,19.0,0.0,38.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,6.0,7.0,2.0,0.0,2.0,159.0,1.0,0.0,4.0,0.0,6.0,7.0,31.0,0.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,17.0,12.0,0.0,5.0,16.0,0.0,1.0,0.0,0.0,14.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,30.0
Guatemala,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,140.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,9.0
Albania,1.0,21.0,0.0,125.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,203.0,0.0,1131.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,33.0,1.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
