,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Cabo Verde,7.0,0.0,0.0,2.0,0.0,6.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,414.0,0.0,0.0,10.0,2.0,5.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,21.0,19.0,0.0,3.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,5.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,8.0,6.0,55.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,8.0
Italy,14.0,10.0,1.0,446.0,5.0,50.0,101.0,1.0,15.0,8.0,13.0,57.0,7.0,11.0,2.0,120.0,0.0,16156.0,0.0,0.0,60.0,74.0,41.0,44.0,0.0,206.0,8.0,65.0,10.0,0.0,42.0,9.0,458.0,3.0,0.0,8.0,1.0,81.0,26.0,3.0,25.0,23.0,6.0,0.0,20.0,201.0,549.0,7.0,342.0,298.0,2.0,0.0,314.0,11.0,0.0,0.0,41.0,13.0,35.0,8.0,0.0,0.0,22.0,0.0,67.0,184.0,6.0,418.0,44.0,12.0,1.0,0.0,14.0,57.0,19.0,40.0,72.0,69.0,107.0,2.0,11.0,297.0,31.0,1.0,40.0,134.0,620.0,226.0,90.0,4.0,70.0,7.0,0.0,5.0,2.0,104.0,10.0,140.0,55.0,17.0,87.0,16.0,0.0,71.0,0.0,0.0,50.0,4.0,35.0,41.0,1.0,47.0,0.0,25.0,68.0
Germany,2.0,10.0,0.0,773.0,12.0,33.0,9.0,0.0,18.0,2.0,42.0,4.0,19.0,20.0,9.0,172.0,6.0,7755.0,0.0,20.0,73.0,43.0,20.0,67.0,2.0,351.0,17.0,119.0,40.0,0.0,65.0,4.0,158.0,2.0,0.0,2.0,14.0,86.0,23.0,0.0,20.0,16.0,34.0,1.0,117.0,191.0,128.0,28.0,112.0,57.0,0.0,0.0,827.0,1.0,4.0,7.0,38.0,4.0,56.0,19.0,3.0,0.0,56.0,0.0,69.0,143.0,42.0,1168.0,20.0,6.0,1.0,0.0,15.0,60.0,7.0,23.0,22.0,49.0,58.0,21.0,52.0,253.0,6.0,2.0,29.0,29.0,63.0,71.0,204.0,0.0,2.0,13.0,2.0,12.0,46.0,120.0,0.0,147.0,23.0,2.0,104.0,20.0,4.0,11.0,0.0,0.0,114.0,1.0,61.0,26.0,1.0,49.0,0.0,12.0,116.0
Estonia,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,504.0,1.0,0.0,28.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,8.0,0.0,12.0,2.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,4.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,0.0,2.0,3.0,2.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,8.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,8.0
India,3.0,19.0,1.0,304.0,3.0,11.0,19.0,1.0,8.0,5.0,11.0,262.0,4.0,61.0,5.0,340.0,3.0,6828.0,0.0,2.0,265.0,84.0,991.0,29.0,5.0,414.0,2.0,270.0,11.0,0.0,3.0,3.0,59.0,0.0,0.0,32.0,0.0,167.0,33.0,2.0,11.0,23.0,5.0,15.0,54.0,174.0,105.0,6.0,76.0,22.0,10.0,0.0,645.0,44.0,0.0,4.0,10.0,34.0,148.0,78.0,0.0,1.0,24.0,1.0,137.0,405.0,10.0,903.0,8.0,1.0,5.0,318.0,74.0,37.0,14.0,18.0,77.0,103.0,224.0,1.0,62.0,55.0,14.0,0.0,138.0,9.0,121.0,60.0,68.0,0.0,3.0,10.0,0.0,20.0,12.0,70.0,6.0,309.0,27.0,36.0,16.0,19.0,3.0,2.0,14.0,0.0,144.0,0.0,239.0,40.0,41.0,15.0,0.0,94.0,927.0
Turkmenistan,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,55.0,39.0,2.0,37.0,16.0,39.0,39.0,0.0,6.0,32.0,13.0,4.0,17.0,33.0,1.0,43.0,4.0,6358.0,0.0,1.0,37.0,53.0,58.0,23.0,3.0,222.0,14.0,29.0,25.0,0.0,15.0,8.0,60.0,1.0,0.0,5.0,1.0,42.0,27.0,5.0,27.0,35.0,32.0,0.0,32.0,84.0,165.0,14.0,200.0,67.0,1.0,0.0,132.0,0.0,7.0,2.0,21.0,23.0,19.0,23.0,12.0,4.0,28.0,3.0,69.0,41.0,2.0,196.0,56.0,3.0,0.0,0.0,8.0,25.0,3.0,1.0,52.0,73.0,76.0,2.0,67.0,6.0,10.0,0.0,29.0,7.0,13.0,130.0,42.0,1.0,56.0,6.0,0.0,21.0,2.0,116.0,7.0,123.0,25.0,30.0,11.0,47.0,2.0,32.0,9.0,1.0,82.0,6.0,17.0,21.0,2.0,88.0,0.0,14.0,76.0
Lithuania,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,263.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Japan,6.0,16.0,1.0,216.0,4.0,7.0,2.0,2.0,6.0,2.0,3.0,1.0,3.0,4.0,2.0,90.0,8.0,2950.0,0.0,1.0,61.0,33.0,48.0,5.0,0.0,78.0,2.0,41.0,59.0,0.0,6.0,1.0,97.0,0.0,0.0,8.0,0.0,73.0,12.0,4.0,0.0,2.0,1.0,0.0,7.0,59.0,177.0,8.0,62.0,21.0,3.0,0.0,196.0,16.0,0.0,18.0,3.0,1.0,13.0,3.0,0.0,0.0,13.0,0.0,40.0,41.0,6.0,111.0,9.0,1.0,1.0,0.0,18.0,36.0,14.0,0.0,12.0,158.0,20.0,0.0,6.0,17.0,5.0,1.0,6.0,32.0,48.0,37.0,13.0,6.0,3.0,3.0,0.0,4.0,1.0,11.0,12.0,92.0,33.0,2.0,15.0,20.0,0.0,1.0,0.0,0.0,27.0,0.0,18.0,18.0,0.0,3.0,0.0,12.0,108.0
United States,15.0,223.0,22.0,504.0,77.0,158.0,81.0,4.0,106.0,56.0,240.0,125.0,135.0,106.0,84.0,1867.0,9.0,29934.0,16.0,27.0,1677.0,383.0,161.0,79.0,7.0,2212.0,34.0,689.0,58.0,2.0,127.0,170.0,560.0,2.0,0.0,59.0,57.0,645.0,257.0,37.0,101.0,88.0,76.0,8.0,377.0,920.0,990.0,18.0,1119.0,420.0,80.0,4.0,3724.0,10.0,6.0,7.0,121.0,32.0,130.0,98.0,25.0,8.0,357.0,2.0,831.0,475.0,163.0,2099.0,121.0,36.0,1.0,16.0,127.0,154.0,251.0,100.0,192.0,1201.0,668.0,7.0,326.0,917.0,62.0,18.0,215.0,171.0,511.0,943.0,750.0,31.0,55.0,43.0,1.0,80.0,54.0,980.0,111.0,1100.0,231.0,134.0,160.0,168.0,6.0,16.0,38.0,8.0,280.0,9.0,448.0,317.0,4.0,679.0,0.0,279.0,736.0
South Africa,1.0,3.0,0.0,63.0,0.0,3.0,4.0,0.0,5.0,2.0,2.0,1.0,0.0,9.0,2.0,121.0,0.0,2483.0,0.0,0.0,35.0,10.0,4.0,5.0,1.0,272.0,0.0,107.0,3.0,0.0,2.0,0.0,25.0,0.0,0.0,2.0,0.0,42.0,3.0,0.0,2.0,2.0,1.0,1.0,9.0,19.0,13.0,0.0,18.0,0.0,0.0,0.0,246.0,1.0,1.0,1.0,5.0,3.0,7.0,10.0,1.0,1.0,2.0,0.0,55.0,52.0,25.0,90.0,10.0,0.0,1.0,1.0,8.0,13.0,5.0,1.0,2.0,52.0,23.0,0.0,51.0,26.0,1.0,0.0,4.0,2.0,102.0,37.0,10.0,0.0,1.0,5.0,0.0,0.0,5.0,19.0,0.0,58.0,3.0,0.0,7.0,3.0,1.0,0.0,1.0,2.0,49.0,0.0,12.0,7.0,1.0,8.0,0.0,16.0,24.0
