,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Portugal,5.0,0.0,0.0,207.0,1.0,9.0,6.0,0.0,1.0,1.0,4.0,8.0,12.0,1.0,1.0,109.0,0.0,3359.0,0.0,0.0,15.0,4.0,19.0,3.0,0.0,42.0,0.0,3.0,1.0,0.0,11.0,2.0,57.0,1.0,0.0,1.0,0.0,8.0,2.0,0.0,2.0,14.0,0.0,0.0,1.0,40.0,45.0,2.0,13.0,1.0,1.0,0.0,86.0,0.0,0.0,0.0,39.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,13.0,29.0,0.0,115.0,13.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,19.0,14.0,18.0,0.0,21.0,0.0,5.0,0.0,6.0,5.0,20.0,41.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,20.0,1.0,74.0,22.0,0.0,4.0,6.0,0.0,1.0,1.0,0.0,51.0,0.0,7.0,11.0,0.0,7.0,0.0,15.0,33.0
United States,19.0,219.0,29.0,1145.0,58.0,211.0,102.0,6.0,130.0,70.0,148.0,103.0,128.0,86.0,203.0,1424.0,14.0,33583.0,13.0,23.0,1691.0,491.0,214.0,95.0,38.0,1820.0,9.0,822.0,48.0,3.0,535.0,105.0,683.0,4.0,0.0,57.0,46.0,831.0,251.0,30.0,115.0,85.0,86.0,13.0,391.0,1170.0,1179.0,22.0,1205.0,515.0,96.0,4.0,3849.0,10.0,13.0,4.0,97.0,36.0,160.0,100.0,24.0,4.0,303.0,1.0,741.0,542.0,197.0,2286.0,130.0,38.0,1.0,23.0,95.0,183.0,187.0,95.0,245.0,896.0,574.0,7.0,333.0,775.0,58.0,18.0,281.0,168.0,476.0,833.0,666.0,25.0,46.0,75.0,2.0,110.0,60.0,736.0,71.0,1137.0,250.0,164.0,119.0,201.0,15.0,10.0,57.0,16.0,338.0,15.0,434.0,391.0,2.0,338.0,1.0,262.0,822.0
Spain,50.0,40.0,3.0,694.0,13.0,69.0,73.0,0.0,17.0,46.0,21.0,3.0,66.0,38.0,5.0,104.0,4.0,8211.0,0.0,2.0,44.0,71.0,114.0,96.0,5.0,339.0,18.0,41.0,25.0,0.0,60.0,5.0,83.0,1.0,0.0,2.0,1.0,67.0,35.0,4.0,43.0,53.0,34.0,0.0,52.0,148.0,269.0,26.0,370.0,83.0,2.0,0.0,478.0,0.0,7.0,0.0,19.0,27.0,41.0,25.0,11.0,8.0,13.0,3.0,94.0,121.0,4.0,380.0,69.0,5.0,1.0,0.0,9.0,33.0,5.0,0.0,55.0,79.0,90.0,3.0,125.0,13.0,8.0,0.0,79.0,10.0,19.0,191.0,109.0,1.0,75.0,7.0,0.0,44.0,5.0,169.0,8.0,204.0,43.0,51.0,10.0,54.0,2.0,28.0,10.0,1.0,129.0,2.0,31.0,66.0,2.0,47.0,0.0,19.0,84.0
Cabo Verde,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Russian Federation,38.0,37.0,0.0,221.0,1.0,16.0,21.0,0.0,4.0,3.0,40.0,5.0,4.0,21.0,0.0,112.0,3.0,4642.0,31.0,1.0,137.0,22.0,27.0,81.0,4.0,184.0,48.0,92.0,27.0,8.0,8.0,2.0,66.0,0.0,0.0,1.0,1.0,215.0,3.0,2.0,4.0,21.0,6.0,0.0,68.0,87.0,37.0,1.0,20.0,8.0,2.0,0.0,1457.0,0.0,0.0,1.0,8.0,1.0,31.0,10.0,2.0,1.0,35.0,0.0,51.0,35.0,2.0,408.0,45.0,4.0,0.0,0.0,38.0,7.0,1.0,58.0,14.0,156.0,75.0,2.0,167.0,20.0,6.0,0.0,104.0,79.0,470.0,46.0,24.0,0.0,13.0,5.0,0.0,2.0,1.0,44.0,1.0,69.0,165.0,19.0,22.0,15.0,0.0,52.0,3.0,0.0,154.0,4.0,45.0,28.0,1.0,17.0,0.0,105.0,33.0
China,2.0,75.0,2.0,610.0,5.0,17.0,18.0,0.0,16.0,5.0,8.0,5.0,16.0,27.0,7.0,196.0,0.0,6082.0,8.0,8.0,239.0,53.0,50.0,67.0,0.0,692.0,70.0,236.0,34.0,0.0,19.0,2.0,339.0,1.0,2.0,8.0,4.0,248.0,24.0,3.0,5.0,13.0,47.0,11.0,47.0,250.0,143.0,84.0,154.0,26.0,8.0,0.0,622.0,45.0,16.0,5.0,7.0,4.0,24.0,37.0,3.0,0.0,17.0,0.0,551.0,202.0,34.0,608.0,38.0,14.0,11.0,1.0,19.0,1388.0,5.0,12.0,65.0,4509.0,81.0,7.0,23.0,74.0,15.0,1.0,31.0,17.0,511.0,81.0,105.0,2.0,10.0,30.0,0.0,26.0,3.0,84.0,1.0,219.0,51.0,123.0,27.0,18.0,3.0,4.0,0.0,3.0,126.0,0.0,80.0,160.0,1.0,2.0,1.0,27.0,133.0
El Salvador,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,3.0,0.0,1.0,0.0,282.0,0.0,0.0,178.0,2.0,26.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,1.0,1.0,8.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,46.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,29.0
Canada,1.0,7.0,0.0,112.0,1.0,11.0,2.0,0.0,30.0,2.0,6.0,3.0,11.0,11.0,6.0,235.0,0.0,4524.0,2.0,19.0,139.0,27.0,6.0,11.0,1.0,174.0,2.0,50.0,8.0,0.0,15.0,3.0,51.0,1.0,0.0,2.0,0.0,38.0,22.0,2.0,8.0,2.0,6.0,0.0,27.0,59.0,83.0,1.0,56.0,44.0,0.0,0.0,304.0,0.0,0.0,0.0,20.0,2.0,8.0,29.0,5.0,0.0,26.0,1.0,51.0,35.0,3.0,116.0,8.0,5.0,0.0,1.0,4.0,22.0,8.0,4.0,12.0,33.0,40.0,0.0,58.0,60.0,2.0,6.0,10.0,5.0,45.0,50.0,96.0,1.0,2.0,4.0,0.0,10.0,8.0,61.0,2.0,120.0,18.0,63.0,12.0,5.0,0.0,3.0,4.0,0.0,41.0,0.0,24.0,14.0,1.0,16.0,0.0,10.0,36.0
Italy,17.0,11.0,1.0,906.0,7.0,49.0,104.0,2.0,9.0,10.0,11.0,54.0,14.0,14.0,4.0,190.0,0.0,21312.0,0.0,0.0,57.0,77.0,34.0,96.0,1.0,301.0,16.0,58.0,7.0,0.0,59.0,8.0,241.0,4.0,0.0,9.0,3.0,63.0,29.0,4.0,30.0,42.0,2.0,0.0,23.0,320.0,633.0,8.0,383.0,336.0,3.0,0.0,404.0,10.0,0.0,1.0,153.0,23.0,78.0,9.0,2.0,1.0,7.0,0.0,77.0,165.0,14.0,676.0,136.0,16.0,1.0,0.0,14.0,58.0,23.0,57.0,106.0,136.0,130.0,2.0,28.0,350.0,6.0,1.0,30.0,207.0,894.0,263.0,112.0,3.0,71.0,16.0,0.0,10.0,10.0,117.0,11.0,186.0,78.0,19.0,104.0,17.0,0.0,108.0,0.0,7.0,82.0,1.0,39.0,68.0,1.0,22.0,0.0,32.0,89.0
Japan,7.0,44.0,1.0,335.0,1.0,3.0,3.0,2.0,6.0,2.0,48.0,5.0,5.0,9.0,1.0,45.0,8.0,1624.0,0.0,2.0,44.0,47.0,35.0,10.0,0.0,112.0,3.0,49.0,98.0,0.0,3.0,1.0,42.0,1.0,0.0,9.0,6.0,82.0,14.0,1.0,4.0,4.0,0.0,0.0,4.0,60.0,64.0,14.0,51.0,26.0,1.0,0.0,143.0,27.0,0.0,49.0,2.0,0.0,14.0,2.0,0.0,1.0,5.0,0.0,56.0,35.0,14.0,126.0,8.0,1.0,1.0,0.0,8.0,27.0,12.0,0.0,9.0,148.0,24.0,2.0,3.0,15.0,2.0,0.0,11.0,29.0,37.0,27.0,11.0,7.0,2.0,7.0,0.0,5.0,1.0,29.0,11.0,60.0,43.0,2.0,14.0,11.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0,15.0,0.0,3.0,0.0,18.0,34.0
