,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United Kingdom,1.0,14.0,2.0,283.0,10.0,48.0,8.0,1.0,152.0,13.0,32.0,32.0,36.0,55.0,16.0,795.0,1.0,18793.0,1.0,41.0,552.0,81.0,78.0,134.0,3.0,917.0,11.0,463.0,18.0,0.0,89.0,14.0,294.0,1.0,0.0,7.0,5.0,467.0,42.0,9.0,88.0,20.0,18.0,2.0,193.0,465.0,365.0,17.0,169.0,64.0,7.0,0.0,3116.0,9.0,1.0,2.0,31.0,15.0,98.0,29.0,6.0,7.0,59.0,1.0,452.0,405.0,17.0,772.0,71.0,42.0,0.0,2.0,105.0,114.0,20.0,17.0,53.0,157.0,234.0,4.0,69.0,267.0,4.0,4.0,89.0,42.0,423.0,177.0,426.0,1.0,26.0,28.0,0.0,25.0,19.0,323.0,1.0,470.0,42.0,143.0,31.0,31.0,4.0,19.0,2.0,2.0,294.0,4.0,368.0,58.0,8.0,19.0,0.0,110.0,316.0
Viet Nam,2.0,1.0,3.0,42.0,0.0,18.0,0.0,0.0,3.0,0.0,6.0,14.0,3.0,1.0,0.0,51.0,0.0,1253.0,0.0,1.0,23.0,6.0,22.0,2.0,3.0,41.0,0.0,20.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,11.0,6.0,0.0,0.0,2.0,2.0,0.0,1.0,32.0,94.0,1.0,9.0,3.0,0.0,0.0,61.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,20.0,29.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.0,585.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,50.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,8.0,3.0,0.0,1.0,1.0,4.0,15.0
Italy,17.0,1.0,2.0,80.0,17.0,62.0,129.0,0.0,15.0,16.0,24.0,42.0,4.0,36.0,2.0,221.0,0.0,26213.0,1.0,2.0,97.0,111.0,69.0,114.0,2.0,538.0,4.0,102.0,15.0,0.0,20.0,1.0,563.0,1.0,0.0,17.0,0.0,53.0,53.0,5.0,8.0,26.0,4.0,1.0,26.0,204.0,384.0,2.0,518.0,393.0,0.0,1.0,403.0,1.0,1.0,0.0,125.0,23.0,82.0,10.0,6.0,2.0,30.0,0.0,148.0,267.0,3.0,657.0,77.0,7.0,0.0,0.0,8.0,77.0,4.0,17.0,80.0,119.0,119.0,3.0,50.0,71.0,15.0,0.0,96.0,189.0,1322.0,116.0,82.0,0.0,37.0,4.0,1.0,11.0,7.0,174.0,2.0,214.0,35.0,18.0,40.0,18.0,0.0,12.0,0.0,2.0,98.0,6.0,89.0,62.0,0.0,60.0,0.0,23.0,156.0
Argentina,3.0,1.0,0.0,16.0,3.0,6.0,83.0,0.0,2.0,29.0,6.0,13.0,2.0,10.0,0.0,21.0,0.0,2983.0,0.0,4.0,39.0,20.0,179.0,19.0,0.0,98.0,11.0,25.0,6.0,0.0,2.0,1.0,15.0,0.0,0.0,1.0,0.0,17.0,5.0,0.0,1.0,4.0,40.0,0.0,71.0,78.0,36.0,7.0,18.0,2.0,2.0,0.0,57.0,0.0,0.0,0.0,2.0,2.0,389.0,4.0,0.0,1.0,0.0,0.0,26.0,14.0,0.0,98.0,2.0,0.0,0.0,0.0,6.0,1.0,6.0,17.0,7.0,176.0,15.0,0.0,65.0,11.0,1.0,0.0,14.0,21.0,28.0,74.0,5.0,0.0,7.0,10.0,0.0,1.0,1.0,14.0,1.0,66.0,15.0,24.0,5.0,10.0,0.0,38.0,4.0,0.0,38.0,0.0,12.0,14.0,0.0,2.0,0.0,39.0,87.0
Spain,37.0,4.0,2.0,45.0,18.0,71.0,145.0,1.0,10.0,24.0,33.0,20.0,12.0,82.0,2.0,143.0,5.0,12090.0,6.0,4.0,86.0,45.0,53.0,219.0,2.0,567.0,6.0,56.0,5.0,0.0,15.0,13.0,126.0,2.0,0.0,8.0,2.0,99.0,15.0,14.0,13.0,34.0,8.0,1.0,80.0,120.0,329.0,11.0,357.0,21.0,2.0,0.0,247.0,0.0,0.0,2.0,22.0,15.0,132.0,10.0,7.0,12.0,13.0,1.0,152.0,87.0,5.0,336.0,88.0,3.0,0.0,0.0,3.0,23.0,13.0,0.0,17.0,76.0,47.0,10.0,54.0,26.0,21.0,0.0,35.0,21.0,85.0,215.0,78.0,1.0,39.0,3.0,0.0,6.0,1.0,103.0,8.0,135.0,47.0,34.0,18.0,21.0,1.0,18.0,6.0,1.0,177.0,2.0,29.0,23.0,3.0,145.0,0.0,29.0,168.0
Japan,6.0,6.0,2.0,97.0,5.0,4.0,2.0,1.0,14.0,1.0,2.0,1.0,8.0,7.0,2.0,135.0,0.0,4036.0,0.0,0.0,76.0,33.0,52.0,7.0,0.0,90.0,0.0,91.0,84.0,0.0,14.0,0.0,83.0,2.0,0.0,7.0,0.0,115.0,9.0,2.0,5.0,8.0,1.0,0.0,6.0,35.0,129.0,21.0,66.0,18.0,2.0,0.0,386.0,8.0,3.0,20.0,5.0,0.0,20.0,3.0,0.0,0.0,11.0,0.0,41.0,34.0,1.0,153.0,11.0,0.0,1.0,0.0,16.0,37.0,10.0,4.0,23.0,200.0,26.0,0.0,6.0,23.0,7.0,2.0,18.0,22.0,89.0,28.0,10.0,1.0,3.0,6.0,0.0,4.0,4.0,11.0,5.0,137.0,10.0,6.0,15.0,4.0,0.0,1.0,1.0,0.0,35.0,0.0,18.0,20.0,1.0,3.0,0.0,5.0,241.0
Indonesia,1.0,7.0,3.0,28.0,1.0,31.0,6.0,1.0,3.0,1.0,5.0,50.0,2.0,9.0,2.0,91.0,0.0,3014.0,0.0,0.0,66.0,10.0,153.0,6.0,0.0,113.0,5.0,57.0,1.0,0.0,1.0,4.0,41.0,3.0,0.0,10.0,1.0,19.0,3.0,0.0,4.0,6.0,2.0,3.0,21.0,78.0,60.0,1.0,47.0,14.0,3.0,0.0,311.0,0.0,0.0,0.0,1.0,2.0,25.0,10.0,0.0,0.0,3.0,0.0,50.0,87.0,1.0,174.0,7.0,4.0,0.0,1.0,4.0,12.0,25.0,2.0,12.0,75.0,20.0,1.0,19.0,10.0,7.0,0.0,19.0,3.0,78.0,42.0,18.0,0.0,4.0,5.0,0.0,0.0,4.0,11.0,23.0,88.0,10.0,0.0,12.0,21.0,1.0,2.0,5.0,2.0,76.0,0.0,26.0,5.0,2.0,1.0,1.0,43.0,158.0
Malaysia,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,140.0,7.0,1007.0,0.0,0.0,20.0,1.0,22.0,0.0,0.0,40.0,0.0,32.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,2.0,4.0,3.0,16.0,22.0,0.0,1.0,0.0,5.0,0.0,51.0,0.0,0.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,149.0,13.0,1.0,14.0,3.0,0.0,0.0,20.0,0.0,81.0,12.0,1.0,6.0,73.0,8.0,0.0,14.0,5.0,0.0,0.0,2.0,0.0,39.0,3.0,31.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,10.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,4.0,0.0,2.0,0.0,2.0,24.0
United States,7.0,141.0,27.0,260.0,96.0,151.0,93.0,4.0,183.0,96.0,146.0,150.0,184.0,132.0,58.0,2937.0,1.0,35996.0,25.0,21.0,2480.0,428.0,323.0,104.0,15.0,3612.0,49.0,828.0,88.0,0.0,113.0,127.0,726.0,1.0,1.0,48.0,44.0,581.0,221.0,58.0,105.0,120.0,106.0,4.0,375.0,983.0,1217.0,28.0,941.0,369.0,65.0,2.0,5505.0,8.0,11.0,13.0,121.0,22.0,210.0,73.0,20.0,11.0,421.0,1.0,1426.0,693.0,92.0,2195.0,147.0,33.0,1.0,11.0,161.0,139.0,78.0,85.0,248.0,974.0,702.0,5.0,357.0,759.0,55.0,20.0,226.0,119.0,833.0,1010.0,751.0,16.0,57.0,51.0,3.0,63.0,55.0,826.0,26.0,1222.0,374.0,114.0,180.0,138.0,10.0,17.0,29.0,16.0,540.0,17.0,391.0,301.0,6.0,335.0,2.0,420.0,1472.0
Mexico,1.0,6.0,1.0,12.0,2.0,11.0,32.0,0.0,3.0,21.0,29.0,24.0,2.0,49.0,9.0,30.0,0.0,3528.0,0.0,2.0,27.0,8.0,133.0,11.0,0.0,107.0,0.0,36.0,8.0,0.0,2.0,5.0,24.0,0.0,0.0,2.0,0.0,28.0,2.0,0.0,6.0,20.0,4.0,1.0,23.0,78.0,70.0,1.0,37.0,4.0,1.0,0.0,146.0,0.0,0.0,0.0,1.0,2.0,33.0,4.0,0.0,0.0,6.0,0.0,30.0,38.0,0.0,142.0,9.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,3.0,17.0,43.0,0.0,26.0,18.0,17.0,0.0,46.0,36.0,49.0,86.0,11.0,8.0,3.0,2.0,0.0,4.0,1.0,66.0,2.0,62.0,26.0,0.0,10.0,4.0,0.0,2.0,1.0,0.0,54.0,0.0,29.0,13.0,0.0,21.0,0.0,17.0,133.0
