,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Romania,1.0,1.0,0.0,176.0,6.0,39.0,15.0,0.0,2.0,0.0,2.0,3.0,0.0,5.0,0.0,21.0,0.0,1975.0,0.0,9.0,25.0,9.0,0.0,2.0,0.0,44.0,1.0,12.0,2.0,0.0,1.0,0.0,42.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,20.0,0.0,1.0,19.0,22.0,0.0,16.0,3.0,0.0,0.0,161.0,0.0,0.0,0.0,1.0,0.0,19.0,15.0,1.0,0.0,30.0,0.0,11.0,10.0,0.0,31.0,3.0,5.0,0.0,0.0,18.0,49.0,2.0,1.0,0.0,15.0,31.0,0.0,5.0,1.0,4.0,0.0,15.0,7.0,2572.0,20.0,32.0,0.0,3.0,0.0,0.0,3.0,0.0,11.0,0.0,9.0,13.0,0.0,3.0,3.0,0.0,15.0,1.0,0.0,46.0,0.0,11.0,26.0,5.0,23.0,0.0,1.0,17.0
Spain,35.0,35.0,2.0,35.0,13.0,58.0,87.0,0.0,8.0,24.0,36.0,18.0,17.0,72.0,1.0,96.0,5.0,10674.0,6.0,3.0,61.0,46.0,49.0,108.0,2.0,437.0,3.0,44.0,8.0,0.0,16.0,12.0,115.0,2.0,0.0,9.0,3.0,96.0,20.0,12.0,15.0,31.0,7.0,0.0,69.0,108.0,255.0,8.0,175.0,23.0,1.0,0.0,191.0,0.0,0.0,2.0,18.0,15.0,68.0,7.0,16.0,10.0,29.0,3.0,135.0,60.0,4.0,279.0,93.0,1.0,0.0,0.0,5.0,18.0,10.0,1.0,13.0,68.0,56.0,7.0,46.0,14.0,20.0,0.0,22.0,20.0,55.0,169.0,72.0,0.0,37.0,4.0,0.0,3.0,1.0,107.0,4.0,93.0,48.0,41.0,16.0,29.0,1.0,13.0,5.0,1.0,149.0,5.0,21.0,23.0,4.0,177.0,0.0,22.0,123.0
Italy,16.0,0.0,1.0,86.0,17.0,67.0,120.0,0.0,17.0,16.0,6.0,44.0,2.0,32.0,2.0,171.0,0.0,23790.0,1.0,2.0,98.0,42.0,60.0,68.0,2.0,303.0,5.0,78.0,16.0,0.0,16.0,3.0,603.0,3.0,0.0,13.0,0.0,89.0,44.0,6.0,7.0,26.0,6.0,0.0,25.0,196.0,352.0,4.0,464.0,397.0,0.0,1.0,307.0,2.0,1.0,0.0,48.0,22.0,58.0,6.0,5.0,2.0,30.0,0.0,86.0,258.0,3.0,494.0,51.0,10.0,0.0,0.0,4.0,82.0,4.0,27.0,79.0,94.0,110.0,3.0,40.0,56.0,39.0,0.0,72.0,136.0,981.0,103.0,52.0,4.0,32.0,3.0,0.0,11.0,4.0,193.0,2.0,153.0,38.0,11.0,39.0,16.0,0.0,31.0,0.0,2.0,75.0,6.0,79.0,58.0,0.0,63.0,0.0,12.0,112.0
India,5.0,21.0,2.0,286.0,2.0,10.0,15.0,0.0,41.0,4.0,17.0,160.0,3.0,105.0,25.0,607.0,3.0,12566.0,0.0,2.0,259.0,114.0,621.0,39.0,4.0,641.0,4.0,438.0,12.0,0.0,6.0,8.0,98.0,3.0,0.0,43.0,8.0,159.0,53.0,2.0,13.0,28.0,6.0,15.0,71.0,313.0,186.0,4.0,112.0,31.0,7.0,0.0,1178.0,47.0,0.0,3.0,7.0,51.0,176.0,81.0,0.0,3.0,21.0,0.0,263.0,439.0,11.0,1279.0,13.0,1.0,9.0,322.0,5.0,145.0,38.0,23.0,77.0,340.0,330.0,1.0,86.0,80.0,15.0,0.0,197.0,20.0,251.0,66.0,92.0,0.0,8.0,10.0,2.0,22.0,11.0,122.0,15.0,442.0,24.0,19.0,25.0,21.0,1.0,3.0,13.0,1.0,303.0,0.0,272.0,78.0,53.0,15.0,0.0,117.0,642.0
Japan,6.0,16.0,2.0,47.0,5.0,9.0,2.0,2.0,17.0,3.0,2.0,0.0,8.0,6.0,3.0,126.0,0.0,3927.0,0.0,0.0,77.0,34.0,45.0,9.0,0.0,89.0,0.0,70.0,74.0,0.0,15.0,0.0,85.0,2.0,0.0,9.0,0.0,106.0,15.0,4.0,4.0,6.0,1.0,0.0,7.0,39.0,161.0,18.0,60.0,17.0,2.0,0.0,291.0,7.0,3.0,8.0,4.0,1.0,21.0,3.0,0.0,0.0,13.0,0.0,39.0,44.0,4.0,115.0,10.0,0.0,2.0,0.0,16.0,46.0,13.0,3.0,17.0,223.0,26.0,0.0,4.0,26.0,8.0,2.0,17.0,21.0,80.0,30.0,10.0,0.0,2.0,7.0,0.0,6.0,3.0,11.0,6.0,122.0,12.0,4.0,16.0,19.0,0.0,1.0,1.0,0.0,37.0,0.0,19.0,18.0,1.0,4.0,0.0,15.0,217.0
Slovakia,1.0,0.0,1.0,17.0,2.0,7.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,27.0,0.0,890.0,0.0,2.0,11.0,9.0,5.0,0.0,1.0,42.0,3.0,2.0,2.0,0.0,6.0,0.0,22.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,7.0,0.0,1.0,17.0,32.0,0.0,23.0,8.0,0.0,0.0,66.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,24.0,0.0,15.0,20.0,5.0,81.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,8.0,9.0,2.0,0.0,5.0,1.0,2.0,5.0,3.0,21.0,0.0,16.0,0.0,3.0,0.0,0.0,1.0,4.0,5.0,0.0,11.0,8.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,18.0,1.0,4.0,3.0,1.0,5.0,0.0,2.0,37.0
Norway,2.0,1.0,0.0,25.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,3.0,12.0,2.0,5.0,21.0,0.0,626.0,0.0,0.0,23.0,2.0,2.0,10.0,0.0,24.0,0.0,19.0,0.0,0.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,5.0,6.0,0.0,2.0,16.0,16.0,34.0,0.0,4.0,1.0,0.0,0.0,61.0,0.0,0.0,3.0,8.0,0.0,1.0,5.0,0.0,1.0,9.0,0.0,9.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,9.0,5.0,5.0,0.0,3.0,25.0,8.0,0.0,3.0,6.0,8.0,12.0,36.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,10.0,27.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0
United States,9.0,200.0,24.0,466.0,103.0,165.0,75.0,7.0,160.0,102.0,173.0,180.0,215.0,137.0,68.0,2803.0,1.0,36321.0,28.0,25.0,2365.0,423.0,328.0,124.0,11.0,3015.0,55.0,834.0,92.0,0.0,124.0,198.0,727.0,1.0,0.0,75.0,52.0,643.0,273.0,50.0,109.0,108.0,112.0,10.0,340.0,1054.0,1098.0,23.0,1332.0,461.0,58.0,2.0,5246.0,10.0,9.0,11.0,134.0,19.0,152.0,99.0,25.0,10.0,460.0,3.0,1355.0,626.0,135.0,2342.0,149.0,28.0,2.0,13.0,157.0,170.0,249.0,125.0,251.0,1288.0,796.0,6.0,372.0,984.0,60.0,16.0,218.0,147.0,789.0,1196.0,924.0,26.0,60.0,54.0,3.0,70.0,42.0,973.0,89.0,1300.0,320.0,135.0,193.0,128.0,12.0,16.0,31.0,15.0,467.0,20.0,404.0,295.0,5.0,650.0,2.0,414.0,1354.0
Portugal,3.0,0.0,1.0,5.0,0.0,5.0,9.0,0.0,2.0,0.0,2.0,2.0,12.0,17.0,0.0,19.0,0.0,3933.0,0.0,0.0,8.0,4.0,13.0,1.0,0.0,44.0,2.0,5.0,0.0,0.0,2.0,0.0,95.0,1.0,0.0,1.0,0.0,129.0,2.0,0.0,1.0,8.0,0.0,0.0,2.0,31.0,39.0,1.0,7.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,59.0,4.0,9.0,1.0,0.0,0.0,2.0,0.0,20.0,30.0,1.0,56.0,9.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,22.0,13.0,13.0,0.0,11.0,1.0,1.0,0.0,10.0,9.0,20.0,36.0,21.0,3.0,0.0,1.0,0.0,1.0,0.0,25.0,1.0,32.0,23.0,0.0,2.0,9.0,0.0,4.0,1.0,0.0,57.0,0.0,11.0,15.0,0.0,3.0,0.0,8.0,23.0
Canada,1.0,7.0,0.0,19.0,11.0,9.0,3.0,1.0,5.0,5.0,16.0,5.0,23.0,11.0,6.0,241.0,0.0,4798.0,0.0,128.0,146.0,33.0,21.0,13.0,0.0,278.0,5.0,64.0,9.0,0.0,19.0,3.0,58.0,0.0,0.0,6.0,2.0,45.0,16.0,1.0,14.0,7.0,7.0,1.0,115.0,74.0,107.0,0.0,42.0,58.0,2.0,0.0,472.0,1.0,0.0,0.0,29.0,1.0,10.0,18.0,1.0,2.0,55.0,0.0,56.0,40.0,1.0,223.0,9.0,1.0,0.0,1.0,4.0,18.0,55.0,7.0,13.0,33.0,41.0,0.0,41.0,64.0,4.0,0.0,13.0,9.0,57.0,56.0,101.0,2.0,3.0,4.0,0.0,4.0,2.0,69.0,2.0,102.0,36.0,212.0,16.0,3.0,0.0,3.0,2.0,0.0,44.0,0.0,53.0,35.0,0.0,46.0,0.0,38.0,79.0
