,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,79.0,1.0,0.0,14.0,4.0,51.0,110.0,0.0,2.0,39.0,14.0,81.0,66.0,39.0,5.0,52.0,5.0,8.0,1.0,0.0,25.0,26.0,102.0,72.0,0.0,147.0,6.0,38.0,2.0,0.0,1.0,1.0,146.0,2.0,0.0,2.0,2.0,378.0,13.0,1.0,53.0,38.0,6.0,0.0,54.0,141.0,415.0,1.0,103.0,14.0,1.0,0.0,189.0,0.0,0.0,3.0,51.0,4.0,48.0,3.0,4.0,2.0,6.0,0.0,8.0,80.0,3.0,546.0,186.0,53.0,0.0,0.0,8.0,16.0,0.0,7.0,8.0,40.0,34.0,3.0,58.0,5.0,12.0,0.0,43.0,25.0,7.0,261.0,159.0,1.0,37.0,6.0,0.0,6.0,5.0,33.0,1.0,183.0,85.0,31.0,13.0,35.0,0.0,51.0,19.0,0.0,199.0,0.0,25.0,28.0,1.0,3.0,0.0,14.0,128.0
Italy,43.0,15.0,1.0,52.0,11.0,37.0,24.0,1.0,10.0,20.0,90.0,108.0,20.0,10.0,1.0,83.0,1.0,21.0,0.0,4.0,24.0,34.0,81.0,59.0,0.0,170.0,11.0,36.0,36.0,0.0,10.0,0.0,383.0,5.0,0.0,3.0,0.0,119.0,63.0,6.0,8.0,116.0,6.0,0.0,84.0,287.0,409.0,2.0,194.0,84.0,0.0,0.0,343.0,2.0,1.0,1.0,268.0,19.0,276.0,28.0,4.0,0.0,20.0,2.0,9.0,99.0,0.0,997.0,910.0,20.0,1.0,0.0,40.0,159.0,1.0,94.0,117.0,22.0,153.0,7.0,27.0,34.0,23.0,0.0,67.0,427.0,3.0,249.0,106.0,17.0,158.0,7.0,3.0,1.0,4.0,39.0,0.0,180.0,53.0,48.0,33.0,39.0,0.0,10.0,3.0,3.0,182.0,0.0,32.0,66.0,1.0,97.0,0.0,25.0,148.0
United States,13.0,71.0,11.0,165.0,52.0,166.0,110.0,2.0,67.0,97.0,349.0,147.0,166.0,123.0,69.0,2416.0,1.0,116.0,64.0,35.0,1086.0,506.0,347.0,117.0,41.0,1772.0,15.0,985.0,121.0,1.0,255.0,38.0,1053.0,8.0,0.0,23.0,45.0,752.0,258.0,21.0,86.0,99.0,93.0,3.0,907.0,2003.0,2083.0,16.0,1199.0,407.0,62.0,1.0,2720.0,13.0,2.0,18.0,302.0,13.0,154.0,28.0,13.0,3.0,298.0,3.0,205.0,538.0,30.0,4732.0,225.0,213.0,1.0,8.0,159.0,85.0,23.0,222.0,139.0,213.0,384.0,14.0,419.0,792.0,37.0,9.0,148.0,570.0,112.0,1223.0,791.0,27.0,61.0,20.0,0.0,137.0,44.0,301.0,2.0,677.0,239.0,192.0,137.0,253.0,5.0,30.0,39.0,4.0,518.0,2.0,262.0,221.0,2.0,143.0,2.0,275.0,1290.0
Australia,3.0,4.0,0.0,30.0,3.0,11.0,9.0,6.0,5.0,2.0,3.0,9.0,25.0,13.0,1.0,157.0,0.0,5.0,1.0,1.0,40.0,18.0,31.0,10.0,0.0,52.0,2.0,59.0,6.0,0.0,7.0,3.0,102.0,1.0,0.0,2.0,1.0,98.0,7.0,1.0,65.0,4.0,1.0,23.0,26.0,123.0,79.0,1.0,47.0,14.0,3.0,0.0,364.0,3.0,0.0,0.0,15.0,1.0,20.0,7.0,4.0,0.0,9.0,0.0,6.0,31.0,6.0,170.0,46.0,0.0,0.0,4.0,7.0,6.0,17.0,8.0,31.0,55.0,17.0,19.0,22.0,13.0,8.0,0.0,36.0,18.0,3.0,87.0,154.0,2.0,5.0,5.0,1.0,78.0,37.0,14.0,1.0,65.0,24.0,1.0,10.0,24.0,1.0,4.0,2.0,0.0,54.0,0.0,15.0,14.0,1.0,3.0,0.0,14.0,68.0
Peru,2.0,4.0,0.0,0.0,1.0,3.0,11.0,0.0,3.0,9.0,20.0,17.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,82.0,10.0,0.0,7.0,0.0,4.0,0.0,0.0,2.0,1.0,18.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,3.0,7.0,5.0,0.0,16.0,33.0,11.0,1.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,47.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,6.0,24.0,2.0,13.0,0.0,2.0,0.0,13.0,12.0,0.0,26.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,12.0,10.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,53.0,0.0,5.0,5.0,0.0,0.0,0.0,12.0,107.0
Japan,5.0,4.0,1.0,23.0,2.0,22.0,1.0,4.0,9.0,5.0,1.0,4.0,2.0,29.0,3.0,106.0,0.0,9.0,0.0,0.0,104.0,20.0,18.0,7.0,0.0,58.0,1.0,39.0,52.0,0.0,7.0,0.0,36.0,0.0,0.0,3.0,58.0,138.0,7.0,0.0,7.0,14.0,2.0,0.0,11.0,34.0,29.0,3.0,35.0,12.0,0.0,0.0,185.0,7.0,3.0,86.0,2.0,0.0,66.0,2.0,1.0,0.0,5.0,0.0,16.0,43.0,4.0,276.0,12.0,0.0,0.0,0.0,2.0,21.0,0.0,7.0,19.0,16.0,5.0,0.0,25.0,4.0,1.0,2.0,4.0,102.0,19.0,63.0,14.0,1.0,0.0,4.0,1.0,1.0,13.0,5.0,0.0,102.0,23.0,52.0,2.0,2.0,0.0,0.0,2.0,0.0,28.0,0.0,11.0,11.0,0.0,0.0,0.0,18.0,41.0
"Macedonia, Republic of",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,1085.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,115.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,115.0,3.0,0.0,11.0,0.0,0.0,23.0,0.0,1.0,15.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,4.0
Indonesia,1.0,3.0,0.0,9.0,5.0,14.0,8.0,0.0,2.0,6.0,2.0,18.0,8.0,4.0,0.0,51.0,0.0,1.0,0.0,0.0,11.0,4.0,184.0,12.0,0.0,47.0,0.0,6.0,2.0,0.0,0.0,0.0,37.0,0.0,0.0,4.0,0.0,20.0,3.0,1.0,8.0,3.0,0.0,1.0,8.0,43.0,42.0,0.0,29.0,3.0,1.0,0.0,69.0,8.0,0.0,0.0,6.0,11.0,19.0,19.0,0.0,0.0,0.0,0.0,4.0,72.0,0.0,97.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,2.0,12.0,29.0,0.0,46.0,2.0,4.0,0.0,12.0,21.0,0.0,45.0,7.0,1.0,4.0,12.0,0.0,4.0,2.0,8.0,0.0,31.0,13.0,0.0,7.0,5.0,0.0,4.0,5.0,0.0,41.0,0.0,10.0,3.0,0.0,1.0,1.0,45.0,67.0
Turkey,2.0,15.0,0.0,10.0,1.0,3.0,5.0,0.0,0.0,0.0,22.0,1.0,3.0,17.0,0.0,114.0,12.0,2.0,3.0,1.0,8.0,4.0,8.0,94.0,0.0,27.0,7.0,7.0,3.0,0.0,4.0,0.0,26.0,2.0,0.0,0.0,0.0,180.0,33.0,0.0,1.0,1.0,1.0,0.0,22.0,117.0,64.0,4.0,47.0,2.0,0.0,0.0,185.0,0.0,0.0,0.0,1.0,6.0,26.0,3.0,0.0,0.0,12.0,0.0,7.0,33.0,0.0,237.0,28.0,33.0,0.0,0.0,10.0,1.0,0.0,13.0,3.0,21.0,66.0,8.0,298.0,94.0,0.0,0.0,26.0,12.0,28.0,65.0,157.0,0.0,40.0,6.0,0.0,4.0,9.0,11.0,0.0,90.0,16.0,1.0,13.0,34.0,0.0,3.0,0.0,11.0,175.0,0.0,16.0,19.0,3.0,9.0,1.0,4.0,21.0
France,4.0,9.0,1.0,52.0,4.0,14.0,10.0,0.0,0.0,1.0,88.0,116.0,8.0,27.0,4.0,330.0,0.0,10.0,0.0,3.0,79.0,14.0,142.0,79.0,0.0,233.0,6.0,58.0,6.0,0.0,9.0,0.0,259.0,0.0,0.0,5.0,2.0,373.0,33.0,2.0,31.0,38.0,2.0,0.0,13.0,85.0,67.0,1.0,56.0,5.0,6.0,0.0,702.0,4.0,0.0,1.0,14.0,3.0,228.0,8.0,115.0,0.0,118.0,0.0,13.0,108.0,1.0,496.0,71.0,4.0,0.0,0.0,12.0,36.0,3.0,10.0,23.0,7.0,38.0,5.0,22.0,43.0,3.0,0.0,17.0,29.0,7.0,41.0,153.0,7.0,3.0,8.0,2.0,7.0,10.0,20.0,0.0,189.0,29.0,12.0,64.0,18.0,0.0,3.0,2.0,0.0,146.0,3.0,68.0,17.0,2.0,38.0,0.0,95.0,223.0
