,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,0.0,8.0,1.0,0.0,3.0,3.0,1.0,23.0,0.0,1586.0,0.0,2.0,13.0,4.0,31.0,20.0,0.0,28.0,0.0,7.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,7.0,0.0,4.0,5.0,0.0,0.0,1.0,3.0,0.0,16.0,72.0,34.0,0.0,7.0,1.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,2.0,0.0,0.0,7.0,70.0,0.0,125.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,7.0,18.0,0.0,19.0,0.0,0.0,0.0,8.0,9.0,9.0,38.0,7.0,0.0,4.0,5.0,0.0,1.0,1.0,6.0,1.0,16.0,6.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,93.0,0.0,2.0,4.0,1.0,0.0,0.0,26.0,10.0
Spain,38.0,4.0,2.0,50.0,12.0,73.0,149.0,1.0,10.0,26.0,32.0,20.0,12.0,99.0,2.0,153.0,4.0,12418.0,6.0,4.0,82.0,42.0,52.0,229.0,2.0,593.0,6.0,62.0,6.0,0.0,10.0,12.0,131.0,2.0,0.0,8.0,2.0,99.0,19.0,14.0,15.0,34.0,17.0,1.0,82.0,129.0,338.0,11.0,342.0,19.0,2.0,0.0,257.0,0.0,0.0,2.0,21.0,16.0,140.0,19.0,8.0,13.0,12.0,1.0,156.0,86.0,5.0,354.0,89.0,3.0,0.0,0.0,2.0,24.0,13.0,0.0,17.0,82.0,51.0,10.0,53.0,26.0,21.0,0.0,38.0,21.0,90.0,221.0,78.0,1.0,37.0,4.0,0.0,6.0,1.0,110.0,8.0,143.0,47.0,34.0,20.0,22.0,1.0,20.0,6.0,1.0,191.0,1.0,29.0,25.0,4.0,141.0,0.0,41.0,181.0
Cabo Verde,3.0,2.0,0.0,14.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,14.0,0.0,630.0,0.0,0.0,15.0,3.0,7.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,3.0,18.0,1.0,3.0,1.0,5.0,0.0,5.0,24.0,28.0,0.0,11.0,5.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,7.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,14.0,11.0,135.0,1.0,2.0,2.0,0.0,6.0,0.0,4.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,9.0
China,2.0,33.0,3.0,1074.0,3.0,19.0,32.0,0.0,42.0,8.0,17.0,11.0,7.0,42.0,7.0,756.0,0.0,5896.0,1.0,2.0,493.0,45.0,77.0,101.0,0.0,1804.0,104.0,409.0,42.0,0.0,19.0,14.0,145.0,0.0,0.0,4.0,0.0,152.0,51.0,5.0,11.0,13.0,37.0,55.0,94.0,343.0,177.0,40.0,373.0,26.0,3.0,0.0,1609.0,32.0,7.0,5.0,11.0,0.0,20.0,7.0,0.0,5.0,14.0,0.0,1100.0,199.0,119.0,812.0,25.0,11.0,2.0,15.0,13.0,1506.0,9.0,9.0,74.0,3112.0,88.0,2.0,52.0,97.0,13.0,5.0,32.0,38.0,1456.0,100.0,52.0,2.0,3.0,8.0,0.0,15.0,2.0,160.0,1.0,409.0,28.0,11.0,32.0,23.0,0.0,4.0,0.0,1.0,157.0,0.0,67.0,207.0,1.0,15.0,55.0,46.0,214.0
Viet Nam,2.0,1.0,3.0,76.0,0.0,18.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,1.0,0.0,51.0,0.0,1164.0,0.0,1.0,22.0,7.0,10.0,2.0,3.0,40.0,0.0,23.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,0.0,0.0,11.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,25.0,83.0,1.0,8.0,3.0,0.0,0.0,85.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,22.0,27.0,0.0,18.0,2.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,3.0,599.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,49.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.0,3.0,0.0,1.0,1.0,4.0,5.0
Italy,16.0,2.0,2.0,86.0,21.0,69.0,129.0,0.0,15.0,16.0,24.0,42.0,4.0,44.0,2.0,228.0,0.0,25647.0,1.0,2.0,92.0,110.0,71.0,122.0,2.0,577.0,4.0,103.0,16.0,0.0,18.0,1.0,545.0,1.0,0.0,17.0,0.0,63.0,55.0,5.0,8.0,29.0,3.0,1.0,26.0,218.0,405.0,2.0,537.0,416.0,0.0,1.0,421.0,1.0,1.0,0.0,124.0,22.0,86.0,11.0,6.0,2.0,30.0,0.0,152.0,252.0,4.0,671.0,78.0,8.0,0.0,0.0,8.0,76.0,6.0,19.0,79.0,121.0,127.0,3.0,54.0,74.0,16.0,0.0,95.0,184.0,1370.0,117.0,88.0,0.0,37.0,3.0,1.0,11.0,7.0,180.0,2.0,224.0,34.0,19.0,40.0,19.0,0.0,13.0,0.0,2.0,101.0,6.0,94.0,68.0,0.0,50.0,0.0,29.0,163.0
United Kingdom,1.0,18.0,2.0,288.0,10.0,48.0,9.0,2.0,157.0,20.0,30.0,28.0,32.0,67.0,14.0,830.0,1.0,19494.0,0.0,38.0,547.0,86.0,83.0,131.0,4.0,1135.0,11.0,499.0,19.0,0.0,96.0,14.0,307.0,1.0,0.0,13.0,6.0,473.0,40.0,9.0,87.0,23.0,18.0,2.0,202.0,477.0,351.0,16.0,172.0,66.0,13.0,0.0,3268.0,9.0,1.0,2.0,31.0,16.0,99.0,27.0,7.0,7.0,59.0,1.0,442.0,414.0,18.0,820.0,98.0,56.0,0.0,2.0,94.0,114.0,21.0,17.0,62.0,171.0,229.0,4.0,67.0,239.0,4.0,4.0,91.0,47.0,411.0,172.0,445.0,1.0,27.0,28.0,0.0,25.0,19.0,311.0,2.0,517.0,48.0,139.0,30.0,32.0,6.0,18.0,2.0,2.0,276.0,4.0,368.0,48.0,8.0,17.0,0.0,118.0,309.0
Argentina,2.0,2.0,0.0,17.0,2.0,8.0,78.0,0.0,2.0,32.0,6.0,13.0,2.0,9.0,0.0,22.0,0.0,2869.0,0.0,4.0,44.0,18.0,189.0,26.0,0.0,92.0,11.0,26.0,6.0,0.0,2.0,1.0,19.0,0.0,0.0,1.0,0.0,11.0,4.0,0.0,0.0,3.0,45.0,0.0,64.0,82.0,37.0,7.0,17.0,1.0,2.0,0.0,55.0,0.0,0.0,0.0,2.0,2.0,392.0,4.0,0.0,1.0,0.0,0.0,25.0,14.0,0.0,95.0,3.0,0.0,0.0,0.0,6.0,1.0,5.0,20.0,8.0,165.0,18.0,0.0,65.0,11.0,1.0,0.0,15.0,21.0,26.0,75.0,7.0,0.0,6.0,10.0,0.0,1.0,1.0,15.0,1.0,66.0,15.0,24.0,5.0,11.0,0.0,33.0,4.0,0.0,37.0,0.0,13.0,12.0,0.0,2.0,0.0,30.0,84.0
Japan,6.0,5.0,2.0,142.0,5.0,4.0,2.0,1.0,14.0,1.0,2.0,1.0,8.0,8.0,2.0,133.0,0.0,3759.0,0.0,0.0,74.0,34.0,33.0,5.0,0.0,87.0,0.0,88.0,99.0,0.0,14.0,0.0,81.0,2.0,0.0,10.0,0.0,117.0,8.0,0.0,5.0,10.0,0.0,0.0,7.0,36.0,68.0,24.0,64.0,16.0,2.0,0.0,388.0,7.0,3.0,22.0,5.0,0.0,20.0,3.0,0.0,0.0,11.0,0.0,40.0,27.0,1.0,151.0,10.0,2.0,1.0,0.0,8.0,37.0,13.0,4.0,19.0,196.0,26.0,0.0,6.0,23.0,6.0,2.0,15.0,20.0,91.0,26.0,8.0,1.0,7.0,6.0,0.0,4.0,4.0,11.0,5.0,141.0,9.0,6.0,15.0,4.0,0.0,1.0,1.0,0.0,29.0,0.0,18.0,20.0,1.0,3.0,0.0,6.0,236.0
Indonesia,1.0,7.0,3.0,30.0,1.0,32.0,5.0,1.0,3.0,1.0,5.0,50.0,2.0,9.0,2.0,89.0,0.0,2952.0,0.0,0.0,64.0,9.0,158.0,7.0,0.0,116.0,5.0,53.0,1.0,0.0,1.0,4.0,46.0,3.0,0.0,10.0,1.0,18.0,3.0,0.0,4.0,7.0,2.0,3.0,23.0,82.0,53.0,4.0,50.0,14.0,3.0,0.0,305.0,0.0,0.0,0.0,1.0,2.0,28.0,12.0,0.0,0.0,4.0,0.0,52.0,88.0,1.0,178.0,6.0,4.0,0.0,2.0,4.0,12.0,23.0,2.0,11.0,71.0,20.0,1.0,19.0,10.0,6.0,0.0,19.0,3.0,79.0,43.0,20.0,0.0,4.0,5.0,0.0,1.0,5.0,11.0,22.0,89.0,10.0,0.0,12.0,21.0,1.0,2.0,5.0,2.0,79.0,0.0,27.0,5.0,2.0,1.0,1.0,43.0,162.0
