,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,52.0,9.0,4.0,836.0,15.0,85.0,79.0,0.0,28.0,51.0,44.0,3.0,74.0,40.0,5.0,118.0,4.0,8488.0,0.0,4.0,48.0,71.0,122.0,114.0,5.0,365.0,23.0,49.0,28.0,0.0,61.0,6.0,78.0,1.0,0.0,2.0,2.0,73.0,35.0,4.0,50.0,53.0,38.0,0.0,61.0,168.0,290.0,42.0,390.0,86.0,2.0,0.0,561.0,0.0,7.0,0.0,24.0,25.0,43.0,31.0,11.0,9.0,13.0,2.0,99.0,122.0,4.0,424.0,68.0,5.0,1.0,0.0,8.0,32.0,4.0,1.0,54.0,77.0,94.0,3.0,140.0,15.0,8.0,0.0,83.0,8.0,24.0,239.0,120.0,1.0,121.0,7.0,0.0,48.0,6.0,171.0,9.0,209.0,48.0,40.0,11.0,47.0,2.0,40.0,11.0,1.0,132.0,6.0,36.0,74.0,0.0,25.0,0.0,24.0,94.0
El Salvador,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,226.0,0.0,0.0,117.0,2.0,28.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,1.0,7.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,47.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,26.0
China,1.0,40.0,3.0,635.0,3.0,16.0,19.0,0.0,21.0,4.0,11.0,5.0,17.0,25.0,7.0,201.0,0.0,6789.0,8.0,4.0,235.0,51.0,48.0,67.0,0.0,692.0,78.0,209.0,32.0,1.0,22.0,3.0,350.0,2.0,2.0,7.0,4.0,241.0,23.0,2.0,5.0,15.0,50.0,11.0,41.0,240.0,148.0,85.0,158.0,23.0,8.0,0.0,631.0,48.0,16.0,8.0,10.0,2.0,21.0,12.0,4.0,0.0,18.0,0.0,533.0,190.0,34.0,612.0,38.0,15.0,11.0,2.0,16.0,1445.0,5.0,15.0,66.0,5330.0,70.0,7.0,19.0,72.0,15.0,1.0,33.0,16.0,550.0,74.0,108.0,2.0,9.0,29.0,0.0,28.0,2.0,81.0,2.0,196.0,52.0,40.0,23.0,19.0,4.0,5.0,0.0,3.0,130.0,1.0,82.0,157.0,1.0,2.0,1.0,25.0,134.0
United States,18.0,225.0,30.0,1520.0,58.0,214.0,116.0,5.0,127.0,76.0,138.0,128.0,137.0,90.0,207.0,1333.0,17.0,33265.0,14.0,24.0,1679.0,513.0,241.0,95.0,40.0,1795.0,8.0,865.0,42.0,3.0,559.0,70.0,681.0,6.0,0.0,55.0,40.0,803.0,269.0,34.0,120.0,84.0,104.0,9.0,370.0,1127.0,1180.0,24.0,1125.0,490.0,94.0,4.0,3869.0,15.0,13.0,5.0,109.0,43.0,165.0,114.0,22.0,4.0,341.0,1.0,757.0,565.0,205.0,2047.0,147.0,49.0,1.0,12.0,94.0,172.0,84.0,69.0,256.0,811.0,503.0,10.0,321.0,767.0,59.0,32.0,304.0,139.0,487.0,764.0,735.0,17.0,41.0,81.0,3.0,113.0,65.0,664.0,46.0,1048.0,251.0,166.0,108.0,205.0,14.0,10.0,58.0,15.0,371.0,21.0,393.0,411.0,3.0,165.0,1.0,278.0,891.0
Russian Federation,37.0,97.0,0.0,251.0,1.0,26.0,54.0,0.0,3.0,4.0,43.0,7.0,6.0,20.0,1.0,112.0,5.0,5297.0,30.0,1.0,238.0,16.0,28.0,208.0,4.0,231.0,57.0,84.0,26.0,9.0,9.0,6.0,70.0,0.0,0.0,2.0,2.0,196.0,10.0,2.0,4.0,22.0,44.0,1.0,37.0,61.0,36.0,1.0,23.0,10.0,2.0,0.0,1388.0,2.0,0.0,2.0,8.0,2.0,37.0,30.0,2.0,1.0,17.0,0.0,53.0,36.0,4.0,424.0,19.0,7.0,0.0,0.0,17.0,8.0,2.0,58.0,16.0,170.0,79.0,3.0,175.0,34.0,9.0,0.0,86.0,57.0,433.0,51.0,33.0,0.0,13.0,4.0,0.0,5.0,3.0,53.0,2.0,45.0,168.0,18.0,16.0,13.0,0.0,50.0,3.0,0.0,166.0,10.0,48.0,28.0,1.0,10.0,0.0,76.0,34.0
Canada,1.0,8.0,0.0,139.0,2.0,13.0,3.0,0.0,31.0,2.0,6.0,3.0,9.0,8.0,8.0,244.0,0.0,4590.0,2.0,18.0,136.0,31.0,9.0,11.0,1.0,164.0,2.0,55.0,8.0,0.0,16.0,3.0,50.0,1.0,0.0,1.0,0.0,37.0,23.0,1.0,7.0,1.0,6.0,0.0,28.0,66.0,89.0,1.0,57.0,41.0,0.0,0.0,313.0,0.0,0.0,0.0,17.0,2.0,10.0,25.0,4.0,0.0,30.0,1.0,49.0,38.0,3.0,116.0,8.0,5.0,0.0,0.0,4.0,24.0,2.0,5.0,9.0,35.0,41.0,0.0,60.0,58.0,2.0,6.0,10.0,4.0,49.0,45.0,93.0,1.0,3.0,2.0,0.0,11.0,7.0,60.0,1.0,114.0,20.0,60.0,10.0,6.0,0.0,2.0,4.0,0.0,43.0,1.0,25.0,15.0,1.0,12.0,0.0,3.0,37.0
Italy,17.0,11.0,1.0,984.0,5.0,50.0,129.0,2.0,9.0,12.0,12.0,56.0,16.0,14.0,4.0,201.0,0.0,21941.0,0.0,0.0,57.0,83.0,33.0,101.0,1.0,318.0,16.0,59.0,5.0,0.0,60.0,9.0,231.0,2.0,0.0,10.0,3.0,65.0,31.0,4.0,30.0,63.0,3.0,0.0,22.0,351.0,641.0,8.0,395.0,343.0,3.0,0.0,426.0,10.0,0.0,1.0,158.0,22.0,89.0,9.0,2.0,1.0,14.0,0.0,70.0,162.0,14.0,757.0,171.0,15.0,1.0,0.0,15.0,58.0,22.0,59.0,145.0,138.0,149.0,2.0,28.0,353.0,7.0,3.0,32.0,260.0,953.0,296.0,124.0,1.0,75.0,17.0,0.0,10.0,10.0,121.0,10.0,195.0,79.0,21.0,93.0,19.0,0.0,92.0,0.0,7.0,82.0,1.0,43.0,63.0,1.0,20.0,0.0,31.0,85.0
Japan,7.0,40.0,1.0,337.0,1.0,5.0,4.0,1.0,8.0,2.0,55.0,10.0,5.0,10.0,1.0,43.0,8.0,1543.0,0.0,2.0,43.0,47.0,26.0,12.0,0.0,97.0,3.0,44.0,96.0,0.0,3.0,1.0,42.0,1.0,0.0,9.0,6.0,81.0,8.0,1.0,4.0,5.0,2.0,0.0,4.0,59.0,62.0,15.0,54.0,28.0,1.0,0.0,181.0,34.0,0.0,54.0,2.0,0.0,13.0,2.0,0.0,1.0,5.0,0.0,56.0,29.0,16.0,123.0,7.0,1.0,0.0,0.0,7.0,24.0,8.0,1.0,10.0,118.0,15.0,2.0,3.0,16.0,2.0,0.0,11.0,26.0,40.0,22.0,12.0,7.0,2.0,6.0,0.0,5.0,1.0,31.0,9.0,59.0,44.0,1.0,14.0,7.0,0.0,0.0,1.0,0.0,25.0,0.0,5.0,15.0,0.0,3.0,0.0,18.0,34.0
"Congo, The Democratic Republic of the",1.0,0.0,0.0,35.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,26.0,2.0,4.0,18.0,289.0,2.0,0.0,5.0,5.0,4.0,1.0,0.0,480.0,1.0,8.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,3.0,9.0,2.0,0.0,6.0,1.0,2.0,0.0,5.0,10.0,7.0,1.0,23.0,5.0,0.0,1.0,34.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,19.0,21.0,1.0,83.0,11.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,10.0,20.0,1.0,3.0,10.0,0.0,0.0,3.0,3.0,10.0,20.0,10.0,0.0,1.0,0.0,0.0,5.0,9.0,21.0,0.0,22.0,0.0,1.0,7.0,6.0,0.0,4.0,5.0,0.0,30.0,0.0,17.0,4.0,0.0,0.0,5.0,17.0,9.0
Costa Rica,3.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,6.0,0.0,9.0,0.0,631.0,0.0,0.0,0.0,2.0,15.0,6.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,20.0,18.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,7.0,1.0,0.0,7.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,16.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,15.0
