,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,54.0,7.0,1.0,13.0,3.0,215.0,122.0,0.0,9.0,26.0,11.0,120.0,100.0,39.0,6.0,85.0,5.0,5.0,1.0,0.0,29.0,33.0,126.0,48.0,0.0,189.0,7.0,31.0,7.0,0.0,12.0,0.0,307.0,6.0,0.0,1.0,2.0,720.0,86.0,1.0,67.0,36.0,2.0,0.0,55.0,134.0,344.0,1.0,111.0,14.0,0.0,0.0,52.0,0.0,0.0,0.0,29.0,19.0,31.0,10.0,942.0,1.0,19.0,1.0,3.0,118.0,1.0,533.0,141.0,40.0,1.0,0.0,24.0,31.0,2.0,5.0,5.0,30.0,32.0,4.0,81.0,11.0,20.0,0.0,28.0,17.0,8.0,280.0,216.0,1.0,22.0,3.0,0.0,17.0,3.0,31.0,1.0,29.0,113.0,44.0,9.0,53.0,0.0,54.0,10.0,0.0,206.0,60.0,27.0,24.0,2.0,12.0,0.0,22.0,170.0
United States,11.0,121.0,18.0,122.0,87.0,203.0,98.0,7.0,69.0,117.0,290.0,172.0,234.0,126.0,94.0,2505.0,1.0,96.0,68.0,25.0,1187.0,479.0,318.0,97.0,34.0,1872.0,16.0,1126.0,124.0,0.0,268.0,603.0,1131.0,6.0,0.0,31.0,38.0,756.0,237.0,23.0,133.0,99.0,54.0,4.0,949.0,1855.0,1858.0,21.0,1099.0,420.0,66.0,1.0,2340.0,17.0,8.0,15.0,338.0,26.0,171.0,34.0,28.0,0.0,507.0,2.0,151.0,499.0,34.0,4449.0,187.0,135.0,3.0,11.0,133.0,127.0,31.0,180.0,179.0,218.0,390.0,12.0,414.0,652.0,49.0,9.0,185.0,400.0,121.0,1233.0,782.0,47.0,49.0,35.0,0.0,134.0,86.0,307.0,6.0,435.0,224.0,144.0,112.0,242.0,13.0,20.0,58.0,8.0,601.0,8.0,508.0,313.0,0.0,399.0,0.0,313.0,1249.0
Belgium,1.0,1.0,0.0,44.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,5.0,1.0,9.0,0.0,50.0,0.0,2.0,1.0,0.0,9.0,3.0,13.0,10.0,0.0,107.0,2.0,14.0,0.0,0.0,11.0,0.0,45.0,0.0,0.0,1.0,0.0,22.0,2.0,0.0,3.0,1.0,0.0,0.0,6.0,15.0,25.0,0.0,11.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,76.0,0.0,11.0,0.0,6.0,0.0,3.0,0.0,2.0,29.0,0.0,172.0,6.0,0.0,0.0,0.0,7.0,3.0,0.0,2.0,1.0,1.0,29.0,1.0,7.0,2.0,0.0,0.0,10.0,9.0,1.0,15.0,46.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,6.0,2.0,4.0,4.0,2.0,0.0,1.0,2.0,1.0,44.0,0.0,2.0,10.0,0.0,2.0,0.0,4.0,12.0
Australia,2.0,4.0,0.0,23.0,2.0,9.0,8.0,9.0,7.0,4.0,2.0,10.0,46.0,1.0,5.0,157.0,0.0,0.0,2.0,2.0,40.0,18.0,37.0,15.0,0.0,48.0,2.0,88.0,6.0,0.0,0.0,5.0,110.0,3.0,0.0,0.0,1.0,88.0,23.0,3.0,77.0,3.0,2.0,38.0,27.0,113.0,86.0,1.0,26.0,6.0,5.0,1.0,694.0,0.0,0.0,0.0,7.0,0.0,14.0,25.0,9.0,0.0,11.0,2.0,3.0,20.0,5.0,200.0,54.0,2.0,0.0,7.0,9.0,3.0,0.0,8.0,27.0,28.0,21.0,9.0,16.0,11.0,1.0,1.0,5.0,16.0,7.0,114.0,160.0,0.0,6.0,2.0,1.0,60.0,3.0,3.0,0.0,101.0,36.0,1.0,3.0,75.0,0.0,0.0,3.0,0.0,60.0,1.0,38.0,16.0,0.0,12.0,0.0,16.0,80.0
Malaysia,1.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,17.0,3.0,2.0,0.0,36.0,0.0,6.0,0.0,1.0,2.0,1.0,38.0,2.0,0.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,45.0,0.0,3.0,0.0,1.0,1.0,4.0,6.0,15.0,22.0,0.0,3.0,0.0,0.0,0.0,39.0,4.0,0.0,0.0,1.0,0.0,9.0,5.0,0.0,0.0,1.0,0.0,53.0,31.0,0.0,152.0,1.0,2.0,0.0,23.0,2.0,6.0,0.0,0.0,6.0,7.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,21.0
Congo,1.0,3.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,3.0,5.0,33.0,2.0,78.0,2.0,164.0,66.0,7.0,0.0,0.0,0.0,1.0,27.0,2.0,0.0,7480.0,0.0,35.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,39.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0,6.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,167.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,1.0,0.0,16.0,0.0,11.0,282.0,83.0,742.0,4.0,2.0,0.0,0.0,0.0,44.0,9.0,2.0,1.0,0.0,143.0,0.0,3.0,2.0,7.0,0.0,5.0,7.0,9.0,13.0,8.0,0.0,0.0,7.0,0.0,0.0,5.0,7.0,0.0,84.0,9.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,23.0,1.0,68.0,8.0,1.0,14.0,0.0,38.0,123.0
Chile,1.0,1.0,0.0,22.0,0.0,4.0,12.0,0.0,0.0,4.0,4.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,1.0,0.0,18.0,6.0,5.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,69.0,0.0,14.0,14.0,8.0,0.0,4.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,42.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,9.0,32.0,6.0,0.0,1.0,2.0,3.0,37.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,38.0
Hong Kong,1.0,1.0,0.0,67.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,55.0,0.0,10.0,0.0,3.0,256.0,0.0,26.0,0.0,0.0,70.0,2.0,4.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,25.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,16.0,5.0,33.0,2.0,1.0,0.0,0.0,122.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,169.0,0.0,0.0,0.0,1.0,0.0,46.0,1.0,0.0,5.0,5.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,8.0,235.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,17.0,0.0,0.0,0.0,4.0,16.0
"Bolivia, Plurinational State of",2.0,0.0,2.0,0.0,0.0,5.0,12.0,0.0,0.0,12.0,10.0,6.0,1.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,4.0,0.0,178.0,4.0,20.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,163.0,0.0,7.0,15.0,10.0,0.0,2.0,1.0,1.0,0.0,145.0,0.0,0.0,0.0,0.0,9.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,19.0,3.0,30.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,35.0,6.0,2.0,0.0,6.0,2.0,0.0,11.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,3.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,26.0,0.0,11.0,2.0,0.0,0.0,0.0,15.0,44.0
Russian Federation,10.0,90.0,4.0,47.0,19.0,35.0,43.0,0.0,6.0,0.0,51.0,36.0,25.0,22.0,0.0,339.0,14.0,4.0,10.0,0.0,43.0,19.0,105.0,76.0,0.0,614.0,17.0,54.0,9.0,34.0,4.0,0.0,138.0,0.0,0.0,3.0,2.0,472.0,18.0,11.0,3.0,8.0,9.0,0.0,193.0,184.0,57.0,3.0,43.0,7.0,1.0,0.0,1026.0,3.0,0.0,2.0,2.0,5.0,10.0,13.0,14.0,0.0,347.0,0.0,12.0,55.0,7.0,543.0,53.0,4.0,0.0,0.0,51.0,1.0,0.0,38.0,9.0,69.0,75.0,0.0,210.0,13.0,6.0,0.0,235.0,131.0,10.0,58.0,48.0,1.0,5.0,5.0,0.0,13.0,22.0,127.0,1.0,87.0,50.0,2.0,42.0,16.0,3.0,34.0,20.0,0.0,399.0,19.0,190.0,53.0,0.0,73.0,0.0,145.0,138.0
