,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,17.0,2.0,2.0,104.0,21.0,80.0,128.0,3.0,11.0,18.0,22.0,51.0,4.0,46.0,3.0,246.0,0.0,26419.0,1.0,2.0,79.0,109.0,67.0,134.0,4.0,608.0,7.0,100.0,18.0,0.0,17.0,1.0,463.0,2.0,0.0,23.0,0.0,69.0,56.0,5.0,6.0,48.0,2.0,1.0,25.0,211.0,375.0,2.0,547.0,418.0,0.0,1.0,496.0,1.0,1.0,0.0,126.0,22.0,98.0,23.0,6.0,2.0,22.0,0.0,164.0,255.0,4.0,719.0,84.0,8.0,0.0,1.0,18.0,70.0,17.0,15.0,80.0,152.0,177.0,3.0,63.0,85.0,15.0,0.0,90.0,192.0,1433.0,124.0,91.0,0.0,36.0,5.0,1.0,12.0,13.0,173.0,2.0,250.0,37.0,37.0,54.0,20.0,0.0,17.0,1.0,2.0,96.0,3.0,94.0,58.0,1.0,38.0,0.0,30.0,172.0
Spain,38.0,4.0,2.0,63.0,12.0,81.0,148.0,1.0,15.0,27.0,34.0,20.0,9.0,109.0,2.0,153.0,4.0,12946.0,6.0,4.0,78.0,43.0,47.0,233.0,2.0,608.0,6.0,68.0,10.0,0.0,12.0,12.0,131.0,2.0,0.0,7.0,2.0,97.0,17.0,13.0,14.0,32.0,16.0,1.0,82.0,136.0,353.0,11.0,343.0,18.0,2.0,0.0,271.0,0.0,0.0,2.0,23.0,15.0,145.0,19.0,8.0,18.0,12.0,1.0,175.0,91.0,5.0,388.0,84.0,4.0,0.0,0.0,1.0,28.0,13.0,2.0,17.0,99.0,58.0,10.0,56.0,26.0,23.0,0.0,45.0,20.0,93.0,208.0,78.0,2.0,26.0,4.0,0.0,8.0,1.0,126.0,8.0,145.0,43.0,35.0,21.0,22.0,1.0,22.0,6.0,1.0,206.0,0.0,31.0,23.0,4.0,139.0,0.0,45.0,193.0
United States,7.0,143.0,26.0,237.0,79.0,154.0,86.0,5.0,173.0,95.0,48.0,132.0,168.0,121.0,63.0,2820.0,1.0,34867.0,24.0,24.0,2293.0,362.0,345.0,102.0,19.0,3558.0,51.0,755.0,87.0,0.0,118.0,113.0,720.0,4.0,1.0,52.0,38.0,557.0,191.0,45.0,93.0,109.0,130.0,3.0,362.0,940.0,1214.0,25.0,847.0,320.0,66.0,1.0,5164.0,8.0,11.0,11.0,157.0,21.0,238.0,47.0,19.0,10.0,383.0,1.0,1360.0,700.0,91.0,2128.0,128.0,42.0,1.0,12.0,139.0,122.0,104.0,91.0,233.0,747.0,664.0,3.0,296.0,639.0,39.0,20.0,248.0,118.0,838.0,853.0,647.0,13.0,52.0,53.0,3.0,62.0,55.0,570.0,37.0,1202.0,406.0,118.0,171.0,116.0,8.0,11.0,26.0,16.0,539.0,18.0,379.0,283.0,4.0,165.0,2.0,427.0,1556.0
"Venezuela, Bolivarian Republic of",1.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,8.0,1.0,0.0,3.0,14.0,1.0,23.0,0.0,1567.0,0.0,2.0,15.0,4.0,36.0,18.0,0.0,30.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,1.0,3.0,0.0,16.0,69.0,37.0,0.0,4.0,0.0,2.0,0.0,41.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,2.0,0.0,0.0,7.0,77.0,0.0,103.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,7.0,18.0,0.0,16.0,0.0,0.0,0.0,8.0,9.0,12.0,47.0,13.0,0.0,5.0,5.0,0.0,3.0,1.0,6.0,1.0,14.0,6.0,3.0,2.0,11.0,0.0,0.0,0.0,1.0,99.0,0.0,3.0,6.0,1.0,0.0,0.0,29.0,12.0
Cabo Verde,3.0,2.0,0.0,14.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,14.0,0.0,608.0,0.0,0.0,15.0,2.0,7.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,4.0,18.0,1.0,3.0,0.0,5.0,0.0,3.0,19.0,24.0,0.0,10.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,6.0,24.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,13.0,10.0,135.0,1.0,2.0,2.0,0.0,5.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,6.0
China,2.0,26.0,3.0,995.0,2.0,36.0,33.0,0.0,44.0,9.0,11.0,15.0,8.0,45.0,8.0,785.0,0.0,5973.0,1.0,2.0,428.0,45.0,69.0,99.0,0.0,1733.0,104.0,394.0,37.0,0.0,16.0,13.0,119.0,0.0,0.0,3.0,2.0,146.0,52.0,5.0,14.0,17.0,41.0,56.0,87.0,334.0,167.0,21.0,229.0,24.0,3.0,0.0,1645.0,25.0,7.0,5.0,11.0,2.0,28.0,1.0,0.0,5.0,13.0,0.0,1099.0,204.0,112.0,842.0,30.0,17.0,1.0,19.0,11.0,1560.0,7.0,11.0,74.0,3599.0,95.0,0.0,57.0,97.0,12.0,5.0,38.0,37.0,1599.0,98.0,53.0,2.0,3.0,10.0,0.0,12.0,3.0,153.0,1.0,426.0,36.0,12.0,36.0,21.0,0.0,5.0,0.0,1.0,180.0,0.0,68.0,175.0,1.0,16.0,55.0,53.0,239.0
Viet Nam,2.0,1.0,4.0,73.0,0.0,18.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,1.0,0.0,41.0,0.0,1068.0,0.0,1.0,21.0,7.0,11.0,2.0,3.0,43.0,0.0,27.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,2.0,2.0,2.0,0.0,2.0,24.0,41.0,1.0,7.0,3.0,0.0,0.0,90.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,20.0,27.0,0.0,19.0,2.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,3.0,576.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,2.0,47.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,11.0,3.0,0.0,1.0,0.0,4.0,4.0
United Kingdom,1.0,17.0,2.0,308.0,11.0,46.0,7.0,1.0,152.0,19.0,33.0,30.0,32.0,66.0,15.0,860.0,1.0,19795.0,0.0,38.0,507.0,71.0,105.0,125.0,4.0,1209.0,12.0,515.0,22.0,0.0,89.0,13.0,296.0,1.0,0.0,15.0,6.0,461.0,34.0,8.0,94.0,33.0,19.0,3.0,207.0,510.0,356.0,14.0,161.0,64.0,14.0,0.0,3262.0,8.0,1.0,2.0,27.0,19.0,108.0,26.0,10.0,7.0,59.0,1.0,469.0,426.0,17.0,938.0,84.0,57.0,1.0,3.0,50.0,112.0,19.0,18.0,73.0,186.0,267.0,3.0,88.0,202.0,2.0,3.0,108.0,48.0,406.0,181.0,470.0,1.0,31.0,23.0,0.0,27.0,23.0,298.0,5.0,543.0,56.0,116.0,29.0,31.0,6.0,18.0,3.0,2.0,277.0,4.0,370.0,50.0,8.0,17.0,0.0,127.0,330.0
Argentina,2.0,2.0,0.0,18.0,1.0,10.0,75.0,0.0,4.0,30.0,8.0,15.0,2.0,9.0,0.0,25.0,0.0,2762.0,1.0,4.0,44.0,13.0,228.0,27.0,0.0,96.0,10.0,20.0,5.0,0.0,1.0,2.0,18.0,0.0,0.0,1.0,0.0,13.0,8.0,0.0,0.0,10.0,44.0,0.0,53.0,78.0,32.0,6.0,25.0,3.0,2.0,0.0,58.0,0.0,0.0,0.0,1.0,1.0,395.0,3.0,0.0,1.0,0.0,0.0,27.0,17.0,0.0,91.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,30.0,6.0,137.0,23.0,0.0,61.0,14.0,2.0,0.0,17.0,22.0,28.0,55.0,32.0,0.0,5.0,10.0,0.0,1.0,0.0,17.0,1.0,70.0,9.0,3.0,6.0,10.0,0.0,30.0,4.0,0.0,30.0,0.0,20.0,8.0,0.0,2.0,0.0,31.0,107.0
Japan,5.0,3.0,3.0,181.0,4.0,5.0,2.0,1.0,14.0,1.0,1.0,1.0,8.0,9.0,2.0,125.0,0.0,2984.0,0.0,0.0,72.0,36.0,30.0,5.0,0.0,85.0,0.0,89.0,100.0,0.0,12.0,0.0,40.0,2.0,0.0,7.0,0.0,117.0,11.0,0.0,4.0,12.0,0.0,0.0,5.0,34.0,34.0,24.0,39.0,12.0,0.0,0.0,371.0,5.0,3.0,24.0,4.0,0.0,21.0,3.0,0.0,0.0,4.0,0.0,31.0,26.0,3.0,136.0,11.0,2.0,1.0,0.0,6.0,36.0,13.0,4.0,18.0,197.0,32.0,0.0,5.0,21.0,6.0,1.0,14.0,19.0,79.0,10.0,7.0,1.0,5.0,6.0,0.0,4.0,4.0,9.0,4.0,135.0,13.0,6.0,16.0,3.0,1.0,0.0,1.0,0.0,32.0,0.0,13.0,14.0,1.0,3.0,0.0,7.0,201.0
