,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,48.0,14.0,1.0,43.0,13.0,35.0,38.0,1.0,11.0,21.0,91.0,124.0,21.0,10.0,2.0,83.0,1.0,19.0,0.0,4.0,31.0,28.0,133.0,59.0,0.0,191.0,12.0,44.0,35.0,0.0,8.0,1.0,525.0,5.0,0.0,7.0,0.0,132.0,63.0,3.0,8.0,113.0,4.0,0.0,78.0,284.0,457.0,2.0,203.0,92.0,0.0,0.0,299.0,2.0,1.0,1.0,283.0,21.0,242.0,25.0,5.0,0.0,26.0,2.0,11.0,113.0,6.0,1017.0,810.0,19.0,1.0,0.0,43.0,144.0,1.0,97.0,97.0,23.0,166.0,8.0,27.0,25.0,30.0,0.0,65.0,414.0,3.0,248.0,128.0,19.0,194.0,5.0,5.0,1.0,3.0,38.0,0.0,154.0,55.0,44.0,177.0,43.0,0.0,8.0,3.0,3.0,188.0,0.0,42.0,64.0,1.0,99.0,0.0,28.0,181.0
Spain,75.0,1.0,1.0,12.0,4.0,56.0,112.0,0.0,6.0,39.0,16.0,120.0,74.0,40.0,5.0,50.0,5.0,5.0,1.0,0.0,34.0,30.0,128.0,62.0,0.0,144.0,6.0,38.0,3.0,0.0,2.0,1.0,231.0,3.0,0.0,1.0,3.0,391.0,16.0,1.0,62.0,39.0,6.0,0.0,51.0,141.0,436.0,1.0,109.0,12.0,0.0,0.0,151.0,0.0,0.0,3.0,52.0,18.0,49.0,8.0,6.0,1.0,17.0,0.0,4.0,86.0,3.0,536.0,195.0,53.0,0.0,0.0,9.0,19.0,2.0,5.0,9.0,40.0,33.0,3.0,59.0,6.0,16.0,0.0,44.0,19.0,8.0,289.0,200.0,1.0,35.0,4.0,0.0,7.0,5.0,31.0,1.0,135.0,94.0,41.0,14.0,33.0,0.0,51.0,19.0,0.0,205.0,27.0,29.0,27.0,1.0,8.0,0.0,15.0,165.0
Turkey,2.0,17.0,0.0,7.0,1.0,3.0,6.0,0.0,0.0,0.0,27.0,1.0,2.0,19.0,0.0,105.0,12.0,2.0,2.0,1.0,21.0,5.0,7.0,117.0,0.0,27.0,6.0,9.0,3.0,0.0,6.0,0.0,26.0,2.0,0.0,0.0,0.0,202.0,32.0,0.0,1.0,1.0,2.0,0.0,23.0,112.0,60.0,0.0,38.0,2.0,2.0,0.0,131.0,0.0,0.0,0.0,3.0,3.0,27.0,3.0,0.0,0.0,14.0,0.0,7.0,38.0,0.0,216.0,28.0,33.0,0.0,0.0,10.0,1.0,0.0,13.0,3.0,22.0,58.0,8.0,297.0,72.0,0.0,0.0,34.0,14.0,30.0,74.0,89.0,0.0,65.0,6.0,0.0,5.0,9.0,6.0,0.0,66.0,16.0,1.0,14.0,30.0,0.0,1.0,0.0,11.0,146.0,0.0,20.0,25.0,4.0,9.0,1.0,5.0,23.0
Japan,7.0,5.0,1.0,29.0,2.0,23.0,1.0,5.0,14.0,5.0,2.0,4.0,3.0,31.0,2.0,112.0,0.0,4.0,0.0,0.0,119.0,7.0,25.0,12.0,0.0,71.0,1.0,35.0,52.0,0.0,6.0,0.0,37.0,0.0,0.0,3.0,72.0,166.0,6.0,2.0,6.0,12.0,2.0,0.0,13.0,25.0,31.0,3.0,37.0,13.0,0.0,0.0,186.0,8.0,3.0,80.0,2.0,0.0,153.0,0.0,1.0,0.0,4.0,0.0,9.0,54.0,7.0,269.0,15.0,0.0,0.0,0.0,3.0,21.0,0.0,6.0,26.0,21.0,9.0,0.0,24.0,5.0,1.0,2.0,4.0,93.0,17.0,62.0,19.0,1.0,0.0,4.0,1.0,1.0,14.0,7.0,0.0,100.0,13.0,33.0,2.0,3.0,1.0,0.0,2.0,0.0,42.0,0.0,14.0,5.0,0.0,1.0,0.0,12.0,44.0
France,4.0,12.0,3.0,55.0,4.0,7.0,17.0,0.0,0.0,2.0,88.0,155.0,11.0,24.0,5.0,380.0,0.0,9.0,2.0,20.0,82.0,19.0,189.0,91.0,0.0,225.0,6.0,58.0,6.0,0.0,9.0,0.0,293.0,0.0,0.0,5.0,2.0,378.0,37.0,3.0,31.0,43.0,0.0,0.0,20.0,96.0,67.0,1.0,28.0,5.0,7.0,0.0,620.0,0.0,1.0,0.0,12.0,3.0,186.0,14.0,115.0,0.0,176.0,0.0,12.0,168.0,1.0,656.0,88.0,4.0,0.0,0.0,14.0,33.0,4.0,9.0,29.0,7.0,48.0,6.0,22.0,47.0,7.0,0.0,20.0,32.0,8.0,45.0,176.0,7.0,6.0,10.0,2.0,8.0,13.0,18.0,0.0,200.0,32.0,42.0,65.0,22.0,0.0,3.0,2.0,0.0,159.0,3.0,75.0,22.0,2.0,38.0,0.0,98.0,275.0
Russian Federation,12.0,63.0,23.0,77.0,11.0,27.0,46.0,0.0,7.0,1.0,54.0,15.0,24.0,21.0,0.0,341.0,8.0,4.0,6.0,0.0,39.0,19.0,100.0,83.0,0.0,233.0,178.0,56.0,9.0,32.0,1.0,0.0,139.0,0.0,0.0,20.0,1.0,381.0,10.0,29.0,3.0,13.0,7.0,0.0,100.0,109.0,60.0,1.0,27.0,5.0,0.0,0.0,1009.0,2.0,0.0,0.0,0.0,3.0,15.0,10.0,5.0,0.0,255.0,0.0,13.0,56.0,2.0,871.0,45.0,7.0,0.0,0.0,20.0,1.0,0.0,35.0,6.0,34.0,81.0,0.0,167.0,12.0,4.0,0.0,150.0,96.0,8.0,57.0,33.0,0.0,5.0,4.0,0.0,10.0,35.0,11.0,20.0,95.0,46.0,7.0,18.0,17.0,4.0,37.0,21.0,0.0,442.0,16.0,144.0,43.0,0.0,9.0,0.0,52.0,87.0
United Kingdom,1.0,25.0,5.0,18.0,6.0,37.0,7.0,2.0,25.0,7.0,43.0,35.0,82.0,42.0,4.0,390.0,0.0,13.0,42.0,28.0,375.0,47.0,31.0,42.0,2.0,278.0,8.0,334.0,13.0,0.0,54.0,3.0,206.0,5.0,0.0,17.0,6.0,389.0,57.0,4.0,207.0,34.0,28.0,0.0,50.0,163.0,476.0,4.0,190.0,60.0,9.0,0.0,686.0,5.0,1.0,2.0,47.0,17.0,67.0,12.0,32.0,0.0,102.0,1.0,12.0,152.0,3.0,414.0,160.0,13.0,3.0,0.0,57.0,21.0,18.0,21.0,30.0,78.0,76.0,5.0,68.0,54.0,5.0,2.0,49.0,85.0,30.0,273.0,165.0,7.0,9.0,13.0,0.0,22.0,17.0,52.0,1.0,123.0,101.0,112.0,12.0,29.0,4.0,14.0,33.0,4.0,145.0,0.0,123.0,30.0,2.0,17.0,0.0,33.0,152.0
"Venezuela, Bolivarian Republic of",3.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,42.0,7.0,34.0,1.0,12.0,0.0,67.0,0.0,0.0,0.0,0.0,32.0,0.0,62.0,378.0,0.0,64.0,1.0,43.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,10.0,4.0,1.0,0.0,2.0,3.0,0.0,62.0,82.0,16.0,0.0,4.0,3.0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,486.0,10.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,59.0,0.0,3.0,0.0,0.0,0.0,38.0,25.0,0.0,45.0,4.0,0.0,6.0,3.0,0.0,13.0,1.0,2.0,0.0,8.0,5.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,65.0,0.0,23.0,6.0,0.0,0.0,0.0,20.0,96.0
Egypt,1.0,0.0,0.0,111.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,6.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,203.0,0.0,35.0,1.0,153.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,135.0,3.0,1.0,2.0,3.0,0.0,0.0,5.0,10.0,97.0,0.0,3.0,3.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,38.0,2.0,2.0,0.0,0.0,1.0,20.0,3.0,2.0,9.0,0.0,80.0,7.0,31.0,0.0,0.0,0.0,2.0,10.0,0.0,42.0,8.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,24.0,5.0,1.0,1.0,1.0,12.0,3.0,0.0,0.0,34.0,0.0,8.0,67.0,2.0,2.0,0.0,10.0,8.0
United States,11.0,80.0,12.0,161.0,65.0,177.0,110.0,5.0,70.0,103.0,395.0,143.0,184.0,125.0,80.0,2534.0,1.0,124.0,77.0,26.0,1173.0,575.0,386.0,127.0,46.0,1748.0,11.0,1091.0,139.0,0.0,286.0,52.0,1137.0,10.0,0.0,27.0,47.0,746.0,260.0,24.0,94.0,97.0,87.0,4.0,925.0,2217.0,2212.0,17.0,1258.0,426.0,74.0,1.0,2502.0,15.0,3.0,18.0,286.0,20.0,166.0,28.0,14.0,0.0,352.0,4.0,209.0,569.0,30.0,4989.0,226.0,226.0,2.0,8.0,133.0,102.0,21.0,214.0,168.0,233.0,401.0,14.0,428.0,863.0,44.0,12.0,170.0,577.0,100.0,1343.0,794.0,22.0,54.0,25.0,0.0,152.0,47.0,324.0,2.0,523.0,248.0,171.0,194.0,289.0,8.0,32.0,47.0,6.0,561.0,4.0,357.0,288.0,0.0,181.0,2.0,262.0,1322.0
