,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,55.0,7.0,1.0,13.0,3.0,211.0,123.0,0.0,9.0,36.0,12.0,119.0,98.0,40.0,6.0,81.0,5.0,5.0,1.0,0.0,32.0,33.0,122.0,56.0,0.0,181.0,6.0,34.0,7.0,0.0,8.0,0.0,296.0,6.0,0.0,1.0,2.0,683.0,75.0,1.0,65.0,34.0,2.0,0.0,53.0,132.0,352.0,1.0,116.0,13.0,0.0,0.0,58.0,0.0,0.0,0.0,31.0,19.0,29.0,10.0,882.0,1.0,17.0,1.0,3.0,116.0,1.0,532.0,142.0,37.0,1.0,0.0,23.0,30.0,2.0,5.0,5.0,31.0,32.0,4.0,77.0,8.0,19.0,0.0,28.0,16.0,8.0,290.0,214.0,1.0,22.0,3.0,0.0,16.0,3.0,32.0,0.0,32.0,111.0,45.0,10.0,52.0,0.0,54.0,10.0,0.0,224.0,57.0,26.0,21.0,2.0,11.0,0.0,18.0,160.0
France,5.0,12.0,3.0,62.0,6.0,33.0,15.0,0.0,1.0,2.0,89.0,172.0,11.0,22.0,1.0,375.0,0.0,8.0,2.0,19.0,85.0,11.0,215.0,91.0,0.0,232.0,6.0,58.0,5.0,0.0,9.0,0.0,293.0,1.0,0.0,5.0,3.0,384.0,31.0,1.0,24.0,38.0,0.0,0.0,33.0,91.0,47.0,1.0,26.0,8.0,3.0,0.0,302.0,0.0,1.0,0.0,21.0,11.0,68.0,58.0,160.0,0.0,138.0,1.0,10.0,199.0,0.0,547.0,82.0,2.0,0.0,0.0,10.0,21.0,1.0,5.0,24.0,7.0,43.0,5.0,26.0,44.0,9.0,0.0,21.0,29.0,10.0,42.0,146.0,7.0,8.0,13.0,1.0,6.0,12.0,15.0,0.0,69.0,39.0,40.0,52.0,27.0,0.0,3.0,0.0,0.0,186.0,3.0,70.0,19.0,1.0,47.0,0.0,91.0,303.0
Japan,7.0,5.0,0.0,21.0,2.0,23.0,1.0,1.0,18.0,3.0,2.0,6.0,3.0,21.0,3.0,101.0,0.0,4.0,0.0,0.0,117.0,7.0,27.0,13.0,0.0,139.0,2.0,33.0,44.0,0.0,8.0,0.0,77.0,0.0,0.0,5.0,65.0,180.0,7.0,3.0,8.0,11.0,3.0,0.0,11.0,28.0,36.0,3.0,32.0,11.0,0.0,0.0,127.0,15.0,3.0,37.0,1.0,0.0,166.0,0.0,1.0,0.0,2.0,0.0,6.0,56.0,26.0,197.0,15.0,2.0,0.0,1.0,1.0,21.0,0.0,4.0,25.0,22.0,17.0,0.0,26.0,4.0,2.0,1.0,6.0,70.0,20.0,63.0,18.0,1.0,0.0,1.0,0.0,1.0,14.0,6.0,0.0,52.0,17.0,31.0,3.0,6.0,1.0,1.0,2.0,0.0,46.0,2.0,9.0,5.0,0.0,4.0,0.0,15.0,61.0
Norway,3.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,95.0,0.0,0.0,6.0,12.0,11.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,13.0,2.0,11.0,0.0,23.0,0.0,20.0,1.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,74.0,2.0,8.0,2.0,1.0,3.0,0.0,3.0,12.0,10.0,1.0,10.0,3.0,0.0,0.0,26.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,1.0,0.0,8.0,2.0,0.0,7.0,0.0,99.0,7.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,29.0,1.0,4.0,0.0,99.0,1.0,3.0,0.0,7.0,1.0,3.0,11.0,40.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,21.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,25.0,16.0,4.0,2.0,0.0,1.0,0.0,2.0,5.0
United States,10.0,110.0,18.0,123.0,76.0,206.0,99.0,7.0,68.0,120.0,367.0,176.0,232.0,125.0,84.0,2499.0,1.0,95.0,66.0,24.0,1179.0,512.0,318.0,104.0,54.0,1787.0,15.0,1113.0,122.0,0.0,270.0,456.0,1145.0,6.0,0.0,30.0,43.0,764.0,241.0,24.0,128.0,102.0,56.0,4.0,963.0,1925.0,1912.0,25.0,1157.0,454.0,68.0,1.0,2301.0,18.0,8.0,15.0,358.0,23.0,173.0,34.0,26.0,0.0,487.0,2.0,154.0,502.0,37.0,4610.0,196.0,168.0,3.0,11.0,135.0,127.0,32.0,187.0,180.0,218.0,389.0,12.0,427.0,694.0,49.0,10.0,188.0,410.0,114.0,1352.0,784.0,43.0,50.0,34.0,0.0,137.0,73.0,288.0,6.0,409.0,221.0,142.0,118.0,272.0,11.0,19.0,60.0,8.0,598.0,8.0,491.0,312.0,0.0,362.0,0.0,306.0,1266.0
"Venezuela, Bolivarian Republic of",2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,10.0,6.0,11.0,1.0,10.0,0.0,24.0,0.0,1.0,0.0,0.0,24.0,0.0,35.0,254.0,0.0,60.0,0.0,34.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,5.0,6.0,1.0,0.0,1.0,1.0,0.0,70.0,82.0,18.0,0.0,3.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,420.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,68.0,0.0,5.0,0.0,0.0,0.0,36.0,24.0,0.0,54.0,5.0,0.0,10.0,2.0,0.0,3.0,1.0,4.0,0.0,6.0,4.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,55.0,0.0,22.0,9.0,0.0,0.0,0.0,24.0,51.0
Romania,1.0,1.0,0.0,12.0,3.0,2.0,15.0,0.0,0.0,3.0,9.0,2.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0,3.0,19.0,15.0,0.0,11.0,1.0,23.0,1.0,0.0,1.0,0.0,62.0,0.0,0.0,3.0,0.0,5.0,0.0,2.0,1.0,14.0,0.0,0.0,4.0,38.0,47.0,15.0,8.0,4.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,2.0,0.0,31.0,0.0,0.0,9.0,0.0,38.0,154.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,6.0,0.0,4.0,29.0,5.0,0.0,0.0,0.0,16.0,3.0,0.0,9.0,49.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,12.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,70.0,0.0,14.0,62.0,0.0,36.0,0.0,0.0,39.0
Ecuador,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,18.0,27.0,0.0,16.0,8.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,4.0,10.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,13.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,8.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,21.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,22.0
Belgium,1.0,1.0,0.0,44.0,0.0,3.0,12.0,0.0,1.0,1.0,0.0,7.0,8.0,11.0,0.0,49.0,0.0,2.0,1.0,0.0,7.0,3.0,15.0,7.0,0.0,102.0,2.0,11.0,0.0,0.0,11.0,0.0,45.0,0.0,0.0,1.0,0.0,16.0,2.0,0.0,4.0,1.0,0.0,0.0,6.0,15.0,24.0,0.0,14.0,3.0,0.0,0.0,34.0,0.0,0.0,0.0,76.0,0.0,10.0,0.0,6.0,0.0,3.0,0.0,2.0,29.0,0.0,165.0,7.0,0.0,0.0,0.0,7.0,3.0,0.0,2.0,1.0,1.0,28.0,1.0,7.0,1.0,0.0,0.0,14.0,9.0,1.0,16.0,30.0,0.0,3.0,0.0,1.0,3.0,3.0,1.0,0.0,6.0,9.0,4.0,4.0,2.0,0.0,1.0,2.0,1.0,47.0,0.0,2.0,10.0,0.0,2.0,0.0,4.0,14.0
Australia,2.0,4.0,0.0,27.0,1.0,8.0,8.0,9.0,5.0,4.0,3.0,13.0,48.0,6.0,5.0,162.0,0.0,1.0,1.0,2.0,46.0,18.0,37.0,14.0,0.0,47.0,2.0,84.0,5.0,0.0,0.0,3.0,107.0,3.0,0.0,0.0,1.0,115.0,23.0,3.0,79.0,3.0,2.0,27.0,27.0,116.0,85.0,1.0,25.0,6.0,5.0,1.0,690.0,0.0,0.0,0.0,7.0,0.0,15.0,25.0,9.0,0.0,10.0,2.0,4.0,20.0,4.0,201.0,55.0,2.0,0.0,7.0,5.0,5.0,0.0,8.0,27.0,27.0,20.0,10.0,16.0,11.0,2.0,1.0,5.0,15.0,7.0,113.0,197.0,2.0,6.0,2.0,1.0,57.0,3.0,3.0,0.0,99.0,45.0,1.0,3.0,76.0,1.0,1.0,3.0,0.0,70.0,1.0,33.0,16.0,0.0,12.0,0.0,15.0,85.0
