,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,68.0,2.0,4.0,886.0,15.0,93.0,74.0,0.0,28.0,57.0,44.0,4.0,71.0,47.0,4.0,149.0,3.0,8740.0,0.0,4.0,67.0,61.0,124.0,123.0,5.0,366.0,34.0,57.0,30.0,0.0,64.0,6.0,86.0,2.0,0.0,2.0,2.0,77.0,35.0,4.0,51.0,70.0,39.0,0.0,61.0,174.0,326.0,59.0,415.0,101.0,2.0,0.0,617.0,0.0,7.0,1.0,26.0,25.0,53.0,31.0,14.0,8.0,14.0,1.0,114.0,139.0,2.0,421.0,68.0,5.0,1.0,0.0,5.0,33.0,4.0,1.0,47.0,78.0,93.0,14.0,146.0,17.0,7.0,0.0,87.0,8.0,26.0,255.0,124.0,2.0,124.0,8.0,0.0,56.0,6.0,157.0,9.0,228.0,52.0,38.0,11.0,50.0,1.0,41.0,6.0,1.0,141.0,5.0,39.0,77.0,1.0,18.0,0.0,33.0,90.0
Italy,19.0,11.0,2.0,1018.0,6.0,54.0,131.0,2.0,37.0,12.0,13.0,23.0,17.0,13.0,4.0,217.0,0.0,23051.0,0.0,2.0,56.0,85.0,18.0,95.0,1.0,317.0,19.0,46.0,8.0,0.0,61.0,10.0,206.0,2.0,0.0,11.0,3.0,69.0,37.0,5.0,32.0,63.0,2.0,0.0,26.0,350.0,663.0,8.0,368.0,306.0,3.0,0.0,466.0,4.0,0.0,1.0,163.0,23.0,93.0,10.0,3.0,1.0,16.0,0.0,70.0,147.0,14.0,900.0,223.0,12.0,1.0,0.0,19.0,57.0,22.0,57.0,141.0,131.0,156.0,2.0,33.0,340.0,7.0,3.0,46.0,253.0,933.0,311.0,132.0,1.0,76.0,17.0,0.0,10.0,11.0,120.0,10.0,236.0,77.0,26.0,91.0,20.0,0.0,93.0,0.0,8.0,77.0,1.0,47.0,62.0,1.0,19.0,0.0,22.0,81.0
Japan,7.0,39.0,1.0,343.0,1.0,4.0,3.0,1.0,8.0,1.0,54.0,11.0,4.0,9.0,1.0,39.0,8.0,1625.0,0.0,2.0,56.0,51.0,30.0,13.0,0.0,93.0,3.0,34.0,100.0,0.0,4.0,1.0,62.0,1.0,0.0,9.0,6.0,81.0,8.0,1.0,5.0,5.0,2.0,0.0,3.0,58.0,53.0,17.0,49.0,24.0,1.0,0.0,182.0,33.0,0.0,59.0,2.0,0.0,18.0,3.0,0.0,1.0,4.0,0.0,54.0,27.0,13.0,120.0,5.0,1.0,0.0,0.0,8.0,24.0,8.0,3.0,11.0,111.0,15.0,2.0,1.0,17.0,0.0,1.0,11.0,26.0,40.0,17.0,12.0,7.0,2.0,6.0,0.0,5.0,0.0,32.0,9.0,67.0,44.0,1.0,16.0,25.0,0.0,0.0,1.0,0.0,25.0,0.0,4.0,12.0,0.0,3.0,0.0,18.0,42.0
Costa Rica,3.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,6.0,0.0,9.0,0.0,672.0,0.0,0.0,0.0,2.0,18.0,6.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,18.0,18.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,4.0,1.0,0.0,7.0,2.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,17.0,5.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0
Portugal,5.0,1.0,0.0,289.0,1.0,10.0,6.0,0.0,2.0,1.0,3.0,9.0,2.0,1.0,1.0,119.0,0.0,3122.0,0.0,0.0,16.0,5.0,46.0,3.0,0.0,32.0,0.0,3.0,1.0,0.0,11.0,2.0,53.0,1.0,0.0,1.0,0.0,21.0,3.0,1.0,1.0,15.0,0.0,0.0,5.0,42.0,52.0,2.0,13.0,1.0,1.0,0.0,119.0,0.0,0.0,1.0,66.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,15.0,27.0,0.0,133.0,12.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,8.0,14.0,24.0,1.0,22.0,0.0,6.0,0.0,9.0,1.0,26.0,14.0,8.0,0.0,2.0,2.0,0.0,0.0,5.0,6.0,0.0,167.0,11.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,45.0,0.0,11.0,12.0,0.0,7.0,0.0,17.0,40.0
"Congo, The Democratic Republic of the",1.0,0.0,0.0,40.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,28.0,2.0,5.0,26.0,310.0,2.0,0.0,5.0,4.0,4.0,1.0,0.0,353.0,1.0,10.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0,11.0,2.0,0.0,6.0,1.0,2.0,0.0,6.0,11.0,7.0,2.0,22.0,5.0,0.0,1.0,38.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,18.0,18.0,2.0,89.0,10.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,10.0,17.0,8.0,3.0,9.0,0.0,0.0,3.0,4.0,11.0,10.0,9.0,0.0,2.0,0.0,0.0,6.0,9.0,22.0,0.0,28.0,0.0,1.0,7.0,5.0,0.0,4.0,5.0,0.0,35.0,0.0,13.0,4.0,0.0,0.0,4.0,16.0,12.0
Mexico,2.0,2.0,3.0,76.0,6.0,9.0,12.0,0.0,49.0,22.0,20.0,13.0,5.0,20.0,3.0,53.0,0.0,2665.0,0.0,0.0,23.0,15.0,125.0,20.0,1.0,58.0,0.0,19.0,8.0,0.0,5.0,4.0,31.0,0.0,0.0,2.0,0.0,42.0,5.0,1.0,6.0,18.0,2.0,0.0,8.0,99.0,107.0,1.0,71.0,5.0,3.0,0.0,111.0,0.0,0.0,0.0,0.0,2.0,34.0,4.0,0.0,3.0,2.0,1.0,17.0,41.0,0.0,143.0,3.0,2.0,0.0,0.0,3.0,3.0,13.0,3.0,4.0,39.0,8.0,0.0,39.0,11.0,27.0,0.0,52.0,16.0,10.0,108.0,64.0,2.0,5.0,2.0,0.0,13.0,3.0,27.0,7.0,112.0,26.0,3.0,3.0,8.0,2.0,4.0,8.0,2.0,30.0,1.0,27.0,10.0,0.0,1.0,0.0,4.0,108.0
United States,11.0,266.0,30.0,1981.0,65.0,223.0,124.0,7.0,132.0,85.0,137.0,140.0,150.0,91.0,197.0,1260.0,17.0,33712.0,25.0,28.0,1721.0,558.0,249.0,100.0,42.0,1836.0,8.0,921.0,52.0,3.0,572.0,67.0,687.0,7.0,0.0,55.0,39.0,827.0,284.0,34.0,125.0,78.0,117.0,8.0,352.0,1173.0,1174.0,24.0,1100.0,520.0,80.0,4.0,3783.0,24.0,13.0,8.0,103.0,45.0,180.0,109.0,19.0,4.0,377.0,2.0,741.0,593.0,181.0,1962.0,141.0,60.0,1.0,11.0,139.0,175.0,85.0,72.0,269.0,863.0,487.0,15.0,299.0,804.0,72.0,35.0,305.0,138.0,535.0,765.0,717.0,16.0,42.0,89.0,3.0,112.0,67.0,644.0,58.0,1002.0,279.0,145.0,116.0,204.0,15.0,12.0,61.0,15.0,396.0,21.0,392.0,404.0,3.0,109.0,1.0,277.0,945.0
Cabo Verde,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
Belgium,4.0,1.0,0.0,200.0,0.0,4.0,11.0,0.0,3.0,0.0,7.0,0.0,1.0,1.0,1.0,42.0,0.0,1869.0,0.0,0.0,10.0,7.0,8.0,9.0,0.0,61.0,1.0,18.0,7.0,0.0,17.0,0.0,36.0,0.0,0.0,0.0,2.0,14.0,4.0,2.0,3.0,1.0,1.0,1.0,6.0,31.0,9.0,0.0,13.0,5.0,0.0,0.0,169.0,0.0,0.0,0.0,32.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,3.0,20.0,2.0,57.0,1.0,0.0,0.0,0.0,8.0,9.0,1.0,2.0,1.0,4.0,18.0,4.0,13.0,22.0,0.0,1.0,9.0,8.0,8.0,15.0,37.0,0.0,3.0,0.0,1.0,5.0,3.0,10.0,0.0,27.0,1.0,4.0,0.0,5.0,0.0,2.0,7.0,1.0,27.0,0.0,1.0,3.0,4.0,1.0,0.0,4.0,13.0
Brazil,2.0,1.0,9.0,74.0,13.0,90.0,47.0,2.0,7.0,60.0,21.0,275.0,8.0,35.0,5.0,107.0,0.0,6364.0,6.0,32.0,34.0,60.0,745.0,22.0,0.0,79.0,3.0,42.0,0.0,0.0,30.0,6.0,157.0,2.0,0.0,43.0,0.0,113.0,7.0,18.0,6.0,151.0,0.0,1.0,26.0,293.0,100.0,5.0,134.0,19.0,10.0,2.0,785.0,13.0,0.0,1.0,1.0,102.0,496.0,37.0,1.0,0.0,10.0,1.0,35.0,215.0,23.0,632.0,48.0,0.0,0.0,0.0,9.0,56.0,31.0,4.0,13.0,55.0,206.0,2.0,192.0,17.0,38.0,0.0,152.0,75.0,31.0,180.0,80.0,1.0,31.0,89.0,0.0,8.0,7.0,35.0,6.0,1352.0,122.0,66.0,35.0,74.0,5.0,1.0,8.0,3.0,97.0,0.0,54.0,71.0,5.0,6.0,0.0,267.0,889.0
Norway,2.0,3.0,5.0,118.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0,5.0,1.0,2.0,8.0,510.0,2.0,0.0,5.0,3.0,7.0,5.0,0.0,27.0,9.0,18.0,1.0,0.0,7.0,2.0,19.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,3.0,1.0,1.0,0.0,21.0,15.0,21.0,1.0,12.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,9.0,19.0,0.0,37.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,7.0,7.0,2.0,0.0,2.0,146.0,1.0,0.0,4.0,0.0,6.0,7.0,31.0,0.0,2.0,0.0,0.0,6.0,1.0,3.0,0.0,18.0,12.0,0.0,5.0,16.0,0.0,1.0,1.0,0.0,15.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,30.0
Russian Federation,36.0,124.0,0.0,273.0,1.0,30.0,74.0,0.0,4.0,4.0,46.0,10.0,7.0,23.0,2.0,112.0,9.0,5728.0,28.0,1.0,266.0,17.0,26.0,265.0,6.0,275.0,59.0,85.0,26.0,10.0,9.0,8.0,75.0,0.0,0.0,2.0,2.0,215.0,8.0,1.0,5.0,12.0,75.0,1.0,40.0,55.0,40.0,2.0,22.0,10.0,2.0,0.0,1351.0,2.0,0.0,2.0,8.0,2.0,40.0,60.0,1.0,1.0,25.0,0.0,56.0,41.0,4.0,423.0,18.0,7.0,0.0,0.0,17.0,10.0,2.0,58.0,20.0,169.0,100.0,4.0,172.0,37.0,11.0,0.0,82.0,53.0,405.0,49.0,31.0,0.0,12.0,4.0,0.0,5.0,3.0,61.0,3.0,46.0,173.0,15.0,17.0,13.0,0.0,52.0,3.0,0.0,184.0,14.0,54.0,27.0,1.0,11.0,0.0,83.0,38.0
Guatemala,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,147.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,2.0,0.0,4.0,3.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,8.0
