,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Japan,5.0,16.0,1.0,158.0,6.0,6.0,2.0,2.0,9.0,2.0,3.0,0.0,6.0,4.0,1.0,100.0,8.0,3237.0,0.0,0.0,54.0,33.0,46.0,5.0,0.0,74.0,2.0,51.0,45.0,0.0,15.0,1.0,91.0,2.0,0.0,7.0,0.0,61.0,10.0,4.0,1.0,3.0,1.0,0.0,7.0,41.0,168.0,7.0,64.0,22.0,2.0,0.0,262.0,15.0,0.0,12.0,4.0,1.0,17.0,1.0,0.0,0.0,13.0,0.0,35.0,47.0,5.0,110.0,8.0,1.0,1.0,0.0,14.0,38.0,14.0,0.0,15.0,189.0,18.0,0.0,5.0,16.0,5.0,1.0,10.0,32.0,49.0,39.0,12.0,6.0,2.0,4.0,0.0,3.0,2.0,11.0,12.0,108.0,11.0,2.0,28.0,21.0,0.0,1.0,0.0,0.0,30.0,0.0,16.0,11.0,1.0,2.0,0.0,11.0,189.0
Canada,2.0,6.0,0.0,24.0,7.0,3.0,1.0,1.0,9.0,0.0,13.0,3.0,7.0,11.0,5.0,188.0,0.0,3637.0,2.0,19.0,94.0,35.0,15.0,6.0,0.0,249.0,7.0,39.0,11.0,0.0,14.0,3.0,49.0,0.0,0.0,6.0,1.0,21.0,13.0,2.0,9.0,3.0,5.0,0.0,109.0,68.0,102.0,0.0,37.0,60.0,1.0,0.0,262.0,0.0,0.0,0.0,28.0,0.0,8.0,23.0,3.0,1.0,50.0,0.0,48.0,37.0,1.0,189.0,6.0,0.0,0.0,1.0,3.0,12.0,8.0,7.0,13.0,23.0,34.0,0.0,32.0,65.0,4.0,0.0,10.0,5.0,30.0,56.0,110.0,2.0,1.0,4.0,0.0,3.0,3.0,60.0,3.0,72.0,31.0,49.0,15.0,2.0,0.0,3.0,0.0,0.0,46.0,0.0,55.0,33.0,0.0,47.0,0.0,31.0,72.0
Brazil,2.0,2.0,7.0,34.0,4.0,43.0,19.0,1.0,5.0,21.0,17.0,106.0,5.0,24.0,8.0,56.0,0.0,4990.0,1.0,35.0,18.0,43.0,197.0,8.0,0.0,76.0,4.0,46.0,4.0,0.0,4.0,5.0,64.0,4.0,0.0,20.0,2.0,43.0,5.0,6.0,2.0,56.0,8.0,1.0,5.0,179.0,125.0,3.0,94.0,54.0,8.0,0.0,367.0,2.0,1.0,3.0,0.0,82.0,149.0,9.0,1.0,0.0,5.0,0.0,51.0,175.0,0.0,217.0,31.0,1.0,0.0,0.0,11.0,41.0,14.0,2.0,4.0,51.0,74.0,1.0,130.0,26.0,38.0,0.0,118.0,55.0,66.0,82.0,41.0,2.0,3.0,34.0,0.0,2.0,2.0,15.0,2.0,204.0,46.0,162.0,14.0,64.0,2.0,1.0,2.0,1.0,80.0,0.0,23.0,50.0,3.0,8.0,0.0,179.0,441.0
United States,15.0,197.0,27.0,448.0,90.0,143.0,29.0,5.0,118.0,71.0,233.0,131.0,139.0,104.0,89.0,2038.0,0.0,29733.0,24.0,25.0,1741.0,367.0,186.0,76.0,6.0,2144.0,51.0,698.0,66.0,2.0,118.0,202.0,542.0,1.0,0.0,69.0,56.0,524.0,224.0,49.0,79.0,93.0,120.0,8.0,329.0,904.0,907.0,19.0,1137.0,389.0,85.0,3.0,3883.0,10.0,11.0,8.0,127.0,25.0,134.0,91.0,25.0,8.0,388.0,2.0,988.0,504.0,148.0,2079.0,127.0,24.0,1.0,14.0,134.0,144.0,242.0,111.0,203.0,1146.0,627.0,7.0,375.0,878.0,50.0,14.0,194.0,145.0,603.0,987.0,824.0,33.0,44.0,37.0,1.0,72.0,40.0,849.0,97.0,1057.0,220.0,121.0,182.0,121.0,6.0,14.0,29.0,11.0,351.0,17.0,429.0,307.0,4.0,689.0,1.0,271.0,785.0
Spain,53.0,38.0,2.0,30.0,11.0,41.0,48.0,0.0,0.0,24.0,9.0,5.0,16.0,35.0,0.0,51.0,4.0,7252.0,6.0,3.0,38.0,44.0,44.0,23.0,3.0,317.0,11.0,26.0,15.0,0.0,10.0,8.0,82.0,1.0,0.0,7.0,1.0,60.0,20.0,9.0,14.0,24.0,4.0,0.0,33.0,81.0,147.0,12.0,154.0,43.0,1.0,0.0,152.0,0.0,7.0,2.0,19.0,29.0,30.0,7.0,12.0,5.0,26.0,2.0,68.0,49.0,1.0,240.0,56.0,1.0,0.0,0.0,7.0,23.0,6.0,1.0,38.0,82.0,54.0,0.0,41.0,12.0,20.0,0.0,25.0,10.0,27.0,109.0,38.0,1.0,52.0,5.0,0.0,12.0,3.0,89.0,1.0,102.0,22.0,30.0,10.0,17.0,2.0,28.0,9.0,1.0,91.0,5.0,14.0,16.0,3.0,122.0,0.0,12.0,78.0
Portugal,3.0,0.0,1.0,4.0,0.0,6.0,5.0,0.0,2.0,1.0,3.0,2.0,12.0,14.0,0.0,26.0,0.0,3166.0,0.0,0.0,12.0,3.0,8.0,3.0,0.0,50.0,2.0,6.0,0.0,0.0,0.0,0.0,88.0,1.0,0.0,2.0,0.0,87.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,34.0,30.0,2.0,5.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,42.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,17.0,25.0,1.0,79.0,12.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,13.0,15.0,12.0,0.0,19.0,1.0,0.0,0.0,11.0,6.0,16.0,30.0,19.0,2.0,0.0,2.0,0.0,1.0,0.0,23.0,1.0,26.0,24.0,0.0,3.0,9.0,0.0,4.0,1.0,0.0,52.0,0.0,0.0,14.0,0.0,3.0,0.0,5.0,15.0
Peru,1.0,3.0,1.0,6.0,0.0,0.0,22.0,0.0,1.0,5.0,8.0,7.0,1.0,2.0,3.0,25.0,0.0,1682.0,0.0,0.0,2.0,4.0,44.0,8.0,0.0,24.0,2.0,12.0,0.0,0.0,4.0,2.0,14.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,7.0,3.0,0.0,7.0,41.0,6.0,0.0,18.0,4.0,1.0,0.0,29.0,0.0,0.0,0.0,2.0,5.0,9.0,2.0,0.0,0.0,1.0,0.0,19.0,23.0,1.0,48.0,3.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,8.0,17.0,12.0,1.0,19.0,1.0,0.0,0.0,30.0,3.0,4.0,26.0,2.0,0.0,9.0,2.0,0.0,2.0,0.0,3.0,2.0,9.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,41.0,0.0,5.0,0.0,0.0,2.0,0.0,14.0,20.0
Italy,19.0,10.0,0.0,268.0,16.0,53.0,107.0,1.0,15.0,2.0,9.0,59.0,1.0,12.0,1.0,99.0,0.0,17049.0,0.0,2.0,70.0,63.0,59.0,33.0,0.0,236.0,4.0,76.0,10.0,0.0,22.0,9.0,500.0,2.0,0.0,8.0,1.0,86.0,39.0,6.0,14.0,18.0,7.0,0.0,22.0,167.0,372.0,7.0,354.0,332.0,1.0,1.0,285.0,11.0,0.0,0.0,39.0,13.0,47.0,7.0,3.0,0.0,26.0,0.0,64.0,223.0,5.0,433.0,55.0,12.0,0.0,0.0,4.0,47.0,8.0,34.0,83.0,61.0,81.0,2.0,36.0,156.0,39.0,1.0,37.0,137.0,577.0,102.0,58.0,4.0,76.0,2.0,0.0,9.0,2.0,113.0,10.0,106.0,29.0,14.0,41.0,9.0,0.0,31.0,0.0,0.0,58.0,6.0,38.0,34.0,0.0,54.0,0.0,22.0,83.0
Georgia,6.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,3.0,399.0,0.0,0.0,11.0,2.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,5.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,7.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,2.0,1.0,12.0,2.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,5.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,6.0,12.0
China,4.0,159.0,2.0,1156.0,6.0,21.0,33.0,0.0,10.0,4.0,30.0,8.0,6.0,35.0,8.0,440.0,0.0,4931.0,4.0,7.0,520.0,42.0,77.0,82.0,0.0,1226.0,59.0,300.0,37.0,0.0,16.0,10.0,207.0,1.0,2.0,8.0,4.0,144.0,16.0,3.0,4.0,17.0,16.0,55.0,49.0,243.0,193.0,47.0,280.0,22.0,4.0,0.0,1176.0,55.0,4.0,2.0,9.0,3.0,14.0,42.0,0.0,3.0,6.0,0.0,823.0,237.0,74.0,486.0,11.0,4.0,5.0,3.0,18.0,1111.0,6.0,5.0,52.0,3025.0,80.0,11.0,32.0,46.0,13.0,1.0,24.0,14.0,832.0,54.0,72.0,2.0,5.0,13.0,0.0,15.0,1.0,113.0,2.0,282.0,37.0,100.0,24.0,23.0,2.0,2.0,0.0,1.0,135.0,0.0,82.0,200.0,1.0,10.0,0.0,47.0,161.0
