,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,31.0,38.0,0.0,29.0,13.0,41.0,54.0,0.0,4.0,15.0,8.0,12.0,16.0,45.0,1.0,58.0,5.0,8169.0,6.0,2.0,40.0,47.0,40.0,28.0,0.0,330.0,2.0,30.0,6.0,0.0,9.0,8.0,94.0,2.0,0.0,7.0,1.0,75.0,18.0,8.0,12.0,11.0,4.0,0.0,31.0,75.0,164.0,5.0,136.0,23.0,0.0,0.0,159.0,0.0,0.0,2.0,15.0,11.0,34.0,7.0,12.0,6.0,28.0,3.0,71.0,37.0,2.0,244.0,39.0,0.0,0.0,0.0,6.0,15.0,7.0,1.0,12.0,60.0,55.0,5.0,30.0,12.0,21.0,0.0,15.0,10.0,41.0,136.0,51.0,0.0,32.0,3.0,0.0,2.0,1.0,89.0,2.0,68.0,36.0,28.0,11.0,18.0,1.0,12.0,8.0,0.0,102.0,5.0,13.0,20.0,4.0,147.0,0.0,9.0,94.0
Portugal,3.0,0.0,1.0,5.0,0.0,5.0,5.0,0.0,2.0,0.0,2.0,1.0,11.0,16.0,0.0,13.0,0.0,3324.0,0.0,0.0,9.0,4.0,10.0,1.0,0.0,48.0,2.0,3.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,2.0,0.0,128.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,31.0,27.0,1.0,4.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,44.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,17.0,23.0,1.0,62.0,3.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,14.0,11.0,9.0,0.0,20.0,1.0,0.0,0.0,8.0,7.0,18.0,32.0,21.0,2.0,0.0,1.0,0.0,1.0,0.0,23.0,1.0,24.0,22.0,0.0,2.0,8.0,0.0,4.0,1.0,0.0,44.0,0.0,0.0,15.0,0.0,3.0,0.0,2.0,17.0
Japan,5.0,15.0,2.0,35.0,5.0,6.0,2.0,2.0,7.0,3.0,3.0,0.0,9.0,4.0,1.0,104.0,0.0,3447.0,0.0,0.0,62.0,32.0,48.0,8.0,0.0,73.0,0.0,67.0,52.0,0.0,14.0,0.0,84.0,2.0,0.0,7.0,0.0,67.0,12.0,4.0,2.0,4.0,1.0,0.0,7.0,28.0,167.0,5.0,60.0,20.0,2.0,0.0,258.0,5.0,0.0,6.0,4.0,1.0,18.0,1.0,0.0,0.0,13.0,0.0,33.0,47.0,4.0,95.0,7.0,0.0,1.0,0.0,13.0,41.0,12.0,1.0,16.0,205.0,21.0,0.0,6.0,17.0,6.0,1.0,10.0,19.0,62.0,32.0,9.0,0.0,2.0,3.0,0.0,4.0,2.0,9.0,6.0,115.0,6.0,3.0,16.0,17.0,0.0,1.0,0.0,0.0,29.0,0.0,16.0,11.0,1.0,4.0,0.0,12.0,195.0
Canada,2.0,5.0,0.0,16.0,8.0,4.0,2.0,1.0,4.0,2.0,13.0,5.0,8.0,10.0,4.0,194.0,0.0,3898.0,0.0,72.0,95.0,32.0,18.0,7.0,0.0,256.0,5.0,40.0,9.0,0.0,18.0,2.0,52.0,0.0,0.0,6.0,2.0,42.0,14.0,2.0,10.0,4.0,4.0,1.0,111.0,69.0,91.0,0.0,35.0,53.0,1.0,0.0,308.0,0.0,0.0,0.0,28.0,0.0,8.0,20.0,2.0,1.0,44.0,0.0,52.0,32.0,1.0,203.0,7.0,0.0,0.0,1.0,3.0,12.0,8.0,7.0,13.0,26.0,29.0,0.0,40.0,61.0,4.0,0.0,10.0,6.0,37.0,51.0,90.0,2.0,3.0,4.0,0.0,3.0,2.0,64.0,2.0,69.0,32.0,108.0,14.0,1.0,0.0,2.0,1.0,0.0,47.0,0.0,51.0,32.0,0.0,44.0,0.0,34.0,73.0
Brazil,1.0,4.0,5.0,35.0,2.0,32.0,24.0,1.0,5.0,10.0,11.0,133.0,4.0,25.0,6.0,68.0,0.0,5404.0,1.0,3.0,20.0,35.0,274.0,5.0,0.0,95.0,3.0,50.0,4.0,0.0,3.0,8.0,67.0,3.0,0.0,19.0,2.0,38.0,3.0,6.0,1.0,34.0,15.0,0.0,6.0,170.0,118.0,4.0,97.0,54.0,3.0,0.0,477.0,3.0,1.0,3.0,6.0,54.0,151.0,9.0,1.0,0.0,5.0,0.0,58.0,214.0,0.0,209.0,24.0,1.0,0.0,0.0,9.0,36.0,10.0,0.0,2.0,62.0,42.0,0.0,114.0,26.0,17.0,0.0,62.0,23.0,72.0,83.0,24.0,1.0,3.0,34.0,0.0,3.0,4.0,16.0,2.0,313.0,38.0,115.0,11.0,59.0,2.0,1.0,1.0,0.0,93.0,0.0,24.0,31.0,4.0,13.0,0.0,139.0,529.0
United States,15.0,189.0,21.0,410.0,95.0,150.0,26.0,5.0,118.0,69.0,169.0,161.0,147.0,106.0,68.0,2211.0,0.0,30083.0,18.0,22.0,1817.0,363.0,235.0,86.0,6.0,2223.0,50.0,703.0,77.0,0.0,94.0,195.0,577.0,0.0,0.0,67.0,51.0,524.0,213.0,40.0,88.0,92.0,102.0,8.0,283.0,886.0,852.0,20.0,1163.0,387.0,53.0,2.0,4183.0,10.0,9.0,10.0,115.0,16.0,118.0,94.0,26.0,7.0,411.0,2.0,1090.0,513.0,132.0,1960.0,133.0,17.0,2.0,14.0,141.0,138.0,237.0,96.0,243.0,1148.0,663.0,3.0,358.0,889.0,41.0,14.0,169.0,126.0,629.0,1018.0,798.0,23.0,39.0,45.0,3.0,69.0,37.0,869.0,85.0,1085.0,222.0,119.0,176.0,109.0,4.0,10.0,29.0,15.0,375.0,18.0,351.0,264.0,3.0,665.0,1.0,316.0,964.0
Peru,1.0,3.0,1.0,5.0,0.0,1.0,24.0,0.0,2.0,5.0,14.0,7.0,0.0,2.0,3.0,32.0,0.0,1665.0,0.0,0.0,2.0,4.0,65.0,6.0,0.0,25.0,1.0,11.0,0.0,0.0,4.0,3.0,14.0,1.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,6.0,2.0,1.0,8.0,42.0,8.0,0.0,16.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0,2.0,5.0,11.0,2.0,0.0,1.0,0.0,0.0,18.0,22.0,2.0,36.0,4.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,6.0,17.0,10.0,1.0,14.0,2.0,0.0,0.0,30.0,1.0,6.0,22.0,3.0,0.0,6.0,2.0,0.0,2.0,0.0,6.0,3.0,11.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,45.0,0.0,5.0,0.0,0.0,2.0,0.0,14.0,25.0
Italy,15.0,0.0,1.0,75.0,16.0,57.0,105.0,0.0,15.0,2.0,4.0,61.0,1.0,14.0,1.0,110.0,0.0,17950.0,0.0,2.0,87.0,37.0,65.0,31.0,2.0,228.0,3.0,78.0,12.0,0.0,9.0,2.0,565.0,2.0,0.0,5.0,0.0,87.0,37.0,6.0,4.0,13.0,6.0,0.0,19.0,154.0,306.0,4.0,411.0,374.0,0.0,1.0,228.0,9.0,1.0,0.0,29.0,12.0,43.0,4.0,4.0,0.0,28.0,0.0,73.0,228.0,3.0,421.0,36.0,11.0,0.0,0.0,3.0,67.0,3.0,29.0,67.0,55.0,76.0,3.0,33.0,54.0,37.0,0.0,46.0,134.0,599.0,88.0,39.0,4.0,29.0,2.0,0.0,9.0,3.0,155.0,2.0,90.0,28.0,9.0,30.0,9.0,0.0,29.0,0.0,1.0,60.0,6.0,49.0,48.0,0.0,54.0,0.0,19.0,84.0
Georgia,6.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,16.0,3.0,449.0,0.0,2.0,14.0,2.0,1.0,4.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,17.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,6.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,7.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,2.0,2.0,13.0,2.0,23.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,6.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,0.0,6.0,12.0
China,4.0,146.0,1.0,1065.0,5.0,20.0,32.0,0.0,19.0,6.0,25.0,8.0,5.0,32.0,9.0,494.0,0.0,4874.0,4.0,7.0,566.0,36.0,90.0,95.0,0.0,1193.0,55.0,313.0,33.0,0.0,15.0,10.0,185.0,0.0,0.0,5.0,2.0,140.0,14.0,3.0,5.0,15.0,15.0,49.0,53.0,240.0,184.0,43.0,297.0,15.0,0.0,0.0,1225.0,35.0,4.0,2.0,10.0,3.0,18.0,41.0,0.0,3.0,8.0,0.0,844.0,238.0,84.0,447.0,10.0,5.0,2.0,3.0,16.0,1113.0,5.0,2.0,48.0,2849.0,84.0,6.0,39.0,47.0,12.0,1.0,24.0,14.0,957.0,64.0,68.0,2.0,1.0,12.0,0.0,16.0,1.0,138.0,2.0,283.0,38.0,95.0,30.0,14.0,0.0,1.0,0.0,0.0,135.0,0.0,37.0,181.0,0.0,12.0,55.0,44.0,174.0
