,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,5.0,0.0,10.0,0.0,811.0,0.0,0.0,16.0,3.0,35.0,14.0,0.0,30.0,0.0,5.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,22.0,15.0,0.0,5.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,61.0,1.0,93.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,8.0,4.0,0.0,3.0,0.0,0.0,0.0,9.0,3.0,1.0,11.0,11.0,1.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,19.0,5.0,2.0,2.0,6.0,0.0,1.0,0.0,0.0,31.0,0.0,3.0,0.0,0.0,6.0,0.0,39.0,12.0
Italy,18.0,11.0,1.0,593.0,4.0,47.0,85.0,1.0,12.0,8.0,10.0,56.0,10.0,13.0,2.0,145.0,0.0,18607.0,0.0,0.0,44.0,76.0,39.0,56.0,0.0,230.0,8.0,73.0,10.0,0.0,42.0,9.0,382.0,3.0,0.0,6.0,1.0,90.0,28.0,5.0,30.0,43.0,5.0,0.0,21.0,239.0,580.0,7.0,344.0,298.0,3.0,0.0,364.0,11.0,0.0,0.0,116.0,14.0,45.0,6.0,0.0,1.0,8.0,0.0,73.0,211.0,13.0,577.0,87.0,14.0,1.0,0.0,13.0,50.0,19.0,41.0,92.0,86.0,116.0,1.0,15.0,333.0,29.0,1.0,39.0,141.0,695.0,235.0,103.0,5.0,71.0,7.0,0.0,6.0,4.0,120.0,11.0,161.0,69.0,15.0,91.0,16.0,0.0,102.0,0.0,1.0,76.0,4.0,33.0,46.0,1.0,44.0,0.0,28.0,81.0
Spain,47.0,39.0,2.0,108.0,16.0,44.0,41.0,0.0,6.0,38.0,16.0,3.0,16.0,31.0,4.0,71.0,5.0,7163.0,0.0,1.0,39.0,62.0,72.0,52.0,4.0,219.0,17.0,31.0,26.0,0.0,38.0,8.0,60.0,0.0,0.0,3.0,1.0,42.0,31.0,4.0,29.0,54.0,33.0,0.0,37.0,94.0,188.0,14.0,242.0,72.0,2.0,0.0,227.0,0.0,7.0,0.0,20.0,23.0,24.0,23.0,12.0,5.0,28.0,3.0,90.0,62.0,4.0,290.0,57.0,5.0,0.0,0.0,9.0,24.0,4.0,1.0,50.0,67.0,86.0,2.0,88.0,9.0,9.0,0.0,35.0,7.0,15.0,138.0,39.0,1.0,62.0,5.0,0.0,22.0,2.0,166.0,7.0,152.0,22.0,46.0,10.0,50.0,2.0,33.0,9.0,1.0,91.0,5.0,22.0,24.0,2.0,81.0,0.0,16.0,80.0
France,1.0,5.0,2.0,1539.0,5.0,20.0,100.0,4.0,31.0,5.0,10.0,68.0,21.0,22.0,4.0,210.0,0.0,6362.0,2.0,49.0,42.0,26.0,102.0,112.0,1.0,281.0,15.0,95.0,5.0,0.0,10.0,1.0,136.0,0.0,0.0,1.0,0.0,61.0,33.0,4.0,11.0,25.0,5.0,0.0,14.0,87.0,56.0,3.0,30.0,7.0,0.0,0.0,1161.0,0.0,1.0,0.0,42.0,4.0,62.0,31.0,57.0,0.0,75.0,2.0,63.0,82.0,8.0,222.0,38.0,2.0,0.0,1.0,7.0,40.0,3.0,11.0,23.0,113.0,54.0,4.0,45.0,104.0,17.0,0.0,23.0,10.0,38.0,34.0,69.0,5.0,1.0,15.0,1.0,6.0,6.0,102.0,3.0,114.0,14.0,62.0,10.0,70.0,2.0,8.0,1.0,0.0,87.0,2.0,31.0,24.0,14.0,12.0,1.0,38.0,139.0
India,1.0,10.0,0.0,334.0,4.0,6.0,18.0,1.0,12.0,6.0,13.0,218.0,5.0,59.0,7.0,223.0,1.0,5973.0,0.0,2.0,288.0,28.0,978.0,18.0,0.0,293.0,2.0,203.0,8.0,0.0,4.0,0.0,53.0,0.0,0.0,23.0,0.0,544.0,26.0,2.0,14.0,18.0,1.0,13.0,43.0,143.0,89.0,6.0,45.0,14.0,13.0,0.0,456.0,39.0,1.0,3.0,7.0,13.0,169.0,75.0,0.0,0.0,4.0,1.0,92.0,344.0,9.0,785.0,4.0,1.0,5.0,295.0,74.0,34.0,9.0,5.0,47.0,95.0,135.0,1.0,52.0,46.0,13.0,0.0,82.0,8.0,74.0,48.0,53.0,0.0,3.0,7.0,0.0,12.0,9.0,54.0,3.0,259.0,18.0,28.0,16.0,7.0,3.0,2.0,1.0,0.0,123.0,0.0,188.0,29.0,29.0,11.0,1.0,54.0,644.0
Argentina,1.0,8.0,0.0,10.0,5.0,85.0,64.0,0.0,0.0,33.0,25.0,12.0,4.0,9.0,0.0,256.0,0.0,3868.0,0.0,0.0,15.0,18.0,106.0,6.0,0.0,84.0,15.0,19.0,5.0,0.0,3.0,5.0,46.0,0.0,0.0,2.0,1.0,48.0,8.0,0.0,8.0,12.0,68.0,0.0,51.0,56.0,20.0,4.0,27.0,4.0,2.0,0.0,34.0,0.0,0.0,0.0,1.0,6.0,368.0,7.0,0.0,2.0,1.0,0.0,14.0,19.0,1.0,127.0,4.0,3.0,0.0,0.0,7.0,1.0,5.0,10.0,11.0,109.0,22.0,0.0,21.0,20.0,0.0,0.0,14.0,11.0,16.0,76.0,35.0,0.0,8.0,0.0,0.0,4.0,2.0,9.0,1.0,47.0,20.0,10.0,8.0,8.0,0.0,35.0,3.0,0.0,29.0,0.0,33.0,13.0,0.0,2.0,0.0,42.0,74.0
Cabo Verde,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,179.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
Uganda,1.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,12.0,7.0,11.0,0.0,320.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,81.0,0.0,10.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,6.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,23.0,6.0,1.0,2.0,1.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,103.0,6.0,15.0,7.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,71.0,0.0,5.0,1.0,0.0,0.0,1.0,7.0,4.0,6.0,9.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,0.0,25.0,7.0,1.0,2.0,0.0,13.0,17.0
China,3.0,164.0,1.0,656.0,6.0,18.0,32.0,0.0,14.0,5.0,25.0,7.0,14.0,33.0,10.0,278.0,0.0,5059.0,7.0,8.0,346.0,53.0,75.0,85.0,0.0,934.0,68.0,290.0,39.0,0.0,16.0,3.0,317.0,1.0,2.0,7.0,5.0,221.0,24.0,3.0,6.0,20.0,48.0,12.0,55.0,276.0,188.0,78.0,281.0,21.0,4.0,0.0,701.0,55.0,15.0,3.0,5.0,4.0,22.0,44.0,1.0,0.0,14.0,0.0,681.0,251.0,45.0,575.0,33.0,12.0,11.0,1.0,21.0,1362.0,7.0,11.0,65.0,3787.0,102.0,10.0,27.0,61.0,15.0,1.0,20.0,12.0,565.0,79.0,89.0,3.0,7.0,21.0,0.0,22.0,2.0,124.0,2.0,231.0,45.0,121.0,26.0,23.0,3.0,4.0,0.0,1.0,138.0,0.0,81.0,162.0,1.0,5.0,1.0,50.0,171.0
United States,15.0,279.0,23.0,557.0,72.0,205.0,82.0,5.0,144.0,59.0,238.0,113.0,157.0,93.0,180.0,1903.0,10.0,33769.0,16.0,26.0,1847.0,391.0,192.0,81.0,7.0,2298.0,10.0,798.0,60.0,3.0,172.0,162.0,681.0,2.0,0.0,61.0,56.0,737.0,279.0,36.0,129.0,90.0,83.0,9.0,428.0,1052.0,1098.0,19.0,1202.0,456.0,95.0,4.0,4158.0,11.0,6.0,7.0,130.0,25.0,144.0,119.0,26.0,7.0,354.0,2.0,919.0,515.0,190.0,2377.0,114.0,43.0,1.0,19.0,111.0,195.0,257.0,101.0,201.0,1336.0,672.0,6.0,321.0,973.0,70.0,14.0,251.0,175.0,573.0,979.0,841.0,28.0,48.0,60.0,2.0,95.0,59.0,973.0,108.0,1208.0,246.0,152.0,152.0,173.0,4.0,16.0,54.0,8.0,340.0,10.0,482.0,360.0,4.0,582.0,0.0,283.0,787.0
