,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,49.0,2.0,3.0,888.0,15.0,95.0,74.0,0.0,30.0,57.0,44.0,6.0,72.0,48.0,4.0,168.0,3.0,9020.0,0.0,4.0,70.0,63.0,127.0,124.0,5.0,382.0,38.0,58.0,30.0,0.0,64.0,6.0,90.0,2.0,0.0,2.0,2.0,79.0,41.0,3.0,51.0,70.0,39.0,0.0,61.0,180.0,338.0,59.0,420.0,102.0,2.0,0.0,644.0,0.0,0.0,1.0,27.0,25.0,55.0,32.0,15.0,8.0,15.0,1.0,118.0,144.0,2.0,428.0,69.0,5.0,1.0,0.0,5.0,36.0,4.0,1.0,49.0,79.0,94.0,20.0,151.0,19.0,7.0,1.0,89.0,8.0,28.0,266.0,130.0,2.0,124.0,9.0,0.0,56.0,6.0,159.0,9.0,239.0,53.0,38.0,11.0,50.0,1.0,41.0,6.0,0.0,150.0,5.0,39.0,79.0,1.0,20.0,0.0,33.0,92.0
Japan,7.0,39.0,1.0,373.0,1.0,4.0,3.0,1.0,9.0,1.0,54.0,11.0,4.0,9.0,1.0,40.0,0.0,1652.0,0.0,2.0,56.0,51.0,31.0,13.0,0.0,95.0,2.0,36.0,101.0,0.0,5.0,1.0,66.0,1.0,0.0,9.0,6.0,82.0,8.0,1.0,7.0,5.0,2.0,0.0,3.0,61.0,56.0,17.0,49.0,24.0,1.0,0.0,186.0,32.0,0.0,59.0,2.0,1.0,18.0,3.0,0.0,1.0,4.0,0.0,56.0,27.0,13.0,121.0,5.0,1.0,0.0,0.0,9.0,24.0,8.0,3.0,11.0,113.0,15.0,2.0,1.0,17.0,0.0,1.0,13.0,26.0,41.0,18.0,12.0,3.0,2.0,6.0,0.0,5.0,0.0,33.0,9.0,72.0,47.0,1.0,16.0,28.0,0.0,0.0,1.0,0.0,26.0,0.0,4.0,12.0,0.0,3.0,0.0,18.0,44.0
Costa Rica,3.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,6.0,0.0,9.0,0.0,708.0,0.0,0.0,0.0,2.0,23.0,6.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,19.0,18.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,4.0,1.0,0.0,7.0,2.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,17.0,5.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0
Portugal,5.0,1.0,0.0,290.0,1.0,10.0,7.0,0.0,2.0,1.0,3.0,9.0,2.0,1.0,1.0,119.0,0.0,3166.0,0.0,0.0,16.0,5.0,51.0,3.0,0.0,32.0,0.0,3.0,1.0,0.0,11.0,2.0,53.0,1.0,0.0,1.0,0.0,25.0,3.0,1.0,1.0,15.0,0.0,0.0,5.0,42.0,52.0,2.0,13.0,1.0,1.0,0.0,119.0,0.0,0.0,1.0,66.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,17.0,27.0,0.0,136.0,12.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,8.0,14.0,24.0,1.0,22.0,0.0,6.0,0.0,9.0,1.0,26.0,15.0,8.0,0.0,2.0,2.0,0.0,0.0,5.0,6.0,0.0,167.0,12.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,47.0,0.0,11.0,12.0,0.0,7.0,0.0,17.0,40.0
"Congo, The Democratic Republic of the",1.0,0.0,0.0,42.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,30.0,2.0,5.0,25.0,313.0,2.0,0.0,5.0,4.0,4.0,1.0,0.0,356.0,1.0,10.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0,11.0,2.0,0.0,6.0,1.0,2.0,0.0,6.0,11.0,7.0,2.0,24.0,5.0,0.0,1.0,43.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,18.0,19.0,2.0,91.0,12.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,11.0,18.0,8.0,3.0,11.0,0.0,0.0,3.0,4.0,11.0,10.0,9.0,0.0,2.0,0.0,0.0,6.0,9.0,22.0,0.0,28.0,1.0,1.0,7.0,5.0,0.0,4.0,5.0,0.0,35.0,0.0,14.0,4.0,0.0,0.0,4.0,16.0,12.0
Mexico,2.0,2.0,4.0,77.0,7.0,9.0,12.0,0.0,49.0,22.0,20.0,13.0,6.0,20.0,3.0,54.0,0.0,2730.0,0.0,0.0,23.0,15.0,126.0,20.0,1.0,58.0,0.0,19.0,8.0,0.0,5.0,4.0,31.0,0.0,0.0,2.0,0.0,43.0,5.0,1.0,6.0,18.0,2.0,0.0,9.0,100.0,109.0,2.0,71.0,5.0,3.0,0.0,111.0,0.0,0.0,0.0,0.0,2.0,35.0,4.0,0.0,3.0,2.0,1.0,17.0,41.0,0.0,146.0,3.0,2.0,0.0,0.0,5.0,3.0,13.0,4.0,4.0,40.0,8.0,0.0,40.0,11.0,31.0,0.0,55.0,16.0,10.0,116.0,64.0,2.0,5.0,2.0,0.0,13.0,3.0,28.0,7.0,114.0,26.0,3.0,3.0,9.0,2.0,4.0,8.0,2.0,30.0,1.0,27.0,11.0,0.0,1.0,0.0,4.0,110.0
United States,13.0,271.0,28.0,2178.0,62.0,227.0,126.0,7.0,136.0,86.0,138.0,145.0,153.0,100.0,200.0,1306.0,18.0,34741.0,26.0,31.0,1783.0,569.0,256.0,101.0,43.0,1877.0,8.0,950.0,55.0,3.0,579.0,69.0,698.0,7.0,0.0,55.0,38.0,846.0,296.0,33.0,125.0,81.0,118.0,8.0,358.0,1202.0,1218.0,25.0,1134.0,539.0,78.0,4.0,3899.0,24.0,12.0,8.0,104.0,45.0,182.0,117.0,19.0,4.0,387.0,2.0,759.0,613.0,187.0,1988.0,148.0,60.0,1.0,11.0,207.0,177.0,85.0,72.0,278.0,879.0,492.0,15.0,320.0,816.0,86.0,34.0,320.0,141.0,559.0,783.0,720.0,18.0,43.0,93.0,3.0,113.0,67.0,649.0,57.0,1056.0,283.0,148.0,132.0,206.0,15.0,13.0,62.0,15.0,421.0,20.0,400.0,417.0,3.0,111.0,1.0,286.0,975.0
Cabo Verde,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
Belgium,4.0,1.0,0.0,201.0,0.0,4.0,11.0,0.0,3.0,0.0,7.0,0.0,1.0,1.0,1.0,42.0,0.0,1902.0,0.0,0.0,10.0,7.0,8.0,10.0,0.0,61.0,1.0,18.0,7.0,0.0,17.0,0.0,38.0,0.0,0.0,0.0,0.0,49.0,14.0,2.0,3.0,2.0,1.0,1.0,6.0,31.0,9.0,0.0,13.0,5.0,0.0,0.0,171.0,0.0,0.0,0.0,32.0,0.0,5.0,1.0,1.0,0.0,4.0,0.0,3.0,20.0,2.0,59.0,1.0,0.0,0.0,0.0,8.0,9.0,1.0,2.0,1.0,4.0,18.0,4.0,13.0,22.0,0.0,1.0,10.0,8.0,8.0,15.0,67.0,1.0,3.0,0.0,1.0,5.0,3.0,10.0,0.0,27.0,1.0,4.0,0.0,5.0,0.0,2.0,7.0,1.0,28.0,0.0,3.0,3.0,4.0,1.0,0.0,4.0,13.0
Italy,18.0,11.0,2.0,1034.0,6.0,56.0,133.0,2.0,37.0,13.0,15.0,30.0,17.0,13.0,4.0,223.0,0.0,23605.0,0.0,2.0,58.0,86.0,18.0,96.0,1.0,320.0,19.0,48.0,8.0,0.0,65.0,10.0,209.0,2.0,0.0,11.0,2.0,72.0,37.0,5.0,32.0,64.0,2.0,0.0,27.0,372.0,670.0,8.0,375.0,310.0,3.0,0.0,491.0,4.0,0.0,1.0,166.0,23.0,96.0,10.0,3.0,1.0,16.0,0.0,72.0,149.0,14.0,919.0,226.0,13.0,1.0,0.0,20.0,58.0,22.0,58.0,142.0,138.0,159.0,2.0,33.0,340.0,8.0,3.0,48.0,268.0,948.0,314.0,135.0,1.0,76.0,17.0,0.0,10.0,11.0,121.0,10.0,301.0,79.0,26.0,91.0,20.0,0.0,94.0,0.0,8.0,78.0,1.0,47.0,64.0,1.0,21.0,0.0,23.0,83.0
