,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,17.0,2.0,2.0,104.0,21.0,76.0,127.0,3.0,11.0,18.0,22.0,51.0,4.0,47.0,3.0,252.0,0.0,26143.0,1.0,2.0,76.0,108.0,67.0,134.0,4.0,617.0,7.0,104.0,18.0,0.0,17.0,1.0,448.0,2.0,0.0,23.0,0.0,69.0,56.0,5.0,6.0,48.0,2.0,1.0,24.0,211.0,370.0,2.0,547.0,419.0,0.0,1.0,498.0,1.0,1.0,0.0,128.0,22.0,98.0,22.0,6.0,2.0,22.0,0.0,164.0,257.0,4.0,749.0,86.0,8.0,0.0,1.0,18.0,72.0,17.0,15.0,84.0,158.0,176.0,3.0,72.0,87.0,15.0,0.0,92.0,192.0,1436.0,124.0,89.0,0.0,39.0,5.0,1.0,12.0,13.0,171.0,2.0,250.0,33.0,59.0,54.0,19.0,0.0,20.0,1.0,2.0,95.0,3.0,92.0,58.0,1.0,38.0,0.0,30.0,170.0
Spain,37.0,4.0,2.0,63.0,11.0,79.0,148.0,1.0,15.0,27.0,34.0,20.0,8.0,108.0,2.0,154.0,4.0,12958.0,6.0,4.0,77.0,45.0,47.0,234.0,2.0,611.0,6.0,70.0,10.0,0.0,12.0,12.0,130.0,1.0,0.0,7.0,2.0,97.0,17.0,13.0,14.0,32.0,16.0,1.0,81.0,139.0,359.0,11.0,342.0,18.0,2.0,0.0,268.0,0.0,0.0,2.0,23.0,15.0,145.0,19.0,8.0,18.0,12.0,1.0,177.0,93.0,5.0,390.0,84.0,4.0,0.0,0.0,1.0,27.0,13.0,2.0,17.0,99.0,59.0,10.0,57.0,25.0,23.0,0.0,46.0,21.0,95.0,206.0,78.0,2.0,26.0,4.0,0.0,8.0,1.0,127.0,8.0,138.0,42.0,35.0,21.0,22.0,1.0,22.0,6.0,1.0,206.0,0.0,31.0,23.0,4.0,138.0,0.0,51.0,193.0
United States,7.0,146.0,26.0,236.0,76.0,154.0,87.0,5.0,171.0,95.0,50.0,132.0,167.0,119.0,64.0,2815.0,1.0,34968.0,24.0,23.0,2283.0,366.0,352.0,100.0,19.0,3641.0,51.0,758.0,87.0,0.0,121.0,113.0,723.0,4.0,1.0,52.0,39.0,554.0,195.0,44.0,93.0,110.0,134.0,13.0,364.0,947.0,1215.0,25.0,849.0,320.0,66.0,1.0,5153.0,9.0,11.0,11.0,188.0,21.0,236.0,46.0,16.0,10.0,382.0,1.0,1363.0,699.0,93.0,2141.0,126.0,43.0,1.0,14.0,139.0,127.0,104.0,91.0,240.0,769.0,667.0,3.0,289.0,631.0,39.0,22.0,250.0,118.0,846.0,869.0,649.0,13.0,45.0,53.0,3.0,63.0,55.0,578.0,37.0,1215.0,406.0,115.0,167.0,130.0,8.0,11.0,26.0,16.0,536.0,18.0,385.0,284.0,4.0,143.0,2.0,427.0,1572.0
"Venezuela, Bolivarian Republic of",1.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,8.0,1.0,0.0,3.0,15.0,1.0,23.0,0.0,1561.0,0.0,2.0,16.0,4.0,36.0,18.0,0.0,29.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,1.0,3.0,0.0,16.0,69.0,37.0,0.0,4.0,0.0,2.0,0.0,41.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,2.0,0.0,0.0,7.0,78.0,0.0,104.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,7.0,18.0,0.0,16.0,0.0,0.0,0.0,8.0,9.0,10.0,47.0,15.0,0.0,5.0,5.0,0.0,3.0,1.0,6.0,1.0,14.0,6.0,3.0,2.0,11.0,0.0,0.0,0.0,1.0,101.0,0.0,3.0,6.0,1.0,0.0,0.0,29.0,12.0
Cabo Verde,3.0,2.0,0.0,14.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,14.0,0.0,603.0,0.0,0.0,15.0,2.0,7.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,4.0,18.0,1.0,3.0,0.0,5.0,0.0,3.0,19.0,24.0,0.0,10.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,6.0,24.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,13.0,10.0,130.0,1.0,2.0,2.0,0.0,5.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,6.0
China,2.0,26.0,2.0,994.0,2.0,35.0,33.0,0.0,44.0,9.0,11.0,17.0,8.0,47.0,8.0,795.0,0.0,5999.0,1.0,2.0,420.0,45.0,70.0,104.0,0.0,1771.0,103.0,393.0,36.0,0.0,16.0,13.0,122.0,0.0,0.0,4.0,3.0,148.0,52.0,5.0,14.0,17.0,41.0,56.0,86.0,341.0,171.0,22.0,229.0,25.0,3.0,0.0,1644.0,25.0,6.0,4.0,11.0,2.0,29.0,1.0,0.0,5.0,13.0,0.0,1103.0,209.0,112.0,849.0,30.0,17.0,1.0,25.0,11.0,1568.0,8.0,13.0,78.0,3620.0,99.0,0.0,57.0,104.0,13.0,5.0,38.0,37.0,1598.0,97.0,54.0,2.0,3.0,12.0,0.0,11.0,3.0,150.0,2.0,430.0,36.0,12.0,37.0,21.0,0.0,5.0,0.0,1.0,186.0,0.0,71.0,177.0,1.0,16.0,55.0,52.0,234.0
Viet Nam,2.0,1.0,4.0,73.0,0.0,18.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,1.0,0.0,42.0,0.0,1051.0,0.0,1.0,20.0,7.0,12.0,2.0,3.0,42.0,0.0,27.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,2.0,2.0,2.0,0.0,2.0,20.0,41.0,1.0,7.0,3.0,0.0,0.0,91.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,19.0,27.0,0.0,19.0,2.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,3.0,566.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,2.0,47.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,11.0,3.0,0.0,1.0,0.0,4.0,4.0
United Kingdom,1.0,17.0,2.0,310.0,11.0,45.0,7.0,1.0,151.0,19.0,33.0,29.0,32.0,69.0,15.0,849.0,1.0,19820.0,0.0,37.0,509.0,71.0,104.0,132.0,4.0,1230.0,12.0,517.0,22.0,0.0,90.0,13.0,297.0,1.0,0.0,15.0,6.0,464.0,33.0,8.0,93.0,34.0,19.0,3.0,207.0,510.0,355.0,14.0,165.0,63.0,13.0,0.0,3197.0,8.0,1.0,2.0,27.0,19.0,108.0,27.0,10.0,7.0,60.0,1.0,471.0,423.0,20.0,955.0,82.0,57.0,1.0,3.0,43.0,113.0,29.0,18.0,75.0,188.0,270.0,3.0,90.0,209.0,3.0,3.0,111.0,49.0,404.0,178.0,466.0,1.0,31.0,23.0,0.0,32.0,25.0,304.0,5.0,551.0,52.0,116.0,29.0,31.0,6.0,18.0,3.0,2.0,277.0,4.0,370.0,50.0,8.0,17.0,0.0,128.0,331.0
Argentina,2.0,2.0,0.0,18.0,1.0,11.0,74.0,0.0,4.0,30.0,8.0,16.0,2.0,9.0,0.0,25.0,0.0,2734.0,1.0,4.0,45.0,10.0,229.0,27.0,0.0,97.0,9.0,20.0,3.0,0.0,1.0,5.0,20.0,0.0,0.0,1.0,0.0,13.0,8.0,0.0,0.0,10.0,45.0,0.0,53.0,78.0,31.0,6.0,25.0,3.0,2.0,0.0,60.0,0.0,0.0,0.0,1.0,2.0,393.0,3.0,0.0,1.0,0.0,0.0,27.0,17.0,0.0,93.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,30.0,6.0,136.0,23.0,0.0,60.0,14.0,2.0,0.0,17.0,22.0,28.0,55.0,33.0,0.0,5.0,10.0,0.0,1.0,0.0,17.0,1.0,72.0,9.0,3.0,6.0,10.0,0.0,30.0,4.0,0.0,30.0,0.0,19.0,7.0,0.0,5.0,0.0,30.0,107.0
Japan,5.0,2.0,3.0,187.0,3.0,5.0,2.0,1.0,14.0,1.0,1.0,1.0,8.0,9.0,2.0,128.0,0.0,2974.0,0.0,0.0,70.0,36.0,30.0,5.0,0.0,87.0,0.0,96.0,102.0,0.0,12.0,0.0,41.0,2.0,0.0,7.0,0.0,117.0,11.0,0.0,4.0,12.0,0.0,0.0,6.0,35.0,34.0,24.0,38.0,12.0,0.0,0.0,372.0,5.0,3.0,24.0,4.0,0.0,21.0,3.0,0.0,0.0,4.0,0.0,33.0,26.0,3.0,137.0,11.0,2.0,1.0,0.0,5.0,36.0,13.0,4.0,18.0,196.0,32.0,0.0,5.0,21.0,5.0,1.0,14.0,19.0,78.0,10.0,8.0,1.0,5.0,6.0,0.0,3.0,4.0,9.0,4.0,132.0,13.0,6.0,16.0,3.0,1.0,0.0,1.0,0.0,32.0,0.0,13.0,15.0,1.0,3.0,0.0,7.0,200.0
