,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,37.0,18.0,2.0,34.0,18.0,62.0,109.0,0.0,9.0,22.0,35.0,19.0,11.0,74.0,1.0,116.0,5.0,10690.0,6.0,4.0,66.0,41.0,46.0,120.0,2.0,437.0,3.0,44.0,6.0,0.0,15.0,13.0,116.0,2.0,0.0,8.0,3.0,95.0,15.0,12.0,15.0,31.0,7.0,0.0,68.0,112.0,262.0,8.0,186.0,20.0,1.0,0.0,199.0,0.0,0.0,2.0,18.0,13.0,92.0,7.0,7.0,11.0,29.0,1.0,143.0,62.0,4.0,287.0,92.0,1.0,0.0,0.0,4.0,15.0,14.0,1.0,11.0,64.0,56.0,9.0,45.0,22.0,20.0,0.0,23.0,19.0,63.0,167.0,72.0,0.0,36.0,4.0,0.0,5.0,1.0,103.0,8.0,87.0,47.0,34.0,17.0,29.0,0.0,12.0,5.0,1.0,157.0,4.0,23.0,23.0,2.0,165.0,0.0,22.0,119.0
Italy,17.0,0.0,2.0,88.0,17.0,67.0,121.0,0.0,15.0,16.0,6.0,46.0,2.0,33.0,2.0,180.0,0.0,24180.0,1.0,2.0,98.0,45.0,65.0,83.0,2.0,358.0,5.0,95.0,16.0,0.0,16.0,3.0,599.0,2.0,0.0,15.0,0.0,86.0,49.0,8.0,7.0,25.0,5.0,0.0,24.0,173.0,333.0,2.0,450.0,380.0,0.0,1.0,311.0,2.0,1.0,0.0,84.0,23.0,63.0,6.0,5.0,2.0,30.0,0.0,105.0,283.0,4.0,523.0,66.0,9.0,0.0,0.0,8.0,76.0,6.0,24.0,76.0,87.0,105.0,3.0,44.0,37.0,38.0,0.0,75.0,131.0,1007.0,91.0,62.0,4.0,34.0,4.0,0.0,10.0,4.0,185.0,2.0,159.0,34.0,11.0,41.0,17.0,0.0,31.0,0.0,2.0,82.0,6.0,80.0,56.0,0.0,63.0,0.0,14.0,132.0
Viet Nam,1.0,1.0,3.0,59.0,0.0,15.0,0.0,0.0,2.0,0.0,6.0,14.0,3.0,0.0,0.0,55.0,0.0,1438.0,0.0,0.0,30.0,2.0,18.0,2.0,1.0,31.0,0.0,22.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,0.0,0.0,11.0,7.0,0.0,2.0,5.0,2.0,0.0,2.0,32.0,100.0,1.0,8.0,3.0,0.0,0.0,55.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,35.0,18.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,7.0,616.0,2.0,0.0,1.0,1.0,3.0,0.0,14.0,1.0,45.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,3.0,0.0,0.0,1.0,1.0,26.0
Germany,3.0,4.0,5.0,564.0,49.0,30.0,6.0,0.0,16.0,1.0,38.0,28.0,19.0,36.0,3.0,308.0,4.0,7786.0,1.0,34.0,121.0,49.0,52.0,53.0,2.0,318.0,30.0,186.0,46.0,0.0,50.0,2.0,211.0,2.0,0.0,2.0,11.0,97.0,26.0,1.0,33.0,13.0,98.0,2.0,74.0,168.0,104.0,19.0,180.0,53.0,2.0,0.0,899.0,1.0,0.0,2.0,38.0,7.0,32.0,24.0,3.0,1.0,89.0,0.0,104.0,150.0,79.0,759.0,22.0,8.0,1.0,0.0,6.0,42.0,9.0,23.0,31.0,53.0,65.0,6.0,58.0,142.0,8.0,2.0,44.0,41.0,163.0,83.0,200.0,0.0,14.0,23.0,2.0,5.0,20.0,78.0,0.0,118.0,14.0,16.0,95.0,30.0,21.0,14.0,4.0,1.0,179.0,38.0,80.0,40.0,7.0,103.0,0.0,21.0,158.0
Romania,1.0,1.0,0.0,170.0,6.0,39.0,14.0,0.0,2.0,0.0,2.0,3.0,0.0,6.0,0.0,21.0,0.0,1901.0,0.0,10.0,25.0,10.0,0.0,2.0,0.0,47.0,1.0,12.0,2.0,0.0,1.0,1.0,41.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,20.0,0.0,2.0,18.0,18.0,0.0,16.0,3.0,0.0,0.0,184.0,0.0,0.0,0.0,1.0,0.0,18.0,13.0,1.0,0.0,30.0,0.0,12.0,10.0,0.0,33.0,3.0,5.0,0.0,0.0,18.0,47.0,2.0,1.0,0.0,15.0,31.0,0.0,5.0,2.0,3.0,0.0,15.0,7.0,2531.0,22.0,30.0,0.0,3.0,0.0,0.0,3.0,0.0,10.0,1.0,10.0,10.0,0.0,3.0,3.0,0.0,15.0,1.0,0.0,53.0,0.0,10.0,26.0,4.0,20.0,0.0,1.0,17.0
India,5.0,21.0,2.0,279.0,2.0,10.0,15.0,0.0,39.0,0.0,17.0,154.0,2.0,98.0,25.0,598.0,3.0,12481.0,0.0,2.0,268.0,113.0,491.0,39.0,4.0,637.0,4.0,439.0,12.0,0.0,8.0,8.0,110.0,3.0,0.0,43.0,8.0,162.0,53.0,2.0,13.0,27.0,6.0,13.0,69.0,317.0,186.0,3.0,112.0,30.0,7.0,0.0,1182.0,43.0,0.0,3.0,6.0,49.0,182.0,60.0,0.0,3.0,21.0,0.0,257.0,387.0,11.0,1289.0,12.0,2.0,9.0,302.0,5.0,144.0,37.0,23.0,78.0,342.0,339.0,1.0,88.0,66.0,14.0,0.0,216.0,20.0,256.0,66.0,92.0,0.0,7.0,8.0,2.0,22.0,9.0,116.0,15.0,440.0,24.0,19.0,25.0,21.0,1.0,3.0,13.0,1.0,329.0,0.0,252.0,79.0,52.0,16.0,0.0,115.0,632.0
Japan,6.0,15.0,2.0,47.0,6.0,9.0,1.0,1.0,15.0,2.0,2.0,1.0,8.0,6.0,3.0,123.0,0.0,4001.0,0.0,0.0,82.0,35.0,43.0,9.0,0.0,75.0,0.0,74.0,75.0,0.0,15.0,0.0,92.0,2.0,0.0,8.0,0.0,105.0,15.0,4.0,5.0,6.0,1.0,0.0,7.0,38.0,161.0,18.0,60.0,17.0,2.0,0.0,349.0,7.0,3.0,12.0,4.0,1.0,23.0,3.0,0.0,0.0,12.0,0.0,42.0,43.0,0.0,112.0,9.0,0.0,2.0,0.0,17.0,45.0,12.0,3.0,17.0,215.0,26.0,0.0,4.0,25.0,6.0,2.0,17.0,22.0,82.0,28.0,10.0,1.0,2.0,7.0,0.0,6.0,4.0,12.0,5.0,124.0,12.0,4.0,16.0,19.0,0.0,1.0,1.0,0.0,36.0,0.0,18.0,18.0,1.0,4.0,0.0,9.0,217.0
Slovakia,1.0,0.0,1.0,17.0,2.0,7.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,27.0,0.0,915.0,0.0,2.0,12.0,9.0,5.0,0.0,1.0,41.0,3.0,2.0,2.0,0.0,6.0,0.0,23.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,7.0,0.0,1.0,17.0,32.0,0.0,23.0,8.0,0.0,0.0,66.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,24.0,0.0,15.0,20.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,8.0,10.0,2.0,0.0,5.0,1.0,2.0,5.0,3.0,20.0,0.0,13.0,0.0,3.0,0.0,0.0,1.0,4.0,5.0,0.0,11.0,8.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,18.0,1.0,4.0,3.0,1.0,6.0,0.0,2.0,37.0
Norway,2.0,1.0,0.0,25.0,1.0,0.0,2.0,0.0,10.0,0.0,0.0,3.0,12.0,4.0,5.0,22.0,0.0,662.0,0.0,0.0,26.0,1.0,2.0,10.0,0.0,21.0,0.0,18.0,0.0,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,4.0,5.0,0.0,2.0,16.0,16.0,25.0,0.0,4.0,0.0,0.0,0.0,61.0,0.0,0.0,3.0,8.0,0.0,1.0,2.0,0.0,1.0,10.0,0.0,8.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,8.0,4.0,4.0,0.0,3.0,14.0,8.0,0.0,3.0,6.0,9.0,11.0,45.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0
United States,9.0,196.0,28.0,381.0,105.0,154.0,80.0,8.0,159.0,101.0,170.0,180.0,211.0,150.0,63.0,2838.0,1.0,35365.0,27.0,24.0,2382.0,415.0,320.0,127.0,11.0,3204.0,54.0,832.0,93.0,0.0,117.0,190.0,708.0,1.0,0.0,78.0,46.0,613.0,263.0,52.0,119.0,108.0,106.0,9.0,357.0,1042.0,1177.0,21.0,1234.0,424.0,53.0,2.0,5223.0,10.0,9.0,13.0,129.0,20.0,163.0,91.0,23.0,11.0,456.0,3.0,1386.0,625.0,115.0,2269.0,150.0,31.0,2.0,13.0,157.0,159.0,236.0,90.0,250.0,1240.0,789.0,5.0,369.0,952.0,56.0,17.0,224.0,132.0,800.0,1133.0,885.0,26.0,59.0,55.0,3.0,67.0,44.0,965.0,87.0,1187.0,321.0,113.0,187.0,128.0,10.0,17.0,30.0,17.0,465.0,20.0,393.0,295.0,5.0,571.0,2.0,420.0,1365.0
Portugal,3.0,0.0,1.0,5.0,0.0,4.0,9.0,0.0,2.0,0.0,2.0,2.0,12.0,17.0,0.0,21.0,0.0,3907.0,0.0,0.0,8.0,5.0,12.0,1.0,0.0,45.0,4.0,6.0,0.0,0.0,2.0,0.0,91.0,1.0,0.0,1.0,0.0,128.0,2.0,1.0,1.0,7.0,0.0,0.0,2.0,23.0,39.0,1.0,6.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,60.0,3.0,9.0,1.0,0.0,0.0,2.0,0.0,20.0,26.0,1.0,54.0,9.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,11.0,14.0,13.0,0.0,9.0,1.0,1.0,0.0,10.0,8.0,25.0,33.0,21.0,3.0,0.0,1.0,0.0,1.0,0.0,15.0,1.0,34.0,20.0,0.0,2.0,10.0,0.0,4.0,1.0,0.0,68.0,0.0,11.0,15.0,0.0,3.0,0.0,8.0,25.0
Canada,1.0,7.0,1.0,18.0,11.0,10.0,3.0,1.0,6.0,5.0,15.0,6.0,22.0,11.0,6.0,231.0,0.0,4669.0,1.0,136.0,161.0,35.0,21.0,15.0,0.0,280.0,5.0,59.0,7.0,0.0,19.0,2.0,65.0,0.0,0.0,6.0,2.0,47.0,21.0,1.0,14.0,8.0,7.0,1.0,117.0,71.0,107.0,1.0,43.0,51.0,2.0,0.0,483.0,1.0,0.0,0.0,27.0,1.0,11.0,17.0,2.0,2.0,57.0,0.0,57.0,42.0,1.0,226.0,9.0,2.0,0.0,1.0,5.0,18.0,54.0,8.0,13.0,35.0,47.0,0.0,36.0,62.0,4.0,0.0,13.0,10.0,59.0,59.0,103.0,2.0,3.0,4.0,0.0,5.0,2.0,72.0,2.0,104.0,38.0,225.0,17.0,3.0,0.0,3.0,2.0,0.0,46.0,0.0,50.0,35.0,0.0,39.0,0.0,38.0,79.0
Brazil,1.0,5.0,6.0,53.0,2.0,35.0,40.0,1.0,5.0,43.0,10.0,196.0,3.0,25.0,4.0,126.0,0.0,7937.0,1.0,3.0,36.0,69.0,442.0,17.0,0.0,185.0,3.0,79.0,5.0,0.0,4.0,11.0,71.0,3.0,0.0,25.0,0.0,41.0,4.0,8.0,2.0,24.0,16.0,1.0,14.0,200.0,183.0,6.0,140.0,57.0,3.0,0.0,916.0,3.0,1.0,5.0,6.0,67.0,161.0,12.0,1.0,0.0,7.0,0.0,105.0,290.0,5.0,327.0,45.0,1.0,0.0,0.0,10.0,27.0,23.0,1.0,2.0,94.0,38.0,0.0,116.0,25.0,17.0,0.0,66.0,25.0,109.0,123.0,47.0,1.0,2.0,45.0,0.0,3.0,4.0,36.0,4.0,516.0,43.0,91.0,17.0,76.0,2.0,1.0,1.0,0.0,142.0,0.0,26.0,32.0,5.0,18.0,0.0,192.0,783.0
Peru,1.0,3.0,1.0,6.0,0.0,1.0,24.0,0.0,3.0,4.0,12.0,20.0,1.0,0.0,1.0,47.0,0.0,2037.0,0.0,0.0,3.0,4.0,147.0,22.0,0.0,30.0,5.0,11.0,1.0,0.0,4.0,4.0,20.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,4.0,2.0,1.0,9.0,49.0,9.0,0.0,14.0,0.0,1.0,0.0,37.0,0.0,0.0,0.0,2.0,5.0,13.0,2.0,0.0,2.0,0.0,0.0,18.0,33.0,2.0,57.0,2.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,5.0,19.0,10.0,1.0,15.0,3.0,0.0,0.0,41.0,10.0,10.0,15.0,11.0,0.0,1.0,2.0,0.0,1.0,0.0,11.0,4.0,9.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,48.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,50.0
Georgia,6.0,0.0,0.0,12.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,17.0,3.0,551.0,0.0,2.0,16.0,2.0,1.0,4.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,6.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,8.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,6.0,0.0,0.0,2.0,2.0,13.0,2.0,24.0,1.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,6.0,10.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,6.0,12.0
