,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Germany,1.0,17.0,3.0,79.0,16.0,25.0,5.0,2.0,19.0,1.0,89.0,4.0,41.0,37.0,2.0,215.0,13.0,12.0,2.0,34.0,66.0,57.0,25.0,47.0,1.0,273.0,32.0,67.0,9.0,0.0,36.0,0.0,242.0,6.0,0.0,2.0,12.0,73.0,19.0,1.0,30.0,51.0,61.0,0.0,54.0,145.0,211.0,9.0,119.0,50.0,1.0,0.0,489.0,9.0,1.0,14.0,9.0,14.0,34.0,2.0,1.0,0.0,61.0,1.0,14.0,81.0,27.0,1581.0,33.0,2.0,0.0,0.0,64.0,36.0,4.0,22.0,17.0,21.0,118.0,3.0,35.0,12.0,9.0,0.0,27.0,93.0,4.0,87.0,238.0,0.0,9.0,18.0,5.0,11.0,18.0,36.0,0.0,62.0,42.0,9.0,14.0,23.0,2.0,11.0,11.0,0.0,151.0,8.0,33.0,27.0,0.0,24.0,0.0,19.0,64.0
Spain,83.0,0.0,0.0,15.0,5.0,50.0,110.0,0.0,2.0,36.0,14.0,25.0,28.0,39.0,5.0,51.0,0.0,7.0,1.0,0.0,23.0,27.0,81.0,73.0,0.0,150.0,6.0,32.0,2.0,0.0,1.0,1.0,143.0,2.0,0.0,2.0,2.0,378.0,10.0,1.0,43.0,39.0,6.0,0.0,53.0,136.0,420.0,1.0,94.0,14.0,1.0,0.0,188.0,0.0,0.0,3.0,54.0,4.0,49.0,3.0,1.0,2.0,6.0,0.0,6.0,79.0,3.0,539.0,189.0,51.0,0.0,0.0,7.0,17.0,0.0,6.0,7.0,38.0,35.0,4.0,54.0,5.0,12.0,0.0,43.0,14.0,7.0,220.0,158.0,1.0,40.0,4.0,0.0,5.0,3.0,33.0,1.0,185.0,41.0,29.0,12.0,35.0,0.0,49.0,17.0,0.0,201.0,0.0,25.0,26.0,1.0,2.0,0.0,14.0,101.0
Romania,3.0,0.0,0.0,37.0,2.0,5.0,11.0,0.0,1.0,3.0,17.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,17.0,0.0,7.0,0.0,36.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,4.0,27.0,55.0,15.0,9.0,6.0,0.0,0.0,896.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,3.0,0.0,22.0,0.0,3.0,2.0,0.0,73.0,173.0,4.0,0.0,0.0,0.0,125.0,0.0,1.0,5.0,11.0,6.0,0.0,6.0,5.0,1.0,0.0,11.0,6.0,0.0,7.0,28.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,36.0,6.0,1.0,1.0,0.0,0.0,51.0,0.0,0.0,83.0,0.0,14.0,70.0,0.0,2.0,0.0,2.0,16.0
Italy,45.0,13.0,1.0,51.0,10.0,42.0,25.0,1.0,9.0,20.0,90.0,100.0,5.0,12.0,1.0,84.0,1.0,22.0,0.0,4.0,27.0,35.0,66.0,59.0,0.0,177.0,10.0,38.0,36.0,0.0,10.0,0.0,356.0,5.0,0.0,1.0,0.0,113.0,62.0,6.0,8.0,112.0,6.0,0.0,88.0,289.0,403.0,3.0,198.0,89.0,0.0,0.0,370.0,2.0,1.0,1.0,267.0,18.0,272.0,28.0,4.0,0.0,18.0,1.0,9.0,98.0,0.0,1023.0,914.0,21.0,1.0,0.0,39.0,163.0,1.0,96.0,119.0,17.0,154.0,7.0,29.0,29.0,23.0,0.0,57.0,426.0,3.0,286.0,101.0,7.0,183.0,7.0,3.0,1.0,4.0,44.0,0.0,181.0,40.0,47.0,35.0,38.0,0.0,27.0,3.0,3.0,173.0,0.0,33.0,63.0,1.0,91.0,0.0,26.0,143.0
United States,13.0,67.0,9.0,176.0,50.0,163.0,108.0,1.0,68.0,96.0,308.0,146.0,164.0,122.0,66.0,2395.0,1.0,116.0,61.0,33.0,1098.0,485.0,339.0,114.0,41.0,1790.0,15.0,973.0,116.0,1.0,247.0,37.0,1088.0,8.0,0.0,20.0,48.0,792.0,254.0,21.0,83.0,101.0,89.0,3.0,962.0,1948.0,2058.0,14.0,1152.0,383.0,62.0,1.0,2797.0,13.0,2.0,18.0,286.0,13.0,158.0,28.0,19.0,3.0,287.0,3.0,204.0,533.0,29.0,4501.0,237.0,192.0,1.0,8.0,147.0,84.0,23.0,213.0,138.0,207.0,393.0,14.0,397.0,755.0,35.0,9.0,136.0,561.0,111.0,1181.0,808.0,27.0,72.0,19.0,0.0,135.0,43.0,284.0,2.0,687.0,231.0,185.0,138.0,254.0,5.0,28.0,36.0,4.0,493.0,2.0,245.0,224.0,4.0,129.0,2.0,279.0,1276.0
Australia,3.0,4.0,0.0,31.0,3.0,11.0,8.0,10.0,5.0,2.0,6.0,9.0,23.0,15.0,1.0,162.0,0.0,5.0,1.0,0.0,40.0,18.0,29.0,10.0,0.0,47.0,2.0,60.0,6.0,0.0,7.0,2.0,103.0,1.0,0.0,2.0,1.0,95.0,7.0,1.0,67.0,5.0,1.0,12.0,26.0,116.0,77.0,1.0,53.0,20.0,3.0,0.0,346.0,3.0,0.0,0.0,15.0,1.0,23.0,7.0,4.0,0.0,10.0,0.0,6.0,32.0,6.0,172.0,44.0,0.0,0.0,4.0,8.0,5.0,17.0,13.0,32.0,54.0,17.0,19.0,21.0,13.0,8.0,0.0,36.0,19.0,3.0,87.0,142.0,2.0,2.0,5.0,1.0,75.0,37.0,15.0,1.0,62.0,25.0,1.0,10.0,24.0,2.0,4.0,2.0,0.0,53.0,0.0,16.0,9.0,1.0,3.0,0.0,14.0,67.0
Peru,2.0,4.0,0.0,1.0,1.0,3.0,10.0,0.0,3.0,8.0,13.0,15.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,79.0,10.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,3.0,6.0,6.0,0.0,17.0,32.0,8.0,1.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,40.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,6.0,18.0,2.0,10.0,0.0,2.0,0.0,13.0,9.0,0.0,23.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,11.0,8.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,56.0,0.0,7.0,5.0,0.0,0.0,0.0,14.0,90.0
Japan,4.0,4.0,1.0,25.0,2.0,21.0,1.0,4.0,10.0,5.0,1.0,3.0,2.0,29.0,3.0,106.0,0.0,9.0,0.0,1.0,109.0,20.0,17.0,6.0,0.0,58.0,1.0,36.0,54.0,0.0,7.0,0.0,33.0,0.0,0.0,3.0,56.0,138.0,7.0,0.0,7.0,13.0,2.0,0.0,11.0,34.0,27.0,3.0,34.0,12.0,0.0,0.0,185.0,7.0,3.0,84.0,2.0,1.0,65.0,2.0,0.0,0.0,5.0,0.0,16.0,41.0,4.0,280.0,9.0,0.0,0.0,0.0,2.0,20.0,0.0,7.0,18.0,18.0,5.0,0.0,26.0,4.0,1.0,2.0,4.0,110.0,19.0,65.0,14.0,1.0,0.0,5.0,1.0,1.0,13.0,5.0,0.0,105.0,21.0,51.0,1.0,3.0,0.0,0.0,2.0,0.0,28.0,0.0,11.0,11.0,1.0,0.0,0.0,20.0,41.0
"Macedonia, Republic of",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1085.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,7.0,115.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,115.0,3.0,0.0,11.0,0.0,0.0,23.0,0.0,1.0,15.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,3.0
Indonesia,1.0,3.0,0.0,8.0,5.0,12.0,7.0,0.0,2.0,6.0,2.0,14.0,8.0,4.0,0.0,50.0,0.0,1.0,0.0,1.0,11.0,3.0,182.0,12.0,0.0,45.0,0.0,6.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,5.0,0.0,20.0,3.0,1.0,7.0,3.0,0.0,1.0,8.0,43.0,43.0,0.0,26.0,3.0,1.0,0.0,69.0,8.0,0.0,0.0,7.0,11.0,20.0,19.0,0.0,0.0,0.0,0.0,4.0,81.0,0.0,99.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,2.0,14.0,26.0,0.0,47.0,2.0,4.0,0.0,13.0,15.0,0.0,44.0,7.0,1.0,3.0,12.0,0.0,4.0,2.0,8.0,0.0,30.0,14.0,0.0,7.0,5.0,0.0,4.0,5.0,0.0,41.0,0.0,10.0,3.0,0.0,1.0,1.0,40.0,65.0
