,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,61.0,10.0,3.0,68.0,2.0,92.0,62.0,1.0,10.0,16.0,5.0,104.0,21.0,9.0,1.0,142.0,0.0,14.0,0.0,2.0,11.0,116.0,336.0,38.0,0.0,259.0,12.0,34.0,18.0,0.0,2.0,20.0,665.0,0.0,0.0,38.0,0.0,143.0,29.0,1.0,7.0,57.0,2.0,0.0,27.0,287.0,451.0,7.0,196.0,150.0,1.0,0.0,400.0,4.0,0.0,0.0,132.0,21.0,107.0,19.0,5.0,0.0,17.0,0.0,7.0,223.0,6.0,849.0,485.0,9.0,15.0,0.0,21.0,85.0,5.0,91.0,118.0,74.0,167.0,2.0,31.0,26.0,9.0,0.0,45.0,305.0,5.0,305.0,198.0,10.0,204.0,11.0,5.0,41.0,5.0,19.0,1.0,149.0,91.0,11.0,80.0,30.0,0.0,41.0,1.0,0.0,110.0,1.0,27.0,38.0,3.0,116.0,0.0,46.0,208.0
Cabo Verde,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0
Australia,3.0,4.0,1.0,21.0,1.0,6.0,0.0,18.0,11.0,4.0,4.0,17.0,71.0,6.0,7.0,155.0,0.0,1.0,3.0,1.0,36.0,21.0,54.0,7.0,0.0,51.0,3.0,97.0,8.0,0.0,0.0,4.0,124.0,3.0,0.0,1.0,1.0,63.0,26.0,9.0,47.0,4.0,3.0,24.0,13.0,123.0,96.0,0.0,45.0,17.0,17.0,1.0,750.0,3.0,0.0,0.0,7.0,0.0,8.0,29.0,8.0,0.0,8.0,2.0,4.0,52.0,6.0,256.0,42.0,1.0,0.0,7.0,19.0,1.0,4.0,11.0,20.0,22.0,11.0,8.0,21.0,26.0,0.0,1.0,23.0,18.0,9.0,68.0,111.0,1.0,13.0,1.0,0.0,62.0,2.0,17.0,0.0,180.0,39.0,2.0,1.0,54.0,0.0,1.0,2.0,1.0,39.0,1.0,51.0,17.0,0.0,17.0,0.0,22.0,100.0
"Venezuela, Bolivarian Republic of",1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,7.0,2.0,9.0,1.0,5.0,0.0,15.0,0.0,3.0,0.0,0.0,27.0,1.0,43.0,79.0,0.0,38.0,0.0,7.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,3.0,0.0,0.0,42.0,47.0,12.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,2.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,181.0,1.0,196.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,62.0,0.0,3.0,0.0,0.0,0.0,19.0,17.0,3.0,46.0,3.0,0.0,16.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,50.0,0.0,5.0,7.0,1.0,0.0,0.0,40.0,42.0
United States,7.0,140.0,11.0,173.0,72.0,283.0,59.0,3.0,111.0,77.0,150.0,153.0,299.0,103.0,92.0,2121.0,2.0,74.0,60.0,19.0,1137.0,460.0,330.0,103.0,28.0,1941.0,15.0,1084.0,119.0,0.0,253.0,864.0,1069.0,7.0,0.0,32.0,29.0,858.0,236.0,24.0,164.0,76.0,42.0,4.0,717.0,1523.0,1557.0,13.0,949.0,341.0,68.0,1.0,2528.0,15.0,7.0,11.0,275.0,52.0,170.0,39.0,45.0,0.0,423.0,5.0,145.0,491.0,35.0,1980.0,159.0,112.0,5.0,11.0,180.0,128.0,37.0,112.0,144.0,266.0,312.0,4.0,345.0,553.0,44.0,21.0,161.0,182.0,111.0,1152.0,643.0,39.0,27.0,63.0,0.0,132.0,84.0,251.0,5.0,481.0,312.0,167.0,91.0,184.0,7.0,22.0,49.0,3.0,615.0,10.0,522.0,247.0,2.0,396.0,0.0,221.0,1037.0
Japan,9.0,1.0,1.0,12.0,0.0,7.0,1.0,2.0,17.0,3.0,6.0,11.0,2.0,35.0,10.0,113.0,1.0,15.0,0.0,0.0,76.0,14.0,38.0,9.0,0.0,212.0,2.0,40.0,52.0,0.0,17.0,2.0,86.0,0.0,0.0,4.0,58.0,144.0,8.0,2.0,12.0,3.0,2.0,1.0,8.0,40.0,34.0,5.0,38.0,17.0,0.0,0.0,221.0,11.0,0.0,15.0,1.0,1.0,124.0,0.0,0.0,0.0,0.0,0.0,20.0,47.0,52.0,139.0,11.0,2.0,0.0,2.0,3.0,16.0,1.0,3.0,22.0,30.0,67.0,0.0,14.0,12.0,3.0,2.0,11.0,55.0,16.0,12.0,17.0,1.0,0.0,0.0,0.0,17.0,3.0,12.0,0.0,102.0,33.0,23.0,6.0,6.0,0.0,1.0,0.0,0.0,26.0,2.0,13.0,6.0,0.0,10.0,0.0,29.0,72.0
Spain,71.0,6.0,2.0,14.0,4.0,233.0,99.0,0.0,34.0,13.0,5.0,51.0,49.0,45.0,4.0,110.0,0.0,5.0,0.0,0.0,25.0,30.0,171.0,84.0,0.0,197.0,10.0,29.0,19.0,1.0,16.0,1.0,264.0,4.0,0.0,7.0,0.0,609.0,85.0,5.0,62.0,27.0,7.0,0.0,85.0,112.0,375.0,3.0,101.0,9.0,2.0,0.0,121.0,0.0,0.0,0.0,52.0,14.0,42.0,14.0,1027.0,1.0,16.0,1.0,3.0,149.0,0.0,323.0,81.0,26.0,1.0,0.0,25.0,38.0,12.0,5.0,21.0,67.0,39.0,31.0,68.0,7.0,9.0,0.0,48.0,34.0,7.0,250.0,279.0,0.0,39.0,3.0,0.0,16.0,4.0,25.0,9.0,52.0,76.0,50.0,9.0,47.0,0.0,50.0,7.0,0.0,195.0,81.0,18.0,20.0,3.0,17.0,0.0,23.0,169.0
Netherlands,12.0,12.0,5.0,30.0,6.0,43.0,2.0,0.0,6.0,0.0,4.0,3.0,13.0,5.0,1.0,38.0,1.0,0.0,0.0,0.0,26.0,12.0,3.0,8.0,0.0,77.0,0.0,17.0,5.0,0.0,4.0,1.0,31.0,0.0,0.0,5.0,0.0,13.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,16.0,22.0,2.0,16.0,10.0,0.0,0.0,45.0,0.0,0.0,16.0,12.0,0.0,6.0,4.0,4.0,0.0,10.0,1.0,0.0,15.0,0.0,95.0,8.0,1.0,0.0,0.0,27.0,2.0,1.0,13.0,8.0,11.0,6.0,29.0,7.0,32.0,29.0,0.0,8.0,18.0,7.0,25.0,28.0,0.0,0.0,2.0,3.0,2.0,3.0,4.0,0.0,5.0,10.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,33.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,42.0
Switzerland,2.0,1.0,0.0,6.0,4.0,5.0,1.0,1.0,5.0,2.0,1.0,43.0,12.0,17.0,2.0,79.0,0.0,8.0,0.0,0.0,102.0,7.0,19.0,27.0,2.0,376.0,1.0,24.0,1.0,0.0,1.0,0.0,47.0,1.0,0.0,0.0,0.0,31.0,4.0,0.0,16.0,10.0,1.0,0.0,4.0,45.0,49.0,2.0,6.0,2.0,0.0,0.0,110.0,2.0,1.0,2.0,4.0,2.0,6.0,2.0,0.0,0.0,18.0,0.0,8.0,81.0,2.0,187.0,11.0,4.0,0.0,1.0,1.0,10.0,2.0,1.0,6.0,13.0,58.0,0.0,17.0,3.0,3.0,0.0,27.0,27.0,2.0,31.0,40.0,0.0,1.0,5.0,0.0,3.0,21.0,18.0,0.0,47.0,17.0,2.0,4.0,2.0,6.0,0.0,1.0,0.0,88.0,1.0,16.0,11.0,1.0,2.0,0.0,37.0,61.0
Brazil,4.0,9.0,0.0,13.0,2.0,51.0,78.0,0.0,5.0,76.0,52.0,394.0,14.0,18.0,7.0,84.0,0.0,4.0,1.0,1.0,31.0,47.0,751.0,23.0,0.0,171.0,4.0,62.0,8.0,0.0,0.0,13.0,128.0,0.0,0.0,7.0,0.0,139.0,2.0,5.0,4.0,97.0,9.0,0.0,28.0,437.0,245.0,4.0,80.0,8.0,4.0,0.0,234.0,8.0,0.0,0.0,6.0,127.0,307.0,16.0,2.0,0.0,2.0,0.0,15.0,294.0,0.0,1968.0,98.0,8.0,0.0,0.0,4.0,14.0,6.0,3.0,13.0,24.0,89.0,0.0,201.0,3.0,10.0,0.0,72.0,399.0,12.0,271.0,115.0,9.0,6.0,81.0,0.0,13.0,43.0,18.0,0.0,159.0,194.0,6.0,45.0,74.0,3.0,2.0,8.0,0.0,222.0,2.0,35.0,74.0,12.0,35.0,0.0,358.0,1302.0
