,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Cabo Verde,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,141.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Italy,17.0,11.0,1.0,792.0,5.0,54.0,102.0,2.0,7.0,10.0,10.0,62.0,11.0,15.0,2.0,168.0,0.0,19012.0,0.0,0.0,52.0,76.0,38.0,68.0,1.0,272.0,16.0,64.0,10.0,0.0,52.0,9.0,270.0,3.0,0.0,7.0,1.0,94.0,28.0,5.0,30.0,47.0,3.0,0.0,22.0,255.0,582.0,7.0,343.0,302.0,3.0,0.0,376.0,11.0,0.0,0.0,135.0,20.0,64.0,6.0,0.0,1.0,7.0,0.0,69.0,197.0,14.0,621.0,115.0,17.0,1.0,0.0,13.0,43.0,23.0,42.0,95.0,131.0,117.0,1.0,26.0,345.0,29.0,1.0,36.0,169.0,764.0,229.0,103.0,5.0,70.0,14.0,0.0,7.0,10.0,132.0,11.0,189.0,77.0,19.0,95.0,16.0,0.0,107.0,0.0,1.0,75.0,1.0,33.0,53.0,1.0,32.0,0.0,31.0,93.0
United States,15.0,264.0,25.0,588.0,59.0,216.0,81.0,6.0,129.0,71.0,144.0,110.0,145.0,88.0,183.0,1604.0,12.0,32448.0,15.0,26.0,1678.0,440.0,203.0,94.0,36.0,1905.0,12.0,806.0,55.0,3.0,490.0,156.0,684.0,2.0,0.0,72.0,51.0,775.0,256.0,25.0,124.0,85.0,88.0,9.0,421.0,1193.0,1133.0,21.0,1285.0,480.0,94.0,3.0,3731.0,10.0,9.0,6.0,97.0,34.0,157.0,113.0,24.0,6.0,323.0,3.0,845.0,524.0,196.0,2304.0,115.0,43.0,1.0,20.0,88.0,183.0,268.0,100.0,223.0,1128.0,626.0,5.0,331.0,897.0,58.0,16.0,264.0,170.0,494.0,971.0,735.0,26.0,44.0,71.0,2.0,107.0,51.0,792.0,110.0,1186.0,279.0,160.0,131.0,201.0,14.0,12.0,49.0,14.0,316.0,15.0,463.0,368.0,3.0,453.0,0.0,280.0,761.0
Puerto Rico,1.0,0.0,0.0,55.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,11.0,0.0,307.0,0.0,0.0,12.0,1.0,12.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,13.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,3.0,6.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,4.0,3.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,16.0
Spain,48.0,39.0,3.0,338.0,10.0,52.0,47.0,0.0,7.0,40.0,21.0,3.0,16.0,34.0,5.0,82.0,4.0,7403.0,0.0,1.0,37.0,73.0,86.0,70.0,5.0,296.0,18.0,34.0,26.0,0.0,50.0,7.0,70.0,1.0,0.0,4.0,1.0,45.0,32.0,4.0,29.0,52.0,34.0,0.0,34.0,118.0,229.0,23.0,314.0,85.0,2.0,0.0,325.0,0.0,7.0,0.0,21.0,23.0,33.0,24.0,12.0,7.0,28.0,3.0,92.0,101.0,4.0,357.0,64.0,5.0,1.0,0.0,9.0,31.0,5.0,1.0,52.0,82.0,117.0,2.0,108.0,11.0,9.0,0.0,64.0,8.0,17.0,151.0,58.0,1.0,57.0,7.0,0.0,23.0,3.0,180.0,7.0,183.0,23.0,46.0,9.0,52.0,2.0,33.0,10.0,1.0,90.0,4.0,26.0,62.0,2.0,77.0,0.0,16.0,77.0
Japan,7.0,50.0,1.0,307.0,2.0,8.0,1.0,2.0,7.0,2.0,3.0,1.0,3.0,5.0,2.0,43.0,8.0,1705.0,0.0,2.0,60.0,41.0,35.0,8.0,0.0,116.0,3.0,45.0,94.0,0.0,3.0,1.0,50.0,0.0,0.0,9.0,5.0,78.0,14.0,3.0,1.0,3.0,0.0,0.0,6.0,60.0,87.0,12.0,36.0,18.0,1.0,0.0,123.0,26.0,0.0,42.0,1.0,1.0,15.0,3.0,0.0,1.0,6.0,0.0,57.0,43.0,12.0,100.0,7.0,1.0,1.0,0.0,8.0,31.0,12.0,0.0,10.0,142.0,26.0,0.0,3.0,14.0,3.0,0.0,5.0,25.0,37.0,25.0,11.0,6.0,1.0,8.0,0.0,6.0,1.0,30.0,11.0,55.0,41.0,2.0,17.0,20.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,14.0,0.0,4.0,0.0,13.0,28.0
Russian Federation,39.0,53.0,0.0,188.0,1.0,23.0,19.0,0.0,3.0,3.0,38.0,7.0,3.0,21.0,2.0,110.0,2.0,3996.0,33.0,2.0,74.0,19.0,26.0,52.0,3.0,184.0,45.0,96.0,39.0,6.0,9.0,2.0,48.0,0.0,0.0,1.0,1.0,281.0,4.0,2.0,4.0,24.0,4.0,0.0,71.0,101.0,40.0,1.0,16.0,10.0,1.0,0.0,1418.0,0.0,0.0,0.0,8.0,1.0,32.0,10.0,2.0,0.0,45.0,0.0,59.0,34.0,2.0,407.0,67.0,4.0,0.0,0.0,94.0,8.0,1.0,61.0,7.0,122.0,59.0,2.0,141.0,21.0,6.0,0.0,132.0,81.0,476.0,45.0,23.0,0.0,12.0,2.0,0.0,2.0,1.0,49.0,1.0,65.0,144.0,16.0,30.0,13.0,0.0,50.0,3.0,0.0,151.0,7.0,48.0,28.0,1.0,65.0,0.0,126.0,39.0
Portugal,5.0,0.0,1.0,148.0,0.0,8.0,5.0,0.0,1.0,1.0,4.0,6.0,11.0,3.0,1.0,99.0,0.0,3271.0,0.0,0.0,10.0,4.0,17.0,2.0,0.0,43.0,1.0,3.0,1.0,0.0,10.0,2.0,78.0,1.0,0.0,1.0,0.0,6.0,3.0,0.0,2.0,15.0,0.0,0.0,1.0,33.0,44.0,2.0,11.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,40.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0,14.0,26.0,1.0,116.0,13.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,19.0,11.0,17.0,0.0,23.0,0.0,5.0,0.0,9.0,5.0,15.0,39.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,25.0,1.0,74.0,20.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,46.0,0.0,7.0,9.0,0.0,9.0,0.0,15.0,30.0
China,2.0,149.0,2.0,642.0,5.0,19.0,32.0,0.0,16.0,6.0,8.0,3.0,13.0,26.0,7.0,223.0,0.0,5415.0,8.0,8.0,259.0,56.0,59.0,71.0,0.0,811.0,65.0,264.0,35.0,0.0,18.0,2.0,312.0,1.0,2.0,8.0,6.0,224.0,23.0,2.0,6.0,15.0,47.0,11.0,46.0,245.0,124.0,81.0,144.0,24.0,5.0,0.0,615.0,46.0,16.0,2.0,6.0,3.0,29.0,37.0,3.0,0.0,14.0,0.0,652.0,234.0,35.0,566.0,35.0,13.0,10.0,1.0,20.0,1380.0,6.0,11.0,66.0,4071.0,95.0,9.0,28.0,62.0,16.0,1.0,27.0,12.0,510.0,73.0,98.0,2.0,9.0,28.0,0.0,24.0,3.0,106.0,2.0,228.0,48.0,122.0,26.0,18.0,3.0,4.0,0.0,2.0,121.0,0.0,79.0,151.0,1.0,4.0,1.0,51.0,172.0
El Salvador,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,3.0,0.0,2.0,0.0,309.0,0.0,0.0,175.0,0.0,21.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,30.0
