,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Cabo Verde,3.0,2.0,0.0,14.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,14.0,0.0,638.0,0.0,0.0,15.0,3.0,7.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,3.0,18.0,1.0,3.0,1.0,5.0,0.0,5.0,27.0,31.0,0.0,11.0,5.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,7.0,15.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,14.0,12.0,135.0,1.0,2.0,2.0,0.0,6.0,0.0,4.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,8.0,5.0,0.0,1.0,0.0,0.0,9.0
Spain,39.0,4.0,2.0,47.0,12.0,73.0,148.0,1.0,10.0,25.0,32.0,20.0,12.0,85.0,2.0,156.0,4.0,12331.0,6.0,4.0,85.0,41.0,53.0,228.0,2.0,576.0,6.0,60.0,6.0,0.0,10.0,13.0,130.0,2.0,0.0,8.0,2.0,99.0,15.0,14.0,14.0,34.0,17.0,1.0,83.0,130.0,339.0,11.0,337.0,20.0,2.0,0.0,250.0,0.0,0.0,2.0,21.0,16.0,134.0,19.0,8.0,13.0,10.0,1.0,153.0,87.0,5.0,349.0,89.0,3.0,0.0,0.0,2.0,24.0,13.0,0.0,17.0,78.0,51.0,10.0,53.0,26.0,21.0,0.0,36.0,21.0,87.0,219.0,78.0,1.0,37.0,4.0,0.0,6.0,1.0,107.0,8.0,140.0,47.0,33.0,20.0,22.0,1.0,20.0,6.0,1.0,192.0,1.0,30.0,25.0,4.0,143.0,0.0,35.0,171.0
China,2.0,37.0,3.0,1050.0,4.0,18.0,32.0,0.0,43.0,8.0,27.0,12.0,8.0,42.0,8.0,745.0,0.0,5935.0,1.0,2.0,520.0,46.0,77.0,110.0,0.0,1721.0,105.0,410.0,42.0,0.0,20.0,14.0,147.0,0.0,0.0,4.0,0.0,153.0,40.0,6.0,12.0,11.0,36.0,55.0,94.0,346.0,184.0,42.0,376.0,26.0,3.0,0.0,1592.0,35.0,7.0,6.0,11.0,0.0,18.0,8.0,0.0,5.0,14.0,0.0,1090.0,202.0,120.0,853.0,23.0,11.0,2.0,5.0,13.0,1501.0,9.0,8.0,74.0,3167.0,84.0,2.0,50.0,93.0,15.0,4.0,30.0,38.0,1391.0,102.0,51.0,2.0,2.0,8.0,0.0,17.0,2.0,159.0,1.0,406.0,32.0,11.0,32.0,23.0,0.0,4.0,0.0,1.0,157.0,0.0,64.0,210.0,1.0,15.0,55.0,41.0,200.0
Viet Nam,2.0,1.0,3.0,76.0,0.0,18.0,0.0,0.0,2.0,0.0,6.0,2.0,3.0,1.0,0.0,50.0,0.0,1202.0,0.0,1.0,22.0,7.0,9.0,2.0,3.0,41.0,0.0,21.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,0.0,0.0,11.0,6.0,0.0,0.0,2.0,2.0,0.0,1.0,30.0,90.0,1.0,8.0,3.0,0.0,0.0,84.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,22.0,28.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3.0,597.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,50.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.0,3.0,0.0,1.0,1.0,4.0,5.0
Italy,16.0,1.0,2.0,85.0,18.0,68.0,129.0,0.0,15.0,16.0,24.0,42.0,4.0,42.0,2.0,227.0,0.0,25864.0,1.0,2.0,94.0,110.0,71.0,120.0,2.0,562.0,4.0,101.0,16.0,0.0,19.0,1.0,557.0,1.0,0.0,17.0,0.0,53.0,54.0,5.0,8.0,29.0,4.0,1.0,25.0,216.0,400.0,2.0,554.0,434.0,0.0,1.0,414.0,1.0,1.0,0.0,124.0,22.0,84.0,10.0,6.0,2.0,30.0,0.0,152.0,261.0,3.0,656.0,78.0,8.0,0.0,0.0,8.0,75.0,5.0,19.0,79.0,118.0,130.0,3.0,53.0,72.0,16.0,0.0,96.0,184.0,1341.0,117.0,85.0,0.0,37.0,4.0,1.0,11.0,7.0,178.0,2.0,220.0,35.0,19.0,40.0,18.0,0.0,13.0,0.0,2.0,99.0,6.0,93.0,68.0,0.0,55.0,0.0,23.0,163.0
United Kingdom,1.0,16.0,2.0,286.0,10.0,47.0,8.0,1.0,156.0,16.0,31.0,27.0,32.0,65.0,15.0,812.0,1.0,19269.0,0.0,38.0,554.0,83.0,83.0,127.0,3.0,1072.0,11.0,492.0,19.0,0.0,90.0,14.0,306.0,1.0,0.0,9.0,5.0,472.0,41.0,9.0,85.0,22.0,18.0,2.0,205.0,477.0,361.0,17.0,173.0,65.0,10.0,0.0,3246.0,9.0,1.0,2.0,31.0,16.0,98.0,31.0,7.0,7.0,58.0,1.0,464.0,400.0,18.0,813.0,98.0,56.0,0.0,2.0,96.0,114.0,20.0,17.0,54.0,151.0,230.0,4.0,66.0,260.0,4.0,4.0,91.0,46.0,411.0,174.0,433.0,1.0,27.0,29.0,0.0,25.0,19.0,306.0,2.0,497.0,47.0,140.0,31.0,31.0,4.0,19.0,2.0,2.0,276.0,4.0,368.0,49.0,8.0,17.0,0.0,117.0,306.0
Argentina,3.0,1.0,0.0,17.0,3.0,6.0,79.0,0.0,2.0,32.0,6.0,13.0,2.0,9.0,0.0,21.0,0.0,2898.0,0.0,4.0,42.0,18.0,181.0,20.0,0.0,95.0,10.0,26.0,6.0,0.0,2.0,1.0,19.0,0.0,0.0,1.0,0.0,12.0,5.0,0.0,0.0,3.0,46.0,0.0,71.0,78.0,38.0,7.0,18.0,1.0,2.0,0.0,55.0,0.0,0.0,0.0,2.0,2.0,388.0,4.0,0.0,1.0,0.0,0.0,26.0,14.0,0.0,93.0,3.0,0.0,0.0,0.0,6.0,1.0,5.0,20.0,8.0,172.0,17.0,0.0,65.0,11.0,1.0,0.0,15.0,22.0,27.0,75.0,6.0,0.0,7.0,10.0,0.0,1.0,1.0,16.0,1.0,65.0,15.0,24.0,5.0,11.0,0.0,37.0,4.0,0.0,38.0,0.0,13.0,13.0,0.0,2.0,0.0,30.0,87.0
Japan,6.0,5.0,2.0,132.0,5.0,4.0,2.0,1.0,14.0,1.0,2.0,1.0,8.0,8.0,2.0,132.0,0.0,3812.0,0.0,0.0,76.0,34.0,39.0,5.0,0.0,87.0,0.0,90.0,98.0,0.0,14.0,0.0,82.0,2.0,0.0,7.0,0.0,114.0,8.0,0.0,5.0,8.0,1.0,0.0,6.0,33.0,92.0,22.0,65.0,17.0,2.0,0.0,390.0,7.0,3.0,21.0,5.0,0.0,20.0,3.0,0.0,0.0,11.0,0.0,39.0,27.0,1.0,156.0,11.0,2.0,1.0,0.0,16.0,36.0,10.0,4.0,18.0,193.0,25.0,0.0,6.0,25.0,7.0,2.0,13.0,19.0,91.0,26.0,8.0,1.0,4.0,6.0,0.0,4.0,4.0,11.0,5.0,137.0,10.0,6.0,15.0,4.0,0.0,1.0,1.0,0.0,33.0,0.0,19.0,20.0,1.0,3.0,0.0,5.0,234.0
Indonesia,1.0,7.0,3.0,28.0,1.0,32.0,5.0,1.0,2.0,1.0,5.0,50.0,2.0,9.0,2.0,89.0,0.0,2974.0,0.0,0.0,66.0,9.0,159.0,7.0,0.0,114.0,5.0,54.0,1.0,0.0,1.0,4.0,43.0,3.0,0.0,10.0,1.0,18.0,3.0,0.0,4.0,7.0,2.0,3.0,23.0,83.0,57.0,4.0,49.0,14.0,3.0,0.0,308.0,0.0,0.0,0.0,1.0,2.0,24.0,11.0,0.0,0.0,3.0,0.0,52.0,88.0,0.0,179.0,6.0,4.0,0.0,2.0,4.0,12.0,23.0,2.0,11.0,71.0,21.0,1.0,19.0,10.0,7.0,0.0,19.0,3.0,79.0,43.0,19.0,0.0,4.0,5.0,0.0,0.0,3.0,11.0,22.0,89.0,10.0,0.0,12.0,21.0,1.0,2.0,5.0,2.0,81.0,0.0,26.0,5.0,2.0,1.0,1.0,43.0,160.0
Malaysia,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,142.0,7.0,995.0,0.0,0.0,20.0,1.0,21.0,0.0,0.0,39.0,0.0,31.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,13.0,7.0,0.0,0.0,0.0,2.0,5.0,3.0,18.0,22.0,0.0,1.0,0.0,5.0,0.0,49.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,150.0,12.0,1.0,12.0,3.0,0.0,0.0,20.0,0.0,77.0,11.0,1.0,6.0,76.0,9.0,0.0,14.0,5.0,0.0,0.0,2.0,0.0,40.0,3.0,31.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,9.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,4.0,0.0,2.0,0.0,2.0,25.0
United States,7.0,127.0,28.0,257.0,93.0,150.0,90.0,4.0,190.0,99.0,140.0,138.0,180.0,133.0,60.0,2923.0,1.0,35397.0,24.0,16.0,2402.0,427.0,333.0,103.0,15.0,3629.0,49.0,817.0,85.0,0.0,115.0,123.0,720.0,1.0,1.0,49.0,48.0,583.0,218.0,55.0,100.0,116.0,111.0,4.0,378.0,962.0,1250.0,28.0,930.0,354.0,63.0,2.0,5368.0,8.0,10.0,13.0,120.0,21.0,211.0,65.0,21.0,11.0,410.0,1.0,1375.0,690.0,95.0,2153.0,145.0,40.0,1.0,11.0,161.0,138.0,94.0,88.0,246.0,843.0,688.0,5.0,357.0,707.0,48.0,21.0,222.0,113.0,814.0,953.0,768.0,16.0,51.0,50.0,3.0,65.0,57.0,797.0,33.0,1204.0,378.0,111.0,179.0,139.0,9.0,16.0,29.0,17.0,526.0,18.0,376.0,291.0,5.0,290.0,2.0,418.0,1489.0
Mexico,1.0,7.0,2.0,12.0,2.0,11.0,32.0,0.0,3.0,21.0,30.0,22.0,2.0,48.0,9.0,31.0,0.0,3586.0,0.0,2.0,26.0,8.0,132.0,15.0,0.0,114.0,0.0,42.0,8.0,0.0,2.0,1.0,24.0,0.0,0.0,2.0,0.0,28.0,1.0,0.0,6.0,22.0,4.0,1.0,24.0,80.0,69.0,1.0,41.0,2.0,0.0,0.0,152.0,0.0,0.0,0.0,1.0,2.0,32.0,4.0,0.0,0.0,6.0,0.0,34.0,36.0,0.0,151.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,16.0,43.0,0.0,25.0,18.0,16.0,0.0,47.0,37.0,51.0,91.0,12.0,6.0,3.0,2.0,0.0,4.0,1.0,52.0,2.0,64.0,27.0,0.0,10.0,4.0,0.0,2.0,2.0,0.0,61.0,0.0,31.0,13.0,0.0,11.0,0.0,17.0,132.0
