,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,77.0,7.0,1.0,13.0,4.0,47.0,113.0,0.0,6.0,42.0,16.0,115.0,77.0,42.0,6.0,51.0,5.0,3.0,1.0,0.0,35.0,28.0,124.0,57.0,0.0,135.0,6.0,41.0,4.0,0.0,2.0,1.0,238.0,6.0,0.0,1.0,3.0,395.0,16.0,1.0,66.0,38.0,5.0,0.0,53.0,144.0,437.0,1.0,122.0,13.0,0.0,0.0,94.0,0.0,0.0,3.0,52.0,18.0,42.0,9.0,6.0,0.0,17.0,0.0,3.0,90.0,3.0,523.0,204.0,52.0,0.0,0.0,9.0,21.0,2.0,5.0,9.0,40.0,32.0,3.0,65.0,6.0,16.0,0.0,40.0,17.0,8.0,296.0,162.0,1.0,34.0,4.0,0.0,6.0,5.0,30.0,1.0,78.0,95.0,43.0,15.0,37.0,0.0,51.0,19.0,0.0,193.0,32.0,30.0,27.0,1.0,8.0,0.0,15.0,164.0
Italy,47.0,14.0,1.0,50.0,13.0,34.0,41.0,1.0,8.0,23.0,91.0,143.0,22.0,10.0,2.0,91.0,1.0,26.0,0.0,4.0,32.0,30.0,145.0,55.0,0.0,206.0,17.0,42.0,35.0,0.0,8.0,1.0,560.0,4.0,0.0,8.0,0.0,146.0,61.0,3.0,8.0,108.0,1.0,0.0,76.0,287.0,465.0,3.0,212.0,90.0,0.0,0.0,261.0,2.0,1.0,1.0,276.0,22.0,227.0,25.0,5.0,0.0,28.0,2.0,11.0,113.0,6.0,1030.0,722.0,18.0,1.0,0.0,43.0,141.0,1.0,94.0,95.0,22.0,192.0,8.0,28.0,24.0,29.0,0.0,72.0,414.0,2.0,251.0,131.0,20.0,173.0,4.0,5.0,10.0,3.0,38.0,0.0,115.0,60.0,44.0,183.0,44.0,0.0,8.0,3.0,2.0,189.0,0.0,42.0,64.0,1.0,108.0,0.0,28.0,205.0
Turkey,2.0,17.0,0.0,6.0,2.0,3.0,6.0,0.0,1.0,0.0,27.0,1.0,3.0,20.0,0.0,97.0,12.0,2.0,2.0,1.0,22.0,5.0,7.0,132.0,0.0,30.0,6.0,7.0,3.0,0.0,6.0,0.0,28.0,2.0,0.0,0.0,0.0,216.0,32.0,0.0,1.0,1.0,2.0,0.0,27.0,106.0,56.0,0.0,37.0,3.0,2.0,0.0,123.0,0.0,0.0,0.0,3.0,4.0,22.0,4.0,0.0,0.0,15.0,0.0,8.0,39.0,0.0,216.0,29.0,32.0,0.0,0.0,10.0,2.0,0.0,13.0,3.0,22.0,50.0,0.0,297.0,75.0,0.0,0.0,34.0,14.0,26.0,72.0,85.0,0.0,64.0,7.0,0.0,5.0,9.0,6.0,0.0,51.0,14.0,1.0,14.0,6.0,0.0,0.0,0.0,10.0,152.0,0.0,21.0,25.0,6.0,68.0,1.0,5.0,23.0
Japan,7.0,5.0,1.0,27.0,2.0,24.0,1.0,5.0,15.0,5.0,2.0,4.0,4.0,34.0,2.0,109.0,0.0,4.0,0.0,0.0,119.0,7.0,27.0,13.0,0.0,77.0,2.0,35.0,46.0,0.0,6.0,0.0,40.0,0.0,0.0,4.0,77.0,160.0,6.0,3.0,7.0,12.0,1.0,0.0,13.0,26.0,34.0,3.0,37.0,13.0,0.0,0.0,170.0,11.0,3.0,74.0,2.0,0.0,164.0,0.0,1.0,0.0,4.0,0.0,8.0,56.0,9.0,264.0,17.0,0.0,0.0,0.0,2.0,22.0,0.0,6.0,26.0,22.0,10.0,0.0,25.0,5.0,1.0,1.0,3.0,93.0,17.0,62.0,19.0,1.0,0.0,4.0,0.0,1.0,14.0,7.0,0.0,95.0,14.0,32.0,2.0,3.0,1.0,0.0,2.0,0.0,42.0,0.0,14.0,5.0,0.0,2.0,0.0,9.0,51.0
France,4.0,11.0,3.0,64.0,4.0,8.0,17.0,0.0,0.0,2.0,91.0,158.0,11.0,21.0,5.0,379.0,0.0,8.0,2.0,20.0,81.0,18.0,195.0,95.0,0.0,234.0,6.0,56.0,6.0,0.0,9.0,0.0,301.0,1.0,0.0,5.0,2.0,376.0,37.0,2.0,28.0,44.0,0.0,0.0,20.0,99.0,65.0,1.0,34.0,9.0,7.0,0.0,571.0,0.0,1.0,0.0,12.0,3.0,180.0,14.0,113.0,0.0,176.0,0.0,12.0,171.0,0.0,663.0,90.0,4.0,0.0,0.0,14.0,27.0,4.0,8.0,29.0,7.0,48.0,6.0,22.0,47.0,7.0,0.0,20.0,36.0,10.0,45.0,178.0,7.0,5.0,13.0,2.0,8.0,13.0,19.0,0.0,198.0,40.0,41.0,65.0,20.0,0.0,3.0,2.0,0.0,158.0,3.0,75.0,22.0,1.0,39.0,0.0,103.0,282.0
Russian Federation,12.0,64.0,22.0,57.0,18.0,26.0,44.0,0.0,7.0,1.0,55.0,16.0,26.0,22.0,0.0,345.0,7.0,3.0,6.0,0.0,37.0,18.0,97.0,81.0,0.0,226.0,178.0,57.0,9.0,32.0,3.0,0.0,147.0,0.0,0.0,20.0,1.0,395.0,10.0,30.0,3.0,12.0,8.0,0.0,124.0,129.0,66.0,1.0,29.0,4.0,0.0,0.0,1004.0,2.0,0.0,1.0,0.0,3.0,14.0,9.0,5.0,0.0,274.0,0.0,12.0,53.0,2.0,843.0,42.0,7.0,0.0,0.0,47.0,1.0,0.0,35.0,6.0,33.0,78.0,0.0,171.0,8.0,4.0,0.0,142.0,93.0,7.0,57.0,34.0,0.0,5.0,4.0,0.0,12.0,35.0,11.0,20.0,81.0,43.0,6.0,19.0,20.0,4.0,37.0,22.0,0.0,449.0,16.0,145.0,47.0,0.0,9.0,0.0,59.0,79.0
United Kingdom,1.0,22.0,5.0,14.0,7.0,36.0,7.0,1.0,25.0,7.0,46.0,36.0,84.0,43.0,4.0,393.0,0.0,14.0,43.0,28.0,372.0,47.0,36.0,41.0,2.0,297.0,7.0,327.0,12.0,0.0,51.0,5.0,214.0,5.0,0.0,15.0,7.0,388.0,56.0,3.0,208.0,35.0,26.0,0.0,48.0,166.0,489.0,5.0,179.0,61.0,9.0,0.0,685.0,5.0,1.0,2.0,47.0,17.0,65.0,18.0,32.0,0.0,105.0,1.0,14.0,167.0,3.0,416.0,165.0,16.0,3.0,0.0,51.0,21.0,16.0,23.0,29.0,78.0,75.0,3.0,69.0,52.0,5.0,2.0,47.0,88.0,31.0,264.0,167.0,7.0,10.0,12.0,0.0,22.0,15.0,52.0,1.0,96.0,101.0,111.0,12.0,29.0,4.0,15.0,33.0,4.0,132.0,0.0,115.0,30.0,2.0,20.0,0.0,31.0,149.0
"Venezuela, Bolivarian Republic of",3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,42.0,7.0,34.0,1.0,12.0,0.0,67.0,0.0,0.0,0.0,0.0,29.0,0.0,61.0,340.0,0.0,67.0,1.0,42.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,9.0,4.0,1.0,0.0,2.0,2.0,0.0,63.0,83.0,22.0,0.0,4.0,3.0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,457.0,10.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,57.0,0.0,4.0,0.0,0.0,0.0,41.0,26.0,0.0,47.0,4.0,0.0,6.0,3.0,0.0,13.0,1.0,2.0,0.0,7.0,5.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,62.0,0.0,23.0,6.0,0.0,0.0,0.0,19.0,94.0
Egypt,1.0,0.0,0.0,106.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,6.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,199.0,0.0,36.0,1.0,152.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,130.0,3.0,2.0,1.0,3.0,0.0,0.0,5.0,11.0,100.0,0.0,1.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,38.0,1.0,2.0,0.0,0.0,1.0,21.0,3.0,2.0,9.0,0.0,78.0,7.0,31.0,0.0,0.0,0.0,3.0,10.0,0.0,42.0,8.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,23.0,6.0,1.0,1.0,0.0,13.0,3.0,0.0,0.0,34.0,0.0,7.0,72.0,2.0,2.0,0.0,10.0,7.0
United States,11.0,87.0,12.0,158.0,66.0,185.0,108.0,5.0,72.0,104.0,385.0,148.0,180.0,132.0,83.0,2551.0,1.0,114.0,81.0,26.0,1183.0,591.0,361.0,135.0,48.0,1780.0,16.0,1086.0,136.0,0.0,302.0,58.0,1149.0,10.0,0.0,29.0,49.0,743.0,270.0,23.0,103.0,100.0,66.0,3.0,943.0,2201.0,2212.0,17.0,1272.0,445.0,69.0,1.0,2510.0,16.0,3.0,15.0,283.0,21.0,163.0,28.0,15.0,0.0,416.0,4.0,200.0,556.0,32.0,4921.0,224.0,226.0,2.0,9.0,124.0,108.0,21.0,212.0,172.0,236.0,380.0,13.0,442.0,879.0,48.0,12.0,175.0,575.0,102.0,1360.0,755.0,38.0,55.0,27.0,0.0,152.0,48.0,316.0,2.0,489.0,246.0,174.0,193.0,294.0,8.0,31.0,50.0,6.0,544.0,4.0,402.0,284.0,0.0,191.0,2.0,272.0,1317.0
