,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Brazil,2.0,1.0,10.0,110.0,14.0,101.0,55.0,2.0,10.0,82.0,26.0,424.0,6.0,38.0,3.0,131.0,0.0,7538.0,8.0,5.0,39.0,71.0,1171.0,37.0,0.0,90.0,2.0,44.0,1.0,0.0,36.0,7.0,162.0,2.0,0.0,44.0,0.0,132.0,9.0,18.0,9.0,154.0,1.0,0.0,48.0,335.0,119.0,9.0,156.0,25.0,12.0,2.0,986.0,13.0,0.0,1.0,1.0,88.0,548.0,76.0,1.0,0.0,10.0,1.0,40.0,261.0,23.0,1187.0,64.0,0.0,0.0,0.0,8.0,52.0,32.0,2.0,16.0,60.0,288.0,2.0,239.0,16.0,30.0,0.0,121.0,75.0,52.0,206.0,85.0,1.0,36.0,99.0,1.0,10.0,8.0,41.0,8.0,1526.0,129.0,30.0,44.0,78.0,5.0,1.0,7.0,3.0,123.0,0.0,54.0,89.0,6.0,8.0,0.0,283.0,1103.0
Mexico,1.0,3.0,3.0,172.0,7.0,11.0,32.0,0.0,49.0,33.0,23.0,16.0,8.0,52.0,5.0,69.0,0.0,3263.0,0.0,0.0,24.0,16.0,127.0,22.0,1.0,69.0,2.0,22.0,8.0,1.0,6.0,5.0,36.0,0.0,0.0,3.0,2.0,59.0,4.0,1.0,6.0,19.0,2.0,0.0,25.0,110.0,111.0,3.0,71.0,4.0,2.0,0.0,122.0,0.0,0.0,0.0,0.0,3.0,41.0,5.0,0.0,3.0,3.0,0.0,19.0,43.0,0.0,163.0,2.0,3.0,0.0,0.0,13.0,3.0,13.0,7.0,3.0,30.0,12.0,0.0,62.0,14.0,41.0,0.0,69.0,19.0,24.0,124.0,54.0,1.0,12.0,2.0,0.0,17.0,3.0,44.0,7.0,124.0,35.0,3.0,6.0,9.0,1.0,5.0,7.0,1.0,34.0,1.0,38.0,13.0,0.0,1.0,0.0,7.0,128.0
Italy,27.0,5.0,2.0,942.0,9.0,69.0,174.0,1.0,40.0,27.0,12.0,54.0,20.0,15.0,4.0,300.0,0.0,27727.0,0.0,2.0,61.0,78.0,39.0,123.0,1.0,313.0,21.0,78.0,15.0,0.0,86.0,3.0,242.0,4.0,0.0,17.0,2.0,84.0,72.0,5.0,32.0,70.0,2.0,0.0,44.0,383.0,658.0,15.0,437.0,355.0,2.0,0.0,530.0,2.0,0.0,1.0,163.0,23.0,107.0,7.0,4.0,1.0,23.0,0.0,82.0,143.0,14.0,1025.0,239.0,12.0,1.0,0.0,21.0,73.0,16.0,63.0,141.0,153.0,171.0,2.0,43.0,297.0,14.0,2.0,80.0,296.0,943.0,401.0,245.0,1.0,43.0,18.0,0.0,14.0,11.0,122.0,1.0,329.0,110.0,19.0,84.0,25.0,0.0,93.0,0.0,10.0,83.0,1.0,57.0,108.0,1.0,23.0,0.0,22.0,119.0
Costa Rica,3.0,0.0,4.0,4.0,1.0,10.0,6.0,0.0,1.0,3.0,3.0,4.0,1.0,5.0,0.0,10.0,0.0,831.0,7.0,0.0,0.0,1.0,29.0,5.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,13.0,21.0,22.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,4.0,1.0,0.0,10.0,9.0,3.0,8.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,18.0,5.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,20.0
Norway,2.0,2.0,5.0,103.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,5.0,1.0,2.0,0.0,553.0,2.0,0.0,5.0,3.0,7.0,5.0,0.0,19.0,11.0,17.0,1.0,0.0,12.0,2.0,16.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,4.0,1.0,1.0,0.0,27.0,21.0,27.0,1.0,14.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,11.0,17.0,0.0,36.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,10.0,7.0,4.0,0.0,2.0,103.0,1.0,0.0,3.0,0.0,8.0,9.0,46.0,0.0,2.0,1.0,0.0,7.0,1.0,3.0,0.0,20.0,13.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,18.0,0.0,5.0,10.0,0.0,0.0,0.0,2.0,31.0
Spain,42.0,3.0,3.0,973.0,17.0,133.0,100.0,0.0,37.0,61.0,46.0,14.0,79.0,67.0,4.0,214.0,4.0,10672.0,2.0,3.0,98.0,83.0,132.0,160.0,2.0,469.0,35.0,71.0,31.0,0.0,77.0,14.0,156.0,3.0,0.0,2.0,48.0,202.0,64.0,2.0,54.0,94.0,39.0,0.0,303.0,227.0,420.0,54.0,502.0,93.0,1.0,0.0,742.0,0.0,0.0,2.0,41.0,12.0,62.0,33.0,15.0,9.0,18.0,1.0,137.0,143.0,36.0,447.0,115.0,4.0,1.0,0.0,6.0,34.0,4.0,5.0,35.0,64.0,107.0,21.0,155.0,28.0,6.0,1.0,84.0,14.0,51.0,318.0,206.0,1.0,118.0,9.0,0.0,59.0,4.0,160.0,11.0,239.0,83.0,33.0,16.0,60.0,0.0,25.0,6.0,0.0,231.0,11.0,44.0,130.0,1.0,36.0,0.0,32.0,123.0
Russian Federation,37.0,132.0,0.0,359.0,7.0,36.0,95.0,0.0,4.0,4.0,65.0,15.0,7.0,81.0,3.0,123.0,13.0,6640.0,28.0,3.0,316.0,27.0,33.0,363.0,6.0,334.0,75.0,95.0,31.0,24.0,9.0,8.0,82.0,0.0,0.0,2.0,8.0,263.0,9.0,0.0,6.0,11.0,83.0,1.0,75.0,78.0,46.0,10.0,24.0,10.0,2.0,0.0,1432.0,2.0,0.0,2.0,9.0,2.0,46.0,67.0,1.0,1.0,114.0,0.0,56.0,57.0,5.0,462.0,31.0,16.0,0.0,0.0,28.0,11.0,2.0,32.0,22.0,163.0,185.0,9.0,225.0,42.0,22.0,0.0,124.0,98.0,371.0,59.0,34.0,1.0,19.0,5.0,0.0,8.0,4.0,65.0,2.0,50.0,185.0,16.0,18.0,28.0,0.0,70.0,3.0,0.0,227.0,25.0,139.0,56.0,1.0,18.0,0.0,116.0,51.0
Guatemala,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,173.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,8.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,7.0
Albania,1.0,21.0,0.0,259.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,283.0,0.0,1856.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,36.0,1.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,41.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,51.0
Japan,8.0,39.0,2.0,357.0,0.0,4.0,3.0,0.0,9.0,1.0,56.0,12.0,3.0,11.0,2.0,40.0,0.0,1905.0,2.0,3.0,62.0,58.0,33.0,14.0,0.0,107.0,1.0,51.0,104.0,0.0,7.0,0.0,73.0,1.0,0.0,10.0,16.0,129.0,12.0,1.0,9.0,9.0,2.0,0.0,17.0,90.0,79.0,15.0,56.0,26.0,1.0,0.0,223.0,38.0,0.0,64.0,3.0,1.0,21.0,3.0,0.0,1.0,4.0,0.0,61.0,29.0,15.0,119.0,7.0,1.0,0.0,0.0,11.0,30.0,6.0,3.0,14.0,146.0,19.0,3.0,3.0,22.0,1.0,2.0,22.0,20.0,56.0,19.0,10.0,2.0,2.0,6.0,0.0,6.0,0.0,33.0,3.0,82.0,48.0,4.0,7.0,26.0,0.0,0.0,1.0,0.0,35.0,0.0,4.0,24.0,0.0,4.0,0.0,20.0,42.0
