,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,21.0,12.0,2.0,1087.0,9.0,61.0,173.0,1.0,40.0,26.0,15.0,51.0,19.0,15.0,4.0,300.0,0.0,27624.0,0.0,2.0,64.0,79.0,39.0,125.0,1.0,302.0,20.0,77.0,14.0,0.0,91.0,3.0,247.0,3.0,0.0,14.0,2.0,83.0,68.0,5.0,34.0,71.0,2.0,0.0,40.0,390.0,709.0,14.0,442.0,363.0,2.0,0.0,553.0,2.0,0.0,1.0,167.0,23.0,106.0,7.0,3.0,1.0,23.0,0.0,84.0,146.0,15.0,1028.0,247.0,13.0,1.0,0.0,21.0,68.0,16.0,62.0,144.0,157.0,172.0,2.0,46.0,346.0,14.0,2.0,88.0,289.0,968.0,380.0,229.0,1.0,58.0,18.0,0.0,12.0,10.0,123.0,1.0,344.0,110.0,20.0,87.0,24.0,0.0,94.0,0.0,10.0,83.0,1.0,58.0,110.0,1.0,21.0,0.0,22.0,115.0
Brazil,2.0,1.0,10.0,92.0,14.0,102.0,53.0,2.0,10.0,79.0,27.0,408.0,6.0,37.0,3.0,130.0,0.0,7572.0,8.0,32.0,40.0,72.0,1083.0,35.0,0.0,90.0,2.0,43.0,1.0,0.0,35.0,6.0,169.0,2.0,0.0,44.0,0.0,131.0,8.0,18.0,7.0,155.0,0.0,0.0,46.0,339.0,117.0,9.0,158.0,25.0,12.0,2.0,973.0,13.0,0.0,1.0,1.0,99.0,543.0,76.0,1.0,0.0,10.0,1.0,43.0,259.0,23.0,1139.0,61.0,0.0,0.0,0.0,7.0,52.0,32.0,2.0,17.0,62.0,266.0,1.0,241.0,15.0,31.0,0.0,122.0,80.0,48.0,208.0,100.0,1.0,33.0,98.0,1.0,9.0,8.0,39.0,8.0,1507.0,128.0,67.0,45.0,82.0,5.0,1.0,7.0,3.0,121.0,0.0,54.0,79.0,6.0,7.0,0.0,279.0,1088.0
Mexico,1.0,3.0,4.0,154.0,8.0,10.0,30.0,0.0,49.0,33.0,23.0,16.0,7.0,52.0,5.0,67.0,0.0,3278.0,0.0,0.0,27.0,17.0,131.0,23.0,1.0,68.0,0.0,22.0,8.0,1.0,6.0,5.0,36.0,0.0,0.0,3.0,2.0,61.0,6.0,1.0,6.0,19.0,2.0,0.0,24.0,106.0,112.0,3.0,75.0,5.0,3.0,0.0,123.0,0.0,0.0,0.0,0.0,2.0,41.0,6.0,0.0,3.0,3.0,0.0,19.0,45.0,0.0,164.0,2.0,3.0,0.0,0.0,12.0,3.0,13.0,7.0,4.0,40.0,11.0,0.0,57.0,14.0,43.0,0.0,67.0,17.0,18.0,127.0,59.0,2.0,13.0,2.0,0.0,15.0,3.0,44.0,7.0,121.0,34.0,3.0,3.0,9.0,1.0,5.0,7.0,2.0,34.0,1.0,39.0,12.0,0.0,1.0,0.0,8.0,133.0
Costa Rica,3.0,0.0,4.0,4.0,1.0,10.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,5.0,0.0,10.0,0.0,824.0,6.0,0.0,0.0,1.0,25.0,6.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,9.0,22.0,22.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,40.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,4.0,1.0,0.0,10.0,10.0,1.0,8.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,17.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,19.0
Norway,2.0,2.0,5.0,122.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,6.0,1.0,2.0,0.0,557.0,2.0,0.0,5.0,3.0,7.0,6.0,0.0,20.0,10.0,17.0,1.0,0.0,12.0,2.0,17.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,4.0,1.0,1.0,0.0,24.0,18.0,24.0,1.0,14.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,6.0,0.0,0.0,1.0,11.0,19.0,0.0,37.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,10.0,7.0,4.0,0.0,2.0,111.0,1.0,0.0,3.0,0.0,7.0,8.0,46.0,0.0,2.0,1.0,0.0,6.0,1.0,3.0,0.0,20.0,12.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,18.0,0.0,4.0,10.0,0.0,0.0,0.0,2.0,30.0
Spain,41.0,2.0,3.0,964.0,16.0,133.0,93.0,0.0,37.0,61.0,46.0,15.0,79.0,60.0,4.0,206.0,4.0,10621.0,2.0,3.0,87.0,80.0,134.0,156.0,2.0,419.0,43.0,71.0,32.0,0.0,77.0,8.0,134.0,2.0,0.0,2.0,2.0,142.0,64.0,3.0,54.0,106.0,39.0,0.0,287.0,235.0,400.0,58.0,496.0,99.0,1.0,0.0,742.0,0.0,0.0,2.0,44.0,24.0,58.0,33.0,15.0,8.0,17.0,1.0,137.0,147.0,4.0,448.0,114.0,4.0,1.0,0.0,6.0,38.0,4.0,5.0,53.0,92.0,104.0,21.0,154.0,27.0,6.0,1.0,92.0,14.0,50.0,318.0,201.0,1.0,122.0,10.0,0.0,59.0,4.0,161.0,11.0,240.0,82.0,43.0,14.0,51.0,0.0,25.0,8.0,0.0,228.0,11.0,46.0,124.0,1.0,22.0,0.0,34.0,118.0
Russian Federation,37.0,134.0,0.0,348.0,5.0,36.0,94.0,0.0,4.0,4.0,66.0,15.0,6.0,71.0,3.0,124.0,13.0,6692.0,28.0,3.0,316.0,26.0,33.0,359.0,6.0,341.0,74.0,97.0,31.0,24.0,8.0,8.0,84.0,0.0,0.0,2.0,8.0,258.0,9.0,0.0,7.0,14.0,82.0,1.0,73.0,77.0,47.0,9.0,26.0,10.0,2.0,0.0,1459.0,2.0,0.0,2.0,9.0,2.0,46.0,64.0,2.0,1.0,101.0,0.0,58.0,55.0,5.0,475.0,31.0,16.0,0.0,0.0,27.0,10.0,2.0,61.0,23.0,173.0,186.0,9.0,230.0,42.0,23.0,0.0,129.0,97.0,394.0,61.0,37.0,0.0,18.0,5.0,0.0,8.0,4.0,66.0,2.0,50.0,183.0,16.0,20.0,30.0,0.0,68.0,4.0,0.0,226.0,25.0,130.0,53.0,1.0,17.0,0.0,113.0,51.0
Guatemala,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,173.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,2.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,8.0
Albania,1.0,21.0,0.0,253.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,276.0,0.0,1789.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,35.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,42.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,51.0
Japan,8.0,39.0,2.0,406.0,0.0,4.0,3.0,0.0,8.0,1.0,54.0,12.0,3.0,10.0,2.0,40.0,0.0,1930.0,2.0,2.0,60.0,57.0,32.0,14.0,0.0,104.0,1.0,50.0,100.0,0.0,8.0,1.0,71.0,1.0,0.0,10.0,16.0,114.0,10.0,1.0,8.0,9.0,2.0,0.0,17.0,98.0,75.0,16.0,55.0,26.0,1.0,0.0,224.0,38.0,0.0,65.0,3.0,1.0,21.0,3.0,0.0,1.0,4.0,0.0,60.0,29.0,14.0,133.0,6.0,1.0,0.0,0.0,11.0,29.0,7.0,3.0,13.0,141.0,19.0,3.0,3.0,19.0,1.0,2.0,22.0,28.0,53.0,23.0,9.0,2.0,2.0,6.0,0.0,5.0,0.0,35.0,3.0,83.0,49.0,2.0,16.0,27.0,0.0,0.0,1.0,0.0,32.0,0.0,4.0,24.0,0.0,4.0,0.0,20.0,43.0
