,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
China,3.0,151.0,1.0,658.0,5.0,19.0,32.0,0.0,15.0,6.0,8.0,3.0,13.0,30.0,8.0,238.0,0.0,5278.0,7.0,8.0,269.0,53.0,62.0,72.0,0.0,819.0,65.0,265.0,34.0,0.0,16.0,2.0,312.0,1.0,2.0,7.0,6.0,224.0,22.0,2.0,7.0,15.0,48.0,11.0,47.0,243.0,139.0,79.0,142.0,20.0,4.0,0.0,646.0,46.0,16.0,2.0,6.0,4.0,29.0,37.0,2.0,0.0,14.0,0.0,648.0,232.0,35.0,567.0,36.0,13.0,10.0,1.0,21.0,1373.0,6.0,11.0,66.0,4087.0,96.0,9.0,28.0,62.0,16.0,1.0,27.0,11.0,515.0,73.0,96.0,3.0,9.0,27.0,0.0,21.0,2.0,106.0,2.0,231.0,51.0,122.0,27.0,20.0,3.0,4.0,0.0,1.0,126.0,0.0,81.0,153.0,1.0,4.0,1.0,51.0,174.0
Cabo Verde,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,148.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Italy,17.0,11.0,1.0,774.0,5.0,52.0,89.0,2.0,7.0,10.0,9.0,61.0,11.0,14.0,2.0,167.0,0.0,19002.0,0.0,0.0,52.0,77.0,38.0,64.0,1.0,273.0,16.0,64.0,10.0,0.0,52.0,9.0,282.0,3.0,0.0,7.0,1.0,95.0,29.0,5.0,30.0,47.0,3.0,0.0,19.0,246.0,561.0,7.0,339.0,301.0,3.0,0.0,378.0,11.0,0.0,0.0,132.0,20.0,57.0,6.0,0.0,1.0,7.0,0.0,69.0,195.0,14.0,604.0,115.0,17.0,1.0,0.0,13.0,43.0,23.0,38.0,94.0,130.0,117.0,1.0,25.0,346.0,29.0,1.0,36.0,153.0,733.0,229.0,102.0,5.0,71.0,14.0,0.0,7.0,10.0,132.0,11.0,184.0,76.0,18.0,96.0,16.0,0.0,107.0,0.0,1.0,71.0,1.0,32.0,38.0,1.0,34.0,0.0,30.0,93.0
United States,15.0,262.0,24.0,589.0,58.0,214.0,81.0,5.0,130.0,68.0,146.0,94.0,144.0,90.0,181.0,1631.0,12.0,32448.0,15.0,27.0,1713.0,421.0,197.0,93.0,35.0,1898.0,11.0,791.0,54.0,3.0,470.0,159.0,677.0,2.0,0.0,73.0,54.0,752.0,253.0,28.0,120.0,84.0,89.0,9.0,415.0,1192.0,1103.0,19.0,1268.0,467.0,93.0,3.0,3808.0,10.0,9.0,6.0,98.0,33.0,158.0,113.0,24.0,6.0,323.0,3.0,847.0,527.0,197.0,2299.0,115.0,43.0,1.0,19.0,84.0,184.0,266.0,99.0,214.0,1187.0,628.0,5.0,328.0,903.0,58.0,15.0,261.0,170.0,529.0,963.0,730.0,27.0,45.0,70.0,2.0,105.0,50.0,804.0,110.0,1186.0,274.0,159.0,131.0,199.0,13.0,13.0,49.0,12.0,318.0,15.0,461.0,350.0,3.0,462.0,0.0,281.0,742.0
Puerto Rico,1.0,0.0,0.0,54.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,11.0,0.0,308.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,13.0,1.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,3.0,6.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,4.0,3.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,16.0
Spain,48.0,39.0,3.0,285.0,14.0,51.0,47.0,0.0,7.0,44.0,23.0,3.0,16.0,36.0,5.0,78.0,4.0,7385.0,0.0,1.0,38.0,73.0,84.0,70.0,5.0,297.0,18.0,34.0,26.0,0.0,50.0,7.0,66.0,0.0,0.0,4.0,1.0,43.0,32.0,4.0,29.0,51.0,34.0,0.0,34.0,105.0,209.0,23.0,321.0,85.0,2.0,0.0,317.0,0.0,7.0,0.0,20.0,23.0,33.0,24.0,12.0,7.0,28.0,3.0,94.0,102.0,4.0,348.0,63.0,5.0,0.0,0.0,9.0,30.0,5.0,1.0,52.0,82.0,115.0,2.0,109.0,10.0,9.0,0.0,64.0,7.0,17.0,150.0,56.0,1.0,52.0,6.0,0.0,23.0,3.0,181.0,7.0,183.0,23.0,46.0,9.0,51.0,2.0,33.0,10.0,1.0,89.0,4.0,26.0,62.0,2.0,78.0,0.0,16.0,81.0
Japan,7.0,50.0,1.0,303.0,2.0,7.0,1.0,2.0,7.0,2.0,3.0,1.0,3.0,4.0,2.0,49.0,8.0,1833.0,0.0,2.0,60.0,37.0,42.0,9.0,0.0,118.0,3.0,45.0,88.0,0.0,3.0,1.0,50.0,0.0,0.0,7.0,5.0,76.0,14.0,3.0,1.0,3.0,0.0,0.0,6.0,60.0,109.0,12.0,37.0,18.0,1.0,0.0,124.0,26.0,0.0,41.0,1.0,1.0,15.0,3.0,0.0,1.0,6.0,0.0,57.0,49.0,12.0,101.0,7.0,1.0,1.0,0.0,8.0,33.0,10.0,0.0,13.0,148.0,26.0,0.0,3.0,14.0,3.0,0.0,10.0,25.0,36.0,26.0,11.0,6.0,1.0,7.0,0.0,6.0,1.0,30.0,10.0,52.0,41.0,2.0,17.0,20.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,14.0,0.0,4.0,0.0,13.0,32.0
Russian Federation,39.0,54.0,0.0,187.0,1.0,23.0,19.0,0.0,4.0,3.0,35.0,7.0,3.0,21.0,2.0,110.0,2.0,3955.0,33.0,2.0,74.0,18.0,26.0,54.0,3.0,184.0,45.0,97.0,36.0,6.0,8.0,2.0,46.0,0.0,0.0,1.0,1.0,292.0,4.0,2.0,4.0,24.0,5.0,0.0,71.0,101.0,42.0,1.0,16.0,10.0,1.0,0.0,1397.0,0.0,0.0,0.0,1.0,1.0,31.0,10.0,2.0,0.0,47.0,0.0,60.0,34.0,2.0,395.0,67.0,4.0,0.0,0.0,126.0,8.0,1.0,61.0,9.0,117.0,57.0,2.0,134.0,23.0,6.0,0.0,130.0,81.0,477.0,45.0,24.0,0.0,11.0,2.0,0.0,2.0,2.0,49.0,1.0,65.0,143.0,16.0,30.0,13.0,0.0,50.0,3.0,0.0,148.0,7.0,41.0,28.0,1.0,65.0,0.0,124.0,40.0
Portugal,5.0,0.0,1.0,148.0,0.0,8.0,5.0,0.0,1.0,1.0,4.0,6.0,11.0,3.0,1.0,99.0,0.0,3301.0,0.0,0.0,10.0,4.0,16.0,2.0,0.0,43.0,1.0,3.0,1.0,0.0,10.0,2.0,80.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0,15.0,0.0,0.0,1.0,31.0,43.0,2.0,11.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,40.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0,14.0,26.0,1.0,116.0,13.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,19.0,11.0,17.0,0.0,23.0,0.0,5.0,0.0,9.0,5.0,15.0,39.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,25.0,1.0,70.0,20.0,0.0,5.0,6.0,0.0,1.0,1.0,0.0,46.0,0.0,4.0,9.0,0.0,9.0,0.0,15.0,30.0
El Salvador,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,4.0,0.0,2.0,0.0,311.0,0.0,0.0,175.0,0.0,21.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,30.0
