,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Japan,5.0,16.0,1.0,122.0,6.0,6.0,2.0,3.0,9.0,3.0,3.0,0.0,6.0,3.0,1.0,103.0,8.0,3258.0,0.0,0.0,53.0,35.0,46.0,8.0,0.0,74.0,2.0,53.0,44.0,0.0,15.0,1.0,90.0,2.0,0.0,7.0,0.0,62.0,10.0,4.0,1.0,3.0,1.0,0.0,7.0,39.0,166.0,8.0,64.0,22.0,2.0,0.0,260.0,15.0,0.0,12.0,4.0,1.0,17.0,1.0,0.0,0.0,13.0,0.0,34.0,47.0,5.0,107.0,7.0,0.0,1.0,0.0,14.0,41.0,14.0,0.0,15.0,196.0,19.0,0.0,5.0,16.0,6.0,1.0,10.0,29.0,50.0,37.0,12.0,6.0,2.0,4.0,0.0,3.0,2.0,11.0,12.0,109.0,11.0,2.0,26.0,21.0,0.0,1.0,0.0,0.0,29.0,0.0,16.0,11.0,1.0,2.0,0.0,11.0,192.0
Canada,2.0,6.0,0.0,24.0,7.0,3.0,1.0,1.0,6.0,0.0,13.0,4.0,7.0,12.0,5.0,184.0,0.0,3658.0,2.0,18.0,91.0,35.0,15.0,6.0,0.0,249.0,7.0,39.0,11.0,0.0,17.0,3.0,49.0,0.0,0.0,6.0,1.0,21.0,14.0,2.0,9.0,4.0,5.0,1.0,109.0,70.0,109.0,0.0,38.0,61.0,1.0,0.0,268.0,0.0,0.0,0.0,28.0,0.0,9.0,23.0,3.0,1.0,50.0,0.0,48.0,37.0,1.0,192.0,6.0,0.0,0.0,1.0,3.0,13.0,8.0,7.0,13.0,26.0,34.0,0.0,32.0,63.0,4.0,0.0,10.0,5.0,31.0,57.0,107.0,2.0,1.0,4.0,0.0,3.0,3.0,61.0,3.0,70.0,31.0,51.0,15.0,2.0,0.0,3.0,0.0,0.0,46.0,0.0,56.0,33.0,0.0,47.0,0.0,32.0,74.0
Brazil,1.0,2.0,6.0,33.0,2.0,42.0,18.0,1.0,5.0,19.0,16.0,107.0,5.0,24.0,8.0,60.0,0.0,5042.0,1.0,32.0,18.0,41.0,205.0,6.0,0.0,88.0,4.0,47.0,4.0,0.0,4.0,5.0,66.0,3.0,0.0,18.0,2.0,43.0,4.0,4.0,2.0,38.0,8.0,1.0,5.0,179.0,120.0,3.0,93.0,54.0,4.0,0.0,381.0,2.0,1.0,3.0,0.0,80.0,151.0,8.0,1.0,0.0,5.0,0.0,50.0,190.0,0.0,219.0,32.0,1.0,0.0,0.0,11.0,42.0,14.0,2.0,4.0,51.0,59.0,1.0,128.0,26.0,36.0,0.0,105.0,54.0,69.0,83.0,36.0,2.0,3.0,32.0,0.0,3.0,2.0,16.0,2.0,215.0,45.0,158.0,16.0,62.0,2.0,1.0,2.0,0.0,84.0,0.0,23.0,47.0,3.0,9.0,0.0,180.0,455.0
United States,15.0,202.0,29.0,444.0,91.0,147.0,28.0,5.0,121.0,73.0,231.0,140.0,145.0,110.0,90.0,2072.0,0.0,29694.0,22.0,25.0,1736.0,376.0,188.0,76.0,6.0,2197.0,51.0,701.0,69.0,2.0,122.0,208.0,544.0,1.0,0.0,71.0,62.0,523.0,225.0,47.0,80.0,92.0,119.0,8.0,330.0,904.0,913.0,20.0,1141.0,389.0,86.0,3.0,3908.0,14.0,11.0,8.0,127.0,25.0,135.0,92.0,26.0,8.0,394.0,2.0,1008.0,510.0,143.0,2087.0,133.0,24.0,2.0,13.0,134.0,145.0,243.0,108.0,201.0,1125.0,628.0,7.0,371.0,885.0,49.0,16.0,190.0,143.0,603.0,992.0,825.0,33.0,44.0,40.0,1.0,70.0,41.0,873.0,99.0,1046.0,214.0,121.0,183.0,120.0,6.0,15.0,28.0,11.0,356.0,17.0,424.0,313.0,4.0,689.0,2.0,282.0,809.0
Spain,53.0,38.0,1.0,30.0,11.0,41.0,49.0,0.0,0.0,25.0,9.0,5.0,16.0,33.0,0.0,52.0,4.0,7413.0,6.0,3.0,36.0,45.0,42.0,25.0,3.0,318.0,11.0,28.0,9.0,0.0,10.0,9.0,82.0,1.0,0.0,7.0,1.0,62.0,21.0,10.0,13.0,25.0,4.0,0.0,33.0,86.0,143.0,12.0,161.0,43.0,1.0,0.0,154.0,0.0,7.0,2.0,20.0,29.0,35.0,7.0,12.0,5.0,26.0,2.0,71.0,49.0,1.0,243.0,57.0,1.0,0.0,0.0,7.0,20.0,6.0,1.0,37.0,88.0,53.0,0.0,37.0,12.0,20.0,0.0,25.0,10.0,31.0,108.0,39.0,1.0,52.0,4.0,0.0,12.0,3.0,91.0,1.0,93.0,22.0,31.0,11.0,19.0,2.0,27.0,9.0,1.0,88.0,5.0,14.0,16.0,3.0,122.0,0.0,13.0,81.0
Portugal,3.0,0.0,1.0,4.0,0.0,6.0,5.0,0.0,2.0,1.0,3.0,1.0,12.0,14.0,0.0,14.0,0.0,3124.0,0.0,0.0,10.0,3.0,8.0,3.0,0.0,51.0,2.0,6.0,0.0,0.0,0.0,0.0,88.0,1.0,0.0,2.0,0.0,128.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,33.0,30.0,2.0,5.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,43.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,17.0,26.0,1.0,77.0,11.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,13.0,15.0,12.0,0.0,19.0,1.0,0.0,0.0,11.0,6.0,17.0,30.0,20.0,2.0,0.0,2.0,0.0,1.0,0.0,23.0,1.0,26.0,24.0,0.0,3.0,9.0,0.0,4.0,1.0,0.0,50.0,0.0,0.0,14.0,0.0,3.0,0.0,5.0,12.0
Peru,1.0,3.0,1.0,6.0,0.0,0.0,22.0,0.0,1.0,5.0,11.0,7.0,1.0,2.0,3.0,25.0,0.0,1664.0,0.0,0.0,2.0,4.0,46.0,8.0,0.0,24.0,2.0,12.0,0.0,0.0,4.0,2.0,12.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,7.0,3.0,0.0,7.0,40.0,6.0,0.0,17.0,3.0,1.0,0.0,29.0,0.0,0.0,0.0,2.0,6.0,11.0,2.0,0.0,1.0,1.0,0.0,18.0,21.0,1.0,48.0,3.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,6.0,17.0,11.0,1.0,17.0,1.0,0.0,0.0,31.0,2.0,4.0,26.0,3.0,0.0,9.0,2.0,0.0,2.0,0.0,3.0,3.0,9.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,44.0,0.0,5.0,0.0,0.0,2.0,0.0,13.0,20.0
Italy,18.0,10.0,0.0,260.0,16.0,54.0,115.0,1.0,15.0,2.0,8.0,59.0,1.0,11.0,1.0,103.0,0.0,17033.0,0.0,2.0,70.0,65.0,61.0,34.0,0.0,248.0,4.0,77.0,10.0,0.0,23.0,9.0,511.0,2.0,0.0,8.0,1.0,85.0,42.0,6.0,6.0,17.0,7.0,0.0,22.0,165.0,369.0,7.0,373.0,354.0,1.0,1.0,265.0,11.0,0.0,0.0,39.0,13.0,45.0,7.0,3.0,0.0,27.0,0.0,66.0,229.0,5.0,418.0,57.0,12.0,0.0,0.0,4.0,47.0,8.0,31.0,77.0,64.0,80.0,2.0,35.0,147.0,39.0,1.0,37.0,134.0,574.0,85.0,50.0,4.0,71.0,1.0,0.0,9.0,2.0,114.0,10.0,105.0,28.0,15.0,40.0,9.0,0.0,30.0,0.0,0.0,56.0,6.0,38.0,49.0,0.0,54.0,0.0,22.0,83.0
Georgia,6.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,3.0,406.0,0.0,0.0,11.0,2.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,5.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,7.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,2.0,1.0,13.0,2.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,5.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,6.0,12.0
China,4.0,163.0,2.0,1116.0,6.0,21.0,33.0,0.0,14.0,4.0,30.0,8.0,6.0,34.0,9.0,447.0,0.0,4915.0,4.0,7.0,560.0,43.0,78.0,93.0,0.0,1227.0,59.0,305.0,37.0,0.0,17.0,10.0,199.0,1.0,2.0,8.0,4.0,146.0,16.0,2.0,4.0,15.0,16.0,55.0,49.0,244.0,189.0,48.0,289.0,22.0,4.0,0.0,1187.0,53.0,4.0,2.0,9.0,3.0,16.0,42.0,0.0,3.0,7.0,0.0,830.0,240.0,75.0,475.0,11.0,4.0,5.0,4.0,17.0,1123.0,6.0,5.0,49.0,3008.0,82.0,11.0,32.0,44.0,13.0,1.0,23.0,15.0,847.0,54.0,70.0,2.0,5.0,13.0,0.0,15.0,1.0,115.0,2.0,283.0,39.0,100.0,25.0,22.0,2.0,2.0,0.0,1.0,136.0,0.0,81.0,196.0,1.0,10.0,1.0,46.0,164.0
