,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Cabo Verde,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,156.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
Uganda,1.0,4.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,14.0,10.0,10.0,0.0,246.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,81.0,0.0,7.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,1.0,2.0,1.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,92.0,6.0,13.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,91.0,0.0,7.0,1.0,0.0,0.0,1.0,5.0,4.0,8.0,10.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,0.0,26.0,4.0,1.0,1.0,0.0,8.0,9.0
China,3.0,154.0,1.0,653.0,5.0,19.0,32.0,0.0,16.0,6.0,10.0,4.0,13.0,30.0,9.0,253.0,0.0,5297.0,7.0,8.0,276.0,56.0,69.0,78.0,0.0,841.0,65.0,267.0,35.0,0.0,14.0,2.0,315.0,1.0,2.0,8.0,6.0,226.0,21.0,2.0,5.0,20.0,48.0,11.0,46.0,256.0,161.0,81.0,145.0,20.0,4.0,0.0,655.0,47.0,16.0,2.0,5.0,4.0,27.0,37.0,2.0,0.0,14.0,0.0,610.0,235.0,33.0,585.0,35.0,13.0,10.0,1.0,22.0,1388.0,7.0,11.0,71.0,4107.0,96.0,9.0,27.0,58.0,16.0,1.0,27.0,11.0,530.0,73.0,97.0,3.0,8.0,27.0,0.0,21.0,2.0,109.0,2.0,236.0,52.0,122.0,27.0,21.0,3.0,4.0,0.0,1.0,135.0,0.0,81.0,160.0,1.0,4.0,1.0,50.0,176.0
Italy,17.0,11.0,1.0,742.0,5.0,51.0,87.0,1.0,7.0,8.0,9.0,60.0,10.0,14.0,2.0,160.0,0.0,18925.0,0.0,0.0,52.0,76.0,38.0,66.0,1.0,273.0,14.0,66.0,10.0,0.0,52.0,9.0,296.0,3.0,0.0,6.0,1.0,94.0,28.0,5.0,30.0,47.0,3.0,0.0,19.0,246.0,559.0,7.0,351.0,311.0,3.0,0.0,377.0,11.0,0.0,0.0,134.0,18.0,52.0,6.0,0.0,1.0,7.0,0.0,71.0,200.0,14.0,607.0,105.0,17.0,1.0,0.0,13.0,45.0,19.0,41.0,95.0,129.0,119.0,1.0,21.0,342.0,29.0,1.0,36.0,151.0,717.0,233.0,102.0,5.0,71.0,10.0,0.0,7.0,6.0,133.0,11.0,184.0,71.0,17.0,97.0,16.0,0.0,106.0,0.0,1.0,71.0,1.0,31.0,38.0,1.0,36.0,0.0,29.0,93.0
United States,15.0,273.0,23.0,581.0,63.0,215.0,81.0,5.0,130.0,64.0,156.0,104.0,154.0,83.0,182.0,1681.0,12.0,33120.0,15.0,28.0,1754.0,425.0,199.0,94.0,32.0,1955.0,10.0,792.0,61.0,3.0,352.0,158.0,684.0,2.0,0.0,63.0,55.0,746.0,265.0,28.0,130.0,89.0,89.0,9.0,420.0,1194.0,1109.0,18.0,1273.0,475.0,94.0,4.0,3890.0,10.0,7.0,6.0,101.0,27.0,151.0,120.0,24.0,6.0,336.0,3.0,875.0,538.0,197.0,2368.0,114.0,43.0,1.0,19.0,82.0,180.0,258.0,101.0,219.0,1266.0,649.0,5.0,330.0,960.0,63.0,13.0,263.0,168.0,546.0,1040.0,744.0,29.0,47.0,63.0,2.0,101.0,49.0,822.0,110.0,1199.0,284.0,157.0,137.0,192.0,6.0,13.0,49.0,9.0,334.0,14.0,462.0,357.0,4.0,490.0,0.0,284.0,760.0
Spain,47.0,39.0,3.0,277.0,16.0,51.0,43.0,0.0,7.0,40.0,23.0,3.0,16.0,37.0,4.0,78.0,5.0,7343.0,0.0,1.0,39.0,73.0,80.0,69.0,5.0,282.0,18.0,33.0,26.0,0.0,54.0,7.0,60.0,0.0,0.0,4.0,1.0,42.0,32.0,4.0,29.0,51.0,34.0,0.0,33.0,100.0,206.0,22.0,300.0,83.0,2.0,0.0,311.0,0.0,7.0,0.0,21.0,23.0,32.0,24.0,12.0,7.0,30.0,3.0,93.0,103.0,4.0,344.0,59.0,5.0,0.0,0.0,9.0,30.0,5.0,1.0,51.0,80.0,114.0,2.0,99.0,10.0,9.0,0.0,63.0,6.0,16.0,149.0,49.0,1.0,54.0,6.0,0.0,23.0,3.0,180.0,7.0,180.0,22.0,46.0,9.0,51.0,2.0,33.0,10.0,1.0,88.0,5.0,24.0,58.0,2.0,79.0,0.0,16.0,79.0
Puerto Rico,1.0,0.0,0.0,50.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,11.0,0.0,314.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,13.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,3.0,6.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,4.0,3.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,16.0
Japan,7.0,51.0,1.0,308.0,2.0,7.0,1.0,2.0,7.0,2.0,3.0,1.0,3.0,4.0,2.0,48.0,8.0,1916.0,0.0,2.0,61.0,37.0,46.0,9.0,0.0,113.0,3.0,46.0,84.0,0.0,3.0,1.0,51.0,0.0,0.0,7.0,5.0,80.0,14.0,4.0,1.0,3.0,0.0,0.0,7.0,63.0,129.0,12.0,40.0,20.0,1.0,0.0,125.0,27.0,0.0,40.0,1.0,1.0,16.0,3.0,0.0,1.0,6.0,0.0,58.0,51.0,12.0,103.0,7.0,1.0,1.0,0.0,8.0,33.0,9.0,0.0,13.0,155.0,27.0,0.0,3.0,15.0,4.0,0.0,10.0,26.0,34.0,27.0,13.0,6.0,1.0,7.0,0.0,4.0,1.0,30.0,9.0,50.0,42.0,2.0,17.0,20.0,0.0,0.0,0.0,0.0,24.0,0.0,10.0,14.0,0.0,4.0,0.0,13.0,33.0
Russian Federation,39.0,54.0,0.0,177.0,1.0,23.0,19.0,0.0,4.0,2.0,36.0,8.0,3.0,21.0,2.0,112.0,3.0,3873.0,33.0,2.0,73.0,18.0,28.0,53.0,3.0,195.0,45.0,100.0,35.0,6.0,9.0,2.0,46.0,0.0,0.0,0.0,1.0,310.0,4.0,2.0,4.0,24.0,5.0,0.0,76.0,105.0,48.0,1.0,16.0,10.0,1.0,0.0,1374.0,0.0,0.0,0.0,1.0,0.0,31.0,10.0,2.0,0.0,53.0,0.0,58.0,35.0,3.0,390.0,66.0,4.0,0.0,0.0,127.0,8.0,0.0,65.0,9.0,117.0,66.0,2.0,144.0,23.0,6.0,0.0,132.0,77.0,485.0,46.0,28.0,0.0,8.0,2.0,0.0,1.0,2.0,49.0,1.0,63.0,137.0,16.0,31.0,13.0,0.0,50.0,3.0,0.0,152.0,7.0,42.0,33.0,1.0,64.0,0.0,126.0,40.0
Portugal,4.0,0.0,1.0,148.0,0.0,8.0,5.0,0.0,1.0,1.0,4.0,6.0,11.0,5.0,1.0,97.0,0.0,3297.0,0.0,0.0,11.0,4.0,16.0,3.0,0.0,47.0,1.0,3.0,1.0,0.0,10.0,2.0,79.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,15.0,0.0,0.0,1.0,30.0,43.0,1.0,11.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,39.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,14.0,25.0,1.0,117.0,13.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,19.0,11.0,17.0,0.0,23.0,0.0,5.0,0.0,9.0,5.0,12.0,39.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,26.0,1.0,69.0,20.0,0.0,5.0,6.0,0.0,1.0,1.0,0.0,47.0,0.0,2.0,8.0,0.0,9.0,0.0,13.0,29.0
