,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Japan,8.0,19.0,1.0,294.0,3.0,7.0,1.0,2.0,7.0,2.0,3.0,1.0,3.0,3.0,2.0,64.0,8.0,2760.0,0.0,1.0,65.0,40.0,54.0,7.0,0.0,80.0,3.0,48.0,75.0,0.0,4.0,1.0,93.0,0.0,0.0,9.0,5.0,87.0,13.0,4.0,0.0,3.0,1.0,0.0,7.0,60.0,179.0,11.0,58.0,25.0,3.0,0.0,150.0,17.0,0.0,28.0,2.0,1.0,14.0,3.0,0.0,1.0,13.0,0.0,65.0,50.0,11.0,106.0,9.0,1.0,1.0,0.0,17.0,37.0,10.0,0.0,14.0,162.0,20.0,0.0,5.0,13.0,4.0,1.0,8.0,27.0,43.0,35.0,13.0,6.0,3.0,7.0,0.0,4.0,1.0,27.0,9.0,47.0,35.0,1.0,17.0,21.0,0.0,1.0,0.0,0.0,30.0,0.0,16.0,19.0,0.0,4.0,0.0,13.0,90.0
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,815.0,0.0,0.0,16.0,3.0,35.0,14.0,0.0,31.0,0.0,5.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,22.0,13.0,0.0,5.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,60.0,1.0,92.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,9.0,3.0,1.0,11.0,11.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,5.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,6.0,0.0,38.0,12.0
Italy,18.0,11.0,1.0,561.0,4.0,46.0,85.0,1.0,12.0,8.0,12.0,56.0,10.0,12.0,2.0,139.0,0.0,18533.0,0.0,0.0,47.0,77.0,38.0,56.0,0.0,224.0,9.0,73.0,10.0,0.0,42.0,9.0,396.0,3.0,0.0,6.0,1.0,89.0,28.0,4.0,28.0,43.0,5.0,0.0,18.0,231.0,565.0,7.0,355.0,307.0,3.0,0.0,354.0,11.0,0.0,0.0,86.0,14.0,45.0,7.0,0.0,1.0,8.0,0.0,66.0,209.0,12.0,553.0,87.0,14.0,1.0,0.0,13.0,51.0,19.0,42.0,90.0,82.0,117.0,1.0,15.0,329.0,29.0,1.0,38.0,142.0,701.0,234.0,104.0,5.0,71.0,7.0,0.0,6.0,4.0,116.0,11.0,158.0,69.0,15.0,90.0,16.0,0.0,98.0,0.0,1.0,76.0,4.0,32.0,46.0,1.0,46.0,0.0,28.0,83.0
Spain,47.0,39.0,2.0,78.0,16.0,44.0,41.0,0.0,6.0,38.0,14.0,3.0,16.0,31.0,4.0,70.0,4.0,7142.0,0.0,1.0,40.0,61.0,72.0,52.0,4.0,228.0,16.0,30.0,26.0,0.0,30.0,8.0,60.0,0.0,0.0,4.0,1.0,41.0,30.0,4.0,29.0,53.0,33.0,0.0,37.0,91.0,186.0,14.0,239.0,70.0,2.0,0.0,199.0,0.0,7.0,0.0,20.0,23.0,22.0,23.0,12.0,5.0,28.0,3.0,85.0,50.0,4.0,284.0,57.0,5.0,0.0,0.0,9.0,25.0,4.0,1.0,50.0,64.0,84.0,2.0,87.0,9.0,9.0,0.0,35.0,7.0,14.0,136.0,38.0,1.0,62.0,5.0,0.0,22.0,2.0,164.0,7.0,128.0,24.0,42.0,10.0,49.0,2.0,33.0,9.0,1.0,90.0,5.0,22.0,24.0,2.0,82.0,0.0,16.0,81.0
France,1.0,4.0,2.0,1452.0,3.0,20.0,100.0,2.0,32.0,5.0,10.0,67.0,20.0,21.0,4.0,212.0,0.0,6361.0,2.0,49.0,45.0,25.0,100.0,111.0,2.0,284.0,15.0,95.0,5.0,0.0,13.0,1.0,131.0,0.0,0.0,1.0,1.0,62.0,33.0,4.0,10.0,25.0,5.0,1.0,12.0,90.0,57.0,3.0,29.0,7.0,0.0,0.0,1141.0,0.0,1.0,0.0,37.0,4.0,62.0,31.0,56.0,0.0,77.0,2.0,62.0,79.0,8.0,230.0,38.0,2.0,0.0,2.0,7.0,40.0,3.0,11.0,22.0,110.0,55.0,4.0,49.0,99.0,17.0,0.0,22.0,10.0,37.0,32.0,95.0,5.0,2.0,15.0,3.0,4.0,6.0,101.0,3.0,108.0,14.0,59.0,10.0,70.0,2.0,8.0,1.0,0.0,95.0,0.0,30.0,24.0,14.0,13.0,1.0,42.0,141.0
India,1.0,10.0,0.0,333.0,4.0,4.0,17.0,1.0,12.0,6.0,13.0,222.0,5.0,60.0,7.0,227.0,1.0,5970.0,0.0,2.0,287.0,30.0,988.0,22.0,0.0,295.0,2.0,209.0,8.0,0.0,4.0,0.0,49.0,0.0,0.0,23.0,0.0,527.0,27.0,2.0,12.0,17.0,1.0,13.0,42.0,147.0,87.0,6.0,48.0,14.0,13.0,0.0,454.0,39.0,1.0,3.0,7.0,12.0,170.0,75.0,0.0,0.0,4.0,1.0,93.0,349.0,9.0,800.0,4.0,1.0,5.0,295.0,74.0,34.0,9.0,5.0,54.0,88.0,158.0,1.0,51.0,46.0,13.0,0.0,92.0,8.0,75.0,47.0,53.0,0.0,3.0,7.0,0.0,12.0,9.0,54.0,3.0,257.0,18.0,28.0,16.0,7.0,3.0,2.0,1.0,0.0,129.0,0.0,191.0,29.0,29.0,11.0,1.0,55.0,675.0
Argentina,1.0,8.0,0.0,10.0,5.0,64.0,65.0,0.0,0.0,33.0,25.0,11.0,3.0,9.0,0.0,252.0,0.0,3730.0,0.0,0.0,17.0,18.0,102.0,6.0,0.0,83.0,16.0,18.0,5.0,0.0,2.0,5.0,47.0,0.0,0.0,2.0,1.0,44.0,7.0,0.0,8.0,12.0,65.0,0.0,41.0,57.0,21.0,4.0,26.0,4.0,2.0,0.0,34.0,0.0,0.0,0.0,1.0,6.0,374.0,6.0,0.0,2.0,1.0,0.0,14.0,19.0,1.0,111.0,4.0,3.0,0.0,0.0,7.0,1.0,5.0,10.0,11.0,110.0,22.0,0.0,23.0,20.0,0.0,0.0,14.0,11.0,16.0,88.0,35.0,0.0,7.0,0.0,0.0,4.0,1.0,9.0,1.0,47.0,20.0,11.0,7.0,8.0,0.0,36.0,3.0,0.0,30.0,0.0,33.0,15.0,0.0,2.0,0.0,42.0,72.0
Cabo Verde,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,182.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,7.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0
Uganda,1.0,4.0,0.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,14.0,7.0,11.0,0.0,336.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,82.0,0.0,10.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,6.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,23.0,6.0,1.0,2.0,1.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,104.0,6.0,15.0,7.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,61.0,0.0,5.0,1.0,0.0,0.0,1.0,7.0,4.0,6.0,1.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,0.0,26.0,7.0,1.0,2.0,0.0,13.0,17.0
China,3.0,165.0,1.0,647.0,6.0,18.0,32.0,0.0,12.0,5.0,25.0,7.0,13.0,34.0,10.0,289.0,0.0,5071.0,7.0,8.0,355.0,53.0,76.0,89.0,0.0,961.0,66.0,294.0,38.0,0.0,16.0,3.0,303.0,1.0,2.0,7.0,5.0,218.0,23.0,3.0,6.0,20.0,48.0,12.0,56.0,271.0,188.0,77.0,294.0,21.0,4.0,0.0,706.0,58.0,15.0,2.0,5.0,4.0,22.0,44.0,1.0,0.0,14.0,0.0,683.0,250.0,45.0,571.0,33.0,12.0,10.0,1.0,20.0,1345.0,6.0,11.0,65.0,3681.0,103.0,10.0,27.0,59.0,16.0,0.0,18.0,12.0,559.0,79.0,91.0,3.0,7.0,20.0,0.0,21.0,2.0,116.0,2.0,231.0,44.0,112.0,26.0,23.0,3.0,4.0,0.0,1.0,139.0,0.0,81.0,166.0,1.0,5.0,1.0,50.0,174.0
