,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,76.0,14.0,2.0,67.0,3.0,93.0,61.0,1.0,9.0,23.0,4.0,129.0,26.0,11.0,2.0,132.0,0.0,14.0,0.0,1.0,22.0,81.0,344.0,29.0,0.0,263.0,14.0,32.0,22.0,0.0,4.0,20.0,783.0,0.0,0.0,29.0,0.0,141.0,35.0,2.0,7.0,60.0,2.0,0.0,71.0,270.0,462.0,4.0,176.0,128.0,1.0,0.0,308.0,2.0,0.0,0.0,195.0,24.0,149.0,18.0,4.0,0.0,27.0,1.0,9.0,218.0,6.0,879.0,386.0,10.0,15.0,0.0,32.0,109.0,5.0,92.0,73.0,66.0,167.0,2.0,28.0,27.0,12.0,0.0,69.0,304.0,4.0,196.0,209.0,28.0,239.0,6.0,5.0,13.0,5.0,20.0,0.0,130.0,65.0,39.0,196.0,28.0,0.0,33.0,1.0,1.0,130.0,1.0,33.0,54.0,3.0,135.0,0.0,49.0,225.0
Russian Federation,5.0,87.0,3.0,45.0,14.0,38.0,37.0,0.0,5.0,2.0,57.0,44.0,26.0,21.0,1.0,345.0,13.0,21.0,10.0,0.0,38.0,21.0,106.0,77.0,0.0,757.0,12.0,57.0,19.0,36.0,3.0,1.0,135.0,0.0,0.0,2.0,1.0,477.0,22.0,10.0,3.0,23.0,9.0,0.0,183.0,146.0,46.0,8.0,39.0,6.0,1.0,0.0,1246.0,2.0,0.0,5.0,3.0,9.0,6.0,14.0,15.0,0.0,280.0,0.0,10.0,65.0,5.0,483.0,48.0,1.0,0.0,0.0,56.0,1.0,0.0,41.0,29.0,94.0,60.0,0.0,209.0,13.0,4.0,0.0,221.0,159.0,10.0,113.0,47.0,1.0,5.0,5.0,1.0,14.0,16.0,124.0,0.0,84.0,61.0,3.0,33.0,35.0,2.0,31.0,16.0,0.0,333.0,18.0,237.0,38.0,1.0,74.0,0.0,153.0,129.0
United States,10.0,135.0,14.0,139.0,85.0,225.0,93.0,7.0,57.0,72.0,198.0,158.0,310.0,111.0,101.0,2229.0,1.0,94.0,63.0,20.0,1138.0,472.0,301.0,108.0,34.0,1815.0,13.0,1125.0,131.0,0.0,258.0,839.0,1002.0,7.0,0.0,31.0,36.0,683.0,215.0,23.0,130.0,71.0,52.0,5.0,771.0,1682.0,1728.0,14.0,1016.0,399.0,60.0,0.0,2474.0,15.0,10.0,14.0,359.0,47.0,154.0,41.0,36.0,0.0,482.0,4.0,156.0,529.0,29.0,2769.0,178.0,127.0,3.0,12.0,135.0,132.0,34.0,137.0,172.0,264.0,312.0,14.0,366.0,611.0,54.0,11.0,185.0,195.0,120.0,1201.0,601.0,48.0,38.0,58.0,0.0,112.0,88.0,290.0,6.0,445.0,313.0,185.0,101.0,155.0,10.0,18.0,56.0,4.0,641.0,8.0,533.0,272.0,2.0,436.0,0.0,241.0,1138.0
Viet Nam,1.0,0.0,7.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,2.0,20.0,0.0,66.0,0.0,1.0,1.0,0.0,8.0,8.0,152.0,0.0,0.0,24.0,0.0,7.0,1.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,14.0,77.0,4.0,15.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,4.0,45.0,0.0,62.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,5.0,3.0,0.0,12.0,0.0,26.0,0.0,4.0,9.0,1.0,5.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,3.0,0.0,1.0,0.0,17.0,20.0
India,1.0,12.0,3.0,24.0,5.0,5.0,34.0,1.0,2.0,3.0,6.0,110.0,2.0,33.0,3.0,192.0,14.0,5.0,2.0,0.0,63.0,6.0,380.0,42.0,1.0,140.0,5.0,157.0,7.0,1.0,3.0,4.0,69.0,2.0,0.0,48.0,4.0,125.0,21.0,4.0,11.0,23.0,1.0,12.0,44.0,124.0,120.0,7.0,56.0,9.0,6.0,0.0,166.0,145.0,0.0,0.0,2.0,19.0,151.0,24.0,0.0,0.0,1.0,0.0,21.0,278.0,3.0,300.0,9.0,2.0,40.0,227.0,1.0,31.0,3.0,2.0,21.0,16.0,83.0,0.0,59.0,9.0,6.0,0.0,45.0,21.0,18.0,36.0,54.0,1.0,5.0,4.0,0.0,8.0,1.0,6.0,0.0,121.0,29.0,2.0,10.0,5.0,3.0,2.0,1.0,0.0,304.0,1.0,198.0,69.0,36.0,13.0,2.0,39.0,118.0
China,6.0,8.0,7.0,236.0,12.0,10.0,16.0,0.0,14.0,0.0,1.0,34.0,19.0,24.0,7.0,568.0,2.0,16.0,5.0,1.0,251.0,24.0,118.0,56.0,17.0,348.0,79.0,114.0,16.0,0.0,14.0,1.0,119.0,2.0,0.0,2.0,5.0,193.0,28.0,3.0,28.0,4.0,9.0,0.0,39.0,157.0,167.0,30.0,96.0,15.0,2.0,0.0,508.0,35.0,0.0,0.0,4.0,2.0,14.0,4.0,5.0,0.0,8.0,0.0,33.0,242.0,5.0,306.0,13.0,10.0,0.0,1.0,18.0,1034.0,1.0,9.0,42.0,90.0,57.0,3.0,48.0,18.0,12.0,0.0,10.0,13.0,181.0,47.0,69.0,1.0,6.0,11.0,1.0,10.0,2.0,13.0,0.0,275.0,45.0,99.0,4.0,9.0,5.0,5.0,3.0,0.0,115.0,0.0,23.0,177.0,0.0,14.0,0.0,42.0,96.0
Spain,62.0,7.0,1.0,21.0,5.0,233.0,117.0,0.0,35.0,20.0,6.0,130.0,93.0,26.0,7.0,94.0,5.0,5.0,0.0,0.0,34.0,37.0,147.0,65.0,0.0,207.0,7.0,26.0,12.0,0.0,13.0,0.0,299.0,6.0,0.0,1.0,1.0,608.0,83.0,4.0,72.0,25.0,7.0,0.0,60.0,131.0,389.0,2.0,105.0,14.0,0.0,0.0,109.0,0.0,0.0,0.0,52.0,16.0,44.0,11.0,1027.0,1.0,16.0,1.0,4.0,93.0,1.0,454.0,114.0,28.0,1.0,0.0,28.0,29.0,2.0,6.0,8.0,44.0,40.0,22.0,63.0,12.0,21.0,0.0,28.0,32.0,7.0,264.0,279.0,0.0,32.0,4.0,0.0,15.0,5.0,20.0,1.0,51.0,113.0,46.0,10.0,34.0,0.0,23.0,10.0,0.0,207.0,78.0,14.0,27.0,1.0,15.0,0.0,21.0,192.0
France,3.0,10.0,2.0,70.0,5.0,36.0,15.0,0.0,6.0,1.0,43.0,152.0,12.0,24.0,0.0,419.0,0.0,8.0,2.0,20.0,69.0,15.0,219.0,91.0,0.0,224.0,5.0,56.0,4.0,0.0,7.0,2.0,283.0,2.0,0.0,7.0,2.0,105.0,22.0,1.0,18.0,19.0,1.0,0.0,32.0,66.0,57.0,1.0,33.0,6.0,1.0,0.0,335.0,0.0,1.0,0.0,23.0,9.0,64.0,54.0,133.0,0.0,118.0,2.0,8.0,357.0,0.0,409.0,60.0,6.0,0.0,0.0,9.0,20.0,1.0,4.0,17.0,11.0,35.0,2.0,33.0,59.0,11.0,1.0,24.0,28.0,11.0,35.0,136.0,7.0,10.0,10.0,1.0,5.0,24.0,13.0,1.0,56.0,42.0,49.0,9.0,36.0,1.0,2.0,0.0,0.0,324.0,3.0,23.0,27.0,0.0,23.0,0.0,34.0,275.0
Sri Lanka,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,97.0,0.0,0.0,54.0,0.0,4.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,6.0,0.0,11.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,7.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,23.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,1.0,13.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,2.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,7.0
Azerbaijan,1.0,28.0,0.0,5.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,10.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,37.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,11.0,10.0,1.0,8.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,16.0,2.0,0.0,0.0,7.0,7.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,8.0,2.0,0.0,10.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,16.0
