,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,56.0,7.0,1.0,18.0,5.0,212.0,117.0,0.0,9.0,25.0,7.0,127.0,97.0,35.0,7.0,95.0,5.0,5.0,0.0,0.0,31.0,33.0,133.0,58.0,0.0,216.0,7.0,30.0,12.0,0.0,13.0,0.0,296.0,6.0,0.0,1.0,2.0,719.0,89.0,1.0,69.0,38.0,4.0,0.0,52.0,136.0,354.0,1.0,109.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,53.0,16.0,32.0,10.0,1010.0,1.0,16.0,1.0,4.0,119.0,1.0,488.0,150.0,26.0,1.0,0.0,28.0,32.0,2.0,5.0,8.0,39.0,32.0,23.0,62.0,12.0,20.0,0.0,31.0,17.0,9.0,283.0,272.0,0.0,29.0,3.0,0.0,15.0,5.0,33.0,1.0,35.0,117.0,43.0,9.0,35.0,0.0,58.0,12.0,0.0,218.0,70.0,28.0,27.0,1.0,13.0,0.0,22.0,187.0
Russian Federation,7.0,83.0,3.0,48.0,15.0,36.0,45.0,0.0,5.0,1.0,54.0,36.0,27.0,21.0,1.0,321.0,12.0,4.0,10.0,0.0,41.0,22.0,96.0,73.0,0.0,615.0,12.0,57.0,10.0,31.0,3.0,1.0,138.0,0.0,0.0,2.0,1.0,458.0,17.0,8.0,3.0,7.0,9.0,0.0,180.0,171.0,47.0,3.0,42.0,7.0,1.0,0.0,1102.0,2.0,0.0,2.0,3.0,6.0,8.0,12.0,15.0,0.0,324.0,0.0,12.0,55.0,5.0,457.0,49.0,3.0,0.0,0.0,50.0,0.0,0.0,49.0,10.0,71.0,68.0,0.0,200.0,14.0,4.0,0.0,224.0,128.0,10.0,57.0,48.0,1.0,4.0,5.0,1.0,10.0,18.0,126.0,0.0,85.0,55.0,3.0,38.0,13.0,3.0,31.0,18.0,0.0,352.0,14.0,183.0,48.0,0.0,73.0,0.0,153.0,126.0
"Bolivia, Plurinational State of",1.0,0.0,3.0,0.0,0.0,5.0,12.0,0.0,0.0,10.0,9.0,7.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,2.0,0.0,177.0,5.0,20.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,14.0,0.0,4.0,1.0,1.0,156.0,0.0,7.0,16.0,11.0,0.0,1.0,1.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,9.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,19.0,3.0,27.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,36.0,6.0,1.0,0.0,5.0,1.0,0.0,14.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,17.0,0.0,9.0,2.0,0.0,0.0,0.0,14.0,44.0
United States,11.0,119.0,13.0,115.0,88.0,215.0,96.0,7.0,63.0,121.0,259.0,156.0,322.0,108.0,96.0,2375.0,1.0,100.0,63.0,25.0,1191.0,473.0,316.0,92.0,37.0,1882.0,14.0,1143.0,135.0,0.0,257.0,808.0,1058.0,8.0,0.0,31.0,41.0,697.0,220.0,23.0,137.0,75.0,56.0,4.0,858.0,1737.0,1777.0,20.0,1013.0,404.0,63.0,0.0,2411.0,16.0,8.0,14.0,357.0,43.0,160.0,35.0,37.0,0.0,511.0,2.0,156.0,533.0,30.0,3704.0,172.0,142.0,2.0,10.0,134.0,133.0,35.0,163.0,177.0,259.0,318.0,13.0,379.0,619.0,53.0,10.0,192.0,312.0,125.0,1246.0,617.0,50.0,39.0,40.0,0.0,132.0,84.0,296.0,5.0,425.0,312.0,187.0,112.0,139.0,11.0,20.0,59.0,7.0,632.0,8.0,512.0,293.0,2.0,431.0,0.0,248.0,1173.0
Canada,1.0,31.0,0.0,5.0,6.0,31.0,0.0,0.0,7.0,5.0,4.0,6.0,31.0,6.0,0.0,225.0,0.0,7.0,3.0,1.0,109.0,15.0,10.0,9.0,0.0,146.0,8.0,94.0,6.0,0.0,9.0,39.0,130.0,0.0,0.0,1.0,0.0,53.0,17.0,7.0,17.0,8.0,2.0,2.0,31.0,125.0,195.0,2.0,69.0,26.0,4.0,0.0,187.0,0.0,0.0,1.0,28.0,1.0,10.0,7.0,1.0,0.0,76.0,0.0,8.0,45.0,0.0,250.0,120.0,2.0,0.0,0.0,18.0,9.0,0.0,20.0,10.0,8.0,26.0,0.0,32.0,70.0,3.0,6.0,11.0,27.0,22.0,91.0,41.0,1.0,8.0,1.0,1.0,7.0,3.0,15.0,0.0,30.0,78.0,40.0,4.0,9.0,0.0,3.0,17.0,0.0,60.0,0.0,14.0,23.0,0.0,66.0,0.0,14.0,96.0
Gibraltar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
France,4.0,9.0,2.0,56.0,5.0,36.0,15.0,0.0,2.0,1.0,54.0,170.0,12.0,22.0,0.0,420.0,0.0,8.0,2.0,20.0,71.0,13.0,224.0,95.0,0.0,220.0,5.0,60.0,4.0,0.0,6.0,1.0,397.0,1.0,0.0,7.0,2.0,102.0,24.0,1.0,24.0,29.0,0.0,0.0,35.0,87.0,59.0,2.0,25.0,7.0,2.0,0.0,288.0,0.0,1.0,0.0,23.0,8.0,67.0,54.0,132.0,0.0,134.0,2.0,10.0,372.0,0.0,483.0,78.0,6.0,0.0,0.0,9.0,13.0,1.0,4.0,25.0,10.0,39.0,4.0,31.0,58.0,11.0,0.0,20.0,25.0,11.0,37.0,133.0,7.0,9.0,10.0,1.0,6.0,13.0,15.0,1.0,49.0,41.0,46.0,13.0,32.0,0.0,3.0,0.0,0.0,344.0,3.0,62.0,28.0,0.0,45.0,0.0,38.0,282.0
Italy,68.0,14.0,2.0,55.0,12.0,84.0,59.0,1.0,5.0,29.0,6.0,141.0,23.0,10.0,2.0,116.0,0.0,14.0,0.0,1.0,21.0,78.0,323.0,31.0,0.0,259.0,16.0,39.0,28.0,0.0,3.0,20.0,786.0,0.0,0.0,26.0,0.0,148.0,38.0,2.0,9.0,79.0,2.0,0.0,76.0,255.0,430.0,4.0,136.0,95.0,1.0,0.0,156.0,2.0,0.0,0.0,197.0,18.0,161.0,18.0,4.0,0.0,31.0,1.0,10.0,215.0,6.0,883.0,438.0,10.0,15.0,0.0,32.0,135.0,4.0,71.0,69.0,67.0,138.0,9.0,28.0,26.0,22.0,0.0,68.0,262.0,4.0,197.0,218.0,28.0,201.0,8.0,5.0,12.0,5.0,28.0,0.0,77.0,65.0,39.0,206.0,30.0,0.0,27.0,1.0,1.0,134.0,1.0,38.0,61.0,4.0,144.0,0.0,61.0,249.0
Viet Nam,1.0,0.0,6.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,22.0,0.0,69.0,0.0,1.0,1.0,0.0,8.0,6.0,159.0,0.0,0.0,24.0,0.0,9.0,1.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,17.0,70.0,4.0,14.0,0.0,1.0,0.0,61.0,2.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,4.0,44.0,0.0,69.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,4.0,3.0,0.0,13.0,0.0,26.0,0.0,5.0,8.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,1.0,0.0,18.0,21.0
India,1.0,11.0,4.0,26.0,5.0,4.0,35.0,1.0,0.0,2.0,7.0,98.0,2.0,46.0,3.0,192.0,13.0,5.0,2.0,0.0,61.0,6.0,313.0,34.0,1.0,137.0,10.0,156.0,7.0,1.0,3.0,4.0,70.0,4.0,0.0,45.0,0.0,121.0,25.0,4.0,11.0,17.0,1.0,12.0,42.0,110.0,116.0,6.0,56.0,10.0,7.0,0.0,165.0,128.0,0.0,0.0,2.0,18.0,161.0,23.0,0.0,0.0,1.0,0.0,20.0,285.0,3.0,281.0,11.0,2.0,39.0,226.0,1.0,27.0,3.0,2.0,20.0,13.0,72.0,0.0,56.0,8.0,7.0,0.0,46.0,25.0,16.0,34.0,43.0,1.0,3.0,3.0,0.0,9.0,1.0,7.0,0.0,140.0,29.0,2.0,13.0,4.0,2.0,2.0,1.0,1.0,228.0,1.0,195.0,71.0,34.0,13.0,1.0,39.0,110.0
