,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,48.0,39.0,3.0,126.0,16.0,45.0,37.0,0.0,6.0,38.0,17.0,3.0,16.0,32.0,4.0,70.0,5.0,7211.0,0.0,1.0,44.0,74.0,72.0,53.0,4.0,226.0,17.0,31.0,26.0,0.0,51.0,8.0,58.0,0.0,0.0,3.0,1.0,42.0,31.0,4.0,30.0,54.0,33.0,0.0,37.0,96.0,206.0,14.0,250.0,73.0,2.0,0.0,268.0,0.0,7.0,0.0,20.0,23.0,25.0,23.0,12.0,6.0,28.0,3.0,92.0,62.0,4.0,290.0,58.0,5.0,0.0,0.0,9.0,25.0,5.0,1.0,50.0,67.0,109.0,2.0,89.0,9.0,9.0,0.0,37.0,7.0,14.0,141.0,38.0,1.0,60.0,5.0,0.0,23.0,2.0,168.0,7.0,158.0,22.0,46.0,10.0,50.0,2.0,33.0,10.0,1.0,90.0,5.0,23.0,24.0,2.0,81.0,0.0,16.0,78.0
France,1.0,5.0,2.0,1555.0,6.0,20.0,100.0,4.0,31.0,5.0,10.0,67.0,21.0,23.0,4.0,213.0,0.0,6335.0,2.0,49.0,42.0,30.0,102.0,111.0,1.0,281.0,15.0,128.0,5.0,0.0,21.0,1.0,136.0,0.0,0.0,1.0,0.0,60.0,33.0,4.0,12.0,25.0,5.0,0.0,15.0,93.0,56.0,3.0,29.0,7.0,0.0,0.0,1205.0,0.0,1.0,0.0,41.0,4.0,62.0,31.0,58.0,0.0,74.0,2.0,61.0,82.0,8.0,221.0,38.0,2.0,0.0,1.0,7.0,37.0,3.0,11.0,24.0,116.0,54.0,4.0,45.0,106.0,17.0,0.0,22.0,10.0,39.0,34.0,64.0,5.0,1.0,15.0,1.0,6.0,5.0,99.0,3.0,117.0,14.0,63.0,9.0,70.0,2.0,8.0,1.0,0.0,76.0,2.0,32.0,24.0,14.0,12.0,1.0,40.0,140.0
India,1.0,10.0,0.0,236.0,3.0,6.0,18.0,1.0,12.0,6.0,13.0,216.0,5.0,55.0,7.0,224.0,1.0,5948.0,0.0,2.0,291.0,28.0,976.0,15.0,0.0,285.0,2.0,198.0,8.0,0.0,4.0,0.0,53.0,0.0,0.0,24.0,0.0,547.0,25.0,2.0,14.0,18.0,1.0,13.0,43.0,144.0,89.0,6.0,45.0,14.0,13.0,0.0,449.0,38.0,1.0,3.0,7.0,13.0,169.0,75.0,0.0,0.0,4.0,1.0,93.0,343.0,9.0,771.0,3.0,1.0,5.0,294.0,74.0,35.0,9.0,5.0,45.0,92.0,144.0,1.0,52.0,47.0,13.0,0.0,80.0,8.0,73.0,49.0,49.0,0.0,3.0,7.0,0.0,12.0,7.0,53.0,3.0,252.0,17.0,28.0,17.0,7.0,3.0,2.0,1.0,0.0,120.0,0.0,185.0,29.0,28.0,11.0,1.0,55.0,615.0
Argentina,1.0,8.0,0.0,10.0,6.0,93.0,62.0,0.0,0.0,32.0,25.0,12.0,4.0,9.0,0.0,256.0,0.0,4250.0,0.0,0.0,15.0,16.0,106.0,6.0,0.0,86.0,15.0,15.0,5.0,0.0,3.0,5.0,46.0,0.0,0.0,2.0,1.0,49.0,8.0,0.0,8.0,12.0,77.0,0.0,51.0,56.0,20.0,4.0,33.0,9.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,5.0,368.0,7.0,0.0,2.0,1.0,0.0,14.0,19.0,1.0,125.0,4.0,3.0,0.0,0.0,3.0,1.0,4.0,12.0,11.0,95.0,23.0,0.0,21.0,20.0,0.0,0.0,14.0,11.0,16.0,68.0,35.0,0.0,7.0,0.0,0.0,4.0,2.0,9.0,1.0,47.0,20.0,10.0,8.0,8.0,0.0,35.0,3.0,0.0,26.0,0.0,32.0,13.0,0.0,2.0,0.0,42.0,74.0
Cabo Verde,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,177.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
Uganda,1.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,14.0,11.0,10.0,0.0,315.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,80.0,0.0,10.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,6.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,22.0,6.0,1.0,2.0,1.0,4.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,104.0,6.0,18.0,7.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,81.0,0.0,5.0,1.0,0.0,0.0,1.0,6.0,4.0,6.0,10.0,0.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,0.0,25.0,7.0,1.0,2.0,0.0,12.0,17.0
China,3.0,159.0,1.0,674.0,7.0,18.0,32.0,0.0,15.0,5.0,18.0,7.0,14.0,32.0,10.0,267.0,0.0,5204.0,7.0,8.0,327.0,52.0,77.0,85.0,0.0,848.0,68.0,299.0,37.0,0.0,16.0,2.0,312.0,1.0,2.0,7.0,6.0,222.0,24.0,3.0,6.0,20.0,48.0,12.0,55.0,265.0,185.0,80.0,168.0,20.0,4.0,0.0,688.0,53.0,15.0,3.0,5.0,4.0,21.0,42.0,2.0,0.0,14.0,0.0,638.0,251.0,36.0,614.0,32.0,12.0,11.0,1.0,19.0,1353.0,7.0,11.0,65.0,3903.0,96.0,9.0,26.0,61.0,15.0,1.0,20.0,12.0,561.0,76.0,91.0,3.0,8.0,22.0,0.0,21.0,2.0,118.0,2.0,236.0,46.0,122.0,27.0,22.0,3.0,4.0,0.0,1.0,138.0,0.0,80.0,163.0,1.0,5.0,1.0,50.0,168.0
Italy,17.0,11.0,1.0,624.0,4.0,45.0,81.0,1.0,10.0,8.0,9.0,55.0,10.0,13.0,2.0,148.0,0.0,18763.0,0.0,0.0,49.0,76.0,37.0,57.0,0.0,228.0,9.0,71.0,10.0,0.0,44.0,9.0,365.0,3.0,0.0,6.0,1.0,91.0,28.0,5.0,29.0,44.0,5.0,0.0,20.0,237.0,582.0,7.0,349.0,308.0,3.0,0.0,367.0,11.0,0.0,0.0,118.0,14.0,46.0,6.0,0.0,1.0,6.0,0.0,75.0,212.0,13.0,587.0,88.0,14.0,1.0,0.0,13.0,44.0,19.0,41.0,93.0,91.0,116.0,1.0,16.0,337.0,29.0,1.0,39.0,142.0,705.0,235.0,103.0,5.0,69.0,7.0,0.0,7.0,4.0,122.0,11.0,161.0,70.0,15.0,92.0,16.0,0.0,104.0,0.0,1.0,75.0,1.0,29.0,46.0,1.0,43.0,0.0,28.0,77.0
United States,15.0,273.0,23.0,562.0,69.0,202.0,83.0,5.0,141.0,58.0,241.0,113.0,156.0,88.0,180.0,1876.0,11.0,33511.0,16.0,26.0,1820.0,403.0,188.0,83.0,7.0,2262.0,10.0,773.0,60.0,3.0,238.0,164.0,679.0,2.0,0.0,61.0,55.0,731.0,263.0,37.0,131.0,89.0,88.0,9.0,422.0,1076.0,1117.0,19.0,1198.0,457.0,99.0,4.0,4140.0,11.0,6.0,7.0,120.0,25.0,144.0,121.0,25.0,7.0,341.0,2.0,905.0,511.0,189.0,2378.0,108.0,43.0,1.0,19.0,92.0,191.0,255.0,100.0,197.0,1334.0,655.0,6.0,311.0,965.0,67.0,13.0,248.0,167.0,573.0,965.0,801.0,28.0,48.0,57.0,2.0,99.0,52.0,917.0,109.0,1209.0,245.0,152.0,140.0,217.0,4.0,15.0,54.0,8.0,335.0,9.0,478.0,356.0,4.0,540.0,0.0,282.0,775.0
Puerto Rico,1.0,0.0,0.0,32.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,10.0,0.0,291.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,12.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,3.0,6.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,4.0,4.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,13.0
