,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,16.0,251.0,31.0,1635.0,59.0,211.0,120.0,6.0,126.0,78.0,135.0,132.0,138.0,85.0,196.0,1272.0,17.0,32546.0,16.0,24.0,1664.0,530.0,238.0,88.0,41.0,1768.0,8.0,862.0,45.0,3.0,565.0,67.0,678.0,6.0,0.0,55.0,39.0,791.0,262.0,34.0,120.0,80.0,108.0,8.0,351.0,1115.0,1147.0,22.0,1044.0,487.0,87.0,4.0,3726.0,19.0,13.0,5.0,101.0,44.0,165.0,109.0,20.0,4.0,352.0,1.0,729.0,577.0,191.0,1986.0,145.0,52.0,1.0,12.0,106.0,166.0,76.0,62.0,252.0,784.0,485.0,13.0,317.0,766.0,60.0,33.0,303.0,133.0,492.0,738.0,719.0,16.0,41.0,83.0,3.0,108.0,67.0,645.0,44.0,948.0,246.0,143.0,106.0,205.0,14.0,10.0,58.0,15.0,371.0,21.0,383.0,380.0,3.0,122.0,1.0,274.0,908.0
Russian Federation,37.0,106.0,0.0,263.0,1.0,31.0,64.0,0.0,3.0,4.0,44.0,7.0,7.0,21.0,1.0,111.0,7.0,5486.0,29.0,1.0,248.0,16.0,28.0,238.0,5.0,242.0,57.0,86.0,25.0,9.0,9.0,8.0,73.0,0.0,0.0,2.0,2.0,191.0,9.0,1.0,4.0,20.0,52.0,1.0,37.0,60.0,38.0,1.0,22.0,10.0,2.0,0.0,1359.0,2.0,0.0,2.0,8.0,2.0,38.0,48.0,1.0,1.0,21.0,0.0,53.0,38.0,4.0,425.0,19.0,7.0,0.0,0.0,17.0,8.0,2.0,58.0,19.0,168.0,85.0,3.0,172.0,34.0,11.0,0.0,82.0,55.0,416.0,49.0,32.0,0.0,12.0,4.0,0.0,5.0,3.0,57.0,2.0,42.0,171.0,14.0,14.0,13.0,0.0,50.0,3.0,0.0,169.0,11.0,49.0,27.0,1.0,10.0,0.0,76.0,33.0
Spain,51.0,8.0,4.0,877.0,15.0,91.0,71.0,0.0,28.0,52.0,42.0,3.0,69.0,42.0,4.0,124.0,2.0,8368.0,0.0,4.0,53.0,75.0,120.0,114.0,5.0,357.0,24.0,52.0,28.0,0.0,61.0,6.0,81.0,1.0,0.0,2.0,2.0,74.0,33.0,4.0,51.0,65.0,38.0,0.0,61.0,174.0,306.0,43.0,398.0,96.0,2.0,0.0,568.0,0.0,7.0,1.0,24.0,25.0,53.0,31.0,11.0,9.0,13.0,1.0,108.0,125.0,3.0,416.0,72.0,5.0,1.0,0.0,5.0,32.0,4.0,1.0,51.0,78.0,91.0,3.0,149.0,16.0,7.0,0.0,82.0,8.0,24.0,231.0,119.0,2.0,122.0,8.0,0.0,47.0,6.0,156.0,9.0,215.0,44.0,39.0,11.0,48.0,1.0,40.0,7.0,1.0,134.0,5.0,37.0,73.0,0.0,18.0,0.0,24.0,85.0
Canada,1.0,8.0,0.0,146.0,2.0,13.0,3.0,0.0,31.0,2.0,5.0,3.0,9.0,7.0,8.0,245.0,0.0,4588.0,2.0,18.0,135.0,29.0,9.0,11.0,1.0,163.0,2.0,54.0,7.0,0.0,17.0,2.0,49.0,1.0,0.0,1.0,0.0,37.0,23.0,2.0,7.0,1.0,4.0,0.0,28.0,65.0,88.0,1.0,57.0,40.0,0.0,0.0,322.0,0.0,0.0,0.0,17.0,2.0,10.0,23.0,4.0,0.0,29.0,1.0,50.0,40.0,3.0,115.0,7.0,5.0,0.0,0.0,20.0,24.0,4.0,4.0,10.0,35.0,40.0,0.0,64.0,59.0,2.0,6.0,10.0,4.0,53.0,45.0,91.0,1.0,3.0,2.0,0.0,11.0,7.0,61.0,2.0,118.0,20.0,60.0,10.0,6.0,0.0,2.0,4.0,0.0,41.0,1.0,23.0,15.0,1.0,9.0,0.0,2.0,34.0
Italy,17.0,11.0,2.0,1001.0,6.0,53.0,129.0,2.0,28.0,12.0,13.0,55.0,16.0,12.0,4.0,202.0,0.0,22138.0,0.0,0.0,54.0,82.0,32.0,95.0,1.0,310.0,17.0,60.0,5.0,0.0,60.0,9.0,203.0,2.0,0.0,10.0,3.0,68.0,35.0,5.0,30.0,63.0,2.0,0.0,21.0,339.0,628.0,8.0,385.0,333.0,3.0,0.0,428.0,10.0,0.0,1.0,159.0,24.0,95.0,9.0,2.0,1.0,15.0,0.0,69.0,146.0,15.0,831.0,169.0,13.0,1.0,0.0,15.0,54.0,22.0,60.0,145.0,127.0,145.0,2.0,31.0,337.0,7.0,3.0,36.0,268.0,922.0,301.0,121.0,1.0,75.0,17.0,0.0,9.0,10.0,116.0,10.0,200.0,77.0,22.0,90.0,20.0,0.0,92.0,0.0,7.0,77.0,1.0,41.0,61.0,1.0,20.0,0.0,31.0,84.0
Japan,7.0,39.0,1.0,337.0,1.0,4.0,3.0,1.0,7.0,1.0,55.0,10.0,4.0,10.0,1.0,41.0,8.0,1575.0,0.0,2.0,47.0,47.0,33.0,12.0,0.0,94.0,3.0,42.0,98.0,0.0,3.0,1.0,46.0,1.0,0.0,9.0,6.0,78.0,8.0,1.0,5.0,5.0,2.0,0.0,3.0,58.0,62.0,15.0,52.0,27.0,1.0,0.0,179.0,34.0,0.0,58.0,2.0,0.0,13.0,2.0,0.0,1.0,4.0,0.0,54.0,28.0,13.0,120.0,6.0,1.0,0.0,0.0,7.0,23.0,8.0,1.0,12.0,117.0,14.0,2.0,1.0,18.0,0.0,0.0,11.0,26.0,39.0,17.0,12.0,7.0,2.0,6.0,0.0,5.0,0.0,32.0,9.0,57.0,44.0,1.0,14.0,7.0,0.0,0.0,1.0,0.0,25.0,0.0,4.0,15.0,0.0,3.0,0.0,17.0,41.0
"Congo, The Democratic Republic of the",1.0,0.0,0.0,35.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,26.0,2.0,4.0,17.0,292.0,2.0,0.0,5.0,4.0,4.0,1.0,0.0,486.0,1.0,8.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,4.0,9.0,2.0,0.0,6.0,1.0,2.0,0.0,6.0,11.0,7.0,2.0,22.0,5.0,0.0,1.0,34.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,19.0,19.0,1.0,86.0,11.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,10.0,16.0,8.0,3.0,10.0,0.0,0.0,3.0,3.0,9.0,11.0,10.0,0.0,1.0,0.0,0.0,5.0,9.0,23.0,0.0,23.0,0.0,1.0,7.0,5.0,0.0,4.0,6.0,0.0,31.0,0.0,15.0,3.0,0.0,0.0,5.0,16.0,10.0
Costa Rica,3.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,6.0,0.0,9.0,0.0,629.0,0.0,0.0,0.0,2.0,16.0,6.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,19.0,18.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,5.0,1.0,0.0,7.0,2.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,16.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,18.0
Portugal,4.0,1.0,0.0,288.0,1.0,10.0,6.0,0.0,2.0,1.0,3.0,9.0,2.0,1.0,1.0,115.0,0.0,3128.0,0.0,0.0,16.0,5.0,34.0,3.0,0.0,40.0,0.0,4.0,1.0,0.0,11.0,2.0,52.0,1.0,0.0,1.0,0.0,13.0,2.0,1.0,1.0,14.0,0.0,0.0,5.0,41.0,50.0,2.0,13.0,1.0,1.0,0.0,116.0,0.0,0.0,0.0,65.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,16.0,26.0,0.0,132.0,12.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,8.0,14.0,24.0,1.0,27.0,0.0,6.0,0.0,8.0,2.0,20.0,14.0,8.0,0.0,2.0,2.0,0.0,0.0,4.0,6.0,0.0,142.0,10.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,44.0,0.0,10.0,11.0,0.0,7.0,0.0,16.0,37.0
Mexico,2.0,2.0,3.0,68.0,6.0,9.0,14.0,0.0,49.0,21.0,20.0,17.0,5.0,22.0,4.0,54.0,0.0,2608.0,0.0,0.0,23.0,15.0,122.0,20.0,1.0,55.0,0.0,20.0,10.0,0.0,5.0,4.0,30.0,0.0,0.0,2.0,0.0,36.0,5.0,1.0,5.0,19.0,2.0,0.0,7.0,98.0,102.0,1.0,67.0,5.0,3.0,0.0,109.0,0.0,0.0,0.0,0.0,1.0,33.0,4.0,0.0,3.0,2.0,1.0,14.0,35.0,0.0,143.0,3.0,2.0,0.0,0.0,3.0,2.0,13.0,3.0,4.0,40.0,9.0,0.0,40.0,11.0,25.0,0.0,52.0,16.0,9.0,107.0,63.0,2.0,5.0,2.0,0.0,13.0,3.0,28.0,7.0,112.0,26.0,3.0,2.0,7.0,2.0,4.0,6.0,2.0,28.0,1.0,26.0,10.0,0.0,0.0,0.0,3.0,114.0
