,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Malaysia,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,147.0,0.0,933.0,0.0,0.0,19.0,0.0,22.0,0.0,0.0,22.0,0.0,34.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,16.0,6.0,0.0,0.0,1.0,2.0,1.0,3.0,14.0,22.0,0.0,2.0,0.0,6.0,0.0,43.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,136.0,13.0,1.0,11.0,3.0,0.0,0.0,9.0,0.0,84.0,17.0,1.0,6.0,77.0,6.0,0.0,14.0,5.0,0.0,0.0,1.0,0.0,35.0,3.0,32.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,15.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,8.0,4.0,0.0,2.0,0.0,2.0,7.0
Spain,36.0,4.0,2.0,40.0,17.0,62.0,133.0,1.0,10.0,24.0,33.0,20.0,12.0,82.0,2.0,133.0,5.0,11250.0,6.0,4.0,86.0,44.0,53.0,179.0,2.0,545.0,5.0,49.0,6.0,0.0,14.0,14.0,123.0,2.0,0.0,9.0,3.0,100.0,15.0,14.0,13.0,34.0,8.0,0.0,71.0,115.0,311.0,7.0,341.0,22.0,2.0,0.0,222.0,0.0,0.0,2.0,20.0,14.0,129.0,7.0,7.0,12.0,13.0,1.0,142.0,86.0,5.0,299.0,88.0,2.0,0.0,0.0,3.0,22.0,13.0,1.0,14.0,66.0,76.0,10.0,50.0,21.0,21.0,0.0,32.0,19.0,77.0,202.0,76.0,1.0,36.0,3.0,0.0,5.0,1.0,85.0,8.0,115.0,49.0,30.0,18.0,19.0,1.0,24.0,5.0,1.0,170.0,4.0,25.0,23.0,3.0,142.0,0.0,22.0,156.0
United States,9.0,168.0,29.0,307.0,100.0,142.0,87.0,7.0,184.0,99.0,162.0,167.0,202.0,148.0,56.0,2956.0,1.0,34560.0,26.0,22.0,2484.0,412.0,321.0,120.0,12.0,3524.0,54.0,829.0,93.0,0.0,115.0,158.0,734.0,1.0,0.0,60.0,42.0,587.0,223.0,58.0,112.0,121.0,108.0,4.0,383.0,1020.0,1236.0,27.0,1110.0,377.0,61.0,2.0,5421.0,9.0,11.0,16.0,126.0,20.0,207.0,83.0,23.0,12.0,455.0,1.0,1398.0,682.0,100.0,2236.0,137.0,26.0,2.0,2.0,160.0,149.0,114.0,89.0,244.0,1128.0,750.0,5.0,368.0,862.0,56.0,19.0,239.0,127.0,817.0,1078.0,867.0,17.0,56.0,50.0,3.0,63.0,51.0,871.0,51.0,1218.0,345.0,112.0,186.0,142.0,10.0,18.0,28.0,19.0,495.0,17.0,379.0,315.0,7.0,397.0,2.0,422.0,1429.0
Mexico,1.0,7.0,1.0,13.0,2.0,10.0,26.0,0.0,3.0,23.0,29.0,24.0,0.0,48.0,9.0,29.0,0.0,3226.0,0.0,2.0,28.0,7.0,128.0,12.0,0.0,101.0,0.0,38.0,8.0,0.0,2.0,5.0,27.0,0.0,0.0,2.0,0.0,22.0,5.0,0.0,6.0,21.0,6.0,1.0,21.0,75.0,66.0,1.0,26.0,4.0,1.0,0.0,135.0,0.0,0.0,0.0,1.0,2.0,20.0,4.0,0.0,0.0,6.0,0.0,29.0,38.0,0.0,125.0,8.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,3.0,19.0,38.0,0.0,29.0,18.0,17.0,0.0,43.0,39.0,42.0,74.0,8.0,8.0,3.0,2.0,0.0,5.0,1.0,70.0,3.0,51.0,23.0,0.0,9.0,4.0,0.0,2.0,1.0,0.0,47.0,0.0,27.0,14.0,0.0,23.0,0.0,15.0,126.0
Norway,2.0,1.0,0.0,38.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,4.0,11.0,3.0,7.0,33.0,0.0,754.0,0.0,0.0,28.0,1.0,4.0,17.0,0.0,27.0,0.0,15.0,0.0,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,4.0,5.0,0.0,2.0,18.0,17.0,26.0,0.0,4.0,0.0,0.0,0.0,70.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,8.0,13.0,1.0,24.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,1.0,8.0,4.0,6.0,0.0,2.0,14.0,8.0,0.0,5.0,6.0,9.0,11.0,77.0,0.0,3.0,2.0,0.0,2.0,1.0,3.0,0.0,14.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,17.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,6.0
Chile,1.0,0.0,0.0,10.0,2.0,1.0,11.0,0.0,0.0,6.0,1.0,5.0,0.0,3.0,0.0,5.0,0.0,1372.0,0.0,0.0,8.0,3.0,16.0,1.0,0.0,67.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,28.0,0.0,10.0,54.0,6.0,0.0,6.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,9.0,11.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,5.0,15.0,11.0,2.0,0.0,5.0,1.0,11.0,7.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,31.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,20.0
Italy,16.0,1.0,2.0,88.0,17.0,66.0,131.0,0.0,15.0,16.0,8.0,48.0,2.0,33.0,2.0,206.0,0.0,25551.0,1.0,2.0,99.0,63.0,74.0,115.0,2.0,447.0,5.0,105.0,16.0,0.0,15.0,3.0,601.0,1.0,0.0,16.0,0.0,79.0,50.0,5.0,8.0,25.0,5.0,1.0,25.0,172.0,340.0,2.0,471.0,361.0,0.0,1.0,374.0,1.0,1.0,0.0,97.0,23.0,71.0,7.0,5.0,2.0,30.0,0.0,129.0,270.0,5.0,569.0,71.0,7.0,0.0,0.0,8.0,76.0,4.0,15.0,77.0,105.0,109.0,3.0,48.0,40.0,38.0,0.0,95.0,165.0,1202.0,102.0,81.0,2.0,36.0,4.0,1.0,11.0,7.0,181.0,1.0,209.0,37.0,12.0,39.0,17.0,0.0,13.0,0.0,2.0,95.0,6.0,86.0,56.0,0.0,71.0,0.0,17.0,160.0
Viet Nam,1.0,1.0,3.0,59.0,0.0,18.0,0.0,0.0,2.0,0.0,6.0,14.0,3.0,0.0,0.0,52.0,0.0,1231.0,0.0,0.0,29.0,3.0,23.0,2.0,2.0,39.0,0.0,22.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,12.0,5.0,0.0,1.0,4.0,2.0,0.0,2.0,33.0,97.0,1.0,9.0,3.0,0.0,0.0,65.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,26.0,31.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,3.0,579.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,50.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,10.0,3.0,0.0,0.0,1.0,4.0,18.0
Germany,3.0,3.0,5.0,672.0,53.0,23.0,8.0,0.0,15.0,1.0,41.0,28.0,18.0,38.0,2.0,315.0,4.0,8009.0,1.0,32.0,127.0,53.0,67.0,64.0,3.0,337.0,32.0,196.0,46.0,0.0,50.0,1.0,215.0,2.0,0.0,2.0,11.0,102.0,27.0,1.0,30.0,16.0,100.0,2.0,91.0,149.0,127.0,18.0,241.0,35.0,2.0,0.0,986.0,1.0,1.0,2.0,39.0,7.0,36.0,23.0,3.0,1.0,92.0,0.0,107.0,138.0,82.0,687.0,24.0,7.0,1.0,0.0,6.0,30.0,9.0,24.0,36.0,63.0,73.0,6.0,64.0,136.0,27.0,5.0,45.0,39.0,186.0,85.0,256.0,0.0,14.0,24.0,1.0,8.0,19.0,87.0,0.0,115.0,22.0,16.0,64.0,25.0,21.0,17.0,4.0,1.0,200.0,39.0,70.0,35.0,7.0,118.0,0.0,25.0,158.0
Romania,1.0,1.0,0.0,202.0,6.0,41.0,14.0,0.0,2.0,0.0,1.0,3.0,0.0,7.0,0.0,24.0,0.0,2003.0,0.0,12.0,32.0,9.0,0.0,2.0,0.0,55.0,1.0,14.0,2.0,0.0,1.0,1.0,34.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,20.0,0.0,2.0,21.0,20.0,0.0,16.0,2.0,0.0,0.0,193.0,0.0,0.0,0.0,1.0,0.0,17.0,13.0,1.0,0.0,30.0,0.0,15.0,9.0,1.0,33.0,4.0,5.0,0.0,0.0,18.0,52.0,2.0,0.0,0.0,14.0,27.0,0.0,4.0,2.0,3.0,0.0,15.0,8.0,2393.0,28.0,28.0,0.0,4.0,0.0,0.0,3.0,0.0,10.0,1.0,18.0,11.0,0.0,7.0,3.0,0.0,11.0,1.0,0.0,63.0,0.0,8.0,27.0,4.0,11.0,0.0,1.0,18.0
