,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,49.0,14.0,1.0,49.0,13.0,31.0,38.0,1.0,8.0,23.0,91.0,130.0,21.0,10.0,2.0,88.0,1.0,19.0,0.0,4.0,31.0,29.0,132.0,55.0,0.0,202.0,12.0,42.0,33.0,0.0,8.0,1.0,552.0,5.0,0.0,7.0,0.0,135.0,60.0,3.0,7.0,107.0,4.0,0.0,76.0,283.0,458.0,3.0,207.0,88.0,0.0,0.0,274.0,2.0,1.0,1.0,282.0,21.0,235.0,25.0,5.0,0.0,26.0,2.0,11.0,115.0,6.0,999.0,741.0,18.0,1.0,0.0,43.0,141.0,1.0,95.0,92.0,22.0,166.0,8.0,27.0,24.0,30.0,0.0,65.0,411.0,2.0,249.0,131.0,19.0,183.0,4.0,5.0,2.0,3.0,38.0,0.0,126.0,58.0,42.0,182.0,44.0,0.0,7.0,3.0,3.0,189.0,0.0,42.0,64.0,1.0,104.0,0.0,28.0,196.0
Spain,77.0,4.0,1.0,12.0,4.0,58.0,113.0,0.0,6.0,38.0,16.0,115.0,76.0,42.0,6.0,49.0,5.0,3.0,1.0,0.0,35.0,29.0,126.0,57.0,0.0,135.0,6.0,37.0,3.0,0.0,2.0,1.0,235.0,6.0,0.0,1.0,3.0,393.0,16.0,1.0,66.0,38.0,6.0,0.0,51.0,142.0,427.0,1.0,114.0,12.0,0.0,0.0,115.0,0.0,0.0,3.0,51.0,18.0,48.0,9.0,6.0,0.0,17.0,0.0,3.0,89.0,3.0,526.0,199.0,52.0,0.0,0.0,9.0,19.0,2.0,5.0,9.0,40.0,32.0,3.0,59.0,6.0,16.0,0.0,44.0,17.0,8.0,294.0,203.0,1.0,32.0,4.0,0.0,6.0,5.0,30.0,1.0,97.0,94.0,42.0,16.0,35.0,0.0,50.0,19.0,0.0,193.0,30.0,30.0,27.0,1.0,8.0,0.0,15.0,159.0
Turkey,2.0,17.0,0.0,6.0,2.0,3.0,6.0,0.0,1.0,0.0,27.0,1.0,3.0,19.0,0.0,100.0,12.0,2.0,2.0,1.0,21.0,5.0,7.0,120.0,0.0,29.0,6.0,7.0,3.0,0.0,6.0,0.0,26.0,2.0,0.0,0.0,0.0,208.0,31.0,0.0,1.0,1.0,2.0,0.0,24.0,106.0,56.0,0.0,38.0,3.0,2.0,0.0,124.0,0.0,0.0,0.0,3.0,4.0,27.0,3.0,0.0,0.0,14.0,0.0,8.0,40.0,0.0,215.0,31.0,33.0,0.0,0.0,10.0,2.0,0.0,13.0,3.0,22.0,50.0,0.0,306.0,75.0,0.0,0.0,34.0,14.0,26.0,71.0,88.0,0.0,64.0,6.0,0.0,5.0,9.0,7.0,0.0,56.0,16.0,1.0,14.0,8.0,0.0,0.0,0.0,10.0,143.0,0.0,21.0,24.0,6.0,51.0,1.0,5.0,23.0
Japan,7.0,5.0,1.0,28.0,2.0,24.0,1.0,5.0,15.0,5.0,2.0,4.0,3.0,31.0,2.0,107.0,0.0,4.0,0.0,0.0,120.0,7.0,26.0,13.0,0.0,78.0,2.0,33.0,47.0,0.0,6.0,0.0,40.0,0.0,0.0,3.0,77.0,156.0,6.0,2.0,6.0,12.0,1.0,0.0,13.0,25.0,33.0,3.0,37.0,13.0,0.0,0.0,175.0,10.0,3.0,77.0,2.0,0.0,154.0,0.0,1.0,0.0,4.0,0.0,9.0,52.0,9.0,265.0,16.0,0.0,0.0,0.0,3.0,21.0,0.0,6.0,26.0,22.0,10.0,0.0,25.0,5.0,1.0,1.0,3.0,91.0,17.0,62.0,19.0,1.0,0.0,4.0,0.0,1.0,14.0,7.0,0.0,96.0,14.0,32.0,2.0,3.0,1.0,0.0,2.0,0.0,42.0,0.0,14.0,5.0,0.0,2.0,0.0,9.0,46.0
France,4.0,11.0,3.0,53.0,4.0,7.0,17.0,0.0,0.0,2.0,89.0,157.0,11.0,23.0,5.0,381.0,0.0,8.0,2.0,20.0,82.0,19.0,192.0,92.0,0.0,235.0,6.0,58.0,6.0,0.0,9.0,0.0,297.0,1.0,0.0,5.0,2.0,371.0,38.0,2.0,28.0,44.0,0.0,0.0,20.0,99.0,64.0,1.0,31.0,8.0,7.0,0.0,575.0,0.0,1.0,0.0,12.0,3.0,179.0,14.0,113.0,0.0,177.0,0.0,12.0,169.0,1.0,659.0,90.0,4.0,0.0,0.0,14.0,33.0,4.0,8.0,29.0,7.0,48.0,6.0,22.0,45.0,6.0,0.0,20.0,35.0,9.0,45.0,173.0,7.0,5.0,11.0,2.0,8.0,13.0,19.0,0.0,199.0,39.0,41.0,65.0,21.0,0.0,3.0,2.0,0.0,157.0,3.0,75.0,22.0,1.0,39.0,0.0,101.0,279.0
Russian Federation,12.0,63.0,23.0,64.0,13.0,23.0,44.0,0.0,7.0,1.0,54.0,15.0,26.0,21.0,0.0,343.0,7.0,4.0,6.0,0.0,40.0,18.0,100.0,83.0,0.0,225.0,178.0,58.0,9.0,31.0,1.0,0.0,142.0,0.0,0.0,20.0,1.0,387.0,10.0,30.0,3.0,12.0,7.0,0.0,98.0,105.0,62.0,1.0,28.0,4.0,0.0,0.0,991.0,2.0,0.0,0.0,0.0,3.0,15.0,9.0,5.0,0.0,261.0,0.0,13.0,56.0,2.0,850.0,43.0,7.0,0.0,0.0,27.0,1.0,0.0,35.0,6.0,33.0,80.0,0.0,167.0,9.0,4.0,0.0,149.0,93.0,8.0,58.0,33.0,0.0,5.0,4.0,0.0,12.0,35.0,10.0,20.0,83.0,45.0,6.0,18.0,19.0,4.0,37.0,22.0,0.0,450.0,16.0,143.0,44.0,0.0,9.0,0.0,54.0,78.0
United Kingdom,1.0,22.0,5.0,14.0,7.0,35.0,7.0,2.0,25.0,7.0,45.0,36.0,82.0,43.0,4.0,381.0,0.0,12.0,43.0,28.0,373.0,46.0,33.0,40.0,2.0,292.0,7.0,323.0,13.0,0.0,53.0,4.0,213.0,5.0,0.0,15.0,7.0,388.0,58.0,3.0,209.0,34.0,26.0,0.0,48.0,165.0,476.0,5.0,184.0,60.0,9.0,0.0,688.0,5.0,1.0,2.0,46.0,17.0,65.0,15.0,32.0,0.0,104.0,1.0,12.0,155.0,3.0,419.0,162.0,16.0,3.0,0.0,51.0,21.0,16.0,23.0,30.0,77.0,75.0,3.0,68.0,53.0,5.0,2.0,48.0,88.0,32.0,264.0,167.0,7.0,9.0,12.0,0.0,22.0,16.0,54.0,1.0,102.0,101.0,108.0,12.0,29.0,4.0,14.0,33.0,4.0,134.0,0.0,112.0,30.0,2.0,18.0,0.0,31.0,151.0
"Venezuela, Bolivarian Republic of",3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,42.0,7.0,34.0,1.0,12.0,0.0,67.0,0.0,0.0,0.0,0.0,30.0,0.0,61.0,361.0,0.0,67.0,1.0,43.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,10.0,4.0,1.0,0.0,2.0,3.0,0.0,62.0,84.0,21.0,0.0,4.0,3.0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,465.0,10.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,57.0,0.0,3.0,0.0,0.0,0.0,40.0,25.0,0.0,46.0,4.0,0.0,6.0,3.0,0.0,13.0,1.0,2.0,0.0,8.0,5.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,64.0,0.0,23.0,6.0,0.0,0.0,0.0,19.0,94.0
Egypt,1.0,0.0,0.0,106.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,6.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,201.0,0.0,35.0,1.0,156.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,140.0,3.0,2.0,1.0,3.0,0.0,0.0,5.0,11.0,98.0,0.0,1.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,38.0,1.0,2.0,0.0,0.0,1.0,20.0,3.0,2.0,9.0,0.0,78.0,7.0,31.0,0.0,0.0,0.0,2.0,10.0,0.0,42.0,8.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,23.0,5.0,1.0,1.0,0.0,13.0,3.0,0.0,0.0,34.0,0.0,8.0,71.0,2.0,2.0,0.0,10.0,8.0
United States,11.0,86.0,12.0,161.0,64.0,181.0,109.0,5.0,73.0,101.0,387.0,137.0,178.0,131.0,78.0,2541.0,1.0,113.0,80.0,26.0,1173.0,583.0,367.0,136.0,45.0,1759.0,11.0,1086.0,139.0,0.0,294.0,53.0,1138.0,10.0,0.0,27.0,49.0,730.0,256.0,22.0,98.0,97.0,68.0,3.0,928.0,2216.0,2202.0,17.0,1280.0,433.0,70.0,1.0,2477.0,15.0,3.0,16.0,284.0,20.0,165.0,28.0,15.0,0.0,401.0,4.0,195.0,549.0,30.0,4961.0,224.0,225.0,2.0,7.0,126.0,105.0,20.0,213.0,170.0,235.0,379.0,14.0,440.0,867.0,47.0,12.0,169.0,578.0,100.0,1352.0,789.0,30.0,55.0,23.0,0.0,149.0,47.0,320.0,2.0,500.0,240.0,171.0,194.0,289.0,8.0,31.0,49.0,6.0,541.0,3.0,378.0,281.0,0.0,184.0,2.0,264.0,1308.0
