,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Uganda,1.0,3.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,13.0,10.0,8.0,0.0,239.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,80.0,0.0,7.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,4.0,0.0,1.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,87.0,7.0,14.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,91.0,0.0,7.0,1.0,0.0,0.0,1.0,4.0,4.0,8.0,10.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,26.0,3.0,1.0,1.0,0.0,8.0,9.0
China,3.0,152.0,1.0,660.0,5.0,19.0,32.0,0.0,15.0,6.0,8.0,4.0,13.0,29.0,9.0,246.0,0.0,5291.0,7.0,8.0,270.0,55.0,69.0,75.0,0.0,824.0,64.0,267.0,34.0,0.0,15.0,2.0,311.0,1.0,2.0,7.0,6.0,225.0,22.0,2.0,6.0,20.0,48.0,11.0,47.0,252.0,149.0,81.0,143.0,20.0,4.0,0.0,652.0,46.0,16.0,2.0,5.0,4.0,28.0,37.0,2.0,0.0,14.0,0.0,631.0,237.0,35.0,573.0,35.0,13.0,10.0,1.0,21.0,1384.0,6.0,11.0,71.0,4103.0,96.0,9.0,27.0,58.0,16.0,1.0,27.0,11.0,522.0,73.0,97.0,3.0,8.0,27.0,0.0,21.0,2.0,109.0,2.0,234.0,51.0,122.0,27.0,21.0,3.0,4.0,0.0,1.0,128.0,0.0,81.0,158.0,1.0,4.0,1.0,50.0,176.0
Cabo Verde,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,150.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Italy,17.0,11.0,1.0,749.0,5.0,51.0,88.0,2.0,7.0,10.0,9.0,60.0,10.0,14.0,2.0,166.0,0.0,19035.0,0.0,0.0,53.0,77.0,38.0,66.0,1.0,270.0,16.0,65.0,10.0,0.0,52.0,9.0,286.0,3.0,0.0,7.0,1.0,95.0,29.0,5.0,30.0,47.0,3.0,0.0,19.0,245.0,558.0,7.0,333.0,294.0,3.0,0.0,378.0,11.0,0.0,0.0,133.0,20.0,56.0,6.0,0.0,1.0,7.0,0.0,69.0,199.0,14.0,606.0,105.0,17.0,1.0,0.0,13.0,44.0,23.0,39.0,94.0,128.0,117.0,1.0,24.0,345.0,29.0,1.0,36.0,152.0,731.0,233.0,102.0,5.0,71.0,14.0,0.0,7.0,10.0,132.0,11.0,186.0,73.0,17.0,97.0,16.0,0.0,106.0,0.0,1.0,71.0,1.0,31.0,38.0,1.0,34.0,0.0,30.0,93.0
United States,15.0,270.0,23.0,583.0,59.0,216.0,83.0,5.0,129.0,68.0,149.0,104.0,146.0,89.0,181.0,1648.0,12.0,32708.0,15.0,28.0,1739.0,422.0,197.0,93.0,34.0,1919.0,10.0,788.0,57.0,3.0,374.0,159.0,676.0,2.0,0.0,67.0,54.0,747.0,260.0,28.0,122.0,86.0,89.0,9.0,414.0,1195.0,1104.0,18.0,1276.0,474.0,91.0,3.0,3872.0,10.0,9.0,6.0,101.0,33.0,154.0,117.0,24.0,6.0,333.0,3.0,860.0,540.0,196.0,2314.0,117.0,43.0,1.0,19.0,81.0,179.0,262.0,100.0,217.0,1214.0,633.0,5.0,328.0,931.0,61.0,13.0,258.0,173.0,534.0,981.0,733.0,28.0,45.0,67.0,2.0,102.0,50.0,812.0,110.0,1193.0,275.0,158.0,136.0,193.0,10.0,13.0,49.0,9.0,325.0,15.0,465.0,356.0,3.0,479.0,0.0,282.0,757.0
Puerto Rico,1.0,0.0,0.0,52.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,11.0,0.0,312.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,13.0,1.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,3.0,6.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,4.0,3.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,16.0
Spain,47.0,39.0,3.0,284.0,16.0,51.0,44.0,0.0,7.0,42.0,23.0,3.0,16.0,36.0,5.0,78.0,5.0,7339.0,0.0,1.0,39.0,69.0,81.0,70.0,5.0,285.0,18.0,34.0,26.0,0.0,49.0,7.0,60.0,0.0,0.0,4.0,1.0,42.0,32.0,4.0,29.0,51.0,34.0,0.0,34.0,102.0,206.0,22.0,313.0,85.0,2.0,0.0,316.0,0.0,7.0,0.0,20.0,23.0,32.0,24.0,12.0,7.0,30.0,3.0,94.0,102.0,4.0,344.0,60.0,5.0,0.0,0.0,9.0,30.0,5.0,1.0,51.0,79.0,115.0,2.0,107.0,10.0,9.0,0.0,64.0,7.0,17.0,150.0,50.0,1.0,52.0,6.0,0.0,23.0,3.0,180.0,7.0,181.0,22.0,46.0,9.0,51.0,2.0,33.0,10.0,1.0,90.0,4.0,25.0,60.0,2.0,79.0,0.0,16.0,80.0
Japan,7.0,51.0,1.0,308.0,2.0,7.0,1.0,2.0,7.0,2.0,3.0,1.0,3.0,4.0,2.0,48.0,8.0,1882.0,0.0,2.0,61.0,37.0,46.0,9.0,0.0,118.0,3.0,46.0,85.0,0.0,3.0,1.0,51.0,0.0,0.0,7.0,5.0,80.0,14.0,3.0,1.0,3.0,0.0,0.0,7.0,61.0,120.0,12.0,38.0,19.0,1.0,0.0,125.0,26.0,0.0,41.0,1.0,1.0,15.0,3.0,0.0,1.0,6.0,0.0,57.0,51.0,12.0,102.0,7.0,1.0,1.0,0.0,8.0,33.0,9.0,0.0,13.0,151.0,27.0,0.0,3.0,14.0,3.0,0.0,10.0,26.0,33.0,26.0,12.0,6.0,1.0,7.0,0.0,4.0,1.0,30.0,9.0,50.0,41.0,2.0,17.0,20.0,0.0,0.0,0.0,0.0,24.0,0.0,9.0,14.0,0.0,4.0,0.0,13.0,34.0
Russian Federation,39.0,54.0,0.0,177.0,1.0,24.0,19.0,0.0,4.0,3.0,36.0,8.0,3.0,21.0,2.0,114.0,3.0,3904.0,33.0,2.0,74.0,18.0,27.0,55.0,3.0,190.0,45.0,97.0,35.0,6.0,9.0,2.0,46.0,0.0,0.0,1.0,1.0,310.0,4.0,2.0,4.0,24.0,5.0,0.0,72.0,101.0,44.0,1.0,16.0,10.0,1.0,0.0,1383.0,0.0,0.0,0.0,1.0,1.0,31.0,10.0,2.0,0.0,53.0,0.0,59.0,35.0,3.0,392.0,67.0,4.0,0.0,0.0,127.0,8.0,1.0,64.0,9.0,118.0,65.0,2.0,133.0,23.0,6.0,0.0,129.0,79.0,477.0,46.0,26.0,0.0,10.0,2.0,0.0,2.0,2.0,49.0,1.0,63.0,140.0,16.0,31.0,13.0,0.0,50.0,3.0,0.0,149.0,7.0,41.0,27.0,1.0,64.0,0.0,126.0,40.0
Portugal,4.0,0.0,1.0,148.0,0.0,8.0,5.0,0.0,1.0,1.0,4.0,6.0,11.0,5.0,1.0,98.0,0.0,3305.0,0.0,0.0,10.0,4.0,16.0,2.0,0.0,43.0,1.0,3.0,1.0,0.0,10.0,2.0,79.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,15.0,0.0,0.0,1.0,31.0,43.0,2.0,11.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,40.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0,14.0,26.0,1.0,116.0,13.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,19.0,11.0,17.0,0.0,23.0,0.0,5.0,0.0,9.0,5.0,16.0,39.0,5.0,0.0,1.0,2.0,0.0,0.0,4.0,25.0,1.0,71.0,20.0,0.0,5.0,6.0,0.0,1.0,1.0,0.0,47.0,0.0,2.0,9.0,0.0,9.0,0.0,13.0,28.0
