,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,8.0,124.0,28.0,243.0,89.0,153.0,90.0,4.0,187.0,98.0,65.0,142.0,167.0,132.0,65.0,2868.0,1.0,34792.0,23.0,19.0,2368.0,430.0,338.0,101.0,15.0,3347.0,49.0,804.0,87.0,0.0,117.0,122.0,712.0,1.0,1.0,49.0,48.0,587.0,213.0,54.0,90.0,115.0,126.0,4.0,364.0,960.0,1225.0,28.0,941.0,351.0,65.0,1.0,5183.0,7.0,11.0,11.0,116.0,22.0,213.0,61.0,22.0,11.0,410.0,1.0,1340.0,702.0,98.0,2082.0,143.0,41.0,1.0,11.0,169.0,139.0,94.0,88.0,241.0,748.0,677.0,4.0,346.0,669.0,45.0,21.0,226.0,111.0,800.0,898.0,754.0,15.0,51.0,51.0,3.0,63.0,57.0,770.0,34.0,1203.0,392.0,115.0,183.0,141.0,9.0,14.0,22.0,16.0,534.0,18.0,368.0,287.0,4.0,266.0,2.0,422.0,1493.0
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,0.0,8.0,1.0,0.0,3.0,3.0,1.0,23.0,0.0,1581.0,0.0,2.0,13.0,4.0,32.0,20.0,0.0,29.0,0.0,7.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,7.0,0.0,4.0,5.0,0.0,0.0,1.0,3.0,0.0,16.0,71.0,35.0,0.0,7.0,1.0,2.0,0.0,35.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,2.0,0.0,0.0,7.0,70.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,7.0,18.0,0.0,19.0,0.0,0.0,0.0,8.0,9.0,9.0,38.0,7.0,0.0,4.0,5.0,0.0,1.0,1.0,6.0,1.0,14.0,6.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,89.0,0.0,2.0,4.0,1.0,0.0,0.0,26.0,10.0
Spain,38.0,4.0,2.0,51.0,12.0,78.0,149.0,1.0,10.0,26.0,32.0,20.0,12.0,99.0,2.0,152.0,4.0,12454.0,6.0,4.0,82.0,42.0,52.0,230.0,2.0,593.0,6.0,64.0,6.0,0.0,10.0,12.0,130.0,2.0,0.0,8.0,2.0,100.0,19.0,14.0,15.0,35.0,17.0,1.0,83.0,130.0,336.0,11.0,342.0,19.0,2.0,0.0,257.0,0.0,0.0,2.0,21.0,16.0,140.0,19.0,8.0,13.0,12.0,1.0,157.0,86.0,5.0,356.0,89.0,3.0,0.0,0.0,2.0,25.0,13.0,0.0,17.0,82.0,51.0,10.0,53.0,26.0,21.0,0.0,40.0,21.0,91.0,222.0,77.0,1.0,37.0,4.0,0.0,7.0,1.0,111.0,8.0,143.0,47.0,35.0,20.0,22.0,1.0,21.0,6.0,1.0,189.0,1.0,30.0,25.0,4.0,142.0,0.0,41.0,180.0
Cabo Verde,3.0,2.0,0.0,14.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,14.0,0.0,627.0,0.0,0.0,15.0,3.0,7.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,3.0,18.0,1.0,3.0,1.0,5.0,0.0,5.0,24.0,28.0,0.0,11.0,5.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,7.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,14.0,10.0,135.0,1.0,2.0,2.0,0.0,6.0,0.0,4.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,9.0
China,2.0,33.0,3.0,1069.0,3.0,19.0,32.0,0.0,42.0,8.0,17.0,11.0,7.0,41.0,7.0,760.0,0.0,5898.0,1.0,2.0,492.0,45.0,77.0,101.0,0.0,1802.0,104.0,409.0,41.0,0.0,19.0,14.0,142.0,0.0,0.0,4.0,0.0,152.0,50.0,5.0,11.0,13.0,38.0,55.0,93.0,339.0,170.0,40.0,372.0,26.0,3.0,0.0,1606.0,32.0,7.0,5.0,11.0,0.0,20.0,7.0,0.0,5.0,14.0,0.0,1104.0,199.0,119.0,815.0,25.0,11.0,2.0,15.0,13.0,1508.0,9.0,9.0,74.0,3107.0,89.0,2.0,52.0,96.0,13.0,5.0,32.0,38.0,1462.0,101.0,51.0,2.0,3.0,8.0,0.0,15.0,2.0,160.0,1.0,408.0,28.0,12.0,32.0,23.0,0.0,4.0,0.0,1.0,157.0,0.0,66.0,203.0,1.0,15.0,55.0,47.0,215.0
Italy,16.0,2.0,2.0,86.0,21.0,69.0,129.0,2.0,15.0,18.0,24.0,42.0,4.0,44.0,2.0,227.0,0.0,25769.0,1.0,2.0,92.0,110.0,71.0,122.0,4.0,583.0,5.0,103.0,16.0,0.0,17.0,1.0,544.0,1.0,0.0,18.0,0.0,64.0,55.0,5.0,8.0,30.0,2.0,1.0,26.0,216.0,400.0,2.0,539.0,416.0,0.0,1.0,413.0,1.0,1.0,0.0,124.0,23.0,87.0,15.0,6.0,2.0,30.0,0.0,152.0,248.0,4.0,672.0,79.0,8.0,0.0,0.0,8.0,76.0,8.0,19.0,79.0,122.0,128.0,3.0,54.0,75.0,16.0,0.0,93.0,185.0,1375.0,119.0,88.0,0.0,37.0,5.0,1.0,11.0,10.0,181.0,2.0,225.0,35.0,19.0,41.0,19.0,0.0,13.0,0.0,2.0,97.0,6.0,93.0,68.0,1.0,47.0,0.0,29.0,163.0
United Kingdom,1.0,18.0,2.0,288.0,10.0,48.0,9.0,1.0,155.0,20.0,30.0,28.0,32.0,66.0,14.0,832.0,1.0,19495.0,0.0,38.0,545.0,86.0,83.0,131.0,4.0,1148.0,11.0,502.0,19.0,0.0,96.0,14.0,304.0,1.0,0.0,13.0,6.0,470.0,38.0,9.0,87.0,24.0,18.0,2.0,202.0,480.0,350.0,16.0,174.0,66.0,13.0,0.0,3271.0,9.0,1.0,2.0,30.0,16.0,98.0,27.0,7.0,7.0,59.0,1.0,446.0,413.0,18.0,820.0,99.0,56.0,0.0,2.0,92.0,114.0,21.0,17.0,64.0,170.0,228.0,4.0,71.0,234.0,4.0,4.0,92.0,47.0,413.0,174.0,457.0,1.0,27.0,29.0,0.0,25.0,19.0,310.0,2.0,520.0,48.0,139.0,30.0,32.0,6.0,18.0,2.0,2.0,274.0,4.0,368.0,47.0,8.0,17.0,0.0,119.0,310.0
Viet Nam,2.0,1.0,3.0,72.0,0.0,18.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,1.0,0.0,51.0,0.0,1161.0,0.0,1.0,22.0,7.0,10.0,2.0,3.0,41.0,0.0,23.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,11.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,25.0,80.0,1.0,8.0,3.0,0.0,0.0,85.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,21.0,27.0,0.0,18.0,2.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,3.0,607.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,50.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,8.0,3.0,0.0,1.0,1.0,4.0,5.0
Argentina,2.0,2.0,0.0,17.0,2.0,8.0,78.0,0.0,3.0,32.0,6.0,13.0,2.0,9.0,0.0,22.0,0.0,2867.0,0.0,4.0,44.0,18.0,189.0,26.0,0.0,92.0,11.0,26.0,5.0,0.0,2.0,1.0,19.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,3.0,45.0,0.0,61.0,82.0,35.0,7.0,18.0,1.0,2.0,0.0,55.0,0.0,0.0,0.0,2.0,2.0,396.0,4.0,0.0,1.0,0.0,0.0,25.0,15.0,0.0,93.0,3.0,0.0,0.0,0.0,6.0,1.0,5.0,20.0,8.0,164.0,18.0,0.0,65.0,11.0,1.0,0.0,15.0,21.0,26.0,74.0,7.0,0.0,6.0,10.0,0.0,1.0,1.0,15.0,1.0,65.0,15.0,24.0,5.0,11.0,0.0,33.0,4.0,0.0,37.0,0.0,13.0,11.0,0.0,2.0,0.0,30.0,84.0
Japan,6.0,5.0,2.0,150.0,4.0,4.0,2.0,1.0,14.0,1.0,2.0,1.0,8.0,8.0,2.0,130.0,0.0,3717.0,0.0,0.0,74.0,35.0,32.0,5.0,0.0,87.0,0.0,86.0,100.0,0.0,13.0,0.0,81.0,2.0,0.0,10.0,0.0,117.0,8.0,0.0,5.0,10.0,0.0,0.0,7.0,36.0,64.0,24.0,64.0,16.0,2.0,0.0,383.0,7.0,3.0,22.0,5.0,0.0,19.0,3.0,0.0,0.0,10.0,0.0,41.0,27.0,1.0,151.0,10.0,2.0,1.0,0.0,7.0,37.0,14.0,4.0,19.0,194.0,26.0,0.0,4.0,23.0,6.0,2.0,15.0,20.0,81.0,26.0,8.0,1.0,7.0,6.0,0.0,4.0,4.0,11.0,5.0,140.0,10.0,6.0,15.0,4.0,1.0,1.0,1.0,0.0,29.0,0.0,18.0,20.0,1.0,3.0,0.0,6.0,234.0
Indonesia,1.0,7.0,3.0,29.0,1.0,32.0,5.0,1.0,3.0,1.0,5.0,50.0,2.0,9.0,2.0,88.0,0.0,2954.0,0.0,0.0,64.0,9.0,157.0,7.0,0.0,116.0,5.0,52.0,1.0,0.0,1.0,4.0,46.0,3.0,0.0,10.0,1.0,18.0,3.0,0.0,4.0,7.0,2.0,4.0,23.0,82.0,53.0,4.0,51.0,14.0,3.0,0.0,305.0,0.0,0.0,0.0,1.0,2.0,30.0,12.0,0.0,0.0,4.0,0.0,52.0,88.0,1.0,178.0,6.0,4.0,0.0,3.0,4.0,12.0,23.0,2.0,11.0,71.0,20.0,1.0,19.0,10.0,6.0,0.0,20.0,3.0,80.0,43.0,20.0,0.0,4.0,5.0,0.0,1.0,5.0,11.0,22.0,89.0,10.0,0.0,12.0,21.0,1.0,2.0,5.0,2.0,70.0,0.0,27.0,5.0,2.0,1.0,1.0,44.0,162.0
Malaysia,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,140.0,7.0,999.0,0.0,0.0,13.0,1.0,21.0,0.0,0.0,38.0,0.0,31.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,13.0,18.0,0.0,0.0,0.0,2.0,5.0,3.0,19.0,18.0,0.0,1.0,0.0,5.0,0.0,47.0,0.0,0.0,10.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,157.0,12.0,1.0,13.0,3.0,0.0,0.0,25.0,0.0,74.0,10.0,1.0,6.0,77.0,9.0,0.0,13.0,5.0,0.0,0.0,1.0,0.0,40.0,3.0,31.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,9.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,4.0,0.0,1.0,0.0,2.0,28.0
Mexico,1.0,7.0,3.0,11.0,2.0,11.0,30.0,0.0,1.0,19.0,29.0,22.0,2.0,48.0,9.0,32.0,0.0,3608.0,0.0,2.0,23.0,8.0,124.0,16.0,0.0,118.0,0.0,46.0,8.0,1.0,2.0,0.0,24.0,0.0,0.0,2.0,0.0,27.0,1.0,0.0,6.0,21.0,4.0,1.0,26.0,77.0,67.0,1.0,44.0,2.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,3.0,39.0,3.0,0.0,0.0,6.0,0.0,34.0,37.0,0.0,149.0,9.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,4.0,14.0,44.0,0.0,27.0,18.0,16.0,0.0,46.0,36.0,49.0,95.0,15.0,6.0,3.0,2.0,0.0,4.0,1.0,51.0,5.0,65.0,27.0,0.0,10.0,4.0,0.0,2.0,5.0,1.0,63.0,0.0,34.0,13.0,0.0,9.0,0.0,18.0,132.0
