,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,50.0,2.0,3.0,920.0,15.0,96.0,74.0,0.0,34.0,70.0,45.0,7.0,74.0,50.0,4.0,176.0,4.0,9486.0,0.0,4.0,80.0,64.0,129.0,129.0,5.0,395.0,44.0,62.0,30.0,0.0,70.0,6.0,95.0,2.0,0.0,2.0,2.0,106.0,46.0,3.0,54.0,73.0,39.0,0.0,187.0,192.0,360.0,59.0,435.0,105.0,2.0,0.0,674.0,0.0,0.0,2.0,28.0,27.0,56.0,32.0,15.0,8.0,15.0,1.0,128.0,146.0,4.0,434.0,75.0,5.0,1.0,0.0,6.0,37.0,4.0,5.0,52.0,84.0,96.0,21.0,156.0,22.0,7.0,1.0,90.0,8.0,42.0,286.0,132.0,2.0,126.0,9.0,0.0,56.0,6.0,164.0,9.0,245.0,56.0,38.0,12.0,50.0,1.0,41.0,6.0,0.0,165.0,5.0,41.0,82.0,1.0,21.0,0.0,34.0,99.0
Costa Rica,3.0,0.0,0.0,3.0,1.0,5.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,6.0,0.0,10.0,0.0,758.0,0.0,0.0,0.0,2.0,23.0,6.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,19.0,18.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,39.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,4.0,1.0,0.0,8.0,5.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,17.0,5.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0
Portugal,5.0,1.0,0.0,294.0,1.0,11.0,7.0,0.0,2.0,1.0,2.0,13.0,2.0,1.0,1.0,120.0,0.0,3267.0,0.0,0.0,16.0,5.0,65.0,3.0,0.0,35.0,0.0,3.0,1.0,0.0,11.0,2.0,57.0,1.0,0.0,1.0,0.0,27.0,3.0,1.0,2.0,15.0,0.0,0.0,6.0,43.0,56.0,2.0,13.0,1.0,1.0,0.0,124.0,0.0,0.0,1.0,66.0,3.0,17.0,1.0,0.0,0.0,2.0,0.0,17.0,35.0,0.0,142.0,12.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,8.0,14.0,24.0,1.0,24.0,0.0,10.0,0.0,9.0,1.0,26.0,15.0,10.0,0.0,2.0,2.0,0.0,0.0,5.0,6.0,0.0,183.0,12.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,48.0,0.0,11.0,12.0,0.0,7.0,0.0,17.0,49.0
"Congo, The Democratic Republic of the",1.0,2.0,0.0,44.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,30.0,2.0,5.0,27.0,332.0,2.0,0.0,5.0,4.0,5.0,1.0,0.0,363.0,1.0,10.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,3.0,13.0,4.0,0.0,6.0,1.0,2.0,0.0,7.0,12.0,7.0,2.0,28.0,5.0,0.0,1.0,46.0,0.0,0.0,0.0,2.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,18.0,21.0,2.0,95.0,13.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,11.0,23.0,8.0,3.0,11.0,0.0,0.0,3.0,4.0,12.0,10.0,11.0,0.0,2.0,0.0,0.0,6.0,9.0,23.0,0.0,29.0,1.0,1.0,7.0,6.0,0.0,5.0,5.0,0.0,35.0,0.0,15.0,4.0,0.0,0.0,4.0,18.0,13.0
Mexico,2.0,2.0,4.0,84.0,7.0,9.0,14.0,0.0,49.0,40.0,20.0,16.0,9.0,34.0,4.0,56.0,0.0,2896.0,0.0,0.0,25.0,15.0,138.0,20.0,1.0,62.0,0.0,21.0,8.0,1.0,6.0,4.0,35.0,0.0,0.0,2.0,0.0,47.0,5.0,1.0,6.0,19.0,2.0,0.0,12.0,100.0,111.0,2.0,76.0,5.0,3.0,0.0,113.0,0.0,0.0,0.0,0.0,2.0,37.0,4.0,0.0,3.0,3.0,1.0,17.0,43.0,0.0,158.0,3.0,3.0,0.0,0.0,12.0,3.0,13.0,4.0,4.0,41.0,9.0,0.0,41.0,11.0,32.0,0.0,59.0,16.0,13.0,119.0,66.0,2.0,5.0,2.0,0.0,14.0,3.0,31.0,7.0,116.0,31.0,3.0,3.0,10.0,2.0,4.0,8.0,2.0,31.0,1.0,31.0,11.0,0.0,1.0,0.0,6.0,121.0
United States,13.0,308.0,38.0,2643.0,64.0,239.0,128.0,7.0,145.0,103.0,143.0,160.0,225.0,101.0,197.0,1384.0,19.0,37392.0,31.0,31.0,1901.0,625.0,277.0,106.0,42.0,1966.0,22.0,1016.0,60.0,3.0,602.0,71.0,733.0,7.0,0.0,56.0,37.0,943.0,341.0,31.0,160.0,86.0,115.0,11.0,413.0,1290.0,1280.0,26.0,1194.0,558.0,76.0,4.0,4146.0,24.0,13.0,8.0,106.0,47.0,190.0,122.0,19.0,5.0,415.0,2.0,782.0,650.0,198.0,2117.0,192.0,59.0,1.0,11.0,281.0,186.0,87.0,67.0,304.0,922.0,503.0,16.0,365.0,863.0,94.0,33.0,337.0,148.0,621.0,886.0,746.0,15.0,45.0,98.0,3.0,120.0,67.0,662.0,51.0,1114.0,350.0,155.0,139.0,212.0,13.0,13.0,72.0,15.0,448.0,22.0,431.0,465.0,3.0,127.0,1.0,309.0,1043.0
Cabo Verde,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
Belgium,4.0,2.0,0.0,210.0,0.0,4.0,11.0,0.0,3.0,0.0,8.0,0.0,1.0,1.0,1.0,42.0,0.0,1949.0,0.0,1.0,11.0,7.0,8.0,10.0,0.0,64.0,1.0,18.0,9.0,0.0,17.0,0.0,65.0,0.0,0.0,1.0,0.0,97.0,48.0,2.0,3.0,2.0,1.0,1.0,6.0,33.0,9.0,0.0,18.0,11.0,0.0,0.0,179.0,0.0,0.0,0.0,32.0,0.0,5.0,1.0,3.0,0.0,4.0,0.0,3.0,20.0,2.0,59.0,1.0,0.0,0.0,0.0,8.0,10.0,1.0,2.0,1.0,5.0,18.0,4.0,13.0,26.0,0.0,1.0,10.0,8.0,11.0,16.0,210.0,1.0,3.0,0.0,1.0,7.0,3.0,10.0,0.0,29.0,2.0,5.0,0.0,7.0,0.0,2.0,7.0,1.0,29.0,0.0,9.0,3.0,0.0,1.0,0.0,5.0,14.0
Italy,19.0,11.0,2.0,1056.0,7.0,59.0,149.0,2.0,37.0,23.0,14.0,30.0,19.0,13.0,4.0,245.0,0.0,25306.0,0.0,2.0,59.0,87.0,19.0,104.0,1.0,328.0,21.0,59.0,9.0,0.0,77.0,10.0,217.0,2.0,0.0,11.0,2.0,75.0,50.0,5.0,34.0,65.0,1.0,0.0,28.0,380.0,689.0,9.0,399.0,314.0,3.0,0.0,531.0,4.0,0.0,1.0,169.0,25.0,99.0,10.0,3.0,1.0,16.0,0.0,81.0,153.0,14.0,963.0,227.0,12.0,1.0,0.0,20.0,58.0,22.0,59.0,142.0,151.0,173.0,2.0,35.0,346.0,9.0,3.0,54.0,277.0,965.0,335.0,159.0,1.0,78.0,17.0,0.0,10.0,11.0,123.0,9.0,316.0,96.0,26.0,92.0,21.0,0.0,95.0,0.0,9.0,83.0,1.0,51.0,65.0,1.0,21.0,0.0,26.0,90.0
Brazil,2.0,1.0,10.0,82.0,14.0,100.0,49.0,2.0,9.0,79.0,27.0,333.0,9.0,36.0,5.0,118.0,0.0,6890.0,7.0,32.0,35.0,65.0,856.0,30.0,0.0,89.0,3.0,42.0,0.0,0.0,31.0,7.0,163.0,2.0,0.0,45.0,0.0,125.0,7.0,18.0,7.0,151.0,0.0,1.0,44.0,318.0,106.0,7.0,145.0,21.0,11.0,2.0,858.0,13.0,0.0,1.0,1.0,108.0,522.0,71.0,1.0,0.0,10.0,1.0,37.0,252.0,23.0,843.0,51.0,0.0,0.0,0.0,9.0,58.0,34.0,3.0,14.0,57.0,248.0,1.0,214.0,17.0,42.0,0.0,156.0,91.0,41.0,197.0,98.0,1.0,32.0,91.0,0.0,10.0,8.0,35.0,7.0,1427.0,126.0,66.0,44.0,80.0,5.0,1.0,8.0,3.0,105.0,0.0,57.0,75.0,6.0,6.0,0.0,312.0,971.0
Norway,2.0,3.0,5.0,122.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0,5.0,1.0,2.0,8.0,532.0,2.0,0.0,5.0,3.0,7.0,5.0,0.0,28.0,10.0,19.0,1.0,0.0,11.0,2.0,19.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,4.0,1.0,1.0,0.0,21.0,15.0,21.0,1.0,12.0,0.0,0.0,1.0,105.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,10.0,19.0,0.0,37.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,7.0,7.0,2.0,0.0,2.0,146.0,1.0,0.0,4.0,0.0,7.0,7.0,38.0,0.0,2.0,0.0,0.0,6.0,1.0,3.0,0.0,19.0,12.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,18.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,30.0
Russian Federation,37.0,135.0,0.0,343.0,1.0,36.0,84.0,0.0,4.0,4.0,64.0,14.0,7.0,25.0,2.0,119.0,9.0,6301.0,28.0,1.0,288.0,23.0,30.0,319.0,6.0,295.0,73.0,91.0,28.0,25.0,9.0,9.0,78.0,0.0,0.0,2.0,8.0,235.0,9.0,1.0,7.0,13.0,80.0,1.0,66.0,65.0,42.0,9.0,24.0,10.0,2.0,0.0,1415.0,2.0,0.0,2.0,8.0,2.0,45.0,61.0,2.0,1.0,62.0,0.0,59.0,44.0,5.0,456.0,26.0,10.0,0.0,0.0,24.0,10.0,2.0,59.0,20.0,175.0,157.0,8.0,204.0,39.0,12.0,0.0,112.0,71.0,407.0,54.0,33.0,0.0,18.0,4.0,0.0,5.0,3.0,68.0,2.0,48.0,179.0,16.0,20.0,28.0,0.0,70.0,4.0,0.0,197.0,21.0,95.0,39.0,1.0,15.0,0.0,92.0,45.0
Guatemala,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,162.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,2.0,0.0,4.0,3.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,8.0
Albania,1.0,22.0,0.0,253.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,240.0,0.0,1345.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,35.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0
Japan,6.0,40.0,1.0,382.0,1.0,4.0,3.0,1.0,10.0,1.0,54.0,11.0,4.0,9.0,2.0,41.0,0.0,1741.0,0.0,2.0,56.0,52.0,32.0,13.0,0.0,100.0,1.0,39.0,104.0,0.0,5.0,1.0,68.0,1.0,0.0,9.0,7.0,92.0,8.0,1.0,7.0,8.0,2.0,0.0,3.0,68.0,60.0,15.0,50.0,24.0,1.0,0.0,192.0,26.0,0.0,63.0,2.0,1.0,18.0,3.0,0.0,1.0,4.0,0.0,59.0,27.0,14.0,127.0,5.0,1.0,0.0,0.0,10.0,25.0,8.0,3.0,11.0,127.0,17.0,2.0,1.0,18.0,1.0,1.0,15.0,26.0,42.0,18.0,12.0,3.0,2.0,6.0,0.0,5.0,0.0,33.0,4.0,74.0,48.0,1.0,16.0,29.0,0.0,0.0,1.0,0.0,28.0,0.0,4.0,13.0,0.0,3.0,0.0,18.0,44.0
New Zealand,1.0,6.0,0.0,19.0,1.0,4.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,3.0,0.0,18.0,0.0,623.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,17.0,0.0,15.0,0.0,0.0,3.0,1.0,24.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,12.0,7.0,0.0,7.0,5.0,1.0,0.0,107.0,0.0,0.0,0.0,11.0,0.0,8.0,5.0,1.0,0.0,1.0,0.0,8.0,6.0,0.0,83.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,6.0,4.0,8.0,0.0,1.0,11.0,0.0,0.0,6.0,4.0,13.0,10.0,26.0,8.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,45.0,3.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,2.0,0.0,0.0,0.0,2.0,7.0
"Venezuela, Bolivarian Republic of",3.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,2.0,3.0,7.0,0.0,14.0,0.0,750.0,0.0,0.0,9.0,4.0,24.0,19.0,0.0,21.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,1.0,3.0,3.0,0.0,5.0,19.0,11.0,0.0,6.0,10.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,3.0,0.0,0.0,0.0,8.0,7.0,0.0,15.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,4.0,0.0,36.0,5.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,17.0,0.0,5.0,1.0,0.0,0.0,0.0,50.0,19.0
"Macedonia, Republic of",1.0,0.0,0.0,23.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,860.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,58.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Austria,1.0,0.0,1.0,114.0,2.0,1.0,1.0,0.0,4.0,0.0,6.0,5.0,13.0,5.0,0.0,58.0,0.0,2516.0,0.0,0.0,3.0,3.0,3.0,19.0,0.0,45.0,2.0,14.0,1.0,0.0,16.0,0.0,27.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,16.0,6.0,0.0,0.0,14.0,61.0,29.0,0.0,16.0,20.0,0.0,0.0,185.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,5.0,8.0,0.0,191.0,12.0,1.0,0.0,0.0,2.0,9.0,2.0,5.0,10.0,13.0,8.0,0.0,3.0,35.0,0.0,0.0,13.0,11.0,31.0,24.0,8.0,0.0,3.0,2.0,0.0,6.0,1.0,64.0,14.0,17.0,21.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,40.0,0.0,21.0,6.0,1.0,2.0,0.0,4.0,11.0
Netherlands,7.0,0.0,1.0,914.0,2.0,2.0,0.0,0.0,4.0,1.0,6.0,4.0,5.0,5.0,2.0,41.0,0.0,1643.0,0.0,1.0,27.0,10.0,6.0,5.0,0.0,34.0,0.0,32.0,4.0,0.0,3.0,1.0,33.0,0.0,0.0,1.0,0.0,19.0,8.0,1.0,4.0,14.0,1.0,1.0,7.0,46.0,19.0,1.0,17.0,6.0,0.0,0.0,134.0,0.0,0.0,0.0,17.0,0.0,6.0,9.0,1.0,0.0,5.0,0.0,12.0,9.0,0.0,52.0,22.0,2.0,0.0,0.0,21.0,8.0,0.0,5.0,13.0,23.0,30.0,14.0,8.0,31.0,1.0,0.0,38.0,17.0,14.0,23.0,74.0,0.0,9.0,5.0,1.0,2.0,1.0,9.0,0.0,20.0,6.0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,32.0,0.0,35.0,3.0,0.0,8.0,0.0,3.0,17.0
Ireland,1.0,4.0,0.0,373.0,1.0,11.0,1.0,0.0,1.0,1.0,2.0,3.0,16.0,1.0,0.0,68.0,0.0,2575.0,1.0,6.0,12.0,8.0,14.0,1.0,0.0,60.0,6.0,54.0,0.0,0.0,3.0,3.0,86.0,9.0,0.0,1.0,2.0,207.0,13.0,7.0,14.0,6.0,1.0,0.0,20.0,45.0,70.0,4.0,33.0,5.0,0.0,0.0,387.0,0.0,0.0,3.0,2.0,1.0,7.0,14.0,1.0,0.0,24.0,8.0,7.0,15.0,0.0,57.0,14.0,10.0,0.0,0.0,16.0,3.0,4.0,0.0,9.0,8.0,14.0,0.0,8.0,50.0,0.0,0.0,15.0,8.0,37.0,27.0,145.0,1.0,3.0,0.0,0.0,13.0,4.0,3.0,0.0,77.0,29.0,11.0,0.0,8.0,0.0,6.0,9.0,0.0,22.0,0.0,25.0,9.0,0.0,1.0,1.0,7.0,8.0
Cameroon,1.0,0.0,2.0,39.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,6.0,1.0,236.0,10.0,1.0,1.0,230.0,0.0,0.0,3.0,0.0,8.0,7.0,3.0,23.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,16.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,64.0,0.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,15.0,1.0,0.0,0.0,3.0,55.0,2.0
Grenada,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,200.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Nigeria,1.0,3.0,2.0,43.0,0.0,3.0,2.0,23.0,1.0,0.0,6.0,15.0,3.0,216.0,1.0,28.0,0.0,1194.0,0.0,0.0,27.0,6.0,7.0,6.0,24.0,233.0,2.0,32.0,1.0,0.0,2.0,2.0,13.0,2.0,0.0,31.0,4.0,28.0,10.0,2.0,9.0,2.0,11.0,0.0,9.0,36.0,12.0,0.0,12.0,2.0,13.0,0.0,68.0,0.0,0.0,378.0,0.0,0.0,108.0,2.0,0.0,1.0,4.0,1.0,17.0,291.0,298.0,141.0,11.0,1.0,0.0,0.0,1.0,2.0,36.0,3.0,13.0,27.0,119.0,1.0,3.0,21.0,5.0,0.0,9.0,5.0,124.0,33.0,13.0,0.0,1.0,29.0,0.0,7.0,6.0,18.0,1.0,16.0,15.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,77.0,0.0,77.0,17.0,0.0,1.0,1.0,59.0,49.0
"Iran, Islamic Republic of",1.0,12.0,0.0,10.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,8.0,0.0,393.0,1.0,1.0,11.0,8.0,20.0,90.0,0.0,22.0,6.0,21.0,2.0,0.0,0.0,4.0,16.0,0.0,0.0,2.0,0.0,48.0,105.0,2.0,46.0,3.0,4.0,0.0,0.0,10.0,5.0,0.0,30.0,1.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,1.0,0.0,25.0,10.0,5.0,122.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,40.0,0.0,2.0,3.0,0.0,3.0,3.0,53.0,46.0,14.0,19.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,11.0,0.0,36.0,1.0,0.0,30.0,0.0,4.0,2.0,3.0,0.0,2.0,10.0,5.0
