,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,72.0,7.0,1.0,11.0,3.0,199.0,127.0,0.0,9.0,43.0,12.0,116.0,96.0,43.0,6.0,84.0,5.0,6.0,1.0,0.0,31.0,32.0,120.0,52.0,0.0,177.0,8.0,34.0,6.0,0.0,8.0,1.0,283.0,6.0,0.0,1.0,2.0,621.0,69.0,1.0,67.0,34.0,2.0,0.0,48.0,130.0,374.0,1.0,117.0,13.0,0.0,0.0,65.0,0.0,0.0,2.0,39.0,19.0,30.0,9.0,697.0,0.0,16.0,1.0,4.0,116.0,3.0,512.0,157.0,37.0,0.0,0.0,23.0,24.0,2.0,5.0,5.0,32.0,35.0,4.0,78.0,8.0,19.0,0.0,30.0,15.0,8.0,282.0,208.0,1.0,24.0,3.0,0.0,16.0,3.0,31.0,0.0,40.0,110.0,45.0,9.0,51.0,0.0,54.0,11.0,0.0,223.0,53.0,26.0,22.0,2.0,11.0,0.0,18.0,163.0
Peru,7.0,3.0,0.0,0.0,1.0,5.0,10.0,0.0,4.0,4.0,19.0,11.0,3.0,4.0,1.0,7.0,0.0,1.0,0.0,0.0,2.0,5.0,47.0,4.0,0.0,10.0,0.0,3.0,0.0,0.0,2.0,2.0,20.0,2.0,0.0,0.0,0.0,19.0,4.0,0.0,2.0,4.0,5.0,0.0,10.0,30.0,8.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,25.0,0.0,105.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,19.0,60.0,0.0,29.0,0.0,2.0,0.0,7.0,20.0,0.0,17.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,3.0,8.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,42.0,1.0,5.0,2.0,0.0,5.0,0.0,13.0,89.0
Croatia,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0
Ghana,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,2.0,37.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,16.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,14.0,0.0,4.0,0.0,1.0,0.0,7.0,5.0,0.0,12.0,3.0,0.0,1.0,7.0,0.0,2.0,5.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,18.0,9.0,0.0,0.0,3.0,18.0,2.0
Japan,7.0,5.0,0.0,21.0,2.0,24.0,1.0,1.0,18.0,6.0,2.0,5.0,3.0,20.0,2.0,100.0,0.0,4.0,0.0,0.0,115.0,6.0,28.0,13.0,0.0,133.0,2.0,33.0,38.0,0.0,6.0,0.0,76.0,0.0,0.0,5.0,69.0,178.0,7.0,3.0,8.0,11.0,3.0,0.0,13.0,28.0,38.0,2.0,32.0,11.0,0.0,0.0,137.0,16.0,3.0,44.0,1.0,0.0,166.0,0.0,1.0,0.0,3.0,0.0,6.0,58.0,27.0,195.0,17.0,2.0,0.0,0.0,2.0,21.0,0.0,4.0,26.0,21.0,17.0,0.0,26.0,7.0,1.0,1.0,5.0,78.0,20.0,62.0,19.0,1.0,0.0,1.0,0.0,1.0,14.0,4.0,0.0,56.0,16.0,31.0,3.0,4.0,1.0,1.0,2.0,0.0,45.0,2.0,9.0,3.0,0.0,3.0,0.0,15.0,61.0
Norway,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,53.0,0.0,0.0,6.0,12.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,20.0,13.0,2.0,11.0,0.0,21.0,0.0,10.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,2.0,1.0,3.0,0.0,3.0,8.0,10.0,1.0,10.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,8.0,2.0,0.0,6.0,0.0,102.0,7.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,29.0,1.0,3.0,0.0,99.0,1.0,3.0,0.0,7.0,1.0,3.0,11.0,36.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,22.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,26.0,14.0,4.0,2.0,0.0,1.0,0.0,2.0,5.0
United States,10.0,109.0,18.0,129.0,76.0,220.0,89.0,7.0,69.0,120.0,384.0,177.0,188.0,121.0,81.0,2542.0,1.0,99.0,73.0,24.0,1175.0,548.0,330.0,123.0,48.0,1811.0,14.0,1109.0,125.0,0.0,286.0,335.0,1147.0,8.0,0.0,31.0,44.0,758.0,245.0,28.0,124.0,105.0,63.0,4.0,998.0,2007.0,1978.0,23.0,1185.0,462.0,69.0,1.0,2337.0,18.0,8.0,15.0,361.0,24.0,156.0,32.0,22.0,0.0,487.0,2.0,159.0,529.0,38.0,4664.0,192.0,238.0,3.0,11.0,128.0,127.0,30.0,186.0,186.0,235.0,366.0,13.0,437.0,751.0,46.0,10.0,182.0,409.0,117.0,1344.0,788.0,40.0,54.0,34.0,0.0,138.0,73.0,299.0,5.0,430.0,195.0,153.0,194.0,268.0,10.0,18.0,58.0,8.0,599.0,7.0,488.0,305.0,0.0,321.0,2.0,297.0,1320.0
"Venezuela, Bolivarian Republic of",2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,13.0,6.0,8.0,1.0,9.0,0.0,27.0,0.0,1.0,0.0,0.0,25.0,0.0,32.0,259.0,0.0,66.0,0.0,34.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,67.0,82.0,18.0,0.0,3.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,419.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,69.0,0.0,5.0,0.0,0.0,0.0,36.0,24.0,0.0,55.0,3.0,0.0,9.0,3.0,0.0,3.0,1.0,3.0,0.0,7.0,4.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,54.0,0.0,23.0,10.0,0.0,0.0,0.0,24.0,49.0
Romania,1.0,1.0,0.0,13.0,3.0,3.0,15.0,0.0,0.0,3.0,11.0,2.0,1.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,2.0,19.0,15.0,0.0,11.0,1.0,22.0,1.0,0.0,1.0,0.0,65.0,0.0,0.0,3.0,0.0,5.0,1.0,2.0,1.0,14.0,0.0,0.0,4.0,39.0,49.0,15.0,11.0,6.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,2.0,0.0,33.0,0.0,0.0,9.0,0.0,44.0,154.0,4.0,0.0,0.0,0.0,61.0,0.0,0.0,5.0,0.0,5.0,9.0,6.0,0.0,0.0,0.0,15.0,3.0,0.0,8.0,60.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,11.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,70.0,0.0,14.0,63.0,0.0,33.0,0.0,0.0,38.0
Ecuador,1.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,18.0,25.0,0.0,15.0,8.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,4.0,10.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,13.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,24.0
