,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,70.0,7.0,1.0,11.0,3.0,208.0,124.0,0.0,9.0,38.0,12.0,117.0,97.0,40.0,6.0,83.0,5.0,5.0,1.0,0.0,32.0,33.0,121.0,54.0,0.0,179.0,6.0,33.0,7.0,0.0,8.0,1.0,294.0,6.0,0.0,1.0,2.0,626.0,70.0,1.0,65.0,34.0,2.0,0.0,50.0,128.0,352.0,1.0,115.0,13.0,0.0,0.0,52.0,0.0,0.0,0.0,37.0,19.0,29.0,10.0,827.0,0.0,16.0,1.0,3.0,114.0,1.0,526.0,156.0,37.0,1.0,0.0,23.0,23.0,2.0,5.0,5.0,31.0,32.0,4.0,78.0,8.0,19.0,0.0,28.0,16.0,8.0,285.0,214.0,1.0,22.0,3.0,0.0,16.0,3.0,33.0,0.0,32.0,111.0,44.0,9.0,52.0,0.0,54.0,10.0,0.0,225.0,54.0,26.0,20.0,2.0,10.0,0.0,19.0,160.0
Ghana,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,2.0,35.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,17.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,0.0,26.0,7.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,14.0,0.0,4.0,0.0,1.0,0.0,7.0,5.0,0.0,12.0,3.0,0.0,1.0,7.0,0.0,2.0,5.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,18.0,9.0,0.0,0.0,3.0,18.0,2.0
Japan,7.0,5.0,0.0,21.0,2.0,23.0,1.0,1.0,18.0,6.0,2.0,6.0,3.0,20.0,3.0,97.0,0.0,4.0,0.0,0.0,118.0,7.0,28.0,13.0,0.0,136.0,2.0,32.0,43.0,0.0,8.0,0.0,75.0,0.0,0.0,5.0,65.0,182.0,7.0,3.0,8.0,9.0,3.0,0.0,11.0,28.0,36.0,2.0,31.0,10.0,0.0,0.0,129.0,16.0,3.0,38.0,1.0,0.0,166.0,0.0,1.0,0.0,2.0,0.0,6.0,55.0,26.0,187.0,15.0,2.0,0.0,0.0,1.0,21.0,0.0,4.0,24.0,22.0,17.0,0.0,27.0,5.0,2.0,1.0,6.0,72.0,20.0,62.0,18.0,1.0,0.0,1.0,0.0,1.0,14.0,6.0,0.0,51.0,16.0,31.0,3.0,5.0,1.0,1.0,2.0,0.0,44.0,2.0,9.0,5.0,0.0,3.0,0.0,15.0,61.0
Norway,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,91.0,0.0,0.0,6.0,12.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,13.0,2.0,11.0,0.0,22.0,0.0,6.0,1.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,73.0,2.0,8.0,2.0,1.0,3.0,0.0,3.0,8.0,10.0,1.0,10.0,3.0,0.0,0.0,26.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,1.0,0.0,8.0,2.0,0.0,7.0,0.0,103.0,7.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,29.0,1.0,3.0,0.0,99.0,1.0,3.0,0.0,7.0,1.0,3.0,11.0,39.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,21.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,25.0,14.0,4.0,2.0,0.0,1.0,0.0,2.0,5.0
United States,10.0,107.0,18.0,122.0,75.0,207.0,98.0,7.0,69.0,118.0,375.0,173.0,228.0,120.0,80.0,2493.0,1.0,97.0,68.0,24.0,1165.0,523.0,322.0,104.0,54.0,1785.0,14.0,1115.0,118.0,0.0,276.0,419.0,1138.0,6.0,0.0,30.0,43.0,761.0,240.0,26.0,125.0,102.0,62.0,4.0,964.0,1937.0,1906.0,24.0,1165.0,458.0,68.0,1.0,2285.0,18.0,8.0,15.0,357.0,23.0,153.0,32.0,24.0,0.0,486.0,2.0,150.0,499.0,37.0,4576.0,192.0,175.0,3.0,12.0,131.0,125.0,32.0,187.0,181.0,238.0,380.0,12.0,424.0,714.0,49.0,10.0,186.0,406.0,115.0,1334.0,764.0,42.0,51.0,34.0,0.0,133.0,71.0,289.0,6.0,421.0,220.0,143.0,124.0,268.0,11.0,18.0,58.0,8.0,593.0,7.0,485.0,314.0,0.0,341.0,0.0,301.0,1274.0
"Venezuela, Bolivarian Republic of",2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,11.0,6.0,8.0,1.0,9.0,0.0,25.0,0.0,1.0,0.0,0.0,24.0,0.0,31.0,255.0,0.0,65.0,0.0,33.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,5.0,6.0,1.0,0.0,1.0,1.0,0.0,66.0,82.0,18.0,0.0,3.0,3.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,420.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,68.0,0.0,5.0,0.0,0.0,0.0,38.0,24.0,0.0,54.0,4.0,0.0,9.0,3.0,0.0,3.0,1.0,4.0,0.0,7.0,4.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,54.0,0.0,23.0,9.0,0.0,0.0,0.0,24.0,49.0
Romania,1.0,1.0,0.0,12.0,3.0,2.0,15.0,0.0,0.0,3.0,7.0,2.0,1.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,12.0,3.0,19.0,15.0,0.0,11.0,1.0,23.0,1.0,0.0,1.0,0.0,63.0,0.0,0.0,3.0,0.0,5.0,0.0,2.0,1.0,14.0,0.0,0.0,4.0,38.0,44.0,15.0,9.0,4.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,2.0,0.0,31.0,0.0,0.0,9.0,0.0,39.0,153.0,1.0,0.0,0.0,0.0,61.0,0.0,0.0,5.0,0.0,4.0,9.0,5.0,0.0,0.0,0.0,15.0,3.0,0.0,9.0,49.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,12.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0,69.0,0.0,14.0,61.0,0.0,36.0,0.0,0.0,39.0
Ecuador,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,18.0,28.0,0.0,16.0,8.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,4.0,10.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,13.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,8.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,22.0
Belgium,1.0,1.0,0.0,44.0,0.0,2.0,12.0,0.0,1.0,1.0,0.0,7.0,8.0,11.0,0.0,42.0,0.0,2.0,1.0,0.0,7.0,4.0,15.0,7.0,0.0,65.0,2.0,11.0,0.0,0.0,11.0,0.0,45.0,0.0,0.0,1.0,0.0,14.0,2.0,0.0,4.0,1.0,0.0,0.0,7.0,16.0,24.0,0.0,13.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,76.0,0.0,11.0,0.0,6.0,0.0,4.0,0.0,2.0,29.0,0.0,86.0,7.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,1.0,1.0,21.0,1.0,7.0,1.0,0.0,0.0,14.0,8.0,1.0,16.0,27.0,0.0,3.0,0.0,1.0,2.0,3.0,1.0,0.0,6.0,9.0,4.0,4.0,2.0,0.0,1.0,2.0,1.0,47.0,0.0,1.0,10.0,0.0,2.0,0.0,4.0,13.0
Australia,2.0,4.0,0.0,27.0,1.0,9.0,8.0,9.0,4.0,4.0,3.0,12.0,48.0,5.0,5.0,161.0,0.0,1.0,1.0,2.0,42.0,19.0,37.0,14.0,0.0,47.0,1.0,84.0,5.0,0.0,0.0,3.0,108.0,3.0,0.0,0.0,1.0,116.0,23.0,3.0,79.0,3.0,2.0,27.0,27.0,124.0,85.0,1.0,25.0,6.0,5.0,1.0,682.0,0.0,0.0,0.0,7.0,0.0,15.0,25.0,9.0,0.0,11.0,2.0,4.0,20.0,4.0,196.0,56.0,2.0,0.0,7.0,5.0,5.0,0.0,8.0,27.0,27.0,20.0,9.0,16.0,11.0,2.0,1.0,10.0,18.0,7.0,112.0,195.0,2.0,6.0,2.0,1.0,58.0,3.0,3.0,0.0,95.0,45.0,1.0,3.0,74.0,1.0,1.0,3.0,0.0,69.0,1.0,33.0,15.0,0.0,8.0,0.0,14.0,93.0
