,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,75.0,1.0,0.0,14.0,4.0,51.0,109.0,0.0,2.0,39.0,14.0,88.0,68.0,39.0,5.0,51.0,5.0,8.0,1.0,0.0,27.0,27.0,113.0,70.0,0.0,157.0,6.0,38.0,2.0,0.0,2.0,1.0,151.0,3.0,0.0,2.0,3.0,380.0,13.0,1.0,54.0,38.0,6.0,0.0,54.0,141.0,416.0,1.0,103.0,14.0,1.0,0.0,191.0,0.0,0.0,3.0,51.0,5.0,45.0,3.0,4.0,2.0,6.0,0.0,8.0,82.0,3.0,554.0,187.0,53.0,0.0,0.0,7.0,16.0,1.0,7.0,8.0,40.0,34.0,3.0,58.0,5.0,12.0,0.0,43.0,25.0,7.0,263.0,160.0,1.0,38.0,6.0,0.0,6.0,5.0,33.0,1.0,184.0,87.0,31.0,13.0,35.0,0.0,51.0,19.0,0.0,201.0,0.0,25.0,29.0,1.0,3.0,0.0,15.0,137.0
Italy,43.0,10.0,1.0,52.0,11.0,36.0,25.0,1.0,10.0,20.0,90.0,112.0,20.0,10.0,2.0,78.0,1.0,21.0,0.0,4.0,29.0,29.0,84.0,59.0,0.0,174.0,11.0,37.0,35.0,0.0,11.0,1.0,404.0,5.0,0.0,3.0,0.0,120.0,59.0,6.0,8.0,117.0,6.0,0.0,87.0,282.0,393.0,2.0,199.0,85.0,0.0,0.0,338.0,2.0,1.0,1.0,273.0,21.0,276.0,26.0,4.0,0.0,25.0,2.0,9.0,99.0,0.0,996.0,903.0,20.0,1.0,0.0,41.0,155.0,1.0,95.0,115.0,22.0,155.0,7.0,27.0,35.0,23.0,0.0,67.0,421.0,3.0,246.0,113.0,18.0,160.0,7.0,2.0,1.0,4.0,41.0,0.0,180.0,53.0,48.0,115.0,38.0,0.0,10.0,3.0,3.0,182.0,0.0,36.0,65.0,1.0,99.0,0.0,26.0,157.0
Australia,3.0,4.0,0.0,29.0,3.0,12.0,10.0,6.0,5.0,2.0,3.0,9.0,25.0,12.0,1.0,157.0,0.0,5.0,1.0,1.0,41.0,18.0,31.0,14.0,0.0,52.0,2.0,64.0,6.0,0.0,7.0,3.0,108.0,1.0,0.0,2.0,1.0,99.0,7.0,1.0,64.0,4.0,1.0,24.0,27.0,126.0,80.0,1.0,42.0,14.0,3.0,0.0,387.0,3.0,0.0,0.0,15.0,1.0,20.0,7.0,4.0,0.0,9.0,0.0,6.0,27.0,6.0,172.0,48.0,1.0,0.0,4.0,7.0,6.0,17.0,8.0,31.0,55.0,18.0,20.0,21.0,13.0,8.0,0.0,36.0,18.0,3.0,87.0,163.0,2.0,5.0,4.0,1.0,78.0,37.0,14.0,0.0,68.0,24.0,1.0,12.0,24.0,1.0,3.0,2.0,0.0,55.0,0.0,14.0,14.0,1.0,3.0,0.0,14.0,71.0
Germany,1.0,17.0,3.0,66.0,16.0,23.0,6.0,2.0,18.0,1.0,88.0,4.0,39.0,37.0,2.0,210.0,69.0,12.0,2.0,37.0,64.0,57.0,25.0,45.0,1.0,255.0,29.0,69.0,9.0,0.0,36.0,0.0,255.0,6.0,0.0,2.0,12.0,78.0,18.0,1.0,28.0,50.0,92.0,0.0,49.0,157.0,206.0,10.0,112.0,46.0,1.0,0.0,483.0,9.0,1.0,14.0,10.0,16.0,30.0,4.0,1.0,0.0,78.0,1.0,15.0,89.0,24.0,1604.0,56.0,2.0,0.0,0.0,64.0,35.0,4.0,20.0,17.0,20.0,116.0,3.0,39.0,14.0,24.0,0.0,25.0,91.0,4.0,89.0,231.0,0.0,10.0,17.0,5.0,9.0,19.0,39.0,0.0,60.0,43.0,10.0,13.0,19.0,2.0,8.0,11.0,0.0,135.0,8.0,33.0,25.0,0.0,28.0,0.0,20.0,62.0
Peru,2.0,4.0,0.0,0.0,1.0,3.0,12.0,0.0,3.0,9.0,21.0,17.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,82.0,10.0,0.0,8.0,0.0,4.0,0.0,0.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,3.0,7.0,5.0,0.0,17.0,35.0,10.0,1.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,51.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,6.0,26.0,2.0,16.0,0.0,2.0,0.0,13.0,13.0,0.0,26.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,12.0,10.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,5.0,4.0,0.0,0.0,0.0,12.0,107.0
Japan,5.0,4.0,1.0,22.0,2.0,22.0,1.0,4.0,8.0,5.0,2.0,4.0,2.0,29.0,3.0,108.0,0.0,8.0,0.0,0.0,104.0,20.0,20.0,11.0,0.0,57.0,1.0,40.0,53.0,0.0,7.0,0.0,37.0,0.0,0.0,3.0,58.0,137.0,7.0,0.0,7.0,15.0,2.0,0.0,10.0,34.0,30.0,3.0,36.0,11.0,0.0,0.0,186.0,7.0,3.0,86.0,2.0,0.0,65.0,1.0,1.0,0.0,4.0,0.0,15.0,44.0,4.0,275.0,13.0,0.0,0.0,0.0,2.0,19.0,0.0,7.0,21.0,16.0,5.0,0.0,24.0,4.0,1.0,2.0,4.0,101.0,19.0,64.0,16.0,1.0,0.0,4.0,1.0,1.0,13.0,5.0,0.0,104.0,22.0,49.0,2.0,2.0,0.0,0.0,2.0,0.0,29.0,0.0,11.0,11.0,0.0,0.0,0.0,15.0,43.0
United States,12.0,73.0,13.0,162.0,51.0,168.0,111.0,2.0,67.0,99.0,351.0,147.0,170.0,122.0,73.0,2433.0,1.0,117.0,64.0,28.0,1105.0,518.0,350.0,118.0,44.0,1797.0,15.0,1002.0,127.0,1.0,260.0,41.0,1061.0,8.0,0.0,23.0,46.0,758.0,253.0,21.0,87.0,96.0,92.0,3.0,885.0,2055.0,2112.0,16.0,1216.0,407.0,64.0,1.0,2675.0,14.0,2.0,18.0,299.0,14.0,153.0,27.0,13.0,3.0,310.0,4.0,209.0,545.0,27.0,4784.0,223.0,212.0,1.0,8.0,168.0,86.0,23.0,224.0,142.0,216.0,378.0,14.0,429.0,818.0,37.0,9.0,152.0,573.0,107.0,1239.0,776.0,27.0,62.0,20.0,0.0,140.0,44.0,309.0,2.0,672.0,237.0,184.0,141.0,249.0,5.0,30.0,39.0,6.0,533.0,2.0,287.0,236.0,0.0,146.0,2.0,271.0,1306.0
"Macedonia, Republic of",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,1081.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,115.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,115.0,3.0,0.0,11.0,0.0,0.0,23.0,0.0,1.0,15.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,5.0
Indonesia,1.0,3.0,1.0,10.0,5.0,15.0,8.0,0.0,2.0,6.0,2.0,18.0,10.0,5.0,0.0,52.0,0.0,1.0,0.0,0.0,10.0,6.0,183.0,11.0,0.0,48.0,0.0,6.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,4.0,0.0,19.0,3.0,1.0,8.0,3.0,0.0,1.0,8.0,43.0,41.0,0.0,29.0,3.0,1.0,0.0,72.0,8.0,0.0,0.0,6.0,11.0,19.0,19.0,0.0,0.0,0.0,0.0,4.0,76.0,0.0,97.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,2.0,12.0,28.0,0.0,46.0,2.0,4.0,0.0,13.0,20.0,0.0,44.0,7.0,1.0,4.0,12.0,0.0,4.0,2.0,8.0,0.0,31.0,14.0,0.0,6.0,5.0,0.0,4.0,7.0,0.0,42.0,0.0,10.0,3.0,0.0,1.0,0.0,45.0,69.0
Turkey,2.0,14.0,0.0,10.0,1.0,3.0,6.0,0.0,0.0,0.0,22.0,1.0,3.0,17.0,0.0,113.0,14.0,2.0,3.0,1.0,9.0,4.0,8.0,96.0,0.0,28.0,8.0,8.0,3.0,0.0,4.0,0.0,24.0,2.0,0.0,0.0,0.0,155.0,32.0,0.0,1.0,1.0,1.0,0.0,20.0,117.0,63.0,0.0,47.0,2.0,0.0,0.0,185.0,0.0,0.0,0.0,1.0,5.0,26.0,3.0,0.0,0.0,12.0,0.0,7.0,36.0,0.0,225.0,28.0,33.0,0.0,0.0,10.0,1.0,0.0,13.0,3.0,22.0,65.0,8.0,296.0,97.0,0.0,0.0,27.0,12.0,28.0,62.0,101.0,0.0,47.0,6.0,0.0,4.0,9.0,9.0,0.0,90.0,16.0,1.0,13.0,34.0,0.0,3.0,0.0,11.0,178.0,0.0,16.0,20.0,2.0,9.0,1.0,4.0,23.0
