,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,19.0,235.0,30.0,866.0,57.0,212.0,88.0,6.0,135.0,70.0,147.0,106.0,143.0,85.0,202.0,1468.0,14.0,34297.0,15.0,22.0,1667.0,468.0,212.0,94.0,38.0,1886.0,9.0,815.0,51.0,3.0,523.0,124.0,690.0,4.0,0.0,63.0,49.0,804.0,270.0,27.0,119.0,86.0,82.0,10.0,404.0,1197.0,1166.0,20.0,1234.0,523.0,98.0,4.0,3890.0,9.0,11.0,4.0,96.0,35.0,159.0,109.0,25.0,4.0,319.0,3.0,811.0,530.0,190.0,2304.0,116.0,42.0,0.0,23.0,88.0,174.0,246.0,95.0,244.0,971.0,595.0,7.0,341.0,839.0,60.0,18.0,265.0,165.0,462.0,898.0,666.0,26.0,47.0,78.0,2.0,109.0,59.0,758.0,99.0,1158.0,265.0,156.0,124.0,206.0,14.0,11.0,58.0,15.0,334.0,15.0,451.0,391.0,2.0,395.0,1.0,273.0,825.0
Cabo Verde,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Russian Federation,39.0,40.0,0.0,208.0,1.0,20.0,20.0,0.0,4.0,3.0,41.0,5.0,3.0,20.0,1.0,114.0,3.0,4390.0,31.0,1.0,91.0,20.0,28.0,58.0,3.0,192.0,47.0,89.0,30.0,7.0,9.0,2.0,63.0,0.0,0.0,1.0,1.0,237.0,3.0,2.0,4.0,23.0,6.0,0.0,68.0,90.0,41.0,1.0,20.0,10.0,1.0,0.0,1487.0,0.0,0.0,1.0,8.0,1.0,32.0,10.0,2.0,1.0,37.0,0.0,51.0,38.0,2.0,424.0,47.0,5.0,0.0,0.0,37.0,7.0,1.0,59.0,8.0,149.0,65.0,2.0,167.0,19.0,6.0,0.0,110.0,80.0,466.0,50.0,24.0,0.0,13.0,5.0,0.0,2.0,1.0,46.0,1.0,72.0,163.0,16.0,25.0,14.0,0.0,52.0,3.0,0.0,154.0,3.0,47.0,27.0,1.0,63.0,0.0,114.0,41.0
Italy,17.0,11.0,1.0,866.0,5.0,53.0,104.0,2.0,8.0,10.0,11.0,53.0,14.0,13.0,4.0,182.0,0.0,20793.0,0.0,0.0,57.0,78.0,31.0,93.0,1.0,289.0,15.0,64.0,8.0,0.0,58.0,8.0,249.0,4.0,0.0,9.0,1.0,62.0,29.0,5.0,30.0,45.0,2.0,0.0,23.0,275.0,619.0,7.0,344.0,290.0,3.0,0.0,410.0,11.0,0.0,0.0,138.0,23.0,75.0,8.0,2.0,1.0,6.0,0.0,75.0,191.0,14.0,660.0,135.0,16.0,1.0,0.0,14.0,58.0,23.0,46.0,106.0,134.0,122.0,2.0,29.0,351.0,6.0,1.0,36.0,194.0,850.0,256.0,112.0,3.0,70.0,15.0,0.0,8.0,10.0,120.0,11.0,182.0,76.0,19.0,96.0,18.0,0.0,109.0,0.0,7.0,80.0,1.0,40.0,68.0,1.0,21.0,0.0,31.0,89.0
Portugal,5.0,0.0,0.0,186.0,1.0,9.0,6.0,0.0,1.0,1.0,4.0,6.0,12.0,3.0,1.0,99.0,0.0,3400.0,0.0,0.0,13.0,5.0,16.0,3.0,0.0,42.0,1.0,3.0,1.0,0.0,11.0,2.0,46.0,1.0,0.0,1.0,0.0,8.0,2.0,0.0,2.0,15.0,0.0,0.0,1.0,38.0,45.0,2.0,12.0,1.0,1.0,0.0,75.0,0.0,0.0,0.0,39.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,13.0,29.0,0.0,116.0,13.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,19.0,14.0,19.0,0.0,23.0,0.0,5.0,0.0,6.0,5.0,20.0,41.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0,20.0,1.0,74.0,20.0,0.0,5.0,7.0,0.0,1.0,1.0,0.0,47.0,0.0,7.0,10.0,0.0,7.0,0.0,15.0,34.0
Spain,47.0,39.0,3.0,622.0,9.0,58.0,63.0,0.0,15.0,41.0,21.0,3.0,53.0,38.0,5.0,93.0,4.0,8016.0,0.0,2.0,43.0,72.0,91.0,81.0,5.0,294.0,18.0,34.0,25.0,0.0,57.0,6.0,75.0,1.0,0.0,3.0,0.0,63.0,35.0,4.0,31.0,52.0,34.0,0.0,51.0,128.0,248.0,26.0,345.0,83.0,2.0,0.0,448.0,0.0,7.0,0.0,21.0,25.0,39.0,25.0,11.0,8.0,27.0,3.0,100.0,117.0,4.0,378.0,65.0,5.0,1.0,0.0,8.0,33.0,5.0,0.0,55.0,81.0,89.0,3.0,113.0,12.0,8.0,0.0,76.0,10.0,18.0,174.0,100.0,1.0,61.0,7.0,0.0,23.0,3.0,189.0,8.0,198.0,39.0,52.0,10.0,54.0,2.0,27.0,10.0,1.0,112.0,2.0,31.0,66.0,2.0,68.0,0.0,19.0,82.0
China,2.0,93.0,2.0,616.0,5.0,16.0,22.0,0.0,16.0,6.0,8.0,5.0,13.0,30.0,7.0,201.0,0.0,5998.0,9.0,8.0,244.0,54.0,53.0,69.0,0.0,756.0,62.0,248.0,33.0,0.0,18.0,2.0,326.0,1.0,2.0,8.0,5.0,232.0,24.0,2.0,6.0,12.0,46.0,11.0,47.0,250.0,134.0,82.0,154.0,25.0,7.0,0.0,643.0,45.0,16.0,5.0,7.0,3.0,28.0,37.0,3.0,0.0,15.0,0.0,588.0,204.0,35.0,599.0,35.0,13.0,10.0,1.0,20.0,1359.0,5.0,11.0,63.0,4275.0,87.0,9.0,25.0,72.0,18.0,1.0,31.0,12.0,497.0,80.0,95.0,2.0,9.0,29.0,0.0,26.0,3.0,85.0,1.0,218.0,49.0,123.0,24.0,20.0,3.0,4.0,0.0,2.0,125.0,0.0,82.0,150.0,1.0,3.0,1.0,28.0,134.0
El Salvador,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,3.0,0.0,2.0,0.0,302.0,0.0,0.0,180.0,1.0,24.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,8.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,46.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0
Canada,1.0,6.0,0.0,107.0,1.0,11.0,2.0,0.0,30.0,2.0,6.0,2.0,12.0,11.0,6.0,231.0,0.0,4515.0,2.0,16.0,133.0,26.0,6.0,11.0,0.0,177.0,2.0,49.0,9.0,0.0,15.0,4.0,51.0,1.0,0.0,2.0,0.0,37.0,20.0,2.0,9.0,2.0,6.0,0.0,27.0,55.0,86.0,1.0,57.0,46.0,0.0,0.0,300.0,0.0,0.0,0.0,21.0,2.0,8.0,31.0,5.0,0.0,26.0,1.0,48.0,33.0,4.0,117.0,6.0,5.0,0.0,1.0,2.0,21.0,9.0,7.0,12.0,32.0,38.0,0.0,60.0,63.0,2.0,6.0,11.0,5.0,40.0,51.0,97.0,1.0,2.0,4.0,0.0,10.0,8.0,61.0,3.0,116.0,19.0,61.0,12.0,5.0,0.0,3.0,4.0,0.0,39.0,0.0,26.0,13.0,1.0,24.0,0.0,13.0,35.0
Japan,7.0,48.0,1.0,331.0,2.0,3.0,3.0,2.0,6.0,2.0,49.0,5.0,5.0,8.0,2.0,45.0,8.0,1732.0,0.0,2.0,41.0,42.0,34.0,9.0,0.0,114.0,3.0,46.0,98.0,0.0,3.0,1.0,47.0,1.0,0.0,10.0,6.0,83.0,14.0,2.0,4.0,3.0,0.0,0.0,4.0,59.0,77.0,15.0,47.0,21.0,1.0,0.0,147.0,27.0,0.0,46.0,2.0,0.0,13.0,2.0,0.0,1.0,5.0,0.0,55.0,38.0,14.0,129.0,6.0,1.0,1.0,0.0,8.0,26.0,13.0,0.0,9.0,144.0,26.0,2.0,3.0,15.0,3.0,0.0,7.0,27.0,37.0,27.0,11.0,6.0,2.0,7.0,0.0,6.0,1.0,30.0,11.0,59.0,42.0,2.0,14.0,20.0,0.0,0.0,0.0,0.0,21.0,0.0,6.0,15.0,0.0,4.0,0.0,20.0,34.0
