,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,12.0,82.0,12.0,164.0,57.0,174.0,107.0,6.0,70.0,102.0,394.0,142.0,172.0,132.0,74.0,2521.0,1.0,122.0,75.0,27.0,1151.0,559.0,383.0,125.0,45.0,1760.0,14.0,1071.0,137.0,0.0,281.0,48.0,1109.0,9.0,0.0,26.0,48.0,763.0,259.0,22.0,92.0,98.0,91.0,4.0,921.0,2152.0,2193.0,17.0,1251.0,426.0,72.0,1.0,2513.0,13.0,4.0,17.0,287.0,20.0,167.0,27.0,13.0,1.0,345.0,4.0,220.0,570.0,30.0,4959.0,224.0,225.0,2.0,8.0,150.0,96.0,21.0,217.0,165.0,222.0,396.0,14.0,426.0,855.0,41.0,12.0,166.0,574.0,112.0,1306.0,791.0,28.0,60.0,27.0,0.0,148.0,47.0,324.0,2.0,537.0,242.0,171.0,192.0,269.0,8.0,31.0,44.0,6.0,556.0,4.0,346.0,289.0,0.0,163.0,2.0,260.0,1327.0
Indonesia,1.0,4.0,1.0,8.0,5.0,15.0,11.0,0.0,2.0,6.0,1.0,18.0,10.0,6.0,0.0,49.0,0.0,3.0,0.0,0.0,12.0,8.0,189.0,11.0,1.0,45.0,1.0,6.0,2.0,0.0,1.0,0.0,41.0,0.0,0.0,3.0,0.0,20.0,3.0,1.0,8.0,3.0,0.0,1.0,44.0,48.0,37.0,0.0,31.0,3.0,1.0,0.0,83.0,0.0,0.0,0.0,6.0,11.0,21.0,17.0,0.0,0.0,0.0,0.0,8.0,74.0,0.0,108.0,26.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,2.0,14.0,29.0,0.0,47.0,2.0,4.0,0.0,16.0,22.0,2.0,44.0,8.0,0.0,4.0,12.0,0.0,4.0,2.0,7.0,0.0,39.0,12.0,0.0,9.0,6.0,0.0,4.0,7.0,0.0,45.0,0.0,12.0,3.0,0.0,0.0,0.0,33.0,63.0
Italy,48.0,13.0,1.0,46.0,11.0,35.0,39.0,1.0,11.0,21.0,91.0,113.0,21.0,10.0,2.0,80.0,1.0,19.0,0.0,4.0,31.0,29.0,119.0,58.0,0.0,178.0,12.0,44.0,33.0,0.0,11.0,1.0,496.0,5.0,0.0,7.0,0.0,128.0,63.0,6.0,8.0,117.0,6.0,0.0,85.0,289.0,446.0,2.0,205.0,94.0,0.0,0.0,308.0,2.0,1.0,1.0,285.0,21.0,249.0,26.0,5.0,0.0,26.0,2.0,11.0,119.0,6.0,1019.0,886.0,19.0,1.0,0.0,43.0,145.0,1.0,98.0,104.0,24.0,166.0,8.0,27.0,26.0,28.0,0.0,65.0,417.0,3.0,251.0,129.0,19.0,200.0,6.0,3.0,1.0,3.0,39.0,0.0,164.0,55.0,44.0,168.0,43.0,0.0,8.0,3.0,3.0,188.0,0.0,43.0,67.0,1.0,98.0,0.0,28.0,170.0
Spain,73.0,1.0,1.0,12.0,4.0,56.0,115.0,0.0,6.0,39.0,16.0,120.0,73.0,41.0,5.0,50.0,5.0,7.0,1.0,0.0,34.0,30.0,129.0,67.0,0.0,153.0,6.0,38.0,3.0,0.0,2.0,1.0,209.0,3.0,0.0,1.0,3.0,391.0,14.0,1.0,62.0,39.0,6.0,0.0,50.0,144.0,453.0,1.0,108.0,12.0,0.0,0.0,167.0,0.0,0.0,3.0,53.0,18.0,48.0,8.0,6.0,1.0,17.0,0.0,5.0,86.0,3.0,548.0,191.0,53.0,0.0,0.0,9.0,19.0,2.0,5.0,9.0,39.0,31.0,3.0,58.0,6.0,15.0,0.0,44.0,20.0,8.0,290.0,185.0,1.0,38.0,5.0,0.0,7.0,5.0,31.0,1.0,155.0,95.0,35.0,14.0,34.0,0.0,51.0,19.0,0.0,207.0,23.0,28.0,30.0,1.0,7.0,0.0,16.0,162.0
Turkey,2.0,17.0,0.0,9.0,1.0,3.0,6.0,0.0,0.0,0.0,23.0,1.0,2.0,19.0,0.0,109.0,12.0,2.0,3.0,1.0,14.0,5.0,7.0,110.0,0.0,29.0,6.0,9.0,3.0,0.0,6.0,0.0,26.0,2.0,0.0,0.0,0.0,163.0,32.0,0.0,1.0,1.0,1.0,0.0,23.0,112.0,60.0,0.0,39.0,2.0,2.0,0.0,144.0,0.0,0.0,0.0,1.0,4.0,27.0,3.0,0.0,0.0,14.0,0.0,7.0,38.0,0.0,217.0,28.0,33.0,0.0,0.0,10.0,1.0,0.0,13.0,3.0,22.0,58.0,8.0,292.0,71.0,0.0,0.0,34.0,13.0,29.0,73.0,89.0,0.0,48.0,6.0,0.0,5.0,9.0,6.0,0.0,81.0,16.0,1.0,14.0,30.0,0.0,1.0,0.0,11.0,149.0,0.0,19.0,25.0,4.0,9.0,1.0,5.0,25.0
Japan,7.0,5.0,1.0,31.0,2.0,24.0,1.0,5.0,14.0,5.0,2.0,4.0,3.0,29.0,2.0,115.0,0.0,7.0,0.0,0.0,120.0,7.0,24.0,13.0,0.0,70.0,1.0,36.0,54.0,0.0,6.0,0.0,38.0,0.0,0.0,3.0,67.0,165.0,6.0,2.0,7.0,13.0,2.0,0.0,13.0,33.0,31.0,4.0,36.0,13.0,0.0,0.0,186.0,7.0,3.0,83.0,2.0,0.0,133.0,1.0,1.0,0.0,4.0,0.0,12.0,53.0,7.0,273.0,15.0,0.0,0.0,0.0,3.0,21.0,0.0,6.0,28.0,21.0,9.0,0.0,24.0,5.0,1.0,2.0,5.0,96.0,21.0,64.0,19.0,1.0,0.0,4.0,1.0,1.0,14.0,6.0,0.0,102.0,15.0,33.0,2.0,2.0,1.0,0.0,2.0,0.0,42.0,0.0,14.0,12.0,0.0,1.0,0.0,13.0,50.0
France,4.0,12.0,2.0,54.0,4.0,7.0,17.0,0.0,0.0,2.0,89.0,154.0,10.0,25.0,5.0,377.0,0.0,8.0,2.0,20.0,82.0,18.0,186.0,92.0,0.0,221.0,6.0,58.0,6.0,0.0,9.0,0.0,289.0,0.0,0.0,5.0,2.0,376.0,37.0,3.0,29.0,43.0,0.0,0.0,20.0,96.0,68.0,1.0,29.0,5.0,6.0,0.0,653.0,4.0,1.0,0.0,12.0,3.0,187.0,15.0,115.0,0.0,175.0,0.0,12.0,171.0,1.0,638.0,91.0,4.0,0.0,0.0,14.0,34.0,4.0,8.0,29.0,7.0,47.0,6.0,23.0,47.0,7.0,0.0,19.0,31.0,8.0,46.0,154.0,7.0,6.0,10.0,2.0,7.0,13.0,18.0,0.0,203.0,31.0,42.0,65.0,22.0,0.0,3.0,2.0,0.0,160.0,3.0,75.0,21.0,2.0,36.0,0.0,98.0,268.0
Russian Federation,12.0,69.0,23.0,79.0,10.0,23.0,43.0,0.0,7.0,1.0,57.0,16.0,24.0,21.0,0.0,337.0,9.0,5.0,7.0,0.0,37.0,19.0,99.0,84.0,0.0,245.0,179.0,53.0,10.0,44.0,1.0,0.0,144.0,0.0,0.0,20.0,1.0,378.0,8.0,30.0,3.0,14.0,7.0,0.0,102.0,135.0,58.0,3.0,25.0,5.0,0.0,0.0,1050.0,2.0,0.0,0.0,0.0,2.0,15.0,9.0,5.0,0.0,255.0,0.0,15.0,56.0,2.0,889.0,44.0,8.0,0.0,0.0,32.0,1.0,0.0,35.0,6.0,35.0,100.0,0.0,181.0,12.0,4.0,0.0,151.0,114.0,8.0,56.0,28.0,0.0,5.0,4.0,0.0,10.0,32.0,11.0,20.0,123.0,47.0,7.0,21.0,16.0,4.0,40.0,21.0,0.0,444.0,18.0,144.0,47.0,0.0,10.0,0.0,52.0,90.0
United Kingdom,1.0,25.0,5.0,18.0,6.0,37.0,6.0,2.0,28.0,7.0,42.0,34.0,84.0,44.0,3.0,387.0,0.0,12.0,40.0,11.0,361.0,48.0,33.0,39.0,2.0,281.0,8.0,337.0,13.0,0.0,55.0,3.0,204.0,5.0,0.0,19.0,6.0,389.0,59.0,7.0,212.0,29.0,27.0,1.0,61.0,168.0,487.0,4.0,187.0,59.0,9.0,0.0,666.0,5.0,1.0,2.0,34.0,17.0,71.0,12.0,32.0,0.0,101.0,1.0,12.0,151.0,3.0,404.0,165.0,13.0,3.0,0.0,60.0,21.0,21.0,21.0,29.0,78.0,71.0,5.0,70.0,52.0,5.0,2.0,48.0,86.0,33.0,276.0,164.0,7.0,9.0,13.0,0.0,25.0,17.0,52.0,1.0,124.0,88.0,80.0,12.0,29.0,4.0,13.0,34.0,4.0,144.0,0.0,121.0,38.0,2.0,17.0,0.0,34.0,154.0
"Venezuela, Bolivarian Republic of",3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,42.0,7.0,34.0,1.0,26.0,0.0,67.0,0.0,0.0,0.0,0.0,33.0,0.0,63.0,380.0,0.0,64.0,1.0,43.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,10.0,4.0,1.0,0.0,2.0,3.0,0.0,62.0,74.0,14.0,0.0,4.0,3.0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,503.0,10.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,32.0,0.0,3.0,0.0,0.0,0.0,33.0,15.0,0.0,42.0,4.0,0.0,6.0,3.0,0.0,13.0,1.0,2.0,0.0,8.0,5.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,64.0,0.0,23.0,6.0,0.0,0.0,0.0,20.0,95.0
