,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,15.0,200.0,23.0,493.0,87.0,150.0,29.0,3.0,107.0,64.0,234.0,130.0,122.0,101.0,84.0,1960.0,9.0,30016.0,20.0,28.0,1739.0,372.0,179.0,78.0,4.0,2172.0,47.0,696.0,66.0,2.0,112.0,192.0,578.0,2.0,0.0,61.0,58.0,546.0,226.0,47.0,86.0,98.0,131.0,8.0,359.0,909.0,943.0,19.0,1146.0,391.0,84.0,5.0,3800.0,10.0,11.0,7.0,126.0,27.0,133.0,95.0,23.0,8.0,373.0,2.0,932.0,497.0,160.0,2099.0,117.0,29.0,1.0,15.0,131.0,151.0,245.0,106.0,195.0,1170.0,652.0,6.0,368.0,900.0,56.0,14.0,204.0,158.0,568.0,980.0,769.0,32.0,49.0,40.0,1.0,75.0,44.0,942.0,99.0,1073.0,224.0,138.0,187.0,130.0,6.0,16.0,30.0,8.0,332.0,10.0,440.0,311.0,4.0,697.0,1.0,280.0,778.0
Spain,56.0,38.0,2.0,25.0,12.0,36.0,52.0,0.0,1.0,26.0,9.0,3.0,14.0,36.0,1.0,43.0,4.0,6928.0,0.0,3.0,35.0,53.0,49.0,20.0,3.0,283.0,12.0,32.0,16.0,0.0,12.0,8.0,77.0,1.0,0.0,7.0,1.0,64.0,25.0,8.0,22.0,38.0,34.0,0.0,28.0,85.0,171.0,12.0,171.0,47.0,1.0,0.0,144.0,0.0,7.0,2.0,24.0,29.0,26.0,22.0,11.0,5.0,24.0,3.0,71.0,54.0,1.0,231.0,56.0,1.0,0.0,0.0,7.0,25.0,7.0,1.0,52.0,79.0,54.0,0.0,61.0,12.0,20.0,0.0,23.0,11.0,21.0,97.0,39.0,1.0,61.0,5.0,0.0,21.0,3.0,84.0,4.0,114.0,22.0,29.0,8.0,47.0,2.0,30.0,9.0,1.0,101.0,6.0,13.0,18.0,3.0,105.0,0.0,12.0,84.0
Portugal,3.0,0.0,1.0,4.0,0.0,6.0,5.0,0.0,2.0,1.0,3.0,2.0,12.0,15.0,0.0,41.0,0.0,3173.0,0.0,0.0,13.0,5.0,10.0,3.0,0.0,52.0,2.0,6.0,0.0,0.0,0.0,0.0,81.0,1.0,0.0,2.0,0.0,58.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,36.0,33.0,2.0,5.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,44.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,17.0,28.0,1.0,82.0,13.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,14.0,17.0,18.0,0.0,18.0,1.0,0.0,0.0,11.0,6.0,16.0,30.0,20.0,2.0,0.0,2.0,0.0,1.0,0.0,23.0,1.0,24.0,25.0,0.0,4.0,6.0,0.0,4.0,1.0,0.0,52.0,0.0,1.0,14.0,0.0,3.0,0.0,5.0,15.0
Peru,1.0,3.0,0.0,7.0,0.0,0.0,23.0,0.0,1.0,4.0,7.0,8.0,1.0,2.0,2.0,25.0,0.0,1687.0,0.0,0.0,1.0,4.0,44.0,7.0,0.0,21.0,2.0,11.0,0.0,0.0,4.0,2.0,13.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,7.0,3.0,0.0,6.0,38.0,5.0,0.0,18.0,4.0,0.0,0.0,29.0,0.0,0.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,17.0,23.0,1.0,52.0,3.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,10.0,18.0,8.0,1.0,20.0,1.0,0.0,0.0,33.0,3.0,4.0,28.0,2.0,0.0,9.0,2.0,0.0,2.0,0.0,3.0,2.0,9.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,5.0,0.0,0.0,2.0,0.0,12.0,19.0
Italy,19.0,10.0,1.0,312.0,8.0,51.0,105.0,1.0,17.0,3.0,10.0,57.0,2.0,13.0,1.0,103.0,0.0,16840.0,0.0,2.0,72.0,78.0,49.0,33.0,0.0,213.0,6.0,67.0,9.0,0.0,41.0,9.0,480.0,2.0,0.0,7.0,1.0,89.0,39.0,5.0,22.0,23.0,7.0,0.0,22.0,184.0,398.0,7.0,349.0,320.0,1.0,1.0,293.0,11.0,0.0,0.0,40.0,10.0,52.0,6.0,1.0,0.0,23.0,0.0,72.0,186.0,5.0,433.0,46.0,12.0,0.0,0.0,14.0,49.0,8.0,38.0,62.0,63.0,96.0,2.0,35.0,230.0,31.0,1.0,37.0,138.0,589.0,132.0,92.0,4.0,71.0,3.0,0.0,8.0,2.0,113.0,10.0,122.0,44.0,17.0,52.0,14.0,0.0,33.0,0.0,0.0,57.0,6.0,37.0,39.0,0.0,48.0,0.0,25.0,74.0
Georgia,6.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,365.0,0.0,0.0,12.0,2.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,3.0,2.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,2.0,1.0,12.0,2.0,19.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,5.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,6.0,6.0
China,4.0,159.0,2.0,1172.0,6.0,20.0,34.0,0.0,11.0,5.0,30.0,11.0,7.0,33.0,12.0,393.0,0.0,4757.0,4.0,7.0,435.0,44.0,74.0,83.0,0.0,1128.0,46.0,296.0,31.0,0.0,14.0,10.0,224.0,1.0,2.0,8.0,4.0,129.0,18.0,3.0,4.0,19.0,16.0,56.0,50.0,236.0,189.0,53.0,279.0,20.0,4.0,0.0,1069.0,54.0,4.0,2.0,9.0,3.0,16.0,42.0,0.0,2.0,7.0,0.0,742.0,234.0,74.0,479.0,13.0,4.0,7.0,2.0,14.0,1161.0,6.0,6.0,51.0,3048.0,93.0,11.0,29.0,46.0,13.0,1.0,25.0,13.0,766.0,58.0,76.0,2.0,6.0,12.0,0.0,16.0,1.0,108.0,2.0,264.0,41.0,111.0,23.0,23.0,2.0,2.0,0.0,1.0,128.0,0.0,82.0,185.0,1.0,9.0,1.0,46.0,155.0
Egypt,1.0,0.0,1.0,107.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,7.0,6.0,7.0,0.0,742.0,1.0,0.0,4.0,0.0,2.0,118.0,1.0,13.0,1.0,255.0,2.0,0.0,1.0,0.0,16.0,1.0,0.0,6.0,0.0,208.0,6.0,3.0,4.0,0.0,0.0,0.0,3.0,9.0,80.0,2.0,7.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,55.0,1.0,10.0,1.0,0.0,1.0,24.0,2.0,0.0,8.0,2.0,34.0,0.0,2.0,1.0,1.0,0.0,7.0,29.0,7.0,31.0,6.0,0.0,3.0,10.0,0.0,1.0,0.0,3.0,1.0,3.0,19.0,4.0,2.0,12.0,3.0,0.0,0.0,0.0,16.0,0.0,3.0,26.0,0.0,2.0,0.0,5.0,4.0
Russian Federation,36.0,61.0,1.0,151.0,1.0,34.0,14.0,0.0,10.0,0.0,33.0,13.0,8.0,24.0,2.0,137.0,6.0,4243.0,38.0,1.0,51.0,15.0,29.0,52.0,2.0,245.0,45.0,103.0,26.0,7.0,3.0,2.0,50.0,0.0,0.0,2.0,1.0,324.0,44.0,5.0,6.0,23.0,8.0,0.0,84.0,134.0,62.0,8.0,32.0,14.0,1.0,0.0,1239.0,0.0,0.0,0.0,3.0,0.0,10.0,10.0,3.0,1.0,135.0,1.0,84.0,39.0,4.0,323.0,67.0,4.0,0.0,0.0,131.0,7.0,10.0,61.0,13.0,109.0,61.0,1.0,145.0,14.0,11.0,0.0,158.0,64.0,474.0,31.0,32.0,0.0,4.0,3.0,0.0,5.0,1.0,34.0,10.0,71.0,40.0,17.0,41.0,10.0,0.0,47.0,4.0,0.0,173.0,9.0,52.0,70.0,0.0,70.0,1.0,98.0,77.0
Norway,2.0,1.0,0.0,101.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,3.0,17.0,3.0,5.0,13.0,8.0,444.0,0.0,0.0,16.0,2.0,0.0,4.0,0.0,24.0,0.0,16.0,0.0,0.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,6.0,6.0,0.0,2.0,9.0,7.0,25.0,0.0,3.0,2.0,0.0,1.0,72.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,5.0,0.0,9.0,0.0,11.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,10.0,6.0,1.0,0.0,3.0,128.0,1.0,0.0,2.0,5.0,8.0,8.0,8.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,15.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0
