,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Peru,1.0,3.0,0.0,7.0,0.0,0.0,23.0,0.0,1.0,4.0,6.0,8.0,1.0,2.0,2.0,24.0,0.0,1659.0,0.0,0.0,1.0,4.0,41.0,8.0,0.0,21.0,1.0,11.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,7.0,3.0,0.0,8.0,41.0,5.0,0.0,18.0,4.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,18.0,22.0,1.0,51.0,3.0,1.0,0.0,0.0,1.0,7.0,2.0,0.0,10.0,17.0,8.0,1.0,26.0,1.0,0.0,0.0,35.0,3.0,4.0,29.0,4.0,0.0,10.0,2.0,0.0,2.0,0.0,3.0,2.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,4.0,0.0,0.0,2.0,0.0,13.0,20.0
Spain,55.0,38.0,2.0,23.0,15.0,33.0,52.0,0.0,4.0,29.0,9.0,3.0,18.0,37.0,1.0,45.0,4.0,6653.0,0.0,3.0,36.0,55.0,47.0,23.0,3.0,293.0,12.0,34.0,18.0,0.0,13.0,7.0,77.0,1.0,0.0,6.0,1.0,66.0,25.0,8.0,29.0,37.0,32.0,0.0,29.0,84.0,168.0,12.0,187.0,56.0,1.0,0.0,146.0,0.0,7.0,2.0,23.0,25.0,28.0,22.0,10.0,4.0,26.0,3.0,69.0,44.0,1.0,223.0,57.0,1.0,0.0,0.0,7.0,27.0,7.0,1.0,52.0,77.0,70.0,0.0,59.0,8.0,23.0,0.0,22.0,10.0,17.0,129.0,40.0,1.0,57.0,5.0,0.0,21.0,3.0,106.0,6.0,113.0,27.0,30.0,8.0,44.0,2.0,27.0,9.0,1.0,97.0,6.0,13.0,17.0,2.0,91.0,0.0,12.0,81.0
Italy,19.0,10.0,1.0,394.0,8.0,50.0,93.0,1.0,17.0,3.0,10.0,56.0,3.0,11.0,1.0,102.0,0.0,16646.0,0.0,2.0,72.0,75.0,45.0,42.0,0.0,212.0,6.0,64.0,8.0,0.0,42.0,9.0,467.0,2.0,0.0,7.0,1.0,77.0,38.0,5.0,24.0,23.0,7.0,0.0,20.0,192.0,457.0,6.0,360.0,324.0,2.0,0.0,316.0,11.0,0.0,0.0,40.0,11.0,43.0,6.0,0.0,0.0,23.0,0.0,69.0,180.0,6.0,417.0,46.0,12.0,1.0,0.0,14.0,53.0,8.0,36.0,64.0,68.0,106.0,2.0,16.0,259.0,32.0,1.0,39.0,132.0,603.0,173.0,95.0,4.0,71.0,3.0,0.0,9.0,2.0,108.0,10.0,130.0,57.0,17.0,55.0,15.0,0.0,40.0,0.0,0.0,50.0,6.0,38.0,39.0,0.0,48.0,0.0,23.0,74.0
Georgia,6.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,3.0,349.0,0.0,0.0,13.0,2.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,3.0,2.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,2.0,1.0,9.0,2.0,18.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,5.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,6.0,6.0
China,4.0,158.0,2.0,692.0,6.0,18.0,33.0,0.0,11.0,5.0,30.0,8.0,7.0,30.0,11.0,365.0,0.0,4699.0,4.0,7.0,408.0,41.0,69.0,76.0,0.0,1075.0,56.0,289.0,30.0,0.0,13.0,8.0,235.0,1.0,2.0,8.0,4.0,142.0,18.0,3.0,4.0,18.0,17.0,55.0,46.0,238.0,188.0,55.0,277.0,20.0,4.0,0.0,766.0,50.0,4.0,2.0,4.0,3.0,16.0,42.0,0.0,2.0,7.0,0.0,713.0,220.0,71.0,494.0,14.0,4.0,8.0,1.0,18.0,1141.0,6.0,7.0,48.0,3034.0,92.0,11.0,29.0,47.0,13.0,1.0,26.0,11.0,694.0,59.0,76.0,2.0,6.0,12.0,0.0,16.0,2.0,113.0,2.0,229.0,39.0,105.0,23.0,22.0,2.0,2.0,0.0,1.0,124.0,0.0,80.0,178.0,1.0,6.0,1.0,46.0,164.0
Egypt,1.0,0.0,1.0,102.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,9.0,7.0,0.0,726.0,1.0,0.0,4.0,0.0,2.0,118.0,1.0,13.0,1.0,244.0,2.0,0.0,1.0,0.0,16.0,1.0,0.0,5.0,0.0,211.0,5.0,3.0,4.0,0.0,0.0,0.0,3.0,8.0,78.0,2.0,7.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,52.0,1.0,10.0,1.0,0.0,1.0,21.0,2.0,0.0,6.0,2.0,37.0,0.0,2.0,1.0,1.0,0.0,7.0,29.0,6.0,28.0,5.0,0.0,3.0,10.0,0.0,1.0,0.0,3.0,1.0,3.0,19.0,4.0,2.0,11.0,3.0,0.0,0.0,0.0,16.0,0.0,2.0,23.0,0.0,2.0,0.0,6.0,4.0
Russian Federation,36.0,59.0,1.0,136.0,0.0,34.0,14.0,0.0,10.0,1.0,34.0,12.0,6.0,25.0,2.0,139.0,6.0,4194.0,38.0,2.0,50.0,15.0,30.0,48.0,3.0,250.0,45.0,110.0,26.0,7.0,3.0,2.0,40.0,0.0,0.0,2.0,1.0,326.0,44.0,5.0,5.0,22.0,8.0,0.0,84.0,132.0,62.0,8.0,27.0,16.0,1.0,0.0,1223.0,0.0,0.0,0.0,3.0,0.0,10.0,10.0,3.0,1.0,123.0,0.0,71.0,38.0,4.0,343.0,66.0,4.0,0.0,0.0,130.0,7.0,10.0,60.0,10.0,117.0,59.0,1.0,145.0,12.0,9.0,0.0,155.0,64.0,482.0,33.0,30.0,0.0,4.0,3.0,0.0,4.0,1.0,38.0,10.0,70.0,40.0,17.0,41.0,10.0,0.0,48.0,3.0,0.0,162.0,8.0,53.0,64.0,0.0,69.0,1.0,99.0,74.0
Norway,2.0,1.0,0.0,103.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,3.0,7.0,3.0,5.0,13.0,8.0,429.0,0.0,0.0,14.0,2.0,0.0,4.0,0.0,23.0,0.0,15.0,0.0,0.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,6.0,0.0,2.0,9.0,7.0,25.0,1.0,3.0,2.0,0.0,1.0,73.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,5.0,0.0,9.0,0.0,11.0,5.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,10.0,6.0,1.0,0.0,3.0,136.0,0.0,0.0,2.0,5.0,7.0,4.0,7.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0
Cabo Verde,7.0,2.0,0.0,7.0,0.0,6.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,8.0,0.0,523.0,0.0,0.0,11.0,2.0,9.0,0.0,1.0,20.0,1.0,4.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,1.0,5.0,0.0,5.0,22.0,23.0,0.0,7.0,2.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,7.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,10.0,5.0,94.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,9.0
Germany,2.0,8.0,0.0,703.0,18.0,29.0,8.0,0.0,14.0,2.0,38.0,27.0,20.0,22.0,4.0,182.0,4.0,7268.0,0.0,24.0,84.0,41.0,44.0,51.0,2.0,340.0,16.0,133.0,42.0,0.0,63.0,2.0,135.0,2.0,0.0,1.0,11.0,93.0,23.0,0.0,23.0,14.0,59.0,2.0,94.0,168.0,128.0,27.0,117.0,50.0,0.0,0.0,824.0,1.0,4.0,2.0,37.0,7.0,58.0,19.0,3.0,0.0,71.0,0.0,70.0,143.0,35.0,1020.0,15.0,5.0,1.0,0.0,15.0,58.0,7.0,24.0,21.0,43.0,50.0,21.0,58.0,218.0,6.0,2.0,31.0,27.0,108.0,78.0,195.0,0.0,2.0,12.0,2.0,12.0,41.0,96.0,0.0,145.0,18.0,2.0,104.0,21.0,4.0,13.0,0.0,0.0,118.0,10.0,59.0,26.0,3.0,117.0,0.0,12.0,148.0
Estonia,2.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,19.0,0.0,619.0,1.0,0.0,33.0,11.0,2.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,1.0,1.0,12.0,11.0,0.0,15.0,2.0,0.0,0.0,60.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,3.0,1.0,6.0,15.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,2.0,2.0,4.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,3.0,5.0,4.0,0.0,0.0,0.0,3.0,11.0
