,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Portugal,5.0,0.0,0.0,207.0,1.0,9.0,6.0,0.0,1.0,1.0,4.0,8.0,12.0,2.0,1.0,108.0,0.0,3357.0,0.0,0.0,16.0,4.0,19.0,3.0,0.0,42.0,0.0,3.0,1.0,0.0,11.0,2.0,58.0,1.0,0.0,1.0,0.0,8.0,2.0,0.0,2.0,15.0,0.0,0.0,1.0,39.0,45.0,2.0,13.0,1.0,1.0,0.0,85.0,0.0,0.0,0.0,39.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,13.0,30.0,0.0,115.0,13.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,19.0,14.0,19.0,0.0,21.0,0.0,5.0,0.0,6.0,5.0,20.0,41.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,20.0,1.0,74.0,21.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,51.0,0.0,7.0,11.0,0.0,7.0,0.0,15.0,32.0
United States,19.0,219.0,30.0,1108.0,60.0,212.0,100.0,6.0,132.0,70.0,149.0,103.0,138.0,85.0,202.0,1426.0,14.0,33871.0,13.0,25.0,1701.0,493.0,213.0,97.0,38.0,1831.0,9.0,828.0,48.0,3.0,538.0,108.0,688.0,4.0,0.0,63.0,48.0,829.0,257.0,29.0,121.0,85.0,85.0,13.0,395.0,1181.0,1172.0,21.0,1216.0,518.0,98.0,4.0,3861.0,10.0,13.0,4.0,97.0,35.0,161.0,104.0,25.0,4.0,312.0,1.0,754.0,544.0,197.0,2317.0,128.0,43.0,1.0,23.0,93.0,187.0,222.0,95.0,247.0,905.0,586.0,7.0,343.0,797.0,58.0,18.0,281.0,169.0,463.0,839.0,676.0,26.0,46.0,78.0,2.0,110.0,60.0,728.0,83.0,1130.0,252.0,160.0,123.0,202.0,15.0,11.0,60.0,16.0,335.0,15.0,435.0,395.0,2.0,362.0,1.0,270.0,837.0
Spain,47.0,40.0,3.0,691.0,13.0,61.0,74.0,0.0,16.0,46.0,21.0,3.0,66.0,37.0,5.0,100.0,4.0,8168.0,0.0,2.0,42.0,71.0,114.0,97.0,5.0,336.0,18.0,41.0,25.0,0.0,59.0,5.0,82.0,1.0,0.0,2.0,1.0,66.0,35.0,5.0,44.0,52.0,34.0,0.0,52.0,139.0,263.0,26.0,364.0,83.0,2.0,0.0,475.0,0.0,7.0,0.0,19.0,27.0,41.0,25.0,11.0,8.0,13.0,3.0,96.0,121.0,4.0,381.0,67.0,5.0,1.0,0.0,8.0,33.0,5.0,0.0,55.0,80.0,90.0,3.0,114.0,13.0,8.0,0.0,79.0,10.0,19.0,191.0,109.0,1.0,75.0,8.0,0.0,41.0,5.0,169.0,8.0,202.0,43.0,51.0,10.0,54.0,2.0,27.0,10.0,1.0,127.0,2.0,31.0,66.0,2.0,48.0,0.0,18.0,83.0
Cabo Verde,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Russian Federation,38.0,37.0,0.0,220.0,1.0,16.0,21.0,0.0,4.0,3.0,41.0,6.0,4.0,21.0,0.0,112.0,3.0,4577.0,31.0,1.0,114.0,21.0,28.0,62.0,3.0,190.0,48.0,91.0,29.0,8.0,9.0,2.0,66.0,0.0,0.0,1.0,1.0,220.0,3.0,2.0,5.0,22.0,6.0,0.0,68.0,88.0,37.0,1.0,20.0,8.0,2.0,0.0,1498.0,0.0,0.0,1.0,8.0,1.0,31.0,10.0,2.0,1.0,36.0,0.0,51.0,40.0,2.0,410.0,45.0,4.0,0.0,0.0,38.0,7.0,1.0,58.0,13.0,154.0,72.0,2.0,168.0,20.0,6.0,0.0,108.0,81.0,471.0,47.0,24.0,0.0,13.0,5.0,0.0,2.0,1.0,45.0,1.0,69.0,165.0,19.0,22.0,14.0,0.0,52.0,3.0,0.0,156.0,4.0,47.0,28.0,1.0,61.0,0.0,113.0,44.0
China,2.0,85.0,2.0,610.0,5.0,17.0,17.0,0.0,16.0,5.0,8.0,5.0,16.0,27.0,7.0,201.0,0.0,6042.0,8.0,8.0,240.0,53.0,50.0,67.0,0.0,696.0,70.0,240.0,34.0,0.0,18.0,2.0,340.0,1.0,2.0,8.0,4.0,249.0,24.0,3.0,5.0,14.0,47.0,11.0,47.0,251.0,139.0,83.0,155.0,26.0,7.0,0.0,625.0,45.0,16.0,5.0,7.0,4.0,25.0,37.0,3.0,0.0,17.0,0.0,551.0,202.0,34.0,613.0,37.0,14.0,11.0,1.0,20.0,1394.0,5.0,12.0,65.0,4479.0,81.0,7.0,23.0,74.0,16.0,1.0,32.0,17.0,492.0,81.0,107.0,2.0,10.0,30.0,0.0,26.0,3.0,85.0,1.0,221.0,51.0,123.0,26.0,20.0,3.0,4.0,0.0,3.0,125.0,0.0,82.0,160.0,1.0,2.0,1.0,28.0,127.0
El Salvador,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,3.0,0.0,2.0,0.0,294.0,0.0,0.0,180.0,2.0,24.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,1.0,1.0,8.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,46.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0
Canada,1.0,7.0,0.0,112.0,1.0,11.0,2.0,0.0,30.0,2.0,6.0,3.0,12.0,11.0,6.0,236.0,0.0,4549.0,2.0,18.0,137.0,27.0,6.0,11.0,1.0,176.0,2.0,50.0,9.0,0.0,15.0,3.0,51.0,1.0,0.0,2.0,0.0,38.0,21.0,2.0,9.0,2.0,6.0,0.0,27.0,59.0,84.0,1.0,56.0,44.0,0.0,0.0,301.0,0.0,0.0,0.0,21.0,2.0,8.0,29.0,5.0,0.0,26.0,1.0,51.0,35.0,3.0,118.0,8.0,5.0,0.0,1.0,4.0,22.0,9.0,6.0,12.0,33.0,38.0,0.0,58.0,61.0,2.0,6.0,10.0,5.0,44.0,52.0,96.0,1.0,2.0,4.0,0.0,10.0,8.0,61.0,3.0,119.0,20.0,63.0,11.0,5.0,0.0,3.0,4.0,0.0,41.0,0.0,25.0,14.0,1.0,22.0,0.0,11.0,36.0
Italy,17.0,11.0,1.0,905.0,7.0,49.0,106.0,2.0,9.0,10.0,11.0,54.0,14.0,14.0,4.0,186.0,0.0,21166.0,0.0,0.0,56.0,77.0,33.0,96.0,1.0,300.0,16.0,58.0,7.0,0.0,59.0,8.0,241.0,4.0,0.0,9.0,3.0,61.0,29.0,5.0,30.0,44.0,2.0,0.0,23.0,317.0,632.0,8.0,381.0,333.0,3.0,0.0,404.0,10.0,0.0,1.0,154.0,23.0,78.0,9.0,2.0,1.0,7.0,0.0,76.0,168.0,14.0,681.0,135.0,16.0,1.0,0.0,14.0,58.0,23.0,56.0,106.0,135.0,129.0,2.0,28.0,350.0,6.0,1.0,30.0,202.0,880.0,263.0,112.0,3.0,71.0,15.0,0.0,9.0,10.0,118.0,11.0,182.0,78.0,19.0,105.0,17.0,0.0,108.0,0.0,7.0,80.0,1.0,40.0,68.0,1.0,21.0,0.0,30.0,90.0
Japan,7.0,44.0,1.0,335.0,1.0,3.0,3.0,2.0,6.0,2.0,48.0,5.0,5.0,9.0,2.0,45.0,8.0,1629.0,0.0,2.0,41.0,47.0,35.0,8.0,0.0,112.0,3.0,49.0,98.0,0.0,3.0,1.0,44.0,1.0,0.0,9.0,6.0,82.0,14.0,1.0,4.0,4.0,0.0,0.0,4.0,58.0,65.0,15.0,50.0,26.0,1.0,0.0,144.0,27.0,0.0,48.0,2.0,0.0,13.0,2.0,0.0,1.0,5.0,0.0,56.0,35.0,14.0,129.0,7.0,1.0,1.0,0.0,8.0,27.0,13.0,0.0,9.0,148.0,24.0,2.0,3.0,15.0,2.0,0.0,8.0,29.0,37.0,27.0,11.0,7.0,2.0,7.0,0.0,5.0,1.0,29.0,11.0,60.0,43.0,2.0,14.0,20.0,0.0,0.0,0.0,0.0,21.0,0.0,6.0,15.0,0.0,3.0,0.0,19.0,34.0
