,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,48.0,39.0,3.0,537.0,9.0,57.0,51.0,0.0,14.0,39.0,21.0,3.0,35.0,37.0,5.0,89.0,4.0,7814.0,0.0,2.0,38.0,73.0,88.0,79.0,5.0,299.0,18.0,33.0,26.0,0.0,52.0,6.0,72.0,1.0,0.0,4.0,0.0,45.0,33.0,4.0,31.0,52.0,34.0,0.0,49.0,126.0,239.0,23.0,322.0,82.0,2.0,0.0,413.0,0.0,7.0,0.0,20.0,23.0,35.0,24.0,12.0,7.0,28.0,3.0,94.0,111.0,4.0,365.0,64.0,5.0,1.0,0.0,8.0,32.0,5.0,1.0,54.0,82.0,87.0,3.0,110.0,11.0,9.0,0.0,75.0,10.0,16.0,159.0,66.0,1.0,58.0,7.0,0.0,23.0,3.0,185.0,7.0,184.0,38.0,47.0,10.0,54.0,2.0,33.0,10.0,1.0,99.0,3.0,29.0,65.0,2.0,75.0,0.0,18.0,78.0
Cabo Verde,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
United States,15.0,245.0,29.0,699.0,55.0,211.0,89.0,6.0,129.0,74.0,148.0,120.0,143.0,86.0,188.0,1509.0,12.0,33916.0,16.0,22.0,1641.0,434.0,200.0,83.0,37.0,1966.0,11.0,800.0,54.0,3.0,515.0,150.0,693.0,4.0,0.0,71.0,51.0,779.0,275.0,26.0,116.0,82.0,85.0,9.0,401.0,1194.0,1151.0,21.0,1274.0,492.0,94.0,3.0,3807.0,10.0,7.0,3.0,99.0,34.0,159.0,109.0,25.0,6.0,321.0,3.0,835.0,529.0,197.0,2339.0,116.0,42.0,0.0,23.0,84.0,181.0,271.0,97.0,227.0,992.0,626.0,6.0,335.0,849.0,57.0,18.0,267.0,168.0,471.0,949.0,673.0,26.0,47.0,77.0,2.0,110.0,55.0,773.0,115.0,1163.0,275.0,157.0,125.0,207.0,14.0,13.0,52.0,15.0,320.0,15.0,456.0,396.0,3.0,417.0,1.0,266.0,789.0
Russian Federation,39.0,47.0,0.0,201.0,1.0,23.0,19.0,0.0,2.0,3.0,38.0,7.0,3.0,20.0,2.0,111.0,2.0,4248.0,33.0,2.0,84.0,21.0,29.0,56.0,3.0,189.0,47.0,89.0,32.0,6.0,9.0,2.0,63.0,0.0,0.0,1.0,1.0,276.0,3.0,2.0,4.0,24.0,5.0,0.0,69.0,90.0,38.0,1.0,18.0,10.0,1.0,0.0,1485.0,0.0,0.0,0.0,8.0,1.0,32.0,10.0,2.0,0.0,43.0,0.0,51.0,38.0,2.0,416.0,45.0,4.0,0.0,0.0,43.0,7.0,1.0,58.0,6.0,140.0,63.0,2.0,150.0,19.0,6.0,0.0,115.0,80.0,466.0,44.0,24.0,0.0,13.0,1.0,0.0,2.0,1.0,48.0,1.0,68.0,156.0,16.0,31.0,14.0,0.0,52.0,3.0,0.0,150.0,6.0,48.0,27.0,1.0,64.0,0.0,125.0,38.0
Italy,16.0,11.0,1.0,831.0,5.0,64.0,102.0,2.0,7.0,10.0,11.0,61.0,11.0,15.0,4.0,175.0,0.0,20097.0,0.0,0.0,50.0,76.0,38.0,84.0,1.0,281.0,15.0,62.0,10.0,0.0,56.0,7.0,248.0,4.0,0.0,7.0,1.0,98.0,29.0,5.0,30.0,47.0,3.0,0.0,23.0,261.0,605.0,7.0,336.0,286.0,3.0,0.0,386.0,11.0,0.0,0.0,136.0,23.0,69.0,7.0,0.0,1.0,6.0,0.0,71.0,200.0,14.0,655.0,132.0,16.0,1.0,0.0,13.0,42.0,23.0,43.0,95.0,135.0,117.0,1.0,28.0,346.0,28.0,1.0,40.0,184.0,800.0,233.0,108.0,5.0,70.0,15.0,0.0,7.0,10.0,121.0,11.0,187.0,76.0,19.0,96.0,16.0,0.0,108.0,0.0,4.0,81.0,1.0,39.0,65.0,1.0,23.0,0.0,31.0,86.0
Portugal,5.0,0.0,0.0,169.0,1.0,8.0,6.0,0.0,1.0,1.0,4.0,6.0,11.0,3.0,1.0,98.0,0.0,3391.0,0.0,0.0,13.0,5.0,16.0,3.0,0.0,43.0,1.0,3.0,1.0,0.0,11.0,2.0,50.0,1.0,0.0,1.0,0.0,8.0,3.0,0.0,2.0,15.0,0.0,0.0,1.0,39.0,45.0,2.0,11.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,39.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,13.0,26.0,0.0,116.0,13.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,19.0,11.0,17.0,0.0,24.0,0.0,5.0,0.0,6.0,5.0,17.0,39.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0,21.0,1.0,72.0,19.0,0.0,5.0,7.0,0.0,0.0,1.0,0.0,45.0,0.0,7.0,10.0,0.0,8.0,0.0,15.0,33.0
China,2.0,110.0,2.0,622.0,5.0,17.0,25.0,0.0,17.0,6.0,8.0,5.0,13.0,28.0,7.0,209.0,0.0,5881.0,8.0,8.0,243.0,55.0,56.0,72.0,0.0,833.0,65.0,262.0,33.0,0.0,19.0,2.0,322.0,1.0,2.0,8.0,6.0,223.0,23.0,2.0,6.0,15.0,45.0,12.0,47.0,245.0,119.0,84.0,143.0,25.0,6.0,0.0,634.0,45.0,16.0,4.0,7.0,3.0,28.0,37.0,3.0,0.0,14.0,0.0,623.0,210.0,35.0,591.0,35.0,13.0,10.0,1.0,20.0,1368.0,6.0,11.0,66.0,4137.0,87.0,9.0,27.0,63.0,18.0,1.0,29.0,12.0,500.0,69.0,99.0,2.0,9.0,28.0,0.0,25.0,3.0,81.0,2.0,224.0,45.0,123.0,23.0,18.0,3.0,4.0,0.0,2.0,121.0,0.0,81.0,147.0,1.0,3.0,1.0,50.0,149.0
El Salvador,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,3.0,0.0,1.0,0.0,314.0,0.0,0.0,174.0,0.0,23.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,1.0,1.0,8.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0
Canada,1.0,6.0,0.0,100.0,1.0,11.0,2.0,1.0,32.0,2.0,6.0,1.0,12.0,10.0,4.0,227.0,0.0,4330.0,2.0,16.0,121.0,26.0,6.0,14.0,0.0,186.0,2.0,51.0,9.0,0.0,13.0,4.0,46.0,1.0,0.0,2.0,0.0,34.0,21.0,2.0,9.0,2.0,5.0,0.0,24.0,56.0,88.0,1.0,54.0,47.0,0.0,0.0,292.0,0.0,0.0,0.0,22.0,2.0,13.0,30.0,5.0,0.0,27.0,1.0,47.0,32.0,4.0,111.0,6.0,5.0,0.0,1.0,2.0,22.0,9.0,7.0,12.0,34.0,38.0,0.0,51.0,60.0,2.0,6.0,10.0,5.0,41.0,56.0,96.0,1.0,2.0,4.0,0.0,10.0,7.0,61.0,3.0,112.0,28.0,58.0,12.0,5.0,0.0,3.0,3.0,0.0,29.0,0.0,27.0,13.0,1.0,27.0,0.0,15.0,31.0
Japan,6.0,49.0,1.0,313.0,2.0,3.0,3.0,2.0,6.0,1.0,3.0,5.0,5.0,7.0,2.0,44.0,8.0,1759.0,0.0,2.0,45.0,43.0,34.0,8.0,0.0,116.0,3.0,44.0,93.0,0.0,3.0,1.0,46.0,0.0,0.0,10.0,5.0,79.0,14.0,2.0,3.0,3.0,0.0,0.0,5.0,56.0,79.0,15.0,35.0,17.0,1.0,0.0,129.0,27.0,0.0,43.0,2.0,0.0,15.0,3.0,0.0,1.0,6.0,0.0,57.0,39.0,13.0,99.0,7.0,1.0,1.0,0.0,8.0,31.0,13.0,0.0,7.0,144.0,26.0,2.0,3.0,14.0,3.0,0.0,5.0,24.0,36.0,27.0,12.0,6.0,2.0,7.0,0.0,6.0,1.0,31.0,11.0,57.0,41.0,2.0,15.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,7.0,15.0,0.0,4.0,0.0,17.0,28.0
