,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
"Macedonia, Republic of",1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,870.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,21.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,104.0,3.0,0.0,11.0,0.0,0.0,3.0,0.0,1.0,15.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,5.0
United States,13.0,79.0,12.0,165.0,57.0,172.0,109.0,6.0,72.0,101.0,391.0,140.0,173.0,130.0,74.0,2512.0,1.0,123.0,72.0,26.0,1152.0,556.0,381.0,128.0,46.0,1840.0,14.0,1068.0,135.0,0.0,281.0,47.0,1133.0,9.0,0.0,27.0,48.0,783.0,268.0,21.0,93.0,99.0,91.0,4.0,927.0,2142.0,2193.0,17.0,1247.0,425.0,73.0,1.0,2515.0,13.0,4.0,17.0,282.0,20.0,164.0,27.0,13.0,3.0,344.0,4.0,222.0,574.0,30.0,4933.0,231.0,223.0,2.0,8.0,168.0,98.0,21.0,221.0,162.0,219.0,401.0,14.0,421.0,850.0,41.0,12.0,165.0,575.0,110.0,1305.0,790.0,28.0,60.0,26.0,0.0,149.0,47.0,321.0,2.0,544.0,240.0,171.0,192.0,266.0,8.0,31.0,44.0,6.0,564.0,4.0,338.0,288.0,0.0,160.0,2.0,267.0,1327.0
Indonesia,1.0,3.0,1.0,8.0,5.0,15.0,11.0,0.0,2.0,6.0,2.0,18.0,10.0,6.0,0.0,49.0,0.0,3.0,0.0,0.0,11.0,8.0,189.0,11.0,1.0,46.0,1.0,6.0,2.0,0.0,1.0,0.0,41.0,0.0,0.0,3.0,0.0,20.0,3.0,1.0,8.0,3.0,0.0,1.0,43.0,48.0,46.0,0.0,31.0,3.0,1.0,0.0,82.0,2.0,0.0,0.0,6.0,11.0,22.0,17.0,0.0,0.0,0.0,0.0,8.0,74.0,0.0,108.0,26.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,2.0,14.0,29.0,0.0,47.0,2.0,4.0,0.0,15.0,23.0,2.0,44.0,8.0,0.0,4.0,12.0,0.0,4.0,2.0,7.0,0.0,39.0,12.0,0.0,9.0,6.0,0.0,4.0,7.0,0.0,45.0,0.0,12.0,3.0,0.0,0.0,0.0,38.0,66.0
Italy,47.0,13.0,1.0,48.0,11.0,35.0,30.0,1.0,11.0,21.0,91.0,114.0,21.0,10.0,2.0,82.0,1.0,19.0,0.0,4.0,31.0,30.0,104.0,58.0,0.0,175.0,12.0,44.0,33.0,0.0,11.0,1.0,473.0,5.0,0.0,7.0,0.0,118.0,63.0,6.0,8.0,117.0,6.0,0.0,90.0,287.0,435.0,2.0,205.0,94.0,0.0,0.0,311.0,2.0,1.0,1.0,287.0,21.0,251.0,26.0,5.0,0.0,26.0,2.0,11.0,113.0,6.0,999.0,897.0,20.0,1.0,0.0,42.0,145.0,1.0,99.0,102.0,24.0,165.0,8.0,28.0,26.0,28.0,0.0,65.0,418.0,3.0,247.0,123.0,19.0,200.0,6.0,2.0,1.0,3.0,39.0,0.0,165.0,55.0,48.0,168.0,34.0,0.0,8.0,3.0,3.0,190.0,0.0,43.0,68.0,1.0,98.0,0.0,29.0,164.0
Spain,73.0,1.0,1.0,12.0,4.0,54.0,115.0,0.0,3.0,39.0,16.0,120.0,72.0,41.0,5.0,52.0,5.0,7.0,1.0,0.0,34.0,29.0,130.0,70.0,0.0,154.0,6.0,37.0,3.0,0.0,2.0,1.0,199.0,3.0,0.0,2.0,3.0,388.0,12.0,1.0,60.0,39.0,6.0,0.0,48.0,142.0,465.0,1.0,108.0,13.0,0.0,0.0,173.0,0.0,0.0,3.0,54.0,18.0,47.0,8.0,6.0,1.0,17.0,0.0,5.0,87.0,3.0,552.0,190.0,53.0,0.0,0.0,9.0,17.0,2.0,5.0,9.0,40.0,31.0,3.0,58.0,6.0,15.0,0.0,44.0,21.0,8.0,289.0,159.0,1.0,39.0,5.0,0.0,7.0,5.0,31.0,1.0,160.0,94.0,35.0,14.0,34.0,0.0,51.0,19.0,0.0,204.0,19.0,26.0,30.0,1.0,6.0,0.0,16.0,160.0
Turkey,2.0,18.0,0.0,10.0,1.0,3.0,6.0,0.0,0.0,0.0,23.0,1.0,2.0,17.0,0.0,106.0,12.0,2.0,3.0,1.0,14.0,5.0,8.0,109.0,0.0,29.0,6.0,9.0,3.0,0.0,6.0,0.0,25.0,2.0,0.0,0.0,0.0,160.0,32.0,0.0,1.0,1.0,1.0,0.0,23.0,113.0,61.0,0.0,39.0,2.0,1.0,0.0,151.0,0.0,0.0,0.0,1.0,4.0,27.0,3.0,0.0,0.0,14.0,0.0,7.0,38.0,0.0,218.0,28.0,33.0,0.0,0.0,10.0,1.0,0.0,13.0,3.0,22.0,59.0,8.0,291.0,76.0,0.0,0.0,33.0,13.0,29.0,73.0,87.0,0.0,45.0,6.0,0.0,5.0,9.0,8.0,0.0,88.0,16.0,1.0,14.0,30.0,0.0,3.0,0.0,11.0,148.0,0.0,16.0,25.0,4.0,9.0,1.0,6.0,25.0
France,4.0,12.0,2.0,55.0,4.0,9.0,17.0,0.0,0.0,1.0,90.0,134.0,10.0,25.0,5.0,378.0,0.0,8.0,2.0,20.0,85.0,18.0,173.0,87.0,0.0,250.0,6.0,58.0,6.0,0.0,9.0,0.0,285.0,0.0,0.0,5.0,2.0,373.0,35.0,3.0,29.0,38.0,0.0,0.0,15.0,92.0,68.0,1.0,29.0,5.0,6.0,0.0,662.0,4.0,1.0,0.0,12.0,3.0,189.0,9.0,115.0,0.0,170.0,0.0,12.0,173.0,1.0,637.0,85.0,4.0,0.0,0.0,14.0,34.0,4.0,10.0,24.0,7.0,43.0,6.0,23.0,47.0,7.0,0.0,16.0,31.0,9.0,45.0,151.0,7.0,5.0,9.0,2.0,7.0,13.0,18.0,0.0,202.0,31.0,42.0,65.0,22.0,0.0,3.0,2.0,0.0,161.0,3.0,68.0,21.0,2.0,36.0,0.0,98.0,251.0
Japan,7.0,5.0,1.0,31.0,2.0,24.0,1.0,5.0,12.0,5.0,1.0,4.0,3.0,29.0,2.0,117.0,0.0,8.0,0.0,0.0,119.0,7.0,24.0,12.0,0.0,69.0,1.0,37.0,52.0,0.0,6.0,0.0,38.0,0.0,0.0,3.0,65.0,159.0,6.0,2.0,7.0,13.0,2.0,0.0,13.0,31.0,30.0,4.0,36.0,12.0,0.0,0.0,188.0,7.0,3.0,83.0,2.0,0.0,92.0,1.0,1.0,0.0,4.0,0.0,13.0,51.0,7.0,281.0,15.0,0.0,0.0,0.0,3.0,21.0,0.0,7.0,23.0,20.0,8.0,0.0,24.0,4.0,1.0,2.0,5.0,98.0,23.0,64.0,19.0,1.0,0.0,4.0,1.0,1.0,14.0,6.0,0.0,103.0,17.0,44.0,2.0,2.0,1.0,0.0,2.0,0.0,41.0,0.0,14.0,12.0,0.0,1.0,0.0,12.0,49.0
Russian Federation,12.0,69.0,23.0,79.0,11.0,23.0,43.0,0.0,7.0,1.0,56.0,16.0,21.0,23.0,0.0,335.0,9.0,5.0,7.0,0.0,39.0,19.0,98.0,83.0,0.0,245.0,179.0,51.0,10.0,45.0,1.0,0.0,144.0,0.0,0.0,20.0,1.0,375.0,8.0,30.0,3.0,14.0,7.0,0.0,102.0,135.0,60.0,3.0,22.0,5.0,0.0,0.0,1056.0,2.0,0.0,0.0,0.0,2.0,15.0,9.0,5.0,0.0,251.0,0.0,14.0,56.0,2.0,893.0,44.0,8.0,0.0,0.0,30.0,1.0,0.0,34.0,6.0,36.0,100.0,0.0,186.0,12.0,4.0,0.0,148.0,114.0,4.0,59.0,28.0,0.0,5.0,4.0,0.0,9.0,31.0,11.0,20.0,129.0,50.0,7.0,21.0,16.0,4.0,41.0,21.0,0.0,443.0,18.0,137.0,47.0,0.0,11.0,0.0,52.0,89.0
United Kingdom,1.0,25.0,5.0,18.0,6.0,37.0,6.0,2.0,29.0,7.0,41.0,34.0,83.0,44.0,3.0,385.0,0.0,11.0,32.0,11.0,362.0,48.0,35.0,38.0,2.0,283.0,8.0,344.0,13.0,0.0,56.0,3.0,210.0,5.0,0.0,19.0,7.0,390.0,59.0,8.0,220.0,29.0,27.0,1.0,61.0,167.0,472.0,4.0,182.0,60.0,8.0,0.0,673.0,5.0,1.0,2.0,34.0,17.0,75.0,12.0,32.0,0.0,101.0,1.0,11.0,150.0,3.0,403.0,169.0,13.0,3.0,0.0,62.0,20.0,21.0,22.0,29.0,76.0,67.0,5.0,70.0,53.0,5.0,2.0,47.0,86.0,33.0,278.0,164.0,7.0,10.0,13.0,0.0,26.0,18.0,47.0,1.0,126.0,87.0,82.0,13.0,29.0,4.0,13.0,33.0,4.0,140.0,0.0,123.0,39.0,2.0,17.0,0.0,37.0,155.0
