,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,83.0,0.0,0.0,15.0,5.0,50.0,109.0,0.0,2.0,36.0,14.0,25.0,27.0,39.0,5.0,52.0,0.0,7.0,1.0,0.0,23.0,27.0,81.0,74.0,0.0,149.0,6.0,32.0,2.0,0.0,1.0,1.0,143.0,2.0,0.0,2.0,2.0,378.0,11.0,1.0,43.0,38.0,6.0,0.0,53.0,138.0,422.0,1.0,96.0,14.0,1.0,0.0,187.0,0.0,0.0,3.0,54.0,4.0,48.0,3.0,1.0,2.0,6.0,0.0,6.0,80.0,3.0,535.0,190.0,51.0,0.0,0.0,7.0,16.0,0.0,6.0,8.0,38.0,35.0,4.0,58.0,5.0,12.0,0.0,43.0,14.0,7.0,220.0,158.0,1.0,39.0,4.0,0.0,5.0,3.0,33.0,1.0,184.0,41.0,29.0,12.0,35.0,0.0,49.0,17.0,0.0,199.0,0.0,25.0,26.0,1.0,2.0,0.0,14.0,103.0
Romania,3.0,0.0,0.0,34.0,3.0,5.0,11.0,0.0,1.0,3.0,17.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,17.0,0.0,7.0,0.0,36.0,0.0,0.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,4.0,27.0,55.0,15.0,10.0,6.0,0.0,0.0,897.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,3.0,0.0,23.0,0.0,3.0,2.0,0.0,73.0,171.0,4.0,0.0,0.0,0.0,124.0,0.0,1.0,5.0,11.0,6.0,0.0,6.0,5.0,1.0,0.0,11.0,6.0,0.0,7.0,28.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,36.0,6.0,1.0,1.0,0.0,0.0,50.0,0.0,0.0,83.0,0.0,14.0,70.0,0.0,2.0,0.0,2.0,17.0
Italy,45.0,13.0,1.0,51.0,10.0,42.0,25.0,1.0,9.0,20.0,90.0,100.0,5.0,12.0,1.0,82.0,1.0,22.0,0.0,4.0,27.0,35.0,67.0,59.0,0.0,179.0,10.0,38.0,36.0,0.0,10.0,0.0,357.0,5.0,0.0,1.0,0.0,113.0,62.0,6.0,8.0,118.0,6.0,0.0,86.0,288.0,407.0,2.0,196.0,87.0,0.0,0.0,369.0,2.0,1.0,1.0,266.0,18.0,272.0,28.0,4.0,0.0,18.0,1.0,9.0,99.0,0.0,1021.0,914.0,19.0,1.0,0.0,39.0,163.0,1.0,97.0,117.0,23.0,154.0,7.0,27.0,34.0,23.0,0.0,66.0,426.0,3.0,287.0,100.0,8.0,182.0,7.0,3.0,1.0,4.0,43.0,0.0,181.0,40.0,47.0,35.0,38.0,0.0,26.0,3.0,3.0,179.0,0.0,33.0,63.0,1.0,92.0,0.0,26.0,142.0
United States,13.0,67.0,10.0,174.0,50.0,164.0,107.0,1.0,68.0,97.0,314.0,148.0,165.0,122.0,65.0,2393.0,1.0,115.0,62.0,32.0,1100.0,487.0,345.0,114.0,41.0,1795.0,15.0,978.0,116.0,1.0,249.0,38.0,1084.0,8.0,0.0,20.0,47.0,787.0,255.0,21.0,83.0,99.0,89.0,3.0,960.0,1951.0,2060.0,14.0,1166.0,391.0,62.0,1.0,2781.0,13.0,2.0,18.0,286.0,13.0,158.0,28.0,19.0,3.0,288.0,3.0,205.0,533.0,30.0,4505.0,237.0,192.0,1.0,8.0,147.0,84.0,23.0,220.0,134.0,208.0,388.0,14.0,394.0,760.0,36.0,9.0,133.0,559.0,112.0,1186.0,805.0,27.0,72.0,19.0,0.0,135.0,43.0,285.0,2.0,687.0,232.0,184.0,139.0,255.0,5.0,28.0,37.0,4.0,494.0,2.0,247.0,221.0,4.0,130.0,2.0,281.0,1283.0
Australia,3.0,4.0,0.0,31.0,3.0,11.0,8.0,8.0,5.0,2.0,6.0,9.0,23.0,14.0,1.0,162.0,0.0,5.0,1.0,0.0,40.0,18.0,29.0,10.0,0.0,48.0,2.0,59.0,6.0,0.0,7.0,2.0,103.0,1.0,0.0,2.0,1.0,95.0,7.0,1.0,67.0,5.0,1.0,12.0,26.0,116.0,77.0,1.0,52.0,20.0,3.0,0.0,348.0,3.0,0.0,0.0,15.0,1.0,22.0,7.0,4.0,0.0,10.0,0.0,6.0,32.0,6.0,172.0,44.0,0.0,0.0,4.0,8.0,5.0,17.0,13.0,32.0,54.0,18.0,20.0,21.0,13.0,8.0,0.0,36.0,19.0,3.0,87.0,142.0,2.0,2.0,5.0,1.0,75.0,37.0,15.0,1.0,62.0,25.0,1.0,10.0,25.0,2.0,4.0,2.0,0.0,55.0,0.0,16.0,9.0,1.0,3.0,0.0,14.0,68.0
Peru,2.0,4.0,0.0,1.0,1.0,3.0,10.0,0.0,3.0,8.0,13.0,15.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,5.0,79.0,10.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,3.0,7.0,6.0,0.0,16.0,32.0,8.0,1.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,6.0,21.0,2.0,11.0,0.0,2.0,0.0,13.0,12.0,0.0,23.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,11.0,8.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,56.0,0.0,7.0,5.0,0.0,0.0,0.0,14.0,101.0
Japan,5.0,4.0,1.0,24.0,2.0,21.0,1.0,4.0,10.0,4.0,1.0,3.0,2.0,29.0,3.0,106.0,0.0,9.0,0.0,1.0,108.0,20.0,17.0,6.0,0.0,59.0,1.0,38.0,52.0,0.0,7.0,0.0,33.0,0.0,0.0,3.0,57.0,138.0,7.0,0.0,7.0,13.0,2.0,0.0,11.0,34.0,28.0,3.0,34.0,12.0,0.0,0.0,183.0,7.0,3.0,84.0,2.0,1.0,66.0,2.0,0.0,0.0,5.0,0.0,16.0,40.0,4.0,278.0,9.0,0.0,0.0,0.0,2.0,20.0,0.0,7.0,18.0,18.0,5.0,0.0,26.0,4.0,1.0,2.0,4.0,105.0,19.0,65.0,14.0,1.0,0.0,4.0,1.0,1.0,13.0,5.0,0.0,102.0,21.0,51.0,1.0,2.0,0.0,0.0,2.0,0.0,29.0,0.0,11.0,11.0,1.0,0.0,0.0,20.0,41.0
"Macedonia, Republic of",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1085.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,7.0,115.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,115.0,3.0,0.0,11.0,0.0,0.0,23.0,0.0,1.0,15.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,3.0
Indonesia,1.0,3.0,0.0,9.0,5.0,12.0,8.0,0.0,2.0,6.0,2.0,14.0,8.0,4.0,0.0,51.0,0.0,1.0,0.0,1.0,11.0,3.0,182.0,12.0,0.0,45.0,0.0,6.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,5.0,0.0,20.0,3.0,1.0,7.0,3.0,0.0,1.0,8.0,43.0,43.0,0.0,26.0,3.0,1.0,0.0,69.0,8.0,0.0,0.0,7.0,11.0,20.0,19.0,0.0,0.0,0.0,0.0,4.0,81.0,0.0,98.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,2.0,14.0,26.0,0.0,47.0,2.0,4.0,0.0,14.0,15.0,0.0,44.0,7.0,1.0,4.0,12.0,0.0,4.0,2.0,8.0,0.0,30.0,14.0,0.0,7.0,5.0,0.0,4.0,5.0,0.0,41.0,0.0,10.0,3.0,0.0,1.0,1.0,40.0,66.0
Turkey,2.0,25.0,0.0,13.0,1.0,3.0,2.0,0.0,0.0,0.0,22.0,1.0,2.0,18.0,0.0,110.0,11.0,3.0,3.0,1.0,10.0,3.0,7.0,96.0,0.0,27.0,4.0,7.0,3.0,0.0,4.0,0.0,33.0,2.0,0.0,0.0,0.0,186.0,35.0,0.0,1.0,1.0,1.0,0.0,20.0,115.0,57.0,4.0,44.0,2.0,0.0,0.0,196.0,0.0,0.0,0.0,1.0,3.0,26.0,0.0,0.0,0.0,10.0,0.0,8.0,33.0,0.0,233.0,28.0,33.0,0.0,0.0,11.0,1.0,0.0,9.0,3.0,23.0,66.0,8.0,291.0,97.0,0.0,0.0,26.0,12.0,25.0,63.0,165.0,0.0,35.0,6.0,0.0,4.0,9.0,11.0,0.0,90.0,17.0,1.0,13.0,31.0,0.0,3.0,0.0,10.0,165.0,0.0,16.0,16.0,3.0,9.0,1.0,4.0,16.0
France,4.0,9.0,1.0,53.0,4.0,14.0,11.0,0.0,0.0,1.0,65.0,114.0,7.0,29.0,4.0,326.0,0.0,10.0,0.0,4.0,77.0,16.0,143.0,75.0,0.0,245.0,7.0,53.0,4.0,0.0,9.0,0.0,251.0,0.0,0.0,4.0,2.0,375.0,34.0,2.0,32.0,35.0,2.0,0.0,10.0,80.0,67.0,1.0,56.0,5.0,6.0,0.0,747.0,4.0,0.0,1.0,14.0,3.0,227.0,8.0,113.0,0.0,118.0,0.0,13.0,108.0,1.0,476.0,57.0,3.0,0.0,0.0,12.0,34.0,3.0,10.0,23.0,7.0,36.0,5.0,23.0,47.0,3.0,0.0,15.0,25.0,7.0,41.0,147.0,5.0,3.0,8.0,2.0,7.0,10.0,19.0,0.0,190.0,30.0,12.0,67.0,17.0,0.0,3.0,2.0,0.0,148.0,3.0,67.0,15.0,2.0,35.0,0.0,98.0,220.0
