,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,37.0,4.0,2.0,45.0,17.0,63.0,143.0,1.0,10.0,24.0,33.0,20.0,12.0,82.0,2.0,141.0,5.0,11841.0,6.0,4.0,87.0,45.0,53.0,217.0,2.0,557.0,6.0,55.0,5.0,0.0,15.0,13.0,126.0,2.0,0.0,8.0,3.0,99.0,15.0,14.0,12.0,34.0,8.0,1.0,77.0,119.0,327.0,11.0,358.0,22.0,2.0,0.0,243.0,0.0,0.0,2.0,21.0,15.0,132.0,10.0,7.0,12.0,13.0,1.0,150.0,85.0,5.0,333.0,87.0,2.0,0.0,0.0,3.0,23.0,13.0,0.0,16.0,73.0,79.0,10.0,54.0,26.0,20.0,0.0,34.0,21.0,84.0,212.0,78.0,1.0,39.0,3.0,0.0,6.0,1.0,102.0,8.0,135.0,48.0,33.0,18.0,21.0,1.0,18.0,5.0,1.0,179.0,2.0,28.0,23.0,3.0,145.0,0.0,31.0,166.0
Japan,6.0,7.0,2.0,89.0,5.0,9.0,2.0,1.0,15.0,1.0,2.0,1.0,8.0,7.0,2.0,136.0,0.0,3991.0,0.0,0.0,87.0,35.0,52.0,7.0,0.0,92.0,0.0,93.0,83.0,0.0,14.0,0.0,86.0,2.0,0.0,7.0,0.0,116.0,9.0,2.0,5.0,8.0,1.0,0.0,6.0,34.0,136.0,21.0,66.0,18.0,2.0,0.0,382.0,8.0,3.0,20.0,5.0,0.0,19.0,3.0,0.0,0.0,11.0,0.0,43.0,36.0,1.0,148.0,11.0,0.0,1.0,0.0,16.0,37.0,10.0,4.0,23.0,200.0,26.0,0.0,6.0,23.0,7.0,2.0,18.0,22.0,91.0,28.0,11.0,1.0,3.0,7.0,0.0,4.0,4.0,11.0,5.0,139.0,11.0,6.0,15.0,4.0,0.0,1.0,1.0,0.0,35.0,0.0,17.0,20.0,1.0,3.0,0.0,5.0,242.0
Indonesia,1.0,7.0,3.0,30.0,1.0,31.0,6.0,1.0,2.0,1.0,5.0,50.0,2.0,9.0,2.0,92.0,0.0,2972.0,0.0,0.0,66.0,10.0,153.0,7.0,0.0,113.0,5.0,58.0,1.0,0.0,1.0,4.0,41.0,3.0,0.0,10.0,1.0,19.0,3.0,0.0,4.0,6.0,2.0,3.0,21.0,79.0,60.0,1.0,46.0,14.0,3.0,0.0,309.0,0.0,0.0,0.0,1.0,2.0,25.0,7.0,0.0,0.0,3.0,0.0,48.0,85.0,2.0,174.0,7.0,4.0,0.0,1.0,4.0,12.0,25.0,2.0,12.0,76.0,20.0,1.0,21.0,10.0,7.0,0.0,19.0,2.0,77.0,39.0,19.0,0.0,4.0,5.0,0.0,0.0,4.0,11.0,23.0,87.0,10.0,0.0,12.0,20.0,1.0,2.0,5.0,2.0,78.0,0.0,26.0,5.0,2.0,1.0,1.0,44.0,156.0
Malaysia,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,143.0,7.0,990.0,0.0,0.0,20.0,1.0,22.0,0.0,0.0,40.0,0.0,32.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,13.0,6.0,0.0,0.0,1.0,2.0,4.0,3.0,13.0,22.0,0.0,1.0,0.0,6.0,0.0,51.0,0.0,0.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,148.0,13.0,1.0,12.0,3.0,0.0,0.0,20.0,0.0,83.0,12.0,1.0,6.0,75.0,8.0,0.0,13.0,5.0,0.0,0.0,2.0,0.0,40.0,3.0,31.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,10.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,4.0,0.0,2.0,0.0,2.0,24.0
United States,8.0,150.0,27.0,283.0,97.0,153.0,94.0,5.0,185.0,95.0,149.0,154.0,193.0,134.0,59.0,2985.0,1.0,35467.0,25.0,23.0,2519.0,422.0,329.0,122.0,13.0,3567.0,50.0,858.0,89.0,0.0,112.0,128.0,728.0,1.0,1.0,48.0,44.0,584.0,221.0,58.0,116.0,122.0,107.0,4.0,379.0,997.0,1227.0,28.0,976.0,373.0,65.0,2.0,5491.0,8.0,11.0,16.0,122.0,20.0,210.0,77.0,21.0,9.0,426.0,1.0,1389.0,702.0,96.0,2185.0,149.0,31.0,2.0,11.0,163.0,145.0,76.0,85.0,250.0,1045.0,713.0,5.0,359.0,782.0,56.0,20.0,222.0,122.0,840.0,1011.0,787.0,16.0,57.0,49.0,3.0,64.0,54.0,834.0,25.0,1248.0,361.0,115.0,180.0,136.0,10.0,17.0,29.0,17.0,537.0,18.0,389.0,308.0,6.0,350.0,2.0,432.0,1478.0
Mexico,1.0,6.0,1.0,12.0,2.0,11.0,31.0,0.0,3.0,21.0,29.0,24.0,0.0,49.0,9.0,33.0,0.0,3442.0,0.0,2.0,27.0,8.0,134.0,11.0,0.0,106.0,0.0,36.0,8.0,0.0,2.0,5.0,24.0,0.0,0.0,1.0,0.0,28.0,3.0,0.0,6.0,20.0,4.0,1.0,24.0,79.0,69.0,1.0,38.0,5.0,1.0,0.0,142.0,0.0,0.0,0.0,1.0,2.0,31.0,4.0,0.0,0.0,6.0,0.0,30.0,38.0,0.0,140.0,8.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,3.0,17.0,44.0,0.0,28.0,18.0,17.0,0.0,45.0,36.0,48.0,75.0,11.0,8.0,3.0,3.0,0.0,4.0,1.0,68.0,2.0,61.0,27.0,0.0,10.0,4.0,0.0,2.0,1.0,0.0,53.0,0.0,30.0,13.0,0.0,21.0,0.0,17.0,136.0
Norway,2.0,1.0,0.0,34.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,3.0,10.0,4.0,6.0,34.0,0.0,794.0,0.0,0.0,26.0,1.0,4.0,16.0,0.0,29.0,0.0,14.0,0.0,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,5.0,5.0,0.0,2.0,18.0,22.0,25.0,0.0,4.0,0.0,0.0,0.0,67.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,9.0,13.0,1.0,24.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,1.0,7.0,5.0,6.0,0.0,1.0,14.0,8.0,0.0,6.0,6.0,18.0,11.0,78.0,0.0,3.0,2.0,0.0,2.0,1.0,3.0,0.0,14.0,27.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,18.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,7.0
Chile,1.0,0.0,0.0,10.0,2.0,1.0,11.0,0.0,0.0,6.0,1.0,5.0,0.0,2.0,0.0,6.0,0.0,1410.0,0.0,0.0,10.0,3.0,19.0,1.0,0.0,69.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,32.0,0.0,8.0,54.0,6.0,0.0,6.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,5.0,15.0,8.0,2.0,0.0,5.0,1.0,11.0,7.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,30.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,21.0
Italy,16.0,1.0,2.0,79.0,17.0,60.0,131.0,0.0,15.0,16.0,9.0,40.0,3.0,37.0,2.0,217.0,0.0,25985.0,1.0,2.0,98.0,111.0,68.0,117.0,2.0,529.0,4.0,104.0,15.0,0.0,20.0,3.0,601.0,1.0,0.0,17.0,0.0,53.0,51.0,5.0,8.0,24.0,4.0,1.0,25.0,200.0,385.0,2.0,519.0,393.0,0.0,1.0,397.0,1.0,1.0,0.0,125.0,23.0,82.0,10.0,6.0,2.0,31.0,0.0,146.0,266.0,4.0,631.0,75.0,8.0,0.0,0.0,8.0,77.0,4.0,17.0,78.0,107.0,121.0,3.0,50.0,63.0,16.0,0.0,96.0,188.0,1311.0,110.0,82.0,0.0,37.0,4.0,1.0,11.0,7.0,179.0,2.0,216.0,36.0,18.0,39.0,18.0,0.0,12.0,0.0,2.0,97.0,6.0,87.0,62.0,0.0,64.0,0.0,21.0,161.0
Viet Nam,1.0,1.0,3.0,56.0,0.0,18.0,0.0,0.0,2.0,0.0,6.0,14.0,3.0,1.0,0.0,52.0,0.0,1236.0,0.0,0.0,23.0,6.0,23.0,2.0,3.0,40.0,0.0,20.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,12.0,6.0,0.0,0.0,2.0,2.0,0.0,1.0,32.0,94.0,1.0,10.0,3.0,0.0,0.0,67.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,25.0,29.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,580.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,50.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,8.0,3.0,0.0,1.0,1.0,4.0,15.0
