,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
China,3.0,38.0,3.0,1003.0,3.0,18.0,27.0,0.0,41.0,8.0,28.0,13.0,8.0,44.0,9.0,750.0,0.0,5945.0,1.0,2.0,521.0,48.0,86.0,111.0,0.0,1614.0,105.0,399.0,41.0,0.0,20.0,14.0,150.0,0.0,0.0,5.0,0.0,155.0,40.0,5.0,11.0,15.0,30.0,55.0,86.0,347.0,202.0,44.0,374.0,26.0,3.0,0.0,1575.0,36.0,7.0,5.0,11.0,0.0,17.0,8.0,0.0,5.0,14.0,0.0,1095.0,207.0,113.0,852.0,23.0,11.0,2.0,5.0,14.0,1495.0,10.0,8.0,76.0,3197.0,81.0,2.0,46.0,87.0,15.0,4.0,30.0,38.0,1326.0,100.0,52.0,3.0,2.0,9.0,0.0,16.0,2.0,160.0,1.0,397.0,33.0,11.0,32.0,24.0,0.0,4.0,0.0,1.0,162.0,0.0,60.0,218.0,1.0,15.0,55.0,41.0,202.0
Viet Nam,2.0,1.0,3.0,79.0,0.0,18.0,0.0,0.0,2.0,0.0,6.0,14.0,3.0,1.0,0.0,50.0,0.0,1226.0,0.0,1.0,23.0,6.0,22.0,2.0,3.0,43.0,0.0,20.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,11.0,6.0,0.0,0.0,2.0,2.0,0.0,1.0,32.0,95.0,1.0,9.0,3.0,0.0,0.0,84.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,21.0,29.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.0,596.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,51.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.0,3.0,0.0,1.0,1.0,4.0,14.0
Italy,16.0,1.0,2.0,82.0,17.0,64.0,132.0,0.0,15.0,16.0,24.0,42.0,4.0,40.0,2.0,221.0,0.0,25807.0,1.0,2.0,96.0,110.0,71.0,116.0,2.0,551.0,4.0,103.0,15.0,0.0,20.0,1.0,559.0,1.0,0.0,17.0,0.0,54.0,53.0,5.0,8.0,27.0,4.0,1.0,25.0,214.0,391.0,2.0,555.0,437.0,0.0,1.0,403.0,1.0,1.0,0.0,126.0,22.0,83.0,10.0,6.0,2.0,30.0,0.0,152.0,269.0,3.0,670.0,78.0,8.0,0.0,0.0,8.0,77.0,4.0,17.0,80.0,118.0,120.0,3.0,53.0,72.0,16.0,0.0,96.0,192.0,1339.0,115.0,82.0,0.0,37.0,4.0,1.0,11.0,7.0,175.0,2.0,217.0,35.0,18.0,41.0,18.0,0.0,12.0,0.0,2.0,98.0,6.0,93.0,64.0,0.0,58.0,0.0,23.0,164.0
United Kingdom,1.0,15.0,2.0,284.0,10.0,48.0,8.0,1.0,152.0,16.0,32.0,33.0,36.0,62.0,15.0,797.0,1.0,19051.0,1.0,38.0,552.0,82.0,80.0,131.0,3.0,939.0,11.0,477.0,21.0,0.0,89.0,14.0,307.0,1.0,0.0,8.0,5.0,458.0,42.0,9.0,88.0,21.0,18.0,2.0,192.0,475.0,370.0,17.0,172.0,70.0,8.0,0.0,3147.0,9.0,1.0,2.0,31.0,16.0,99.0,30.0,7.0,7.0,59.0,1.0,450.0,406.0,18.0,800.0,73.0,46.0,0.0,2.0,106.0,116.0,21.0,18.0,54.0,157.0,238.0,4.0,68.0,259.0,4.0,4.0,91.0,45.0,417.0,178.0,425.0,1.0,27.0,29.0,0.0,25.0,19.0,320.0,2.0,501.0,47.0,142.0,30.0,31.0,4.0,19.0,2.0,2.0,288.0,4.0,366.0,60.0,8.0,17.0,0.0,117.0,314.0
Argentina,3.0,1.0,0.0,16.0,3.0,6.0,80.0,0.0,2.0,29.0,6.0,13.0,2.0,10.0,0.0,23.0,0.0,2945.0,0.0,4.0,40.0,20.0,182.0,19.0,0.0,95.0,10.0,26.0,6.0,0.0,2.0,1.0,16.0,0.0,0.0,1.0,0.0,17.0,5.0,0.0,1.0,3.0,48.0,0.0,71.0,81.0,36.0,7.0,18.0,1.0,2.0,0.0,57.0,0.0,0.0,0.0,2.0,2.0,387.0,4.0,0.0,1.0,0.0,0.0,26.0,14.0,0.0,98.0,2.0,0.0,0.0,0.0,6.0,1.0,6.0,17.0,7.0,174.0,15.0,0.0,65.0,11.0,1.0,0.0,15.0,21.0,28.0,74.0,6.0,0.0,7.0,10.0,0.0,1.0,1.0,14.0,1.0,65.0,15.0,24.0,5.0,10.0,0.0,38.0,4.0,0.0,38.0,0.0,12.0,13.0,0.0,2.0,0.0,37.0,87.0
Spain,37.0,4.0,2.0,45.0,16.0,71.0,145.0,1.0,10.0,22.0,33.0,19.0,12.0,82.0,2.0,146.0,5.0,12228.0,6.0,4.0,86.0,45.0,53.0,225.0,2.0,575.0,6.0,58.0,5.0,0.0,15.0,13.0,129.0,2.0,0.0,8.0,2.0,100.0,15.0,14.0,14.0,34.0,16.0,1.0,81.0,122.0,333.0,11.0,345.0,20.0,2.0,0.0,245.0,0.0,0.0,2.0,22.0,16.0,133.0,18.0,8.0,12.0,13.0,1.0,153.0,87.0,5.0,344.0,88.0,3.0,0.0,0.0,2.0,24.0,13.0,0.0,17.0,76.0,51.0,10.0,52.0,26.0,21.0,0.0,36.0,21.0,88.0,219.0,78.0,1.0,39.0,3.0,0.0,6.0,1.0,102.0,8.0,136.0,47.0,32.0,18.0,21.0,1.0,20.0,6.0,1.0,182.0,2.0,29.0,23.0,3.0,145.0,0.0,31.0,169.0
Indonesia,1.0,7.0,3.0,27.0,1.0,32.0,5.0,1.0,3.0,1.0,5.0,50.0,2.0,9.0,2.0,88.0,0.0,3000.0,0.0,0.0,66.0,9.0,157.0,6.0,0.0,115.0,5.0,55.0,1.0,0.0,1.0,4.0,42.0,3.0,0.0,10.0,1.0,18.0,3.0,0.0,4.0,7.0,2.0,3.0,21.0,81.0,60.0,1.0,47.0,14.0,3.0,0.0,310.0,0.0,0.0,0.0,1.0,2.0,23.0,10.0,0.0,0.0,3.0,0.0,52.0,88.0,1.0,177.0,7.0,4.0,0.0,1.0,4.0,12.0,22.0,2.0,12.0,76.0,21.0,1.0,19.0,10.0,7.0,0.0,19.0,3.0,79.0,42.0,19.0,0.0,4.0,5.0,0.0,0.0,4.0,11.0,21.0,88.0,10.0,0.0,12.0,21.0,1.0,2.0,5.0,2.0,77.0,0.0,26.0,5.0,2.0,1.0,1.0,43.0,158.0
Japan,6.0,6.0,2.0,126.0,5.0,4.0,2.0,1.0,14.0,1.0,2.0,1.0,8.0,7.0,2.0,136.0,0.0,3912.0,0.0,0.0,76.0,33.0,47.0,6.0,0.0,90.0,0.0,90.0,84.0,0.0,14.0,0.0,81.0,2.0,0.0,7.0,0.0,115.0,9.0,1.0,5.0,8.0,1.0,0.0,7.0,36.0,112.0,21.0,68.0,19.0,2.0,0.0,393.0,8.0,3.0,21.0,5.0,0.0,19.0,3.0,0.0,0.0,11.0,0.0,41.0,28.0,1.0,156.0,11.0,2.0,1.0,0.0,16.0,35.0,10.0,4.0,18.0,198.0,26.0,0.0,6.0,23.0,7.0,2.0,17.0,21.0,89.0,28.0,10.0,1.0,3.0,6.0,0.0,4.0,4.0,11.0,5.0,136.0,11.0,6.0,15.0,4.0,0.0,1.0,1.0,0.0,33.0,0.0,18.0,21.0,1.0,3.0,0.0,5.0,237.0
Malaysia,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,142.0,7.0,995.0,0.0,0.0,20.0,1.0,20.0,0.0,0.0,41.0,0.0,32.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,2.0,4.0,3.0,17.0,22.0,0.0,0.0,0.0,5.0,0.0,50.0,0.0,0.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,150.0,13.0,1.0,14.0,3.0,0.0,0.0,20.0,0.0,78.0,12.0,1.0,6.0,75.0,9.0,0.0,14.0,5.0,0.0,0.0,2.0,0.0,39.0,3.0,31.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,10.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,4.0,0.0,2.0,0.0,2.0,24.0
United States,7.0,143.0,27.0,247.0,95.0,153.0,92.0,4.0,190.0,97.0,145.0,149.0,182.0,131.0,59.0,2940.0,1.0,35927.0,24.0,17.0,2476.0,435.0,321.0,105.0,15.0,3655.0,49.0,838.0,90.0,0.0,114.0,126.0,723.0,1.0,1.0,47.0,50.0,580.0,225.0,55.0,104.0,119.0,108.0,4.0,383.0,976.0,1236.0,27.0,950.0,371.0,68.0,2.0,5496.0,8.0,10.0,13.0,124.0,21.0,209.0,73.0,20.0,11.0,418.0,1.0,1409.0,704.0,98.0,2192.0,147.0,34.0,1.0,11.0,162.0,139.0,82.0,88.0,247.0,902.0,696.0,5.0,360.0,767.0,54.0,21.0,225.0,116.0,810.0,1008.0,767.0,15.0,55.0,51.0,3.0,63.0,56.0,816.0,27.0,1216.0,372.0,111.0,184.0,139.0,9.0,17.0,28.0,17.0,539.0,17.0,385.0,303.0,5.0,321.0,2.0,421.0,1488.0
