,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,68.0,2.0,4.0,886.0,15.0,93.0,74.0,0.0,28.0,57.0,44.0,4.0,71.0,47.0,4.0,148.0,3.0,8701.0,0.0,4.0,67.0,61.0,124.0,123.0,5.0,364.0,32.0,57.0,30.0,0.0,63.0,6.0,86.0,2.0,0.0,2.0,2.0,77.0,35.0,4.0,51.0,70.0,39.0,0.0,61.0,174.0,322.0,59.0,414.0,100.0,2.0,0.0,615.0,0.0,7.0,1.0,26.0,25.0,53.0,31.0,14.0,9.0,14.0,1.0,114.0,139.0,2.0,419.0,67.0,5.0,1.0,0.0,5.0,33.0,4.0,1.0,47.0,78.0,92.0,5.0,146.0,17.0,7.0,0.0,87.0,8.0,25.0,253.0,123.0,2.0,124.0,8.0,0.0,56.0,6.0,157.0,9.0,228.0,52.0,38.0,11.0,50.0,1.0,41.0,6.0,1.0,141.0,5.0,39.0,75.0,1.0,18.0,0.0,33.0,90.0
Italy,18.0,11.0,2.0,1017.0,6.0,54.0,131.0,2.0,37.0,12.0,13.0,22.0,17.0,13.0,4.0,217.0,0.0,22801.0,0.0,2.0,55.0,84.0,17.0,95.0,1.0,315.0,19.0,46.0,8.0,0.0,60.0,10.0,206.0,2.0,0.0,11.0,3.0,69.0,37.0,5.0,32.0,63.0,2.0,0.0,26.0,350.0,662.0,8.0,368.0,306.0,3.0,0.0,441.0,4.0,0.0,1.0,163.0,23.0,93.0,10.0,3.0,1.0,15.0,0.0,69.0,147.0,14.0,897.0,208.0,12.0,1.0,0.0,19.0,57.0,22.0,57.0,140.0,131.0,144.0,2.0,33.0,339.0,7.0,3.0,46.0,253.0,928.0,311.0,132.0,1.0,76.0,17.0,0.0,10.0,11.0,120.0,10.0,214.0,77.0,26.0,91.0,20.0,0.0,93.0,0.0,8.0,77.0,1.0,47.0,62.0,1.0,19.0,0.0,22.0,81.0
Japan,7.0,39.0,1.0,343.0,1.0,4.0,3.0,1.0,8.0,1.0,54.0,11.0,4.0,9.0,1.0,39.0,8.0,1624.0,0.0,2.0,56.0,51.0,30.0,13.0,0.0,93.0,3.0,34.0,100.0,0.0,4.0,1.0,62.0,1.0,0.0,9.0,6.0,81.0,8.0,1.0,5.0,5.0,2.0,0.0,3.0,58.0,53.0,17.0,49.0,24.0,1.0,0.0,182.0,34.0,0.0,58.0,2.0,0.0,18.0,3.0,0.0,1.0,4.0,0.0,54.0,26.0,13.0,120.0,5.0,1.0,0.0,0.0,8.0,24.0,8.0,3.0,11.0,110.0,15.0,2.0,1.0,17.0,0.0,0.0,11.0,26.0,40.0,17.0,12.0,7.0,2.0,6.0,0.0,5.0,0.0,32.0,9.0,67.0,44.0,1.0,16.0,25.0,0.0,0.0,1.0,0.0,25.0,0.0,4.0,12.0,0.0,3.0,0.0,18.0,42.0
Costa Rica,3.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,6.0,0.0,9.0,0.0,666.0,0.0,0.0,0.0,2.0,17.0,6.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,18.0,18.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,4.0,1.0,0.0,7.0,2.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,17.0,5.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0
Portugal,5.0,1.0,0.0,289.0,1.0,10.0,6.0,0.0,2.0,1.0,3.0,9.0,2.0,1.0,1.0,119.0,0.0,3114.0,0.0,0.0,16.0,5.0,46.0,3.0,0.0,32.0,0.0,3.0,1.0,0.0,11.0,2.0,53.0,1.0,0.0,1.0,0.0,21.0,3.0,1.0,1.0,15.0,0.0,0.0,5.0,42.0,52.0,2.0,13.0,1.0,1.0,0.0,119.0,0.0,0.0,1.0,66.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,15.0,27.0,0.0,133.0,12.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,8.0,14.0,24.0,1.0,22.0,0.0,6.0,0.0,9.0,1.0,26.0,14.0,8.0,0.0,2.0,2.0,0.0,0.0,5.0,6.0,0.0,167.0,11.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,45.0,0.0,11.0,12.0,0.0,7.0,0.0,17.0,39.0
"Congo, The Democratic Republic of the",1.0,0.0,0.0,40.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,27.0,2.0,5.0,26.0,306.0,2.0,0.0,5.0,4.0,4.0,1.0,0.0,353.0,1.0,10.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,4.0,11.0,2.0,0.0,6.0,1.0,2.0,0.0,6.0,11.0,7.0,2.0,22.0,5.0,0.0,1.0,38.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,18.0,18.0,2.0,88.0,10.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,10.0,17.0,8.0,3.0,9.0,0.0,0.0,3.0,3.0,11.0,10.0,9.0,0.0,2.0,0.0,0.0,6.0,9.0,22.0,0.0,28.0,0.0,1.0,7.0,5.0,0.0,4.0,5.0,0.0,35.0,0.0,13.0,4.0,0.0,0.0,4.0,16.0,12.0
Mexico,2.0,2.0,3.0,76.0,6.0,9.0,12.0,0.0,49.0,22.0,20.0,13.0,5.0,20.0,3.0,53.0,0.0,2648.0,0.0,0.0,23.0,15.0,125.0,20.0,1.0,57.0,0.0,19.0,8.0,0.0,5.0,4.0,31.0,0.0,0.0,2.0,0.0,40.0,5.0,1.0,6.0,18.0,2.0,0.0,8.0,98.0,106.0,1.0,70.0,5.0,3.0,0.0,110.0,0.0,0.0,0.0,0.0,2.0,34.0,4.0,0.0,3.0,2.0,1.0,15.0,41.0,0.0,143.0,3.0,2.0,0.0,0.0,3.0,2.0,13.0,3.0,4.0,39.0,8.0,0.0,38.0,11.0,27.0,0.0,51.0,16.0,10.0,108.0,64.0,2.0,5.0,2.0,0.0,13.0,3.0,26.0,7.0,112.0,26.0,3.0,3.0,8.0,2.0,4.0,8.0,2.0,30.0,1.0,27.0,10.0,0.0,1.0,0.0,4.0,107.0
United States,11.0,264.0,30.0,1917.0,65.0,219.0,124.0,7.0,132.0,84.0,137.0,140.0,150.0,91.0,197.0,1257.0,17.0,33576.0,21.0,28.0,1715.0,557.0,247.0,97.0,42.0,1826.0,8.0,914.0,50.0,3.0,572.0,67.0,686.0,6.0,0.0,55.0,39.0,823.0,280.0,34.0,125.0,78.0,117.0,8.0,351.0,1166.0,1169.0,24.0,1097.0,520.0,80.0,4.0,3758.0,24.0,13.0,8.0,103.0,45.0,175.0,108.0,20.0,4.0,372.0,2.0,734.0,589.0,181.0,1959.0,141.0,56.0,1.0,11.0,118.0,174.0,85.0,68.0,265.0,861.0,481.0,16.0,298.0,803.0,70.0,34.0,304.0,138.0,527.0,764.0,713.0,16.0,42.0,87.0,3.0,112.0,67.0,643.0,58.0,997.0,278.0,144.0,116.0,204.0,15.0,12.0,61.0,15.0,394.0,21.0,391.0,403.0,3.0,108.0,1.0,276.0,935.0
Cabo Verde,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
Belgium,4.0,1.0,0.0,200.0,0.0,4.0,11.0,0.0,3.0,0.0,7.0,0.0,1.0,1.0,1.0,42.0,0.0,1862.0,0.0,0.0,10.0,7.0,8.0,9.0,0.0,61.0,1.0,18.0,7.0,0.0,17.0,0.0,36.0,0.0,0.0,0.0,2.0,14.0,4.0,2.0,3.0,1.0,1.0,1.0,6.0,31.0,9.0,0.0,13.0,5.0,0.0,0.0,169.0,0.0,0.0,0.0,32.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,3.0,20.0,2.0,57.0,1.0,0.0,0.0,0.0,8.0,9.0,1.0,2.0,1.0,4.0,17.0,4.0,13.0,22.0,0.0,1.0,9.0,8.0,8.0,15.0,37.0,0.0,3.0,0.0,1.0,5.0,3.0,10.0,0.0,27.0,1.0,4.0,0.0,5.0,0.0,2.0,7.0,1.0,27.0,0.0,1.0,3.0,4.0,1.0,0.0,4.0,13.0
