,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United Kingdom,1.0,14.0,2.0,281.0,10.0,48.0,8.0,1.0,152.0,13.0,32.0,33.0,36.0,61.0,15.0,795.0,1.0,18866.0,1.0,38.0,553.0,81.0,79.0,133.0,3.0,925.0,11.0,468.0,21.0,0.0,89.0,14.0,296.0,1.0,0.0,8.0,5.0,464.0,42.0,9.0,88.0,20.0,18.0,2.0,191.0,468.0,367.0,17.0,167.0,67.0,7.0,0.0,3117.0,9.0,1.0,2.0,31.0,16.0,98.0,29.0,7.0,7.0,59.0,1.0,450.0,411.0,17.0,789.0,71.0,42.0,0.0,2.0,106.0,114.0,21.0,17.0,53.0,157.0,240.0,4.0,70.0,261.0,4.0,4.0,89.0,44.0,427.0,179.0,425.0,1.0,27.0,28.0,0.0,25.0,19.0,324.0,2.0,477.0,43.0,140.0,30.0,31.0,4.0,19.0,2.0,2.0,294.0,4.0,367.0,59.0,8.0,17.0,0.0,113.0,316.0
Viet Nam,2.0,1.0,3.0,41.0,0.0,18.0,0.0,0.0,3.0,0.0,6.0,14.0,3.0,1.0,0.0,51.0,0.0,1253.0,0.0,1.0,23.0,6.0,22.0,2.0,3.0,41.0,0.0,20.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,11.0,6.0,0.0,0.0,2.0,2.0,0.0,1.0,32.0,95.0,1.0,9.0,3.0,0.0,0.0,62.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,20.0,29.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.0,586.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,50.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,8.0,3.0,0.0,1.0,1.0,4.0,14.0
Italy,16.0,1.0,2.0,80.0,17.0,62.0,132.0,0.0,15.0,16.0,24.0,42.0,4.0,37.0,2.0,222.0,0.0,26109.0,1.0,2.0,97.0,111.0,70.0,115.0,2.0,545.0,4.0,102.0,15.0,0.0,20.0,1.0,566.0,1.0,0.0,17.0,0.0,53.0,53.0,5.0,8.0,26.0,4.0,1.0,26.0,206.0,392.0,2.0,524.0,398.0,0.0,1.0,405.0,1.0,1.0,0.0,125.0,23.0,82.0,10.0,6.0,2.0,30.0,0.0,150.0,269.0,3.0,660.0,77.0,7.0,0.0,0.0,8.0,77.0,4.0,17.0,80.0,118.0,118.0,3.0,50.0,72.0,15.0,0.0,96.0,189.0,1330.0,115.0,82.0,0.0,37.0,4.0,1.0,11.0,7.0,173.0,2.0,215.0,35.0,18.0,40.0,18.0,0.0,12.0,0.0,2.0,98.0,6.0,91.0,63.0,0.0,60.0,0.0,23.0,163.0
Argentina,3.0,1.0,0.0,15.0,3.0,6.0,82.0,0.0,2.0,29.0,6.0,13.0,2.0,10.0,0.0,21.0,0.0,2970.0,0.0,4.0,39.0,20.0,179.0,19.0,0.0,97.0,11.0,25.0,6.0,0.0,2.0,1.0,15.0,0.0,0.0,1.0,0.0,17.0,5.0,0.0,1.0,4.0,48.0,0.0,71.0,78.0,36.0,7.0,18.0,2.0,2.0,0.0,57.0,0.0,0.0,0.0,2.0,2.0,387.0,4.0,0.0,1.0,0.0,0.0,26.0,14.0,0.0,99.0,2.0,0.0,0.0,0.0,6.0,1.0,6.0,17.0,7.0,175.0,15.0,0.0,65.0,11.0,1.0,0.0,14.0,21.0,28.0,75.0,5.0,0.0,7.0,10.0,0.0,1.0,1.0,14.0,1.0,67.0,15.0,24.0,5.0,10.0,0.0,38.0,4.0,0.0,38.0,0.0,12.0,14.0,0.0,2.0,0.0,39.0,86.0
Spain,37.0,4.0,2.0,45.0,18.0,71.0,145.0,1.0,10.0,24.0,33.0,20.0,12.0,82.0,2.0,145.0,5.0,12119.0,6.0,4.0,86.0,45.0,53.0,221.0,2.0,568.0,6.0,56.0,5.0,0.0,15.0,13.0,126.0,2.0,0.0,8.0,2.0,100.0,15.0,14.0,13.0,34.0,11.0,1.0,80.0,120.0,332.0,11.0,356.0,20.0,2.0,0.0,246.0,0.0,0.0,2.0,22.0,16.0,132.0,13.0,7.0,12.0,13.0,1.0,152.0,88.0,5.0,340.0,88.0,3.0,0.0,0.0,2.0,23.0,13.0,0.0,17.0,75.0,47.0,10.0,54.0,26.0,21.0,0.0,35.0,21.0,86.0,215.0,78.0,1.0,39.0,3.0,0.0,6.0,1.0,103.0,8.0,136.0,47.0,32.0,18.0,21.0,1.0,18.0,6.0,1.0,178.0,2.0,29.0,23.0,3.0,145.0,0.0,29.0,170.0
Japan,6.0,6.0,2.0,96.0,5.0,4.0,2.0,1.0,14.0,1.0,2.0,1.0,8.0,7.0,2.0,135.0,0.0,4024.0,0.0,0.0,77.0,33.0,50.0,7.0,0.0,90.0,0.0,91.0,84.0,0.0,14.0,0.0,83.0,2.0,0.0,7.0,0.0,115.0,9.0,1.0,5.0,8.0,1.0,0.0,7.0,36.0,126.0,21.0,67.0,19.0,2.0,0.0,390.0,8.0,3.0,20.0,5.0,0.0,19.0,3.0,0.0,0.0,11.0,0.0,41.0,32.0,1.0,154.0,11.0,2.0,1.0,0.0,16.0,37.0,10.0,4.0,21.0,200.0,26.0,0.0,6.0,23.0,7.0,2.0,18.0,21.0,89.0,28.0,10.0,1.0,3.0,6.0,0.0,4.0,4.0,11.0,5.0,137.0,10.0,6.0,15.0,4.0,0.0,1.0,1.0,0.0,34.0,0.0,18.0,21.0,1.0,3.0,0.0,5.0,240.0
Indonesia,1.0,7.0,3.0,28.0,1.0,32.0,6.0,1.0,3.0,1.0,5.0,50.0,2.0,9.0,2.0,90.0,0.0,3008.0,0.0,0.0,66.0,10.0,154.0,6.0,0.0,114.0,5.0,56.0,1.0,0.0,1.0,4.0,41.0,3.0,0.0,10.0,1.0,18.0,3.0,0.0,4.0,6.0,2.0,3.0,21.0,79.0,60.0,1.0,47.0,14.0,3.0,0.0,311.0,0.0,0.0,0.0,1.0,2.0,24.0,10.0,0.0,0.0,3.0,0.0,50.0,87.0,1.0,176.0,7.0,4.0,0.0,1.0,4.0,12.0,23.0,2.0,12.0,75.0,21.0,1.0,19.0,10.0,7.0,0.0,19.0,3.0,79.0,42.0,18.0,0.0,4.0,5.0,0.0,0.0,4.0,11.0,21.0,88.0,10.0,0.0,12.0,21.0,1.0,2.0,5.0,2.0,76.0,0.0,25.0,5.0,2.0,1.0,1.0,43.0,158.0
Malaysia,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,141.0,7.0,1007.0,0.0,0.0,20.0,1.0,22.0,0.0,0.0,40.0,0.0,32.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,2.0,4.0,3.0,16.0,22.0,0.0,1.0,0.0,5.0,0.0,51.0,0.0,0.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,149.0,13.0,1.0,14.0,3.0,0.0,0.0,20.0,0.0,81.0,12.0,1.0,6.0,74.0,8.0,0.0,14.0,5.0,0.0,0.0,2.0,0.0,39.0,3.0,31.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,10.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,4.0,0.0,2.0,0.0,2.0,24.0
United States,7.0,140.0,27.0,247.0,94.0,152.0,92.0,4.0,190.0,97.0,147.0,151.0,181.0,132.0,59.0,2945.0,1.0,35918.0,24.0,18.0,2475.0,432.0,322.0,104.0,15.0,3634.0,49.0,828.0,89.0,0.0,114.0,128.0,727.0,1.0,1.0,48.0,45.0,581.0,222.0,59.0,104.0,118.0,108.0,4.0,383.0,973.0,1220.0,27.0,942.0,371.0,66.0,2.0,5529.0,8.0,10.0,13.0,121.0,21.0,212.0,73.0,20.0,11.0,419.0,1.0,1424.0,697.0,91.0,2192.0,147.0,33.0,1.0,11.0,162.0,140.0,80.0,85.0,245.0,938.0,701.0,5.0,361.0,765.0,55.0,21.0,224.0,118.0,833.0,1010.0,761.0,15.0,57.0,51.0,3.0,63.0,55.0,822.0,27.0,1213.0,372.0,111.0,181.0,140.0,10.0,17.0,29.0,17.0,538.0,17.0,387.0,301.0,5.0,328.0,2.0,421.0,1481.0
Mexico,1.0,6.0,2.0,12.0,2.0,11.0,32.0,0.0,3.0,21.0,29.0,24.0,2.0,49.0,9.0,31.0,0.0,3524.0,0.0,2.0,27.0,7.0,133.0,11.0,0.0,109.0,0.0,36.0,8.0,0.0,2.0,5.0,24.0,0.0,0.0,2.0,0.0,28.0,2.0,0.0,6.0,20.0,4.0,1.0,23.0,77.0,69.0,1.0,37.0,4.0,1.0,0.0,147.0,0.0,0.0,0.0,1.0,2.0,32.0,4.0,0.0,0.0,6.0,0.0,33.0,38.0,0.0,146.0,9.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,3.0,17.0,43.0,0.0,26.0,18.0,17.0,0.0,46.0,36.0,49.0,89.0,11.0,8.0,3.0,2.0,0.0,4.0,1.0,60.0,2.0,62.0,27.0,0.0,10.0,4.0,0.0,2.0,1.0,0.0,55.0,0.0,28.0,13.0,0.0,21.0,0.0,17.0,133.0
