,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,78.0,1.0,2.0,12.0,3.0,36.0,75.0,0.0,3.0,21.0,17.0,17.0,12.0,25.0,0.0,69.0,3.0,11.0,0.0,1.0,15.0,15.0,208.0,79.0,0.0,179.0,9.0,19.0,4.0,0.0,2.0,1.0,83.0,0.0,0.0,6.0,1.0,244.0,10.0,4.0,35.0,33.0,5.0,0.0,74.0,125.0,482.0,3.0,108.0,19.0,1.0,3.0,262.0,0.0,0.0,6.0,43.0,5.0,45.0,5.0,0.0,2.0,6.0,1.0,14.0,107.0,7.0,544.0,92.0,18.0,0.0,0.0,6.0,13.0,0.0,6.0,10.0,56.0,48.0,2.0,33.0,0.0,2.0,0.0,48.0,14.0,5.0,209.0,154.0,0.0,61.0,6.0,0.0,4.0,16.0,28.0,1.0,211.0,41.0,34.0,15.0,22.0,0.0,12.0,13.0,0.0,167.0,0.0,17.0,20.0,0.0,14.0,0.0,15.0,134.0
Italy,48.0,13.0,2.0,67.0,3.0,37.0,45.0,0.0,19.0,4.0,14.0,38.0,25.0,8.0,5.0,175.0,0.0,28.0,0.0,1.0,28.0,36.0,51.0,43.0,0.0,183.0,7.0,34.0,33.0,0.0,6.0,5.0,319.0,5.0,0.0,11.0,0.0,75.0,46.0,5.0,3.0,104.0,6.0,0.0,55.0,318.0,519.0,3.0,196.0,146.0,0.0,0.0,589.0,1.0,0.0,1.0,389.0,4.0,231.0,12.0,1.0,0.0,9.0,1.0,2.0,224.0,1.0,1276.0,814.0,15.0,0.0,0.0,27.0,147.0,1.0,133.0,150.0,81.0,219.0,2.0,23.0,30.0,5.0,0.0,53.0,503.0,5.0,359.0,174.0,5.0,223.0,10.0,3.0,2.0,12.0,60.0,0.0,206.0,56.0,29.0,40.0,43.0,0.0,58.0,2.0,1.0,111.0,0.0,40.0,54.0,0.0,150.0,0.0,20.0,100.0
India,1.0,11.0,1.0,74.0,16.0,11.0,7.0,2.0,3.0,0.0,3.0,76.0,4.0,35.0,3.0,163.0,3.0,5.0,0.0,0.0,73.0,15.0,227.0,33.0,0.0,80.0,6.0,88.0,8.0,0.0,4.0,3.0,64.0,3.0,0.0,66.0,0.0,286.0,21.0,2.0,18.0,9.0,5.0,0.0,19.0,71.0,35.0,2.0,38.0,4.0,2.0,0.0,606.0,9.0,1.0,4.0,3.0,18.0,209.0,14.0,0.0,0.0,4.0,1.0,7.0,217.0,2.0,352.0,8.0,2.0,27.0,16.0,3.0,16.0,0.0,2.0,18.0,37.0,169.0,0.0,59.0,12.0,1.0,0.0,28.0,49.0,5.0,57.0,26.0,0.0,3.0,9.0,0.0,9.0,2.0,6.0,0.0,922.0,6.0,11.0,7.0,4.0,0.0,9.0,1.0,0.0,219.0,1.0,96.0,32.0,15.0,1.0,1.0,35.0,397.0
Russian Federation,5.0,77.0,9.0,123.0,3.0,24.0,31.0,0.0,1.0,3.0,48.0,12.0,18.0,32.0,2.0,325.0,12.0,10.0,6.0,0.0,43.0,15.0,80.0,83.0,1.0,212.0,164.0,45.0,13.0,38.0,1.0,0.0,117.0,1.0,0.0,7.0,2.0,395.0,7.0,8.0,5.0,13.0,2.0,0.0,115.0,98.0,73.0,4.0,11.0,3.0,0.0,0.0,1301.0,1.0,0.0,0.0,6.0,0.0,31.0,6.0,0.0,0.0,61.0,0.0,17.0,52.0,1.0,660.0,40.0,4.0,0.0,0.0,44.0,1.0,3.0,19.0,8.0,59.0,72.0,1.0,157.0,11.0,1.0,0.0,112.0,67.0,20.0,84.0,41.0,1.0,11.0,1.0,0.0,13.0,13.0,9.0,5.0,151.0,63.0,5.0,5.0,13.0,1.0,11.0,6.0,0.0,265.0,15.0,111.0,32.0,0.0,13.0,0.0,46.0,72.0
Cabo Verde,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0
Thailand,1.0,2.0,1.0,36.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,49.0,3.0,4.0,2.0,39.0,0.0,2.0,0.0,0.0,13.0,2.0,125.0,5.0,0.0,53.0,5.0,19.0,0.0,5.0,2.0,0.0,8.0,0.0,0.0,3.0,0.0,21.0,4.0,1.0,11.0,1.0,1.0,0.0,23.0,10.0,9.0,0.0,11.0,4.0,1.0,0.0,34.0,7.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,37.0,0.0,100.0,3.0,4.0,0.0,0.0,0.0,9.0,7.0,2.0,3.0,3.0,3.0,0.0,43.0,0.0,0.0,0.0,14.0,4.0,2.0,12.0,23.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,10.0,8.0,0.0,3.0,3.0,0.0,5.0,0.0,1.0,24.0,1.0,15.0,1.0,0.0,2.0,0.0,37.0,49.0
Croatia,2.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,10.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,8.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,35.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Papua New Guinea,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,28.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,114.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0
Brazil,1.0,3.0,4.0,27.0,5.0,33.0,39.0,0.0,15.0,43.0,19.0,422.0,15.0,13.0,3.0,103.0,0.0,6.0,1.0,0.0,11.0,30.0,866.0,31.0,0.0,166.0,1.0,41.0,1.0,0.0,5.0,5.0,128.0,1.0,0.0,5.0,0.0,62.0,1.0,4.0,16.0,25.0,72.0,0.0,26.0,172.0,163.0,4.0,79.0,7.0,4.0,0.0,235.0,1.0,0.0,0.0,11.0,81.0,247.0,52.0,0.0,0.0,3.0,0.0,13.0,203.0,2.0,725.0,191.0,5.0,0.0,0.0,3.0,19.0,2.0,1.0,18.0,102.0,87.0,0.0,117.0,5.0,7.0,0.0,52.0,104.0,16.0,293.0,228.0,0.0,2.0,85.0,0.0,15.0,10.0,8.0,1.0,145.0,136.0,0.0,22.0,51.0,3.0,3.0,3.0,1.0,154.0,0.0,42.0,30.0,2.0,29.0,0.0,1037.0,1328.0
Guernsey,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0
